tencentBlock.ns2911 S3FIFO-0.8000-0.9000 cache size     1896, 24461153 req, miss ratio 0.1068, byte miss ratio 0.1068
tencentBlock.ns2911 S3FIFO-0.8000-0.9000 cache size     5688, 24461153 req, miss ratio 0.0891, byte miss ratio 0.0891
tencentBlock.ns2911 S3FIFO-0.8000-0.9000 cache size    18961, 24461153 req, miss ratio 0.0859, byte miss ratio 0.0859
tencentBlock.ns2911 S3FIFO-0.8000-0.9000 cache size    56883, 24461153 req, miss ratio 0.0836, byte miss ratio 0.0836
tencentBlock.ns2911 S3FIFO-0.8000-0.9000 cache size   189613, 24461153 req, miss ratio 0.0813, byte miss ratio 0.0813
tencentBlock.ns2911 S3FIFO-0.8000-0.9000 cache size   379226, 24461153 req, miss ratio 0.0799, byte miss ratio 0.0799
tencentBlock.ns2911 S3FIFO-0.8000-0.9000 cache size   758452, 24461153 req, miss ratio 0.0788, byte miss ratio 0.0788
tencentBlock.ns2911 S3FIFO-0.8000-0.9000 cache size  1516904, 24461153 req, miss ratio 0.0783, byte miss ratio 0.0783
tencentBlock.ns2911 S3FIFO-0.9500-1.9000 cache size     1896, 24461153 req, miss ratio 0.1124, byte miss ratio 0.1124
tencentBlock.ns2911 S3FIFO-0.9500-1.9000 cache size     5688, 24461153 req, miss ratio 0.0937, byte miss ratio 0.0937
tencentBlock.ns2911 S3FIFO-0.9500-1.9000 cache size    18961, 24461153 req, miss ratio 0.0866, byte miss ratio 0.0866
tencentBlock.ns2911 S3FIFO-0.9500-1.9000 cache size    56883, 24461153 req, miss ratio 0.0838, byte miss ratio 0.0838
tencentBlock.ns2911 S3FIFO-0.9500-1.9000 cache size   189613, 24461153 req, miss ratio 0.0816, byte miss ratio 0.0816
tencentBlock.ns2911 S3FIFO-0.9500-1.9000 cache size   379226, 24461153 req, miss ratio 0.0800, byte miss ratio 0.0800
tencentBlock.ns2911 S3FIFO-0.9500-1.9000 cache size   758452, 24461153 req, miss ratio 0.0790, byte miss ratio 0.0790
tencentBlock.ns2911 S3FIFO-0.9500-1.9000 cache size  1516904, 24461153 req, miss ratio 0.0785, byte miss ratio 0.0785
tencentBlock.ns2911 S3FIFO-0.0500-0.9000 cache size     1896, 24461153 req, miss ratio 0.0902, byte miss ratio 0.0902
tencentBlock.ns2911 S3FIFO-0.0500-0.9000 cache size     5688, 24461153 req, miss ratio 0.0866, byte miss ratio 0.0866
tencentBlock.ns2911 S3FIFO-0.0500-0.9000 cache size    18961, 24461153 req, miss ratio 0.0847, byte miss ratio 0.0847
tencentBlock.ns2911 S3FIFO-0.0500-0.9000 cache size    56883, 24461153 req, miss ratio 0.0826, byte miss ratio 0.0826
tencentBlock.ns2911 S3FIFO-0.0500-0.9000 cache size   189613, 24461153 req, miss ratio 0.0805, byte miss ratio 0.0805
tencentBlock.ns2911 S3FIFO-0.0500-0.9000 cache size   379226, 24461153 req, miss ratio 0.0793, byte miss ratio 0.0793
tencentBlock.ns2911 S3FIFO-0.0500-0.9000 cache size   758452, 24461153 req, miss ratio 0.0788, byte miss ratio 0.0788
tencentBlock.ns2911 S3FIFO-0.0500-0.9000 cache size  1516904, 24461153 req, miss ratio 0.0783, byte miss ratio 0.0783
tencentBlock.ns2911 S3FIFO-0.2000-1.9000 cache size     1896, 24461153 req, miss ratio 0.0910, byte miss ratio 0.0910
tencentBlock.ns2911 S3FIFO-0.2000-1.9000 cache size     5688, 24461153 req, miss ratio 0.0865, byte miss ratio 0.0865
tencentBlock.ns2911 S3FIFO-0.2000-1.9000 cache size    18961, 24461153 req, miss ratio 0.0851, byte miss ratio 0.0851
tencentBlock.ns2911 S3FIFO-0.2000-1.9000 cache size    56883, 24461153 req, miss ratio 0.0828, byte miss ratio 0.0828
tencentBlock.ns2911 S3FIFO-0.2000-1.9000 cache size   189613, 24461153 req, miss ratio 0.0807, byte miss ratio 0.0807
tencentBlock.ns2911 S3FIFO-0.2000-1.9000 cache size   379226, 24461153 req, miss ratio 0.0794, byte miss ratio 0.0794
tencentBlock.ns2911 S3FIFO-0.2000-1.9000 cache size   758452, 24461153 req, miss ratio 0.0788, byte miss ratio 0.0788
tencentBlock.ns2911 S3FIFO-0.2000-1.9000 cache size  1516904, 24461153 req, miss ratio 0.0783, byte miss ratio 0.0783
tencentBlock.ns2911 S3FIFO-0.0010-0.9000 cache size     1896, 24461153 req, miss ratio 0.1517, byte miss ratio 0.1517
tencentBlock.ns2911 S3FIFO-0.0010-0.9000 cache size     5688, 24461153 req, miss ratio 0.1036, byte miss ratio 0.1036
tencentBlock.ns2911 S3FIFO-0.0010-0.9000 cache size    18961, 24461153 req, miss ratio 0.0862, byte miss ratio 0.0862
tencentBlock.ns2911 S3FIFO-0.0010-0.9000 cache size    56883, 24461153 req, miss ratio 0.0831, byte miss ratio 0.0831
tencentBlock.ns2911 S3FIFO-0.0010-0.9000 cache size   189613, 24461153 req, miss ratio 0.0805, byte miss ratio 0.0805
tencentBlock.ns2911 S3FIFO-0.0010-0.9000 cache size   379226, 24461153 req, miss ratio 0.0793, byte miss ratio 0.0793
tencentBlock.ns2911 S3FIFO-0.0010-0.9000 cache size   758452, 24461153 req, miss ratio 0.0789, byte miss ratio 0.0789
tencentBlock.ns2911 S3FIFO-0.0010-0.9000 cache size  1516904, 24461153 req, miss ratio 0.0783, byte miss ratio 0.0783
tencentBlock.ns2911 S3FIFO-0.7000-1.9000 cache size     1896, 24461153 req, miss ratio 0.1032, byte miss ratio 0.1032
tencentBlock.ns2911 S3FIFO-0.7000-1.9000 cache size     5688, 24461153 req, miss ratio 0.0879, byte miss ratio 0.0879
tencentBlock.ns2911 S3FIFO-0.7000-1.9000 cache size    18961, 24461153 req, miss ratio 0.0857, byte miss ratio 0.0857
tencentBlock.ns2911 S3FIFO-0.7000-1.9000 cache size    56883, 24461153 req, miss ratio 0.0833, byte miss ratio 0.0833
tencentBlock.ns2911 S3FIFO-0.7000-1.9000 cache size   189613, 24461153 req, miss ratio 0.0812, byte miss ratio 0.0812
tencentBlock.ns2911 S3FIFO-0.7000-1.9000 cache size   379226, 24461153 req, miss ratio 0.0798, byte miss ratio 0.0798
tencentBlock.ns2911 S3FIFO-0.7000-1.9000 cache size   758452, 24461153 req, miss ratio 0.0787, byte miss ratio 0.0787
tencentBlock.ns2911 S3FIFO-0.7000-1.9000 cache size  1516904, 24461153 req, miss ratio 0.0783, byte miss ratio 0.0783
tencentBlock.ns2911 S3FIFO-0.0100-1.9000 cache size     1896, 24461153 req, miss ratio 0.0918, byte miss ratio 0.0918
tencentBlock.ns2911 S3FIFO-0.0100-1.9000 cache size     5688, 24461153 req, miss ratio 0.0871, byte miss ratio 0.0871
tencentBlock.ns2911 S3FIFO-0.0100-1.9000 cache size    18961, 24461153 req, miss ratio 0.0848, byte miss ratio 0.0848
tencentBlock.ns2911 S3FIFO-0.0100-1.9000 cache size    56883, 24461153 req, miss ratio 0.0826, byte miss ratio 0.0826
tencentBlock.ns2911 S3FIFO-0.0100-1.9000 cache size   189613, 24461153 req, miss ratio 0.0804, byte miss ratio 0.0804
tencentBlock.ns2911 S3FIFO-0.0100-1.9000 cache size   379226, 24461153 req, miss ratio 0.0793, byte miss ratio 0.0793
tencentBlock.ns2911 S3FIFO-0.0100-1.9000 cache size   758452, 24461153 req, miss ratio 0.0789, byte miss ratio 0.0789
tencentBlock.ns2911 S3FIFO-0.0100-1.9000 cache size  1516904, 24461153 req, miss ratio 0.0783, byte miss ratio 0.0783
tencentBlock.ns2911 S3FIFO-0.7500-0.9000 cache size     1896, 24461153 req, miss ratio 0.1049, byte miss ratio 0.1049
tencentBlock.ns2911 S3FIFO-0.7500-0.9000 cache size     5688, 24461153 req, miss ratio 0.0883, byte miss ratio 0.0883
tencentBlock.ns2911 S3FIFO-0.7500-0.9000 cache size    18961, 24461153 req, miss ratio 0.0858, byte miss ratio 0.0858
tencentBlock.ns2911 S3FIFO-0.7500-0.9000 cache size    56883, 24461153 req, miss ratio 0.0835, byte miss ratio 0.0835
tencentBlock.ns2911 S3FIFO-0.7500-0.9000 cache size   189613, 24461153 req, miss ratio 0.0813, byte miss ratio 0.0813
tencentBlock.ns2911 S3FIFO-0.7500-0.9000 cache size   379226, 24461153 req, miss ratio 0.0798, byte miss ratio 0.0798
tencentBlock.ns2911 S3FIFO-0.7500-0.9000 cache size   758452, 24461153 req, miss ratio 0.0788, byte miss ratio 0.0788
tencentBlock.ns2911 S3FIFO-0.7500-0.9000 cache size  1516904, 24461153 req, miss ratio 0.0783, byte miss ratio 0.0783
tencentBlock.ns2911 S3FIFO-0.0250-0.9000 cache size     1896, 24461153 req, miss ratio 0.0906, byte miss ratio 0.0906
tencentBlock.ns2911 S3FIFO-0.0250-0.9000 cache size     5688, 24461153 req, miss ratio 0.0867, byte miss ratio 0.0867
tencentBlock.ns2911 S3FIFO-0.0250-0.9000 cache size    18961, 24461153 req, miss ratio 0.0846, byte miss ratio 0.0846
tencentBlock.ns2911 S3FIFO-0.0250-0.9000 cache size    56883, 24461153 req, miss ratio 0.0826, byte miss ratio 0.0826
tencentBlock.ns2911 S3FIFO-0.0250-0.9000 cache size   189613, 24461153 req, miss ratio 0.0805, byte miss ratio 0.0805
tencentBlock.ns2911 S3FIFO-0.0250-0.9000 cache size   379226, 24461153 req, miss ratio 0.0793, byte miss ratio 0.0793
tencentBlock.ns2911 S3FIFO-0.0250-0.9000 cache size   758452, 24461153 req, miss ratio 0.0789, byte miss ratio 0.0789
tencentBlock.ns2911 S3FIFO-0.0250-0.9000 cache size  1516904, 24461153 req, miss ratio 0.0783, byte miss ratio 0.0783
tencentBlock.ns2911 S3FIFO-0.2000-0.9000 cache size     1896, 24461153 req, miss ratio 0.0909, byte miss ratio 0.0909
tencentBlock.ns2911 S3FIFO-0.2000-0.9000 cache size     5688, 24461153 req, miss ratio 0.0865, byte miss ratio 0.0865
tencentBlock.ns2911 S3FIFO-0.2000-0.9000 cache size    18961, 24461153 req, miss ratio 0.0851, byte miss ratio 0.0851
tencentBlock.ns2911 S3FIFO-0.2000-0.9000 cache size    56883, 24461153 req, miss ratio 0.0828, byte miss ratio 0.0828
tencentBlock.ns2911 S3FIFO-0.2000-0.9000 cache size   189613, 24461153 req, miss ratio 0.0807, byte miss ratio 0.0807
tencentBlock.ns2911 S3FIFO-0.2000-0.9000 cache size   379226, 24461153 req, miss ratio 0.0794, byte miss ratio 0.0794
tencentBlock.ns2911 S3FIFO-0.2000-0.9000 cache size   758452, 24461153 req, miss ratio 0.0788, byte miss ratio 0.0788
tencentBlock.ns2911 S3FIFO-0.2000-0.9000 cache size  1516904, 24461153 req, miss ratio 0.0783, byte miss ratio 0.0783
tencentBlock.ns2911 S3FIFO-0.8500-0.9000 cache size     1896, 24461153 req, miss ratio 0.1087, byte miss ratio 0.1087
tencentBlock.ns2911 S3FIFO-0.8500-0.9000 cache size     5688, 24461153 req, miss ratio 0.0905, byte miss ratio 0.0905
tencentBlock.ns2911 S3FIFO-0.8500-0.9000 cache size    18961, 24461153 req, miss ratio 0.0860, byte miss ratio 0.0860
tencentBlock.ns2911 S3FIFO-0.8500-0.9000 cache size    56883, 24461153 req, miss ratio 0.0837, byte miss ratio 0.0837
tencentBlock.ns2911 S3FIFO-0.8500-0.9000 cache size   189613, 24461153 req, miss ratio 0.0814, byte miss ratio 0.0814
tencentBlock.ns2911 S3FIFO-0.8500-0.9000 cache size   379226, 24461153 req, miss ratio 0.0800, byte miss ratio 0.0800
tencentBlock.ns2911 S3FIFO-0.8500-0.9000 cache size   758452, 24461153 req, miss ratio 0.0789, byte miss ratio 0.0789
tencentBlock.ns2911 S3FIFO-0.8500-0.9000 cache size  1516904, 24461153 req, miss ratio 0.0784, byte miss ratio 0.0784
tencentBlock.ns2911 S3FIFO-0.4000-0.9000 cache size     1896, 24461153 req, miss ratio 0.0967, byte miss ratio 0.0967
tencentBlock.ns2911 S3FIFO-0.4000-0.9000 cache size     5688, 24461153 req, miss ratio 0.0868, byte miss ratio 0.0868
tencentBlock.ns2911 S3FIFO-0.4000-0.9000 cache size    18961, 24461153 req, miss ratio 0.0853, byte miss ratio 0.0853
tencentBlock.ns2911 S3FIFO-0.4000-0.9000 cache size    56883, 24461153 req, miss ratio 0.0829, byte miss ratio 0.0829
tencentBlock.ns2911 S3FIFO-0.4000-0.9000 cache size   189613, 24461153 req, miss ratio 0.0809, byte miss ratio 0.0809
tencentBlock.ns2911 S3FIFO-0.4000-0.9000 cache size   379226, 24461153 req, miss ratio 0.0795, byte miss ratio 0.0795
tencentBlock.ns2911 S3FIFO-0.4000-0.9000 cache size   758452, 24461153 req, miss ratio 0.0786, byte miss ratio 0.0786
tencentBlock.ns2911 S3FIFO-0.4000-0.9000 cache size  1516904, 24461153 req, miss ratio 0.0783, byte miss ratio 0.0783
tencentBlock.ns2911 S3FIFO-0.1500-1.9000 cache size     1896, 24461153 req, miss ratio 0.0904, byte miss ratio 0.0904
tencentBlock.ns2911 S3FIFO-0.1500-1.9000 cache size     5688, 24461153 req, miss ratio 0.0865, byte miss ratio 0.0865
tencentBlock.ns2911 S3FIFO-0.1500-1.9000 cache size    18961, 24461153 req, miss ratio 0.0850, byte miss ratio 0.0850
tencentBlock.ns2911 S3FIFO-0.1500-1.9000 cache size    56883, 24461153 req, miss ratio 0.0828, byte miss ratio 0.0828
tencentBlock.ns2911 S3FIFO-0.1500-1.9000 cache size   189613, 24461153 req, miss ratio 0.0806, byte miss ratio 0.0806
tencentBlock.ns2911 S3FIFO-0.1500-1.9000 cache size   379226, 24461153 req, miss ratio 0.0793, byte miss ratio 0.0793
tencentBlock.ns2911 S3FIFO-0.1500-1.9000 cache size   758452, 24461153 req, miss ratio 0.0788, byte miss ratio 0.0788
tencentBlock.ns2911 S3FIFO-0.1500-1.9000 cache size  1516904, 24461153 req, miss ratio 0.0783, byte miss ratio 0.0783
tencentBlock.ns2911 S3FIFO-0.4000-1.9000 cache size     1896, 24461153 req, miss ratio 0.0969, byte miss ratio 0.0969
tencentBlock.ns2911 S3FIFO-0.4000-1.9000 cache size     5688, 24461153 req, miss ratio 0.0869, byte miss ratio 0.0869
tencentBlock.ns2911 S3FIFO-0.4000-1.9000 cache size    18961, 24461153 req, miss ratio 0.0853, byte miss ratio 0.0853
tencentBlock.ns2911 S3FIFO-0.4000-1.9000 cache size    56883, 24461153 req, miss ratio 0.0829, byte miss ratio 0.0829
tencentBlock.ns2911 S3FIFO-0.4000-1.9000 cache size   189613, 24461153 req, miss ratio 0.0809, byte miss ratio 0.0809
tencentBlock.ns2911 S3FIFO-0.4000-1.9000 cache size   379226, 24461153 req, miss ratio 0.0795, byte miss ratio 0.0795
tencentBlock.ns2911 S3FIFO-0.4000-1.9000 cache size   758452, 24461153 req, miss ratio 0.0786, byte miss ratio 0.0786
tencentBlock.ns2911 S3FIFO-0.4000-1.9000 cache size  1516904, 24461153 req, miss ratio 0.0783, byte miss ratio 0.0783
tencentBlock.ns2911 S3FIFO-0.7000-0.9000 cache size     1896, 24461153 req, miss ratio 0.1032, byte miss ratio 0.1032
tencentBlock.ns2911 S3FIFO-0.7000-0.9000 cache size     5688, 24461153 req, miss ratio 0.0879, byte miss ratio 0.0879
tencentBlock.ns2911 S3FIFO-0.7000-0.9000 cache size    18961, 24461153 req, miss ratio 0.0857, byte miss ratio 0.0857
tencentBlock.ns2911 S3FIFO-0.7000-0.9000 cache size    56883, 24461153 req, miss ratio 0.0833, byte miss ratio 0.0833
tencentBlock.ns2911 S3FIFO-0.7000-0.9000 cache size   189613, 24461153 req, miss ratio 0.0812, byte miss ratio 0.0812
tencentBlock.ns2911 S3FIFO-0.7000-0.9000 cache size   379226, 24461153 req, miss ratio 0.0798, byte miss ratio 0.0798
tencentBlock.ns2911 S3FIFO-0.7000-0.9000 cache size   758452, 24461153 req, miss ratio 0.0787, byte miss ratio 0.0787
tencentBlock.ns2911 S3FIFO-0.7000-0.9000 cache size  1516904, 24461153 req, miss ratio 0.0783, byte miss ratio 0.0783
tencentBlock.ns2911 S3FIFO-0.9000-0.9000 cache size     1896, 24461153 req, miss ratio 0.1106, byte miss ratio 0.1106
tencentBlock.ns2911 S3FIFO-0.9000-0.9000 cache size     5688, 24461153 req, miss ratio 0.0920, byte miss ratio 0.0920
tencentBlock.ns2911 S3FIFO-0.9000-0.9000 cache size    18961, 24461153 req, miss ratio 0.0861, byte miss ratio 0.0861
tencentBlock.ns2911 S3FIFO-0.9000-0.9000 cache size    56883, 24461153 req, miss ratio 0.0838, byte miss ratio 0.0838
tencentBlock.ns2911 S3FIFO-0.9000-0.9000 cache size   189613, 24461153 req, miss ratio 0.0815, byte miss ratio 0.0815
tencentBlock.ns2911 S3FIFO-0.9000-0.9000 cache size   379226, 24461153 req, miss ratio 0.0800, byte miss ratio 0.0800
tencentBlock.ns2911 S3FIFO-0.9000-0.9000 cache size   758452, 24461153 req, miss ratio 0.0790, byte miss ratio 0.0790
tencentBlock.ns2911 S3FIFO-0.9000-0.9000 cache size  1516904, 24461153 req, miss ratio 0.0784, byte miss ratio 0.0784
tencentBlock.ns2911 S3FIFO-0.9500-0.9000 cache size     1896, 24461153 req, miss ratio 0.1126, byte miss ratio 0.1126
tencentBlock.ns2911 S3FIFO-0.9500-0.9000 cache size     5688, 24461153 req, miss ratio 0.0937, byte miss ratio 0.0937
tencentBlock.ns2911 S3FIFO-0.9500-0.9000 cache size    18961, 24461153 req, miss ratio 0.0866, byte miss ratio 0.0866
tencentBlock.ns2911 S3FIFO-0.9500-0.9000 cache size    56883, 24461153 req, miss ratio 0.0838, byte miss ratio 0.0838
tencentBlock.ns2911 S3FIFO-0.9500-0.9000 cache size   189613, 24461153 req, miss ratio 0.0816, byte miss ratio 0.0816
tencentBlock.ns2911 S3FIFO-0.9500-0.9000 cache size   379226, 24461153 req, miss ratio 0.0800, byte miss ratio 0.0800
tencentBlock.ns2911 S3FIFO-0.9500-0.9000 cache size   758452, 24461153 req, miss ratio 0.0790, byte miss ratio 0.0790
tencentBlock.ns2911 S3FIFO-0.9500-0.9000 cache size  1516904, 24461153 req, miss ratio 0.0785, byte miss ratio 0.0785
tencentBlock.ns2911 S3FIFO-0.1500-0.9000 cache size     1896, 24461153 req, miss ratio 0.0903, byte miss ratio 0.0903
tencentBlock.ns2911 S3FIFO-0.1500-0.9000 cache size     5688, 24461153 req, miss ratio 0.0865, byte miss ratio 0.0865
tencentBlock.ns2911 S3FIFO-0.1500-0.9000 cache size    18961, 24461153 req, miss ratio 0.0850, byte miss ratio 0.0850
tencentBlock.ns2911 S3FIFO-0.1500-0.9000 cache size    56883, 24461153 req, miss ratio 0.0828, byte miss ratio 0.0828
tencentBlock.ns2911 S3FIFO-0.1500-0.9000 cache size   189613, 24461153 req, miss ratio 0.0806, byte miss ratio 0.0806
tencentBlock.ns2911 S3FIFO-0.1500-0.9000 cache size   379226, 24461153 req, miss ratio 0.0793, byte miss ratio 0.0793
tencentBlock.ns2911 S3FIFO-0.1500-0.9000 cache size   758452, 24461153 req, miss ratio 0.0788, byte miss ratio 0.0788
tencentBlock.ns2911 S3FIFO-0.1500-0.9000 cache size  1516904, 24461153 req, miss ratio 0.0783, byte miss ratio 0.0783
