cdn1_allcolo.ns1996 S3FIFO-0.7000-0.9000 cache size      189, 4214447 req, miss ratio 0.8380, byte miss ratio 0.8380
cdn1_allcolo.ns1996 S3FIFO-0.7000-0.9000 cache size      569, 4214447 req, miss ratio 0.7396, byte miss ratio 0.7396
cdn1_allcolo.ns1996 S3FIFO-0.7000-0.9000 cache size     1896, 4214447 req, miss ratio 0.5934, byte miss ratio 0.5934
cdn1_allcolo.ns1996 S3FIFO-0.7000-0.9000 cache size     5690, 4214447 req, miss ratio 0.4278, byte miss ratio 0.4278
cdn1_allcolo.ns1996 S3FIFO-0.7000-0.9000 cache size    18968, 4214447 req, miss ratio 0.2359, byte miss ratio 0.2359
cdn1_allcolo.ns1996 S3FIFO-0.7000-0.9000 cache size    37937, 4214447 req, miss ratio 0.1436, byte miss ratio 0.1436
cdn1_allcolo.ns1996 S3FIFO-0.7000-0.9000 cache size    75874, 4214447 req, miss ratio 0.0796, byte miss ratio 0.0796
cdn1_allcolo.ns1996 S3FIFO-0.7000-0.9000 cache size   151748, 4214447 req, miss ratio 0.0481, byte miss ratio 0.0481
cdn1_allcolo.ns1996 S3FIFO-0.8000-0.9000 cache size      189, 4214447 req, miss ratio 0.8545, byte miss ratio 0.8545
cdn1_allcolo.ns1996 S3FIFO-0.8000-0.9000 cache size      569, 4214447 req, miss ratio 0.7603, byte miss ratio 0.7603
cdn1_allcolo.ns1996 S3FIFO-0.8000-0.9000 cache size     1896, 4214447 req, miss ratio 0.6148, byte miss ratio 0.6148
cdn1_allcolo.ns1996 S3FIFO-0.8000-0.9000 cache size     5690, 4214447 req, miss ratio 0.4458, byte miss ratio 0.4458
cdn1_allcolo.ns1996 S3FIFO-0.8000-0.9000 cache size    18968, 4214447 req, miss ratio 0.2472, byte miss ratio 0.2472
cdn1_allcolo.ns1996 S3FIFO-0.8000-0.9000 cache size    37937, 4214447 req, miss ratio 0.1510, byte miss ratio 0.1510
cdn1_allcolo.ns1996 S3FIFO-0.8000-0.9000 cache size    75874, 4214447 req, miss ratio 0.0837, byte miss ratio 0.0837
cdn1_allcolo.ns1996 S3FIFO-0.8000-0.9000 cache size   151748, 4214447 req, miss ratio 0.0495, byte miss ratio 0.0495
cdn1_allcolo.ns1996 S3FIFO-0.9500-1.9000 cache size      189, 4214447 req, miss ratio 0.8885, byte miss ratio 0.8885
cdn1_allcolo.ns1996 S3FIFO-0.9500-1.9000 cache size      569, 4214447 req, miss ratio 0.8016, byte miss ratio 0.8016
cdn1_allcolo.ns1996 S3FIFO-0.9500-1.9000 cache size     1896, 4214447 req, miss ratio 0.6533, byte miss ratio 0.6533
cdn1_allcolo.ns1996 S3FIFO-0.9500-1.9000 cache size     5690, 4214447 req, miss ratio 0.4724, byte miss ratio 0.4724
cdn1_allcolo.ns1996 S3FIFO-0.9500-1.9000 cache size    18968, 4214447 req, miss ratio 0.2608, byte miss ratio 0.2608
cdn1_allcolo.ns1996 S3FIFO-0.9500-1.9000 cache size    37937, 4214447 req, miss ratio 0.1604, byte miss ratio 0.1604
cdn1_allcolo.ns1996 S3FIFO-0.9500-1.9000 cache size    75874, 4214447 req, miss ratio 0.0913, byte miss ratio 0.0913
cdn1_allcolo.ns1996 S3FIFO-0.9500-1.9000 cache size   151748, 4214447 req, miss ratio 0.0534, byte miss ratio 0.0534
cdn1_allcolo.ns1996 S3FIFO-0.5000-1.9000 cache size      189, 4214447 req, miss ratio 0.8171, byte miss ratio 0.8171
cdn1_allcolo.ns1996 S3FIFO-0.5000-1.9000 cache size      569, 4214447 req, miss ratio 0.7138, byte miss ratio 0.7138
cdn1_allcolo.ns1996 S3FIFO-0.5000-1.9000 cache size     1896, 4214447 req, miss ratio 0.5671, byte miss ratio 0.5671
cdn1_allcolo.ns1996 S3FIFO-0.5000-1.9000 cache size     5690, 4214447 req, miss ratio 0.4032, byte miss ratio 0.4032
cdn1_allcolo.ns1996 S3FIFO-0.5000-1.9000 cache size    18968, 4214447 req, miss ratio 0.2171, byte miss ratio 0.2171
cdn1_allcolo.ns1996 S3FIFO-0.5000-1.9000 cache size    37937, 4214447 req, miss ratio 0.1303, byte miss ratio 0.1303
cdn1_allcolo.ns1996 S3FIFO-0.5000-1.9000 cache size    75874, 4214447 req, miss ratio 0.0727, byte miss ratio 0.0727
cdn1_allcolo.ns1996 S3FIFO-0.5000-1.9000 cache size   151748, 4214447 req, miss ratio 0.0468, byte miss ratio 0.0468
cdn1_allcolo.ns1996 S3FIFO-0.7500-0.9000 cache size      189, 4214447 req, miss ratio 0.8454, byte miss ratio 0.8454
cdn1_allcolo.ns1996 S3FIFO-0.7500-0.9000 cache size      569, 4214447 req, miss ratio 0.7494, byte miss ratio 0.7494
cdn1_allcolo.ns1996 S3FIFO-0.7500-0.9000 cache size     1896, 4214447 req, miss ratio 0.6039, byte miss ratio 0.6039
cdn1_allcolo.ns1996 S3FIFO-0.7500-0.9000 cache size     5690, 4214447 req, miss ratio 0.4366, byte miss ratio 0.4366
cdn1_allcolo.ns1996 S3FIFO-0.7500-0.9000 cache size    18968, 4214447 req, miss ratio 0.2414, byte miss ratio 0.2414
cdn1_allcolo.ns1996 S3FIFO-0.7500-0.9000 cache size    37937, 4214447 req, miss ratio 0.1473, byte miss ratio 0.1473
cdn1_allcolo.ns1996 S3FIFO-0.7500-0.9000 cache size    75874, 4214447 req, miss ratio 0.0816, byte miss ratio 0.0816
cdn1_allcolo.ns1996 S3FIFO-0.7500-0.9000 cache size   151748, 4214447 req, miss ratio 0.0487, byte miss ratio 0.0487
cdn1_allcolo.ns1996 S3FIFO-0.7000-1.9000 cache size      189, 4214447 req, miss ratio 0.8435, byte miss ratio 0.8435
cdn1_allcolo.ns1996 S3FIFO-0.7000-1.9000 cache size      569, 4214447 req, miss ratio 0.7476, byte miss ratio 0.7476
cdn1_allcolo.ns1996 S3FIFO-0.7000-1.9000 cache size     1896, 4214447 req, miss ratio 0.6017, byte miss ratio 0.6017
cdn1_allcolo.ns1996 S3FIFO-0.7000-1.9000 cache size     5690, 4214447 req, miss ratio 0.4318, byte miss ratio 0.4318
cdn1_allcolo.ns1996 S3FIFO-0.7000-1.9000 cache size    18968, 4214447 req, miss ratio 0.2349, byte miss ratio 0.2349
cdn1_allcolo.ns1996 S3FIFO-0.7000-1.9000 cache size    37937, 4214447 req, miss ratio 0.1423, byte miss ratio 0.1423
cdn1_allcolo.ns1996 S3FIFO-0.7000-1.9000 cache size    75874, 4214447 req, miss ratio 0.0796, byte miss ratio 0.0796
cdn1_allcolo.ns1996 S3FIFO-0.7000-1.9000 cache size   151748, 4214447 req, miss ratio 0.0481, byte miss ratio 0.0481
cdn1_allcolo.ns1996 S3FIFO-0.0100-0.9000 cache size      189, 4214447 req, miss ratio 0.7732, byte miss ratio 0.7732
cdn1_allcolo.ns1996 S3FIFO-0.0100-0.9000 cache size      569, 4214447 req, miss ratio 0.6572, byte miss ratio 0.6572
cdn1_allcolo.ns1996 S3FIFO-0.0100-0.9000 cache size     1896, 4214447 req, miss ratio 0.4996, byte miss ratio 0.4996
cdn1_allcolo.ns1996 S3FIFO-0.0100-0.9000 cache size     5690, 4214447 req, miss ratio 0.3413, byte miss ratio 0.3413
cdn1_allcolo.ns1996 S3FIFO-0.0100-0.9000 cache size    18968, 4214447 req, miss ratio 0.1779, byte miss ratio 0.1779
cdn1_allcolo.ns1996 S3FIFO-0.0100-0.9000 cache size    37937, 4214447 req, miss ratio 0.1078, byte miss ratio 0.1078
cdn1_allcolo.ns1996 S3FIFO-0.0100-0.9000 cache size    75874, 4214447 req, miss ratio 0.0645, byte miss ratio 0.0645
cdn1_allcolo.ns1996 S3FIFO-0.0100-0.9000 cache size   151748, 4214447 req, miss ratio 0.0464, byte miss ratio 0.0464
cdn1_allcolo.ns1996 S3FIFO-0.8000-1.9000 cache size      189, 4214447 req, miss ratio 0.8600, byte miss ratio 0.8600
cdn1_allcolo.ns1996 S3FIFO-0.8000-1.9000 cache size      569, 4214447 req, miss ratio 0.7678, byte miss ratio 0.7678
cdn1_allcolo.ns1996 S3FIFO-0.8000-1.9000 cache size     1896, 4214447 req, miss ratio 0.6214, byte miss ratio 0.6214
cdn1_allcolo.ns1996 S3FIFO-0.8000-1.9000 cache size     5690, 4214447 req, miss ratio 0.4475, byte miss ratio 0.4475
cdn1_allcolo.ns1996 S3FIFO-0.8000-1.9000 cache size    18968, 4214447 req, miss ratio 0.2447, byte miss ratio 0.2447
cdn1_allcolo.ns1996 S3FIFO-0.8000-1.9000 cache size    37937, 4214447 req, miss ratio 0.1491, byte miss ratio 0.1491
cdn1_allcolo.ns1996 S3FIFO-0.8000-1.9000 cache size    75874, 4214447 req, miss ratio 0.0837, byte miss ratio 0.0837
cdn1_allcolo.ns1996 S3FIFO-0.8000-1.9000 cache size   151748, 4214447 req, miss ratio 0.0495, byte miss ratio 0.0495
