cdn1_colo28.ns2294 S3FIFO-0.5500-1.9000 cache size      237, 1678724 req, miss ratio 0.3494, byte miss ratio 0.3494
cdn1_colo28.ns2294 S3FIFO-0.5500-1.9000 cache size      711, 1678724 req, miss ratio 0.3212, byte miss ratio 0.3212
cdn1_colo28.ns2294 S3FIFO-0.5500-1.9000 cache size     2371, 1678724 req, miss ratio 0.2849, byte miss ratio 0.2849
cdn1_colo28.ns2294 S3FIFO-0.5500-1.9000 cache size     7115, 1678724 req, miss ratio 0.2512, byte miss ratio 0.2512
cdn1_colo28.ns2294 S3FIFO-0.5500-1.9000 cache size    23717, 1678724 req, miss ratio 0.2119, byte miss ratio 0.2119
cdn1_colo28.ns2294 S3FIFO-0.5500-1.9000 cache size    47435, 1678724 req, miss ratio 0.1805, byte miss ratio 0.1805
cdn1_colo28.ns2294 S3FIFO-0.5500-1.9000 cache size    94870, 1678724 req, miss ratio 0.1627, byte miss ratio 0.1627
cdn1_colo28.ns2294 S3FIFO-0.5500-1.9000 cache size   189740, 1678724 req, miss ratio 0.1443, byte miss ratio 0.1443
cdn1_colo28.ns2294 S3FIFO-0.3000-0.9000 cache size      237, 1678724 req, miss ratio 0.3444, byte miss ratio 0.3444
cdn1_colo28.ns2294 S3FIFO-0.3000-0.9000 cache size      711, 1678724 req, miss ratio 0.3167, byte miss ratio 0.3167
cdn1_colo28.ns2294 S3FIFO-0.3000-0.9000 cache size     2371, 1678724 req, miss ratio 0.2800, byte miss ratio 0.2800
cdn1_colo28.ns2294 S3FIFO-0.3000-0.9000 cache size     7115, 1678724 req, miss ratio 0.2460, byte miss ratio 0.2460
cdn1_colo28.ns2294 S3FIFO-0.3000-0.9000 cache size    23717, 1678724 req, miss ratio 0.2054, byte miss ratio 0.2054
cdn1_colo28.ns2294 S3FIFO-0.3000-0.9000 cache size    47435, 1678724 req, miss ratio 0.1748, byte miss ratio 0.1748
cdn1_colo28.ns2294 S3FIFO-0.3000-0.9000 cache size    94870, 1678724 req, miss ratio 0.1611, byte miss ratio 0.1611
cdn1_colo28.ns2294 S3FIFO-0.3000-0.9000 cache size   189740, 1678724 req, miss ratio 0.1443, byte miss ratio 0.1443
cdn1_colo28.ns2294 S3FIFO-0.1500-1.9000 cache size      237, 1678724 req, miss ratio 0.3421, byte miss ratio 0.3421
cdn1_colo28.ns2294 S3FIFO-0.1500-1.9000 cache size      711, 1678724 req, miss ratio 0.3146, byte miss ratio 0.3146
cdn1_colo28.ns2294 S3FIFO-0.1500-1.9000 cache size     2371, 1678724 req, miss ratio 0.2776, byte miss ratio 0.2776
cdn1_colo28.ns2294 S3FIFO-0.1500-1.9000 cache size     7115, 1678724 req, miss ratio 0.2430, byte miss ratio 0.2430
cdn1_colo28.ns2294 S3FIFO-0.1500-1.9000 cache size    23717, 1678724 req, miss ratio 0.2018, byte miss ratio 0.2018
cdn1_colo28.ns2294 S3FIFO-0.1500-1.9000 cache size    47435, 1678724 req, miss ratio 0.1729, byte miss ratio 0.1729
cdn1_colo28.ns2294 S3FIFO-0.1500-1.9000 cache size    94870, 1678724 req, miss ratio 0.1608, byte miss ratio 0.1608
cdn1_colo28.ns2294 S3FIFO-0.1500-1.9000 cache size   189740, 1678724 req, miss ratio 0.1443, byte miss ratio 0.1443
cdn1_colo28.ns2294 S3FIFO-0.7000-0.9000 cache size      237, 1678724 req, miss ratio 0.3533, byte miss ratio 0.3533
cdn1_colo28.ns2294 S3FIFO-0.7000-0.9000 cache size      711, 1678724 req, miss ratio 0.3252, byte miss ratio 0.3252
cdn1_colo28.ns2294 S3FIFO-0.7000-0.9000 cache size     2371, 1678724 req, miss ratio 0.2889, byte miss ratio 0.2889
cdn1_colo28.ns2294 S3FIFO-0.7000-0.9000 cache size     7115, 1678724 req, miss ratio 0.2546, byte miss ratio 0.2546
cdn1_colo28.ns2294 S3FIFO-0.7000-0.9000 cache size    23717, 1678724 req, miss ratio 0.2164, byte miss ratio 0.2164
cdn1_colo28.ns2294 S3FIFO-0.7000-0.9000 cache size    47435, 1678724 req, miss ratio 0.1858, byte miss ratio 0.1858
cdn1_colo28.ns2294 S3FIFO-0.7000-0.9000 cache size    94870, 1678724 req, miss ratio 0.1641, byte miss ratio 0.1641
cdn1_colo28.ns2294 S3FIFO-0.7000-0.9000 cache size   189740, 1678724 req, miss ratio 0.1443, byte miss ratio 0.1443
cdn1_colo28.ns2294 S3FIFO-0.4000-0.9000 cache size      237, 1678724 req, miss ratio 0.3462, byte miss ratio 0.3462
cdn1_colo28.ns2294 S3FIFO-0.4000-0.9000 cache size      711, 1678724 req, miss ratio 0.3183, byte miss ratio 0.3183
cdn1_colo28.ns2294 S3FIFO-0.4000-0.9000 cache size     2371, 1678724 req, miss ratio 0.2818, byte miss ratio 0.2818
cdn1_colo28.ns2294 S3FIFO-0.4000-0.9000 cache size     7115, 1678724 req, miss ratio 0.2480, byte miss ratio 0.2480
cdn1_colo28.ns2294 S3FIFO-0.4000-0.9000 cache size    23717, 1678724 req, miss ratio 0.2078, byte miss ratio 0.2078
cdn1_colo28.ns2294 S3FIFO-0.4000-0.9000 cache size    47435, 1678724 req, miss ratio 0.1766, byte miss ratio 0.1766
cdn1_colo28.ns2294 S3FIFO-0.4000-0.9000 cache size    94870, 1678724 req, miss ratio 0.1616, byte miss ratio 0.1616
