cdn1_allcolo.ns1667 S3FIFO-0.1000-0.9000 cache size       18, 7487111 req, miss ratio 0.7226, byte miss ratio 0.7226
cdn1_allcolo.ns1667 S3FIFO-0.1000-0.9000 cache size       56, 7487111 req, miss ratio 0.5765, byte miss ratio 0.5765
cdn1_allcolo.ns1667 S3FIFO-0.1000-0.9000 cache size      187, 7487111 req, miss ratio 0.4301, byte miss ratio 0.4301
cdn1_allcolo.ns1667 S3FIFO-0.1000-0.9000 cache size      563, 7487111 req, miss ratio 0.2761, byte miss ratio 0.2761
cdn1_allcolo.ns1667 S3FIFO-0.1000-0.9000 cache size     1879, 7487111 req, miss ratio 0.1009, byte miss ratio 0.1009
cdn1_allcolo.ns1667 S3FIFO-0.1000-0.9000 cache size     3759, 7487111 req, miss ratio 0.0302, byte miss ratio 0.0302
cdn1_allcolo.ns1667 S3FIFO-0.1000-0.9000 cache size     7519, 7487111 req, miss ratio 0.0056, byte miss ratio 0.0056
cdn1_allcolo.ns1667 S3FIFO-0.1000-0.9000 cache size    15039, 7487111 req, miss ratio 0.0027, byte miss ratio 0.0027
cdn1_allcolo.ns1667 S3FIFO-0.9500-1.9000 cache size       18, 7487111 req, miss ratio 0.8584, byte miss ratio 0.8584
cdn1_allcolo.ns1667 S3FIFO-0.9500-1.9000 cache size       56, 7487111 req, miss ratio 0.7393, byte miss ratio 0.7393
cdn1_allcolo.ns1667 S3FIFO-0.9500-1.9000 cache size      187, 7487111 req, miss ratio 0.5592, byte miss ratio 0.5592
cdn1_allcolo.ns1667 S3FIFO-0.9500-1.9000 cache size      563, 7487111 req, miss ratio 0.3681, byte miss ratio 0.3681
cdn1_allcolo.ns1667 S3FIFO-0.9500-1.9000 cache size     1879, 7487111 req, miss ratio 0.1478, byte miss ratio 0.1478
cdn1_allcolo.ns1667 S3FIFO-0.9500-1.9000 cache size     3759, 7487111 req, miss ratio 0.0539, byte miss ratio 0.0539
cdn1_allcolo.ns1667 S3FIFO-0.9500-1.9000 cache size     7519, 7487111 req, miss ratio 0.0119, byte miss ratio 0.0119
cdn1_allcolo.ns1667 S3FIFO-0.9500-1.9000 cache size    15039, 7487111 req, miss ratio 0.0036, byte miss ratio 0.0036
cdn1_allcolo.ns1667 S3FIFO-0.0010-0.9000 cache size       18, 7487111 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1667 S3FIFO-0.0010-0.9000 cache size       56, 7487111 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1667 S3FIFO-0.0010-0.9000 cache size      187, 7487111 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1667 S3FIFO-0.0010-0.9000 cache size      563, 7487111 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1667 S3FIFO-0.0010-0.9000 cache size     1879, 7487111 req, miss ratio 0.0974, byte miss ratio 0.0974
cdn1_allcolo.ns1667 S3FIFO-0.0010-0.9000 cache size     3759, 7487111 req, miss ratio 0.0280, byte miss ratio 0.0280
cdn1_allcolo.ns1667 S3FIFO-0.0010-0.9000 cache size     7519, 7487111 req, miss ratio 0.0056, byte miss ratio 0.0056
