cdn1_allcolo.ns305 S3FIFO-0.8500-0.9000 cache size        6, 3004613 req, miss ratio 0.3506, byte miss ratio 0.3506
cdn1_allcolo.ns305 S3FIFO-0.8500-0.9000 cache size       21, 3004613 req, miss ratio 0.1271, byte miss ratio 0.1271
cdn1_allcolo.ns305 S3FIFO-0.8500-0.9000 cache size       64, 3004613 req, miss ratio 0.0125, byte miss ratio 0.0125
cdn1_allcolo.ns305 S3FIFO-0.8500-0.9000 cache size      215, 3004613 req, miss ratio 0.0012, byte miss ratio 0.0012
cdn1_allcolo.ns305 S3FIFO-0.8500-0.9000 cache size      430, 3004613 req, miss ratio 0.0009, byte miss ratio 0.0009
cdn1_allcolo.ns305 S3FIFO-0.8500-0.9000 cache size      860, 3004613 req, miss ratio 0.0008, byte miss ratio 0.0008
cdn1_allcolo.ns305 S3FIFO-0.8500-0.9000 cache size     1720, 3004613 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_allcolo.ns305 S3FIFO-0.1000-0.9000 cache size        6, 3004613 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns305 S3FIFO-0.1000-0.9000 cache size       21, 3004613 req, miss ratio 0.0938, byte miss ratio 0.0938
cdn1_allcolo.ns305 S3FIFO-0.1000-0.9000 cache size       64, 3004613 req, miss ratio 0.0059, byte miss ratio 0.0059
cdn1_allcolo.ns305 S3FIFO-0.1000-0.9000 cache size      215, 3004613 req, miss ratio 0.0009, byte miss ratio 0.0009
cdn1_allcolo.ns305 S3FIFO-0.1000-0.9000 cache size      430, 3004613 req, miss ratio 0.0008, byte miss ratio 0.0008
cdn1_allcolo.ns305 S3FIFO-0.1000-0.9000 cache size      860, 3004613 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_allcolo.ns305 S3FIFO-0.1000-0.9000 cache size     1720, 3004613 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_allcolo.ns305 S3FIFO-0.7500-0.9000 cache size        6, 3004613 req, miss ratio 0.3265, byte miss ratio 0.3265
cdn1_allcolo.ns305 S3FIFO-0.7500-0.9000 cache size       21, 3004613 req, miss ratio 0.1218, byte miss ratio 0.1218
cdn1_allcolo.ns305 S3FIFO-0.7500-0.9000 cache size       64, 3004613 req, miss ratio 0.0115, byte miss ratio 0.0115
cdn1_allcolo.ns305 S3FIFO-0.7500-0.9000 cache size      215, 3004613 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_allcolo.ns305 S3FIFO-0.7500-0.9000 cache size      430, 3004613 req, miss ratio 0.0008, byte miss ratio 0.0008
cdn1_allcolo.ns305 S3FIFO-0.7500-0.9000 cache size      860, 3004613 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_allcolo.ns305 S3FIFO-0.7500-0.9000 cache size     1720, 3004613 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_allcolo.ns305 S3FIFO-0.9500-1.9000 cache size        6, 3004613 req, miss ratio 0.3505, byte miss ratio 0.3505
cdn1_allcolo.ns305 S3FIFO-0.9500-1.9000 cache size       21, 3004613 req, miss ratio 0.1303, byte miss ratio 0.1303
cdn1_allcolo.ns305 S3FIFO-0.9500-1.9000 cache size       64, 3004613 req, miss ratio 0.0134, byte miss ratio 0.0134
cdn1_allcolo.ns305 S3FIFO-0.9500-1.9000 cache size      215, 3004613 req, miss ratio 0.0013, byte miss ratio 0.0013
cdn1_allcolo.ns305 S3FIFO-0.9500-1.9000 cache size      430, 3004613 req, miss ratio 0.0009, byte miss ratio 0.0009
cdn1_allcolo.ns305 S3FIFO-0.9500-1.9000 cache size      860, 3004613 req, miss ratio 0.0008, byte miss ratio 0.0008
cdn1_allcolo.ns305 S3FIFO-0.9500-1.9000 cache size     1720, 3004613 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_allcolo.ns305 S3FIFO-0.8000-1.9000 cache size        6, 3004613 req, miss ratio 0.3313, byte miss ratio 0.3313
cdn1_allcolo.ns305 S3FIFO-0.8000-1.9000 cache size       21, 3004613 req, miss ratio 0.1222, byte miss ratio 0.1222
cdn1_allcolo.ns305 S3FIFO-0.8000-1.9000 cache size       64, 3004613 req, miss ratio 0.0119, byte miss ratio 0.0119
cdn1_allcolo.ns305 S3FIFO-0.8000-1.9000 cache size      215, 3004613 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_allcolo.ns305 S3FIFO-0.8000-1.9000 cache size      430, 3004613 req, miss ratio 0.0008, byte miss ratio 0.0008
cdn1_allcolo.ns305 S3FIFO-0.8000-1.9000 cache size      860, 3004613 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_allcolo.ns305 S3FIFO-0.8000-1.9000 cache size     1720, 3004613 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_allcolo.ns305 S3FIFO-0.7000-1.9000 cache size        6, 3004613 req, miss ratio 0.3313, byte miss ratio 0.3313
cdn1_allcolo.ns305 S3FIFO-0.7000-1.9000 cache size       21, 3004613 req, miss ratio 0.1178, byte miss ratio 0.1178
cdn1_allcolo.ns305 S3FIFO-0.7000-1.9000 cache size       64, 3004613 req, miss ratio 0.0107, byte miss ratio 0.0107
cdn1_allcolo.ns305 S3FIFO-0.7000-1.9000 cache size      215, 3004613 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_allcolo.ns305 S3FIFO-0.7000-1.9000 cache size      430, 3004613 req, miss ratio 0.0008, byte miss ratio 0.0008
cdn1_allcolo.ns305 S3FIFO-0.7000-1.9000 cache size      860, 3004613 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_allcolo.ns305 S3FIFO-0.7000-1.9000 cache size     1720, 3004613 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_allcolo.ns305 S3FIFO-0.1000-1.9000 cache size        6, 3004613 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns305 S3FIFO-0.1000-1.9000 cache size       21, 3004613 req, miss ratio 0.0962, byte miss ratio 0.0962
cdn1_allcolo.ns305 S3FIFO-0.1000-1.9000 cache size       64, 3004613 req, miss ratio 0.0060, byte miss ratio 0.0060
cdn1_allcolo.ns305 S3FIFO-0.1000-1.9000 cache size      215, 3004613 req, miss ratio 0.0009, byte miss ratio 0.0009
cdn1_allcolo.ns305 S3FIFO-0.1000-1.9000 cache size      430, 3004613 req, miss ratio 0.0008, byte miss ratio 0.0008
cdn1_allcolo.ns305 S3FIFO-0.1000-1.9000 cache size      860, 3004613 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_allcolo.ns305 S3FIFO-0.1000-1.9000 cache size     1720, 3004613 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_allcolo.ns305 S3FIFO-0.0250-1.9000 cache size        6, 3004613 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns305 S3FIFO-0.0250-1.9000 cache size       21, 3004613 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns305 S3FIFO-0.0250-1.9000 cache size       64, 3004613 req, miss ratio 0.0055, byte miss ratio 0.0055
cdn1_allcolo.ns305 S3FIFO-0.0250-1.9000 cache size      215, 3004613 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_allcolo.ns305 S3FIFO-0.0250-1.9000 cache size      430, 3004613 req, miss ratio 0.0008, byte miss ratio 0.0008
cdn1_allcolo.ns305 S3FIFO-0.0250-1.9000 cache size      860, 3004613 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_allcolo.ns305 S3FIFO-0.0250-1.9000 cache size     1720, 3004613 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_allcolo.ns305 S3FIFO-0.3500-0.9000 cache size        6, 3004613 req, miss ratio 0.2813, byte miss ratio 0.2813
cdn1_allcolo.ns305 S3FIFO-0.3500-0.9000 cache size       21, 3004613 req, miss ratio 0.1049, byte miss ratio 0.1049
cdn1_allcolo.ns305 S3FIFO-0.3500-0.9000 cache size       64, 3004613 req, miss ratio 0.0074, byte miss ratio 0.0074
cdn1_allcolo.ns305 S3FIFO-0.3500-0.9000 cache size      215, 3004613 req, miss ratio 0.0009, byte miss ratio 0.0009
cdn1_allcolo.ns305 S3FIFO-0.3500-0.9000 cache size      430, 3004613 req, miss ratio 0.0008, byte miss ratio 0.0008
cdn1_allcolo.ns305 S3FIFO-0.3500-0.9000 cache size      860, 3004613 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_allcolo.ns305 S3FIFO-0.3500-0.9000 cache size     1720, 3004613 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_allcolo.ns305 S3FIFO-0.0100-1.9000 cache size        6, 3004613 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns305 S3FIFO-0.0100-1.9000 cache size       21, 3004613 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns305 S3FIFO-0.0100-1.9000 cache size       64, 3004613 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns305 S3FIFO-0.0100-1.9000 cache size      215, 3004613 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_allcolo.ns305 S3FIFO-0.0100-1.9000 cache size      430, 3004613 req, miss ratio 0.0008, byte miss ratio 0.0008
cdn1_allcolo.ns305 S3FIFO-0.0100-1.9000 cache size      860, 3004613 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_allcolo.ns305 S3FIFO-0.0100-1.9000 cache size     1720, 3004613 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_allcolo.ns305 S3FIFO-0.0500-1.9000 cache size        6, 3004613 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns305 S3FIFO-0.0500-1.9000 cache size       21, 3004613 req, miss ratio 0.0943, byte miss ratio 0.0943
cdn1_allcolo.ns305 S3FIFO-0.0500-1.9000 cache size       64, 3004613 req, miss ratio 0.0057, byte miss ratio 0.0057
cdn1_allcolo.ns305 S3FIFO-0.0500-1.9000 cache size      215, 3004613 req, miss ratio 0.0009, byte miss ratio 0.0009
cdn1_allcolo.ns305 S3FIFO-0.0500-1.9000 cache size      430, 3004613 req, miss ratio 0.0008, byte miss ratio 0.0008
cdn1_allcolo.ns305 S3FIFO-0.0500-1.9000 cache size      860, 3004613 req, miss ratio 0.0007, byte miss ratio 0.0007
