tencentBlock.ns11703 S3FIFO-0.0100-1.9000 cache size       37, 1384662 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns11703 S3FIFO-0.0100-1.9000 cache size      113, 1384662 req, miss ratio 0.1799, byte miss ratio 0.1799
tencentBlock.ns11703 S3FIFO-0.0100-1.9000 cache size      376, 1384662 req, miss ratio 0.1390, byte miss ratio 0.1390
tencentBlock.ns11703 S3FIFO-0.0100-1.9000 cache size     1130, 1384662 req, miss ratio 0.1164, byte miss ratio 0.1164
tencentBlock.ns11703 S3FIFO-0.0100-1.9000 cache size     3769, 1384662 req, miss ratio 0.0882, byte miss ratio 0.0882
tencentBlock.ns11703 S3FIFO-0.0100-1.9000 cache size     7538, 1384662 req, miss ratio 0.0748, byte miss ratio 0.0748
tencentBlock.ns11703 S3FIFO-0.0100-1.9000 cache size    15077, 1384662 req, miss ratio 0.0528, byte miss ratio 0.0528
tencentBlock.ns11703 S3FIFO-0.0100-1.9000 cache size    30154, 1384662 req, miss ratio 0.0290, byte miss ratio 0.0290
tencentBlock.ns11703 S3FIFO-0.0100-0.9000 cache size       37, 1384662 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns11703 S3FIFO-0.0100-0.9000 cache size      113, 1384662 req, miss ratio 0.1801, byte miss ratio 0.1801
tencentBlock.ns11703 S3FIFO-0.0100-0.9000 cache size      376, 1384662 req, miss ratio 0.1393, byte miss ratio 0.1393
tencentBlock.ns11703 S3FIFO-0.0100-0.9000 cache size     1130, 1384662 req, miss ratio 0.1151, byte miss ratio 0.1151
tencentBlock.ns11703 S3FIFO-0.0100-0.9000 cache size     3769, 1384662 req, miss ratio 0.0889, byte miss ratio 0.0889
tencentBlock.ns11703 S3FIFO-0.0100-0.9000 cache size     7538, 1384662 req, miss ratio 0.0747, byte miss ratio 0.0747
tencentBlock.ns11703 S3FIFO-0.0100-0.9000 cache size    15077, 1384662 req, miss ratio 0.0528, byte miss ratio 0.0528
tencentBlock.ns11703 S3FIFO-0.0100-0.9000 cache size    30154, 1384662 req, miss ratio 0.0290, byte miss ratio 0.0290
tencentBlock.ns11703 S3FIFO-0.3000-1.9000 cache size       37, 1384662 req, miss ratio 0.2840, byte miss ratio 0.2840
tencentBlock.ns11703 S3FIFO-0.3000-1.9000 cache size      113, 1384662 req, miss ratio 0.1652, byte miss ratio 0.1652
tencentBlock.ns11703 S3FIFO-0.3000-1.9000 cache size      376, 1384662 req, miss ratio 0.1311, byte miss ratio 0.1311
