cdn1_allcolo.ns719 S3FIFO-0.2000-1.9000 cache size      140, 1184902 req, miss ratio 0.4124, byte miss ratio 0.4124
cdn1_allcolo.ns719 S3FIFO-0.2000-1.9000 cache size      422, 1184902 req, miss ratio 0.1868, byte miss ratio 0.1868
cdn1_allcolo.ns719 S3FIFO-0.2000-1.9000 cache size     1408, 1184902 req, miss ratio 0.1214, byte miss ratio 0.1214
cdn1_allcolo.ns719 S3FIFO-0.2000-1.9000 cache size     4226, 1184902 req, miss ratio 0.1196, byte miss ratio 0.1196
cdn1_allcolo.ns719 S3FIFO-0.2000-1.9000 cache size    14088, 1184902 req, miss ratio 0.1191, byte miss ratio 0.1191
cdn1_allcolo.ns719 S3FIFO-0.2000-1.9000 cache size    28177, 1184902 req, miss ratio 0.1190, byte miss ratio 0.1190
cdn1_allcolo.ns719 S3FIFO-0.2000-1.9000 cache size    56354, 1184902 req, miss ratio 0.1189, byte miss ratio 0.1189
cdn1_allcolo.ns719 S3FIFO-0.2000-1.9000 cache size   112709, 1184902 req, miss ratio 0.1189, byte miss ratio 0.1189
cdn1_allcolo.ns719 S3FIFO-0.8500-0.9000 cache size      140, 1184902 req, miss ratio 0.5396, byte miss ratio 0.5396
cdn1_allcolo.ns719 S3FIFO-0.8500-0.9000 cache size      422, 1184902 req, miss ratio 0.3011, byte miss ratio 0.3011
cdn1_allcolo.ns719 S3FIFO-0.8500-0.9000 cache size     1408, 1184902 req, miss ratio 0.1638, byte miss ratio 0.1638
cdn1_allcolo.ns719 S3FIFO-0.8500-0.9000 cache size     4226, 1184902 req, miss ratio 0.1256, byte miss ratio 0.1256
cdn1_allcolo.ns719 S3FIFO-0.8500-0.9000 cache size    14088, 1184902 req, miss ratio 0.1192, byte miss ratio 0.1192
cdn1_allcolo.ns719 S3FIFO-0.8500-0.9000 cache size    28177, 1184902 req, miss ratio 0.1190, byte miss ratio 0.1190
cdn1_allcolo.ns719 S3FIFO-0.8500-0.9000 cache size    56354, 1184902 req, miss ratio 0.1189, byte miss ratio 0.1189
cdn1_allcolo.ns719 S3FIFO-0.8500-0.9000 cache size   112709, 1184902 req, miss ratio 0.1189, byte miss ratio 0.1189
cdn1_allcolo.ns719 S3FIFO-0.6000-1.9000 cache size      140, 1184902 req, miss ratio 0.4926, byte miss ratio 0.4926
cdn1_allcolo.ns719 S3FIFO-0.6000-1.9000 cache size      422, 1184902 req, miss ratio 0.2544, byte miss ratio 0.2544
cdn1_allcolo.ns719 S3FIFO-0.6000-1.9000 cache size     1408, 1184902 req, miss ratio 0.1339, byte miss ratio 0.1339
cdn1_allcolo.ns719 S3FIFO-0.6000-1.9000 cache size     4226, 1184902 req, miss ratio 0.1197, byte miss ratio 0.1197
cdn1_allcolo.ns719 S3FIFO-0.6000-1.9000 cache size    14088, 1184902 req, miss ratio 0.1191, byte miss ratio 0.1191
cdn1_allcolo.ns719 S3FIFO-0.6000-1.9000 cache size    28177, 1184902 req, miss ratio 0.1190, byte miss ratio 0.1190
cdn1_allcolo.ns719 S3FIFO-0.6000-1.9000 cache size    56354, 1184902 req, miss ratio 0.1189, byte miss ratio 0.1189
cdn1_allcolo.ns719 S3FIFO-0.6000-1.9000 cache size   112709, 1184902 req, miss ratio 0.1189, byte miss ratio 0.1189
cdn1_allcolo.ns719 S3FIFO-0.5000-0.9000 cache size      140, 1184902 req, miss ratio 0.4635, byte miss ratio 0.4635
cdn1_allcolo.ns719 S3FIFO-0.5000-0.9000 cache size      422, 1184902 req, miss ratio 0.2346, byte miss ratio 0.2346
cdn1_allcolo.ns719 S3FIFO-0.5000-0.9000 cache size     1408, 1184902 req, miss ratio 0.1270, byte miss ratio 0.1270
