tencentBlock.ns20316 S3FIFO-0.9900-1.9000 cache size      428, 3806272 req, miss ratio 0.6486, byte miss ratio 0.6486
tencentBlock.ns20316 S3FIFO-0.9900-1.9000 cache size     1285, 3806272 req, miss ratio 0.5104, byte miss ratio 0.5104
tencentBlock.ns20316 S3FIFO-0.9900-1.9000 cache size     4283, 3806272 req, miss ratio 0.3843, byte miss ratio 0.3843
tencentBlock.ns20316 S3FIFO-0.9900-1.9000 cache size    12851, 3806272 req, miss ratio 0.3202, byte miss ratio 0.3202
tencentBlock.ns20316 S3FIFO-0.9900-1.9000 cache size    42837, 3806272 req, miss ratio 0.2398, byte miss ratio 0.2398
tencentBlock.ns20316 S3FIFO-0.9900-1.9000 cache size    85675, 3806272 req, miss ratio 0.1867, byte miss ratio 0.1867
tencentBlock.ns20316 S3FIFO-0.9900-1.9000 cache size   171351, 3806272 req, miss ratio 0.1419, byte miss ratio 0.1419
tencentBlock.ns20316 S3FIFO-0.9900-1.9000 cache size   342703, 3806272 req, miss ratio 0.1170, byte miss ratio 0.1170
tencentBlock.ns20316 S3FIFO-0.3500-0.9000 cache size      428, 3806272 req, miss ratio 0.5396, byte miss ratio 0.5396
tencentBlock.ns20316 S3FIFO-0.3500-0.9000 cache size     1285, 3806272 req, miss ratio 0.4084, byte miss ratio 0.4084
tencentBlock.ns20316 S3FIFO-0.3500-0.9000 cache size     4283, 3806272 req, miss ratio 0.3181, byte miss ratio 0.3181
tencentBlock.ns20316 S3FIFO-0.3500-0.9000 cache size    12851, 3806272 req, miss ratio 0.2778, byte miss ratio 0.2778
tencentBlock.ns20316 S3FIFO-0.3500-0.9000 cache size    42837, 3806272 req, miss ratio 0.2279, byte miss ratio 0.2279
tencentBlock.ns20316 S3FIFO-0.3500-0.9000 cache size    85675, 3806272 req, miss ratio 0.1848, byte miss ratio 0.1848
tencentBlock.ns20316 S3FIFO-0.3500-0.9000 cache size   171351, 3806272 req, miss ratio 0.1248, byte miss ratio 0.1248
tencentBlock.ns20316 S3FIFO-0.3500-0.9000 cache size   342703, 3806272 req, miss ratio 0.1131, byte miss ratio 0.1131
