cdn1_allcolo.ns4602 S3FIFO-0.6000-1.9000 cache size       17, 1862722 req, miss ratio 0.1711, byte miss ratio 0.1711
cdn1_allcolo.ns4602 S3FIFO-0.6000-1.9000 cache size       53, 1862722 req, miss ratio 0.1143, byte miss ratio 0.1143
cdn1_allcolo.ns4602 S3FIFO-0.6000-1.9000 cache size      178, 1862722 req, miss ratio 0.0621, byte miss ratio 0.0621
cdn1_allcolo.ns4602 S3FIFO-0.6000-1.9000 cache size      536, 1862722 req, miss ratio 0.0286, byte miss ratio 0.0286
cdn1_allcolo.ns4602 S3FIFO-0.6000-1.9000 cache size     1788, 1862722 req, miss ratio 0.0151, byte miss ratio 0.0151
cdn1_allcolo.ns4602 S3FIFO-0.6000-1.9000 cache size     3577, 1862722 req, miss ratio 0.0119, byte miss ratio 0.0119
cdn1_allcolo.ns4602 S3FIFO-0.6000-1.9000 cache size     7154, 1862722 req, miss ratio 0.0104, byte miss ratio 0.0104
cdn1_allcolo.ns4602 S3FIFO-0.6000-1.9000 cache size    14308, 1862722 req, miss ratio 0.0099, byte miss ratio 0.0099
cdn1_allcolo.ns4602 S3FIFO-0.9900-0.9000 cache size       17, 1862722 req, miss ratio 0.1908, byte miss ratio 0.1908
cdn1_allcolo.ns4602 S3FIFO-0.9900-0.9000 cache size       53, 1862722 req, miss ratio 0.1280, byte miss ratio 0.1280
cdn1_allcolo.ns4602 S3FIFO-0.9900-0.9000 cache size      178, 1862722 req, miss ratio 0.0717, byte miss ratio 0.0717
cdn1_allcolo.ns4602 S3FIFO-0.9900-0.9000 cache size      536, 1862722 req, miss ratio 0.0356, byte miss ratio 0.0356
cdn1_allcolo.ns4602 S3FIFO-0.9900-0.9000 cache size     1788, 1862722 req, miss ratio 0.0183, byte miss ratio 0.0183
cdn1_allcolo.ns4602 S3FIFO-0.9900-0.9000 cache size     3577, 1862722 req, miss ratio 0.0138, byte miss ratio 0.0138
cdn1_allcolo.ns4602 S3FIFO-0.9900-0.9000 cache size     7154, 1862722 req, miss ratio 0.0114, byte miss ratio 0.0114
