tencentBlock.ns1662 S3FIFO-0.9900-0.9000 cache size     7363, 46078506 req, miss ratio 0.4718, byte miss ratio 0.4718
tencentBlock.ns1662 S3FIFO-0.9900-0.9000 cache size    22091, 46078506 req, miss ratio 0.4118, byte miss ratio 0.4118
tencentBlock.ns1662 S3FIFO-0.9900-0.9000 cache size    73637, 46078506 req, miss ratio 0.3383, byte miss ratio 0.3383
tencentBlock.ns1662 S3FIFO-0.9900-0.9000 cache size   220911, 46078506 req, miss ratio 0.2684, byte miss ratio 0.2684
tencentBlock.ns1662 S3FIFO-0.9900-0.9000 cache size   736370, 46078506 req, miss ratio 0.2104, byte miss ratio 0.2104
tencentBlock.ns1662 S3FIFO-0.9900-0.9000 cache size  1472741, 46078506 req, miss ratio 0.1839, byte miss ratio 0.1839
tencentBlock.ns1662 S3FIFO-0.9900-0.9000 cache size  2945482, 46078506 req, miss ratio 0.1709, byte miss ratio 0.1709
tencentBlock.ns1662 S3FIFO-0.9900-0.9000 cache size  5890964, 46078506 req, miss ratio 0.1634, byte miss ratio 0.1634
tencentBlock.ns1662 S3FIFO-0.1000-1.9000 cache size     7363, 46078506 req, miss ratio 0.3879, byte miss ratio 0.3879
tencentBlock.ns1662 S3FIFO-0.1000-1.9000 cache size    22091, 46078506 req, miss ratio 0.3513, byte miss ratio 0.3513
tencentBlock.ns1662 S3FIFO-0.1000-1.9000 cache size    73637, 46078506 req, miss ratio 0.2533, byte miss ratio 0.2533
tencentBlock.ns1662 S3FIFO-0.1000-1.9000 cache size   220911, 46078506 req, miss ratio 0.1892, byte miss ratio 0.1892
tencentBlock.ns1662 S3FIFO-0.1000-1.9000 cache size   736370, 46078506 req, miss ratio 0.1715, byte miss ratio 0.1715
tencentBlock.ns1662 S3FIFO-0.1000-1.9000 cache size  1472741, 46078506 req, miss ratio 0.1669, byte miss ratio 0.1669
tencentBlock.ns1662 S3FIFO-0.1000-1.9000 cache size  2945482, 46078506 req, miss ratio 0.1628, byte miss ratio 0.1628
tencentBlock.ns1662 S3FIFO-0.1000-1.9000 cache size  5890964, 46078506 req, miss ratio 0.1601, byte miss ratio 0.1601
tencentBlock.ns1662 S3FIFO-0.0250-0.9000 cache size     7363, 46078506 req, miss ratio 0.3943, byte miss ratio 0.3943
tencentBlock.ns1662 S3FIFO-0.0250-0.9000 cache size    22091, 46078506 req, miss ratio 0.3616, byte miss ratio 0.3616
tencentBlock.ns1662 S3FIFO-0.0250-0.9000 cache size    73637, 46078506 req, miss ratio 0.2519, byte miss ratio 0.2519
tencentBlock.ns1662 S3FIFO-0.0250-0.9000 cache size   220911, 46078506 req, miss ratio 0.1885, byte miss ratio 0.1885
tencentBlock.ns1662 S3FIFO-0.0250-0.9000 cache size   736370, 46078506 req, miss ratio 0.1727, byte miss ratio 0.1727
tencentBlock.ns1662 S3FIFO-0.0250-0.9000 cache size  1472741, 46078506 req, miss ratio 0.1670, byte miss ratio 0.1670
tencentBlock.ns1662 S3FIFO-0.0250-0.9000 cache size  2945482, 46078506 req, miss ratio 0.1628, byte miss ratio 0.1628
tencentBlock.ns1662 S3FIFO-0.0250-0.9000 cache size  5890964, 46078506 req, miss ratio 0.1601, byte miss ratio 0.1601
tencentBlock.ns1662 S3FIFO-0.2500-0.9000 cache size     7363, 46078506 req, miss ratio 0.3897, byte miss ratio 0.3897
tencentBlock.ns1662 S3FIFO-0.2500-0.9000 cache size    22091, 46078506 req, miss ratio 0.3566, byte miss ratio 0.3566
tencentBlock.ns1662 S3FIFO-0.2500-0.9000 cache size    73637, 46078506 req, miss ratio 0.2621, byte miss ratio 0.2621
tencentBlock.ns1662 S3FIFO-0.2500-0.9000 cache size   220911, 46078506 req, miss ratio 0.1967, byte miss ratio 0.1967
tencentBlock.ns1662 S3FIFO-0.2500-0.9000 cache size   736370, 46078506 req, miss ratio 0.1716, byte miss ratio 0.1716
tencentBlock.ns1662 S3FIFO-0.2500-0.9000 cache size  1472741, 46078506 req, miss ratio 0.1671, byte miss ratio 0.1671
tencentBlock.ns1662 S3FIFO-0.2500-0.9000 cache size  2945482, 46078506 req, miss ratio 0.1628, byte miss ratio 0.1628
tencentBlock.ns1662 S3FIFO-0.2500-0.9000 cache size  5890964, 46078506 req, miss ratio 0.1601, byte miss ratio 0.1601
tencentBlock.ns1662 S3FIFO-0.0100-1.9000 cache size     7363, 46078506 req, miss ratio 0.3954, byte miss ratio 0.3954
tencentBlock.ns1662 S3FIFO-0.0100-1.9000 cache size    22091, 46078506 req, miss ratio 0.3572, byte miss ratio 0.3572
tencentBlock.ns1662 S3FIFO-0.0100-1.9000 cache size    73637, 46078506 req, miss ratio 0.2530, byte miss ratio 0.2530
tencentBlock.ns1662 S3FIFO-0.0100-1.9000 cache size   220911, 46078506 req, miss ratio 0.1881, byte miss ratio 0.1881
tencentBlock.ns1662 S3FIFO-0.0100-1.9000 cache size   736370, 46078506 req, miss ratio 0.1719, byte miss ratio 0.1719
tencentBlock.ns1662 S3FIFO-0.0100-1.9000 cache size  1472741, 46078506 req, miss ratio 0.1669, byte miss ratio 0.1669
tencentBlock.ns1662 S3FIFO-0.0100-1.9000 cache size  2945482, 46078506 req, miss ratio 0.1628, byte miss ratio 0.1628
tencentBlock.ns1662 S3FIFO-0.0100-1.9000 cache size  5890964, 46078506 req, miss ratio 0.1601, byte miss ratio 0.1601
tencentBlock.ns1662 S3FIFO-0.7500-0.9000 cache size     7363, 46078506 req, miss ratio 0.4197, byte miss ratio 0.4197
tencentBlock.ns1662 S3FIFO-0.7500-0.9000 cache size    22091, 46078506 req, miss ratio 0.3814, byte miss ratio 0.3814
tencentBlock.ns1662 S3FIFO-0.7500-0.9000 cache size    73637, 46078506 req, miss ratio 0.3142, byte miss ratio 0.3142
tencentBlock.ns1662 S3FIFO-0.7500-0.9000 cache size   220911, 46078506 req, miss ratio 0.2358, byte miss ratio 0.2358
tencentBlock.ns1662 S3FIFO-0.7500-0.9000 cache size   736370, 46078506 req, miss ratio 0.1838, byte miss ratio 0.1838
tencentBlock.ns1662 S3FIFO-0.7500-0.9000 cache size  1472741, 46078506 req, miss ratio 0.1653, byte miss ratio 0.1653
tencentBlock.ns1662 S3FIFO-0.7500-0.9000 cache size  2945482, 46078506 req, miss ratio 0.1629, byte miss ratio 0.1629
tencentBlock.ns1662 S3FIFO-0.7500-0.9000 cache size  5890964, 46078506 req, miss ratio 0.1601, byte miss ratio 0.1601
tencentBlock.ns1662 S3FIFO-0.9500-1.9000 cache size     7363, 46078506 req, miss ratio 0.4648, byte miss ratio 0.4648
tencentBlock.ns1662 S3FIFO-0.9500-1.9000 cache size    22091, 46078506 req, miss ratio 0.4055, byte miss ratio 0.4055
tencentBlock.ns1662 S3FIFO-0.9500-1.9000 cache size    73637, 46078506 req, miss ratio 0.3350, byte miss ratio 0.3350
tencentBlock.ns1662 S3FIFO-0.9500-1.9000 cache size   220911, 46078506 req, miss ratio 0.2645, byte miss ratio 0.2645
tencentBlock.ns1662 S3FIFO-0.9500-1.9000 cache size   736370, 46078506 req, miss ratio 0.2053, byte miss ratio 0.2053
tencentBlock.ns1662 S3FIFO-0.9500-1.9000 cache size  1472741, 46078506 req, miss ratio 0.1792, byte miss ratio 0.1792
tencentBlock.ns1662 S3FIFO-0.9500-1.9000 cache size  2945482, 46078506 req, miss ratio 0.1673, byte miss ratio 0.1673
tencentBlock.ns1662 S3FIFO-0.9500-1.9000 cache size  5890964, 46078506 req, miss ratio 0.1605, byte miss ratio 0.1605
tencentBlock.ns1662 S3FIFO-0.0500-1.9000 cache size     7363, 46078506 req, miss ratio 0.3899, byte miss ratio 0.3899
tencentBlock.ns1662 S3FIFO-0.0500-1.9000 cache size    22091, 46078506 req, miss ratio 0.3509, byte miss ratio 0.3509
tencentBlock.ns1662 S3FIFO-0.0500-1.9000 cache size    73637, 46078506 req, miss ratio 0.2514, byte miss ratio 0.2514
