cdn1_allcolo.ns1195 S3FIFO-0.0100-0.9000 cache size       14, 2179731 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1195 S3FIFO-0.0100-0.9000 cache size       43, 2179731 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1195 S3FIFO-0.0100-0.9000 cache size      144, 2179731 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_allcolo.ns1195 S3FIFO-0.0100-0.9000 cache size      288, 2179731 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_allcolo.ns1195 S3FIFO-0.0100-0.9000 cache size      577, 2179731 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_allcolo.ns1195 S3FIFO-0.0100-0.9000 cache size     1155, 2179731 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_allcolo.ns1195 S3FIFO-0.3500-0.9000 cache size       14, 2179731 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_allcolo.ns1195 S3FIFO-0.3500-0.9000 cache size       43, 2179731 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_allcolo.ns1195 S3FIFO-0.3500-0.9000 cache size      144, 2179731 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_allcolo.ns1195 S3FIFO-0.3500-0.9000 cache size      288, 2179731 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_allcolo.ns1195 S3FIFO-0.3500-0.9000 cache size      577, 2179731 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_allcolo.ns1195 S3FIFO-0.3500-0.9000 cache size     1155, 2179731 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_allcolo.ns1195 S3FIFO-0.5000-0.9000 cache size       14, 2179731 req, miss ratio 0.0008, byte miss ratio 0.0008
cdn1_allcolo.ns1195 S3FIFO-0.5000-0.9000 cache size       43, 2179731 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_allcolo.ns1195 S3FIFO-0.5000-0.9000 cache size      144, 2179731 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_allcolo.ns1195 S3FIFO-0.5000-0.9000 cache size      288, 2179731 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_allcolo.ns1195 S3FIFO-0.5000-0.9000 cache size      577, 2179731 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_allcolo.ns1195 S3FIFO-0.5000-0.9000 cache size     1155, 2179731 req, miss ratio 0.0007, byte miss ratio 0.0007
