tencentBlock.ns8867 S3FIFO-0.8500-0.9000 cache size       47, 1323233 req, miss ratio 0.3766, byte miss ratio 0.3766
tencentBlock.ns8867 S3FIFO-0.8500-0.9000 cache size      142, 1323233 req, miss ratio 0.2015, byte miss ratio 0.2015
tencentBlock.ns8867 S3FIFO-0.8500-0.9000 cache size      473, 1323233 req, miss ratio 0.1602, byte miss ratio 0.1602
tencentBlock.ns8867 S3FIFO-0.8500-0.9000 cache size     1421, 1323233 req, miss ratio 0.1406, byte miss ratio 0.1406
tencentBlock.ns8867 S3FIFO-0.8500-0.9000 cache size     4736, 1323233 req, miss ratio 0.1231, byte miss ratio 0.1231
tencentBlock.ns8867 S3FIFO-0.8500-0.9000 cache size     9473, 1323233 req, miss ratio 0.0981, byte miss ratio 0.0981
tencentBlock.ns8867 S3FIFO-0.8500-0.9000 cache size    18947, 1323233 req, miss ratio 0.0689, byte miss ratio 0.0689
tencentBlock.ns8867 S3FIFO-0.8500-0.9000 cache size    37895, 1323233 req, miss ratio 0.0411, byte miss ratio 0.0411
tencentBlock.ns8867 S3FIFO-0.1500-0.9000 cache size       47, 1323233 req, miss ratio 0.2591, byte miss ratio 0.2591
tencentBlock.ns8867 S3FIFO-0.1500-0.9000 cache size      142, 1323233 req, miss ratio 0.1670, byte miss ratio 0.1670
tencentBlock.ns8867 S3FIFO-0.1500-0.9000 cache size      473, 1323233 req, miss ratio 0.1409, byte miss ratio 0.1409
tencentBlock.ns8867 S3FIFO-0.1500-0.9000 cache size     1421, 1323233 req, miss ratio 0.1214, byte miss ratio 0.1214
tencentBlock.ns8867 S3FIFO-0.1500-0.9000 cache size     4736, 1323233 req, miss ratio 0.1051, byte miss ratio 0.1051
tencentBlock.ns8867 S3FIFO-0.1500-0.9000 cache size     9473, 1323233 req, miss ratio 0.0953, byte miss ratio 0.0953
tencentBlock.ns8867 S3FIFO-0.1500-0.9000 cache size    18947, 1323233 req, miss ratio 0.0659, byte miss ratio 0.0659
tencentBlock.ns8867 S3FIFO-0.1500-0.9000 cache size    37895, 1323233 req, miss ratio 0.0388, byte miss ratio 0.0388
tencentBlock.ns8867 S3FIFO-0.6500-0.9000 cache size       47, 1323233 req, miss ratio 0.3509, byte miss ratio 0.3509
tencentBlock.ns8867 S3FIFO-0.6500-0.9000 cache size      142, 1323233 req, miss ratio 0.1774, byte miss ratio 0.1774
tencentBlock.ns8867 S3FIFO-0.6500-0.9000 cache size      473, 1323233 req, miss ratio 0.1512, byte miss ratio 0.1512
tencentBlock.ns8867 S3FIFO-0.6500-0.9000 cache size     1421, 1323233 req, miss ratio 0.1344, byte miss ratio 0.1344
tencentBlock.ns8867 S3FIFO-0.6500-0.9000 cache size     4736, 1323233 req, miss ratio 0.1190, byte miss ratio 0.1190
tencentBlock.ns8867 S3FIFO-0.6500-0.9000 cache size     9473, 1323233 req, miss ratio 0.0992, byte miss ratio 0.0992
tencentBlock.ns8867 S3FIFO-0.6500-0.9000 cache size    18947, 1323233 req, miss ratio 0.0680, byte miss ratio 0.0680
tencentBlock.ns8867 S3FIFO-0.6500-0.9000 cache size    37895, 1323233 req, miss ratio 0.0394, byte miss ratio 0.0394
tencentBlock.ns8867 S3FIFO-0.4500-1.9000 cache size       47, 1323233 req, miss ratio 0.3486, byte miss ratio 0.3486
tencentBlock.ns8867 S3FIFO-0.4500-1.9000 cache size      142, 1323233 req, miss ratio 0.1745, byte miss ratio 0.1745
tencentBlock.ns8867 S3FIFO-0.4500-1.9000 cache size      473, 1323233 req, miss ratio 0.1441, byte miss ratio 0.1441
tencentBlock.ns8867 S3FIFO-0.4500-1.9000 cache size     1421, 1323233 req, miss ratio 0.1258, byte miss ratio 0.1258
tencentBlock.ns8867 S3FIFO-0.4500-1.9000 cache size     4736, 1323233 req, miss ratio 0.1185, byte miss ratio 0.1185
tencentBlock.ns8867 S3FIFO-0.4500-1.9000 cache size     9473, 1323233 req, miss ratio 0.0931, byte miss ratio 0.0931
tencentBlock.ns8867 S3FIFO-0.4500-1.9000 cache size    18947, 1323233 req, miss ratio 0.0677, byte miss ratio 0.0677
tencentBlock.ns8867 S3FIFO-0.4500-1.9000 cache size    37895, 1323233 req, miss ratio 0.0388, byte miss ratio 0.0388
tencentBlock.ns8867 S3FIFO-0.0100-0.9000 cache size       47, 1323233 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns8867 S3FIFO-0.0100-0.9000 cache size      142, 1323233 req, miss ratio 0.2011, byte miss ratio 0.2011
tencentBlock.ns8867 S3FIFO-0.0100-0.9000 cache size      473, 1323233 req, miss ratio 0.1522, byte miss ratio 0.1522
tencentBlock.ns8867 S3FIFO-0.0100-0.9000 cache size     1421, 1323233 req, miss ratio 0.1232, byte miss ratio 0.1232
tencentBlock.ns8867 S3FIFO-0.0100-0.9000 cache size     4736, 1323233 req, miss ratio 0.1042, byte miss ratio 0.1042
tencentBlock.ns8867 S3FIFO-0.0100-0.9000 cache size     9473, 1323233 req, miss ratio 0.0911, byte miss ratio 0.0911
tencentBlock.ns8867 S3FIFO-0.0100-0.9000 cache size    18947, 1323233 req, miss ratio 0.0642, byte miss ratio 0.0642
tencentBlock.ns8867 S3FIFO-0.0100-0.9000 cache size    37895, 1323233 req, miss ratio 0.0390, byte miss ratio 0.0390
tencentBlock.ns8867 S3FIFO-0.9900-0.9000 cache size       47, 1323233 req, miss ratio 0.3937, byte miss ratio 0.3937
tencentBlock.ns8867 S3FIFO-0.9900-0.9000 cache size      142, 1323233 req, miss ratio 0.2249, byte miss ratio 0.2249
tencentBlock.ns8867 S3FIFO-0.9900-0.9000 cache size      473, 1323233 req, miss ratio 0.1721, byte miss ratio 0.1721
tencentBlock.ns8867 S3FIFO-0.9900-0.9000 cache size     1421, 1323233 req, miss ratio 0.1484, byte miss ratio 0.1484
tencentBlock.ns8867 S3FIFO-0.9900-0.9000 cache size     4736, 1323233 req, miss ratio 0.1257, byte miss ratio 0.1257
tencentBlock.ns8867 S3FIFO-0.9900-0.9000 cache size     9473, 1323233 req, miss ratio 0.1001, byte miss ratio 0.1001
tencentBlock.ns8867 S3FIFO-0.9900-0.9000 cache size    18947, 1323233 req, miss ratio 0.0692, byte miss ratio 0.0692
