tencentBlock.ns19271 S3FIFO-0.9900-1.9000 cache size     1490, 10157064 req, miss ratio 0.6023, byte miss ratio 0.6023
tencentBlock.ns19271 S3FIFO-0.9900-1.9000 cache size     4470, 10157064 req, miss ratio 0.5753, byte miss ratio 0.5753
tencentBlock.ns19271 S3FIFO-0.9900-1.9000 cache size    14902, 10157064 req, miss ratio 0.5603, byte miss ratio 0.5603
tencentBlock.ns19271 S3FIFO-0.9900-1.9000 cache size    44706, 10157064 req, miss ratio 0.5480, byte miss ratio 0.5480
tencentBlock.ns19271 S3FIFO-0.9900-1.9000 cache size   149020, 10157064 req, miss ratio 0.5185, byte miss ratio 0.5185
tencentBlock.ns19271 S3FIFO-0.9900-1.9000 cache size   298040, 10157064 req, miss ratio 0.4821, byte miss ratio 0.4821
tencentBlock.ns19271 S3FIFO-0.9900-1.9000 cache size   596080, 10157064 req, miss ratio 0.3609, byte miss ratio 0.3609
tencentBlock.ns19271 S3FIFO-0.9900-1.9000 cache size  1192160, 10157064 req, miss ratio 0.1976, byte miss ratio 0.1976
tencentBlock.ns19271 S3FIFO-0.5000-1.9000 cache size     1490, 10157064 req, miss ratio 0.5653, byte miss ratio 0.5653
tencentBlock.ns19271 S3FIFO-0.5000-1.9000 cache size     4470, 10157064 req, miss ratio 0.5584, byte miss ratio 0.5584
tencentBlock.ns19271 S3FIFO-0.5000-1.9000 cache size    14902, 10157064 req, miss ratio 0.5542, byte miss ratio 0.5542
tencentBlock.ns19271 S3FIFO-0.5000-1.9000 cache size    44706, 10157064 req, miss ratio 0.5427, byte miss ratio 0.5427
tencentBlock.ns19271 S3FIFO-0.5000-1.9000 cache size   149020, 10157064 req, miss ratio 0.5083, byte miss ratio 0.5083
tencentBlock.ns19271 S3FIFO-0.5000-1.9000 cache size   298040, 10157064 req, miss ratio 0.4777, byte miss ratio 0.4777
tencentBlock.ns19271 S3FIFO-0.5000-1.9000 cache size   596080, 10157064 req, miss ratio 0.3857, byte miss ratio 0.3857
tencentBlock.ns19271 S3FIFO-0.5000-1.9000 cache size  1192160, 10157064 req, miss ratio 0.1875, byte miss ratio 0.1875
tencentBlock.ns19271 S3FIFO-0.0100-1.9000 cache size     1490, 10157064 req, miss ratio 0.5930, byte miss ratio 0.5930
tencentBlock.ns19271 S3FIFO-0.0100-1.9000 cache size     4470, 10157064 req, miss ratio 0.5778, byte miss ratio 0.5778
tencentBlock.ns19271 S3FIFO-0.0100-1.9000 cache size    14902, 10157064 req, miss ratio 0.5576, byte miss ratio 0.5576
tencentBlock.ns19271 S3FIFO-0.0100-1.9000 cache size    44706, 10157064 req, miss ratio 0.5412, byte miss ratio 0.5412
tencentBlock.ns19271 S3FIFO-0.0100-1.9000 cache size   149020, 10157064 req, miss ratio 0.4833, byte miss ratio 0.4833
tencentBlock.ns19271 S3FIFO-0.0100-1.9000 cache size   298040, 10157064 req, miss ratio 0.4493, byte miss ratio 0.4493
tencentBlock.ns19271 S3FIFO-0.0100-1.9000 cache size   596080, 10157064 req, miss ratio 0.3373, byte miss ratio 0.3373
tencentBlock.ns19271 S3FIFO-0.0100-1.9000 cache size  1192160, 10157064 req, miss ratio 0.1820, byte miss ratio 0.1820
tencentBlock.ns19271 S3FIFO-0.0250-1.9000 cache size     1490, 10157064 req, miss ratio 0.5847, byte miss ratio 0.5847
tencentBlock.ns19271 S3FIFO-0.0250-1.9000 cache size     4470, 10157064 req, miss ratio 0.5643, byte miss ratio 0.5643
tencentBlock.ns19271 S3FIFO-0.0250-1.9000 cache size    14902, 10157064 req, miss ratio 0.5554, byte miss ratio 0.5554
tencentBlock.ns19271 S3FIFO-0.0250-1.9000 cache size    44706, 10157064 req, miss ratio 0.5399, byte miss ratio 0.5399
tencentBlock.ns19271 S3FIFO-0.0250-1.9000 cache size   149020, 10157064 req, miss ratio 0.4835, byte miss ratio 0.4835
tencentBlock.ns19271 S3FIFO-0.0250-1.9000 cache size   298040, 10157064 req, miss ratio 0.4513, byte miss ratio 0.4513
tencentBlock.ns19271 S3FIFO-0.0250-1.9000 cache size   596080, 10157064 req, miss ratio 0.3390, byte miss ratio 0.3390
tencentBlock.ns19271 S3FIFO-0.0250-1.9000 cache size  1192160, 10157064 req, miss ratio 0.1830, byte miss ratio 0.1830
tencentBlock.ns19271 S3FIFO-0.8500-1.9000 cache size     1490, 10157064 req, miss ratio 0.5778, byte miss ratio 0.5778
tencentBlock.ns19271 S3FIFO-0.8500-1.9000 cache size     4470, 10157064 req, miss ratio 0.5623, byte miss ratio 0.5623
