tencentBlock.ns15762 S3FIFO-0.4000-0.9000 cache size       57, 1247769 req, miss ratio 0.2644, byte miss ratio 0.2644
tencentBlock.ns15762 S3FIFO-0.4000-0.9000 cache size      172, 1247769 req, miss ratio 0.1903, byte miss ratio 0.1903
tencentBlock.ns15762 S3FIFO-0.4000-0.9000 cache size      575, 1247769 req, miss ratio 0.1818, byte miss ratio 0.1818
tencentBlock.ns15762 S3FIFO-0.4000-0.9000 cache size     1727, 1247769 req, miss ratio 0.1783, byte miss ratio 0.1783
tencentBlock.ns15762 S3FIFO-0.4000-0.9000 cache size     5757, 1247769 req, miss ratio 0.1666, byte miss ratio 0.1666
tencentBlock.ns15762 S3FIFO-0.4000-0.9000 cache size    11514, 1247769 req, miss ratio 0.1632, byte miss ratio 0.1632
tencentBlock.ns15762 S3FIFO-0.4000-0.9000 cache size    23029, 1247769 req, miss ratio 0.0688, byte miss ratio 0.0688
tencentBlock.ns15762 S3FIFO-0.4000-0.9000 cache size    46058, 1247769 req, miss ratio 0.0490, byte miss ratio 0.0490
tencentBlock.ns15762 S3FIFO-0.0010-1.9000 cache size       57, 1247769 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns15762 S3FIFO-0.0010-1.9000 cache size      172, 1247769 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns15762 S3FIFO-0.0010-1.9000 cache size      575, 1247769 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns15762 S3FIFO-0.0010-1.9000 cache size     1727, 1247769 req, miss ratio 0.1972, byte miss ratio 0.1972
tencentBlock.ns15762 S3FIFO-0.0010-1.9000 cache size     5757, 1247769 req, miss ratio 0.1750, byte miss ratio 0.1750
tencentBlock.ns15762 S3FIFO-0.0010-1.9000 cache size    11514, 1247769 req, miss ratio 0.1245, byte miss ratio 0.1245
tencentBlock.ns15762 S3FIFO-0.0010-1.9000 cache size    23029, 1247769 req, miss ratio 0.0590, byte miss ratio 0.0590
tencentBlock.ns15762 S3FIFO-0.0010-1.9000 cache size    46058, 1247769 req, miss ratio 0.0465, byte miss ratio 0.0465
tencentBlock.ns15762 S3FIFO-0.6000-0.9000 cache size       57, 1247769 req, miss ratio 0.2945, byte miss ratio 0.2945
tencentBlock.ns15762 S3FIFO-0.6000-0.9000 cache size      172, 1247769 req, miss ratio 0.2031, byte miss ratio 0.2031
tencentBlock.ns15762 S3FIFO-0.6000-0.9000 cache size      575, 1247769 req, miss ratio 0.1833, byte miss ratio 0.1833
tencentBlock.ns15762 S3FIFO-0.6000-0.9000 cache size     1727, 1247769 req, miss ratio 0.1788, byte miss ratio 0.1788
tencentBlock.ns15762 S3FIFO-0.6000-0.9000 cache size     5757, 1247769 req, miss ratio 0.1733, byte miss ratio 0.1733
tencentBlock.ns15762 S3FIFO-0.6000-0.9000 cache size    11514, 1247769 req, miss ratio 0.1561, byte miss ratio 0.1561
tencentBlock.ns15762 S3FIFO-0.6000-0.9000 cache size    23029, 1247769 req, miss ratio 0.0746, byte miss ratio 0.0746
tencentBlock.ns15762 S3FIFO-0.6000-0.9000 cache size    46058, 1247769 req, miss ratio 0.0513, byte miss ratio 0.0513
tencentBlock.ns15762 S3FIFO-0.0100-1.9000 cache size       57, 1247769 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns15762 S3FIFO-0.0100-1.9000 cache size      172, 1247769 req, miss ratio 0.2125, byte miss ratio 0.2125
tencentBlock.ns15762 S3FIFO-0.0100-1.9000 cache size      575, 1247769 req, miss ratio 0.1877, byte miss ratio 0.1877
tencentBlock.ns15762 S3FIFO-0.0100-1.9000 cache size     1727, 1247769 req, miss ratio 0.1782, byte miss ratio 0.1782
tencentBlock.ns15762 S3FIFO-0.0100-1.9000 cache size     5757, 1247769 req, miss ratio 0.1733, byte miss ratio 0.1733
tencentBlock.ns15762 S3FIFO-0.0100-1.9000 cache size    11514, 1247769 req, miss ratio 0.1229, byte miss ratio 0.1229
tencentBlock.ns15762 S3FIFO-0.0100-1.9000 cache size    23029, 1247769 req, miss ratio 0.0588, byte miss ratio 0.0588
tencentBlock.ns15762 S3FIFO-0.0100-1.9000 cache size    46058, 1247769 req, miss ratio 0.0465, byte miss ratio 0.0465
tencentBlock.ns15762 S3FIFO-0.6500-1.9000 cache size       57, 1247769 req, miss ratio 0.3022, byte miss ratio 0.3022
tencentBlock.ns15762 S3FIFO-0.6500-1.9000 cache size      172, 1247769 req, miss ratio 0.2085, byte miss ratio 0.2085
tencentBlock.ns15762 S3FIFO-0.6500-1.9000 cache size      575, 1247769 req, miss ratio 0.1838, byte miss ratio 0.1838
tencentBlock.ns15762 S3FIFO-0.6500-1.9000 cache size     1727, 1247769 req, miss ratio 0.1792, byte miss ratio 0.1792
tencentBlock.ns15762 S3FIFO-0.6500-1.9000 cache size     5757, 1247769 req, miss ratio 0.1756, byte miss ratio 0.1756
tencentBlock.ns15762 S3FIFO-0.6500-1.9000 cache size    11514, 1247769 req, miss ratio 0.1497, byte miss ratio 0.1497
tencentBlock.ns15762 S3FIFO-0.6500-1.9000 cache size    23029, 1247769 req, miss ratio 0.0764, byte miss ratio 0.0764
tencentBlock.ns15762 S3FIFO-0.6500-1.9000 cache size    46058, 1247769 req, miss ratio 0.0518, byte miss ratio 0.0518
tencentBlock.ns15762 S3FIFO-0.1500-1.9000 cache size       57, 1247769 req, miss ratio 0.2614, byte miss ratio 0.2614
tencentBlock.ns15762 S3FIFO-0.1500-1.9000 cache size      172, 1247769 req, miss ratio 0.1874, byte miss ratio 0.1874
tencentBlock.ns15762 S3FIFO-0.1500-1.9000 cache size      575, 1247769 req, miss ratio 0.1812, byte miss ratio 0.1812
tencentBlock.ns15762 S3FIFO-0.1500-1.9000 cache size     1727, 1247769 req, miss ratio 0.1778, byte miss ratio 0.1778
tencentBlock.ns15762 S3FIFO-0.1500-1.9000 cache size     5757, 1247769 req, miss ratio 0.1737, byte miss ratio 0.1737
tencentBlock.ns15762 S3FIFO-0.1500-1.9000 cache size    11514, 1247769 req, miss ratio 0.1360, byte miss ratio 0.1360
tencentBlock.ns15762 S3FIFO-0.1500-1.9000 cache size    23029, 1247769 req, miss ratio 0.0607, byte miss ratio 0.0607
tencentBlock.ns15762 S3FIFO-0.1500-1.9000 cache size    46058, 1247769 req, miss ratio 0.0465, byte miss ratio 0.0465
tencentBlock.ns15762 S3FIFO-0.3500-0.9000 cache size       57, 1247769 req, miss ratio 0.2623, byte miss ratio 0.2623
tencentBlock.ns15762 S3FIFO-0.3500-0.9000 cache size      172, 1247769 req, miss ratio 0.1894, byte miss ratio 0.1894
tencentBlock.ns15762 S3FIFO-0.3500-0.9000 cache size      575, 1247769 req, miss ratio 0.1818, byte miss ratio 0.1818
tencentBlock.ns15762 S3FIFO-0.3500-0.9000 cache size     1727, 1247769 req, miss ratio 0.1782, byte miss ratio 0.1782
tencentBlock.ns15762 S3FIFO-0.3500-0.9000 cache size     5757, 1247769 req, miss ratio 0.1643, byte miss ratio 0.1643
tencentBlock.ns15762 S3FIFO-0.3500-0.9000 cache size    11514, 1247769 req, miss ratio 0.1611, byte miss ratio 0.1611
tencentBlock.ns15762 S3FIFO-0.3500-0.9000 cache size    23029, 1247769 req, miss ratio 0.0675, byte miss ratio 0.0675
tencentBlock.ns15762 S3FIFO-0.3500-0.9000 cache size    46058, 1247769 req, miss ratio 0.0474, byte miss ratio 0.0474
tencentBlock.ns15762 S3FIFO-0.5000-0.9000 cache size       57, 1247769 req, miss ratio 0.2758, byte miss ratio 0.2758
tencentBlock.ns15762 S3FIFO-0.5000-0.9000 cache size      172, 1247769 req, miss ratio 0.1943, byte miss ratio 0.1943
tencentBlock.ns15762 S3FIFO-0.5000-0.9000 cache size      575, 1247769 req, miss ratio 0.1823, byte miss ratio 0.1823
tencentBlock.ns15762 S3FIFO-0.5000-0.9000 cache size     1727, 1247769 req, miss ratio 0.1785, byte miss ratio 0.1785
tencentBlock.ns15762 S3FIFO-0.5000-0.9000 cache size     5757, 1247769 req, miss ratio 0.1720, byte miss ratio 0.1720
