cdn1_allcolo.ns2181 S3FIFO-0.9500-0.9000 cache size      122, 1194786 req, miss ratio 0.8105, byte miss ratio 0.8105
cdn1_allcolo.ns2181 S3FIFO-0.9500-0.9000 cache size      366, 1194786 req, miss ratio 0.7125, byte miss ratio 0.7125
cdn1_allcolo.ns2181 S3FIFO-0.9500-0.9000 cache size     1222, 1194786 req, miss ratio 0.5825, byte miss ratio 0.5825
cdn1_allcolo.ns2181 S3FIFO-0.9500-0.9000 cache size     3666, 1194786 req, miss ratio 0.4626, byte miss ratio 0.4626
cdn1_allcolo.ns2181 S3FIFO-0.9500-0.9000 cache size    12221, 1194786 req, miss ratio 0.3339, byte miss ratio 0.3339
cdn1_allcolo.ns2181 S3FIFO-0.9500-0.9000 cache size    24443, 1194786 req, miss ratio 0.2554, byte miss ratio 0.2554
cdn1_allcolo.ns2181 S3FIFO-0.9500-0.9000 cache size    48886, 1194786 req, miss ratio 0.1769, byte miss ratio 0.1769
cdn1_allcolo.ns2181 S3FIFO-0.9500-0.9000 cache size    97773, 1194786 req, miss ratio 0.1163, byte miss ratio 0.1163
cdn1_allcolo.ns2181 S3FIFO-0.1500-0.9000 cache size      122, 1194786 req, miss ratio 0.6921, byte miss ratio 0.6921
cdn1_allcolo.ns2181 S3FIFO-0.1500-0.9000 cache size      366, 1194786 req, miss ratio 0.5876, byte miss ratio 0.5876
cdn1_allcolo.ns2181 S3FIFO-0.1500-0.9000 cache size     1222, 1194786 req, miss ratio 0.4727, byte miss ratio 0.4727
cdn1_allcolo.ns2181 S3FIFO-0.1500-0.9000 cache size     3666, 1194786 req, miss ratio 0.3785, byte miss ratio 0.3785
cdn1_allcolo.ns2181 S3FIFO-0.1500-0.9000 cache size    12221, 1194786 req, miss ratio 0.2708, byte miss ratio 0.2708
cdn1_allcolo.ns2181 S3FIFO-0.1500-0.9000 cache size    24443, 1194786 req, miss ratio 0.2041, byte miss ratio 0.2041
cdn1_allcolo.ns2181 S3FIFO-0.1500-0.9000 cache size    48886, 1194786 req, miss ratio 0.1423, byte miss ratio 0.1423
cdn1_allcolo.ns2181 S3FIFO-0.1500-0.9000 cache size    97773, 1194786 req, miss ratio 0.1054, byte miss ratio 0.1054
cdn1_allcolo.ns2181 S3FIFO-0.5500-0.9000 cache size      122, 1194786 req, miss ratio 0.7326, byte miss ratio 0.7326
cdn1_allcolo.ns2181 S3FIFO-0.5500-0.9000 cache size      366, 1194786 req, miss ratio 0.6261, byte miss ratio 0.6261
cdn1_allcolo.ns2181 S3FIFO-0.5500-0.9000 cache size     1222, 1194786 req, miss ratio 0.5043, byte miss ratio 0.5043
cdn1_allcolo.ns2181 S3FIFO-0.5500-0.9000 cache size     3666, 1194786 req, miss ratio 0.4020, byte miss ratio 0.4020
cdn1_allcolo.ns2181 S3FIFO-0.5500-0.9000 cache size    12221, 1194786 req, miss ratio 0.2930, byte miss ratio 0.2930
cdn1_allcolo.ns2181 S3FIFO-0.5500-0.9000 cache size    24443, 1194786 req, miss ratio 0.2246, byte miss ratio 0.2246
cdn1_allcolo.ns2181 S3FIFO-0.5500-0.9000 cache size    48886, 1194786 req, miss ratio 0.1550, byte miss ratio 0.1550
cdn1_allcolo.ns2181 S3FIFO-0.5500-0.9000 cache size    97773, 1194786 req, miss ratio 0.1063, byte miss ratio 0.1063
cdn1_allcolo.ns2181 S3FIFO-0.5000-0.9000 cache size      122, 1194786 req, miss ratio 0.7261, byte miss ratio 0.7261
cdn1_allcolo.ns2181 S3FIFO-0.5000-0.9000 cache size      366, 1194786 req, miss ratio 0.6193, byte miss ratio 0.6193
cdn1_allcolo.ns2181 S3FIFO-0.5000-0.9000 cache size     1222, 1194786 req, miss ratio 0.4983, byte miss ratio 0.4983
cdn1_allcolo.ns2181 S3FIFO-0.5000-0.9000 cache size     3666, 1194786 req, miss ratio 0.3976, byte miss ratio 0.3976
cdn1_allcolo.ns2181 S3FIFO-0.5000-0.9000 cache size    12221, 1194786 req, miss ratio 0.2894, byte miss ratio 0.2894
cdn1_allcolo.ns2181 S3FIFO-0.5000-0.9000 cache size    24443, 1194786 req, miss ratio 0.2217, byte miss ratio 0.2217
cdn1_allcolo.ns2181 S3FIFO-0.5000-0.9000 cache size    48886, 1194786 req, miss ratio 0.1529, byte miss ratio 0.1529
cdn1_allcolo.ns2181 S3FIFO-0.5000-0.9000 cache size    97773, 1194786 req, miss ratio 0.1059, byte miss ratio 0.1059
cdn1_allcolo.ns2181 S3FIFO-0.2000-1.9000 cache size      122, 1194786 req, miss ratio 0.6999, byte miss ratio 0.6999
cdn1_allcolo.ns2181 S3FIFO-0.2000-1.9000 cache size      366, 1194786 req, miss ratio 0.5942, byte miss ratio 0.5942
cdn1_allcolo.ns2181 S3FIFO-0.2000-1.9000 cache size     1222, 1194786 req, miss ratio 0.4775, byte miss ratio 0.4775
cdn1_allcolo.ns2181 S3FIFO-0.2000-1.9000 cache size     3666, 1194786 req, miss ratio 0.3826, byte miss ratio 0.3826
cdn1_allcolo.ns2181 S3FIFO-0.2000-1.9000 cache size    12221, 1194786 req, miss ratio 0.2763, byte miss ratio 0.2763
cdn1_allcolo.ns2181 S3FIFO-0.2000-1.9000 cache size    24443, 1194786 req, miss ratio 0.2088, byte miss ratio 0.2088
cdn1_allcolo.ns2181 S3FIFO-0.2000-1.9000 cache size    48886, 1194786 req, miss ratio 0.1434, byte miss ratio 0.1434
cdn1_allcolo.ns2181 S3FIFO-0.2000-1.9000 cache size    97773, 1194786 req, miss ratio 0.1054, byte miss ratio 0.1054
cdn1_allcolo.ns2181 S3FIFO-0.0250-1.9000 cache size      122, 1194786 req, miss ratio 0.6873, byte miss ratio 0.6873
cdn1_allcolo.ns2181 S3FIFO-0.0250-1.9000 cache size      366, 1194786 req, miss ratio 0.5848, byte miss ratio 0.5848
cdn1_allcolo.ns2181 S3FIFO-0.0250-1.9000 cache size     1222, 1194786 req, miss ratio 0.4739, byte miss ratio 0.4739
cdn1_allcolo.ns2181 S3FIFO-0.0250-1.9000 cache size     3666, 1194786 req, miss ratio 0.3810, byte miss ratio 0.3810
cdn1_allcolo.ns2181 S3FIFO-0.0250-1.9000 cache size    12221, 1194786 req, miss ratio 0.2720, byte miss ratio 0.2720
cdn1_allcolo.ns2181 S3FIFO-0.0250-1.9000 cache size    24443, 1194786 req, miss ratio 0.2038, byte miss ratio 0.2038
cdn1_allcolo.ns2181 S3FIFO-0.0250-1.9000 cache size    48886, 1194786 req, miss ratio 0.1403, byte miss ratio 0.1403
cdn1_allcolo.ns2181 S3FIFO-0.0250-1.9000 cache size    97773, 1194786 req, miss ratio 0.1054, byte miss ratio 0.1054
cdn1_allcolo.ns2181 S3FIFO-0.6000-0.9000 cache size      122, 1194786 req, miss ratio 0.7395, byte miss ratio 0.7395
cdn1_allcolo.ns2181 S3FIFO-0.6000-0.9000 cache size      366, 1194786 req, miss ratio 0.6333, byte miss ratio 0.6333
cdn1_allcolo.ns2181 S3FIFO-0.6000-0.9000 cache size     1222, 1194786 req, miss ratio 0.5108, byte miss ratio 0.5108
cdn1_allcolo.ns2181 S3FIFO-0.6000-0.9000 cache size     3666, 1194786 req, miss ratio 0.4069, byte miss ratio 0.4069
cdn1_allcolo.ns2181 S3FIFO-0.6000-0.9000 cache size    12221, 1194786 req, miss ratio 0.2969, byte miss ratio 0.2969
cdn1_allcolo.ns2181 S3FIFO-0.6000-0.9000 cache size    24443, 1194786 req, miss ratio 0.2277, byte miss ratio 0.2277
cdn1_allcolo.ns2181 S3FIFO-0.6000-0.9000 cache size    48886, 1194786 req, miss ratio 0.1571, byte miss ratio 0.1571
cdn1_allcolo.ns2181 S3FIFO-0.6000-0.9000 cache size    97773, 1194786 req, miss ratio 0.1069, byte miss ratio 0.1069
cdn1_allcolo.ns2181 S3FIFO-0.6500-1.9000 cache size      122, 1194786 req, miss ratio 0.7534, byte miss ratio 0.7534
cdn1_allcolo.ns2181 S3FIFO-0.6500-1.9000 cache size      366, 1194786 req, miss ratio 0.6475, byte miss ratio 0.6475
cdn1_allcolo.ns2181 S3FIFO-0.6500-1.9000 cache size     1222, 1194786 req, miss ratio 0.5237, byte miss ratio 0.5237
cdn1_allcolo.ns2181 S3FIFO-0.6500-1.9000 cache size     3666, 1194786 req, miss ratio 0.4169, byte miss ratio 0.4169
cdn1_allcolo.ns2181 S3FIFO-0.6500-1.9000 cache size    12221, 1194786 req, miss ratio 0.3041, byte miss ratio 0.3041
cdn1_allcolo.ns2181 S3FIFO-0.6500-1.9000 cache size    24443, 1194786 req, miss ratio 0.2316, byte miss ratio 0.2316
cdn1_allcolo.ns2181 S3FIFO-0.6500-1.9000 cache size    48886, 1194786 req, miss ratio 0.1596, byte miss ratio 0.1596
cdn1_allcolo.ns2181 S3FIFO-0.6500-1.9000 cache size    97773, 1194786 req, miss ratio 0.1077, byte miss ratio 0.1077
cdn1_allcolo.ns2181 S3FIFO-0.5500-1.9000 cache size      122, 1194786 req, miss ratio 0.7381, byte miss ratio 0.7381
cdn1_allcolo.ns2181 S3FIFO-0.5500-1.9000 cache size      366, 1194786 req, miss ratio 0.6316, byte miss ratio 0.6316
cdn1_allcolo.ns2181 S3FIFO-0.5500-1.9000 cache size     1222, 1194786 req, miss ratio 0.5094, byte miss ratio 0.5094
cdn1_allcolo.ns2181 S3FIFO-0.5500-1.9000 cache size     3666, 1194786 req, miss ratio 0.4063, byte miss ratio 0.4063
cdn1_allcolo.ns2181 S3FIFO-0.5500-1.9000 cache size    12221, 1194786 req, miss ratio 0.2965, byte miss ratio 0.2965
cdn1_allcolo.ns2181 S3FIFO-0.5500-1.9000 cache size    24443, 1194786 req, miss ratio 0.2258, byte miss ratio 0.2258
cdn1_allcolo.ns2181 S3FIFO-0.5500-1.9000 cache size    48886, 1194786 req, miss ratio 0.1550, byte miss ratio 0.1550
cdn1_allcolo.ns2181 S3FIFO-0.5500-1.9000 cache size    97773, 1194786 req, miss ratio 0.1063, byte miss ratio 0.1063
cdn1_allcolo.ns2181 S3FIFO-0.3500-1.9000 cache size      122, 1194786 req, miss ratio 0.7136, byte miss ratio 0.7136
cdn1_allcolo.ns2181 S3FIFO-0.3500-1.9000 cache size      366, 1194786 req, miss ratio 0.6071, byte miss ratio 0.6071
cdn1_allcolo.ns2181 S3FIFO-0.3500-1.9000 cache size     1222, 1194786 req, miss ratio 0.4879, byte miss ratio 0.4879
cdn1_allcolo.ns2181 S3FIFO-0.3500-1.9000 cache size     3666, 1194786 req, miss ratio 0.3907, byte miss ratio 0.3907
cdn1_allcolo.ns2181 S3FIFO-0.3500-1.9000 cache size    12221, 1194786 req, miss ratio 0.2840, byte miss ratio 0.2840
cdn1_allcolo.ns2181 S3FIFO-0.3500-1.9000 cache size    24443, 1194786 req, miss ratio 0.2157, byte miss ratio 0.2157
cdn1_allcolo.ns2181 S3FIFO-0.3500-1.9000 cache size    48886, 1194786 req, miss ratio 0.1476, byte miss ratio 0.1476
cdn1_allcolo.ns2181 S3FIFO-0.3500-1.9000 cache size    97773, 1194786 req, miss ratio 0.1054, byte miss ratio 0.1054
cdn1_allcolo.ns2181 S3FIFO-0.3000-1.9000 cache size      122, 1194786 req, miss ratio 0.7087, byte miss ratio 0.7087
cdn1_allcolo.ns2181 S3FIFO-0.3000-1.9000 cache size      366, 1194786 req, miss ratio 0.6019, byte miss ratio 0.6019
cdn1_allcolo.ns2181 S3FIFO-0.3000-1.9000 cache size     1222, 1194786 req, miss ratio 0.4838, byte miss ratio 0.4838
