cdn1_allcolo.ns1011 S3FIFO-0.2000-0.9000 cache size        7, 2129394 req, miss ratio 0.4061, byte miss ratio 0.4061
cdn1_allcolo.ns1011 S3FIFO-0.2000-0.9000 cache size       21, 2129394 req, miss ratio 0.2418, byte miss ratio 0.2418
cdn1_allcolo.ns1011 S3FIFO-0.2000-0.9000 cache size       72, 2129394 req, miss ratio 0.0470, byte miss ratio 0.0470
cdn1_allcolo.ns1011 S3FIFO-0.2000-0.9000 cache size      144, 2129394 req, miss ratio 0.0026, byte miss ratio 0.0026
cdn1_allcolo.ns1011 S3FIFO-0.2000-0.9000 cache size      288, 2129394 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_allcolo.ns1011 S3FIFO-0.2000-0.9000 cache size      577, 2129394 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_allcolo.ns1011 S3FIFO-0.1000-0.9000 cache size        7, 2129394 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1011 S3FIFO-0.1000-0.9000 cache size       21, 2129394 req, miss ratio 0.2326, byte miss ratio 0.2326
cdn1_allcolo.ns1011 S3FIFO-0.1000-0.9000 cache size       72, 2129394 req, miss ratio 0.0439, byte miss ratio 0.0439
cdn1_allcolo.ns1011 S3FIFO-0.1000-0.9000 cache size      144, 2129394 req, miss ratio 0.0022, byte miss ratio 0.0022
cdn1_allcolo.ns1011 S3FIFO-0.1000-0.9000 cache size      288, 2129394 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_allcolo.ns1011 S3FIFO-0.1000-0.9000 cache size      577, 2129394 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_allcolo.ns1011 S3FIFO-0.5500-0.9000 cache size        7, 2129394 req, miss ratio 0.4471, byte miss ratio 0.4471
cdn1_allcolo.ns1011 S3FIFO-0.5500-0.9000 cache size       21, 2129394 req, miss ratio 0.2745, byte miss ratio 0.2745
cdn1_allcolo.ns1011 S3FIFO-0.5500-0.9000 cache size       72, 2129394 req, miss ratio 0.0582, byte miss ratio 0.0582
cdn1_allcolo.ns1011 S3FIFO-0.5500-0.9000 cache size      144, 2129394 req, miss ratio 0.0044, byte miss ratio 0.0044
cdn1_allcolo.ns1011 S3FIFO-0.5500-0.9000 cache size      288, 2129394 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_allcolo.ns1011 S3FIFO-0.5500-0.9000 cache size      577, 2129394 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_allcolo.ns1011 S3FIFO-0.6500-1.9000 cache size        7, 2129394 req, miss ratio 0.4812, byte miss ratio 0.4812
cdn1_allcolo.ns1011 S3FIFO-0.6500-1.9000 cache size       21, 2129394 req, miss ratio 0.2851, byte miss ratio 0.2851
cdn1_allcolo.ns1011 S3FIFO-0.6500-1.9000 cache size       72, 2129394 req, miss ratio 0.0613, byte miss ratio 0.0613
cdn1_allcolo.ns1011 S3FIFO-0.6500-1.9000 cache size      144, 2129394 req, miss ratio 0.0050, byte miss ratio 0.0050
cdn1_allcolo.ns1011 S3FIFO-0.6500-1.9000 cache size      288, 2129394 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_allcolo.ns1011 S3FIFO-0.6500-1.9000 cache size      577, 2129394 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_allcolo.ns1011 S3FIFO-0.0010-1.9000 cache size        7, 2129394 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1011 S3FIFO-0.0010-1.9000 cache size       21, 2129394 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1011 S3FIFO-0.0010-1.9000 cache size       72, 2129394 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1011 S3FIFO-0.0010-1.9000 cache size      144, 2129394 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1011 S3FIFO-0.0010-1.9000 cache size      288, 2129394 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1011 S3FIFO-0.0010-1.9000 cache size      577, 2129394 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1011 S3FIFO-0.0250-1.9000 cache size        7, 2129394 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1011 S3FIFO-0.0250-1.9000 cache size       21, 2129394 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1011 S3FIFO-0.0250-1.9000 cache size       72, 2129394 req, miss ratio 0.0412, byte miss ratio 0.0412
