cdn1_allcolo.ns1276 S3FIFO-0.2500-0.9000 cache size       35, 1452580 req, miss ratio 0.8423, byte miss ratio 0.8423
cdn1_allcolo.ns1276 S3FIFO-0.2500-0.9000 cache size      106, 1452580 req, miss ratio 0.7887, byte miss ratio 0.7887
cdn1_allcolo.ns1276 S3FIFO-0.2500-0.9000 cache size      353, 1452580 req, miss ratio 0.7153, byte miss ratio 0.7153
cdn1_allcolo.ns1276 S3FIFO-0.2500-0.9000 cache size     1060, 1452580 req, miss ratio 0.6165, byte miss ratio 0.6165
cdn1_allcolo.ns1276 S3FIFO-0.2500-0.9000 cache size     3534, 1452580 req, miss ratio 0.4495, byte miss ratio 0.4495
cdn1_allcolo.ns1276 S3FIFO-0.2500-0.9000 cache size     7069, 1452580 req, miss ratio 0.3156, byte miss ratio 0.3156
cdn1_allcolo.ns1276 S3FIFO-0.2500-0.9000 cache size    14138, 1452580 req, miss ratio 0.1579, byte miss ratio 0.1579
cdn1_allcolo.ns1276 S3FIFO-0.2500-0.9000 cache size    28276, 1452580 req, miss ratio 0.0359, byte miss ratio 0.0359
cdn1_allcolo.ns1276 S3FIFO-0.3500-1.9000 cache size       35, 1452580 req, miss ratio 0.8513, byte miss ratio 0.8513
cdn1_allcolo.ns1276 S3FIFO-0.3500-1.9000 cache size      106, 1452580 req, miss ratio 0.7990, byte miss ratio 0.7990
cdn1_allcolo.ns1276 S3FIFO-0.3500-1.9000 cache size      353, 1452580 req, miss ratio 0.7298, byte miss ratio 0.7298
cdn1_allcolo.ns1276 S3FIFO-0.3500-1.9000 cache size     1060, 1452580 req, miss ratio 0.6364, byte miss ratio 0.6364
cdn1_allcolo.ns1276 S3FIFO-0.3500-1.9000 cache size     3534, 1452580 req, miss ratio 0.4751, byte miss ratio 0.4751
cdn1_allcolo.ns1276 S3FIFO-0.3500-1.9000 cache size     7069, 1452580 req, miss ratio 0.3302, byte miss ratio 0.3302
