cdn1_allcolo.ns2117 S3FIFO-0.7000-0.9000 cache size      136, 2980761 req, miss ratio 0.7814, byte miss ratio 0.7814
cdn1_allcolo.ns2117 S3FIFO-0.7000-0.9000 cache size      410, 2980761 req, miss ratio 0.6563, byte miss ratio 0.6563
cdn1_allcolo.ns2117 S3FIFO-0.7000-0.9000 cache size     1368, 2980761 req, miss ratio 0.4952, byte miss ratio 0.4952
cdn1_allcolo.ns2117 S3FIFO-0.7000-0.9000 cache size     4106, 2980761 req, miss ratio 0.3403, byte miss ratio 0.3403
cdn1_allcolo.ns2117 S3FIFO-0.7000-0.9000 cache size    13688, 2980761 req, miss ratio 0.1847, byte miss ratio 0.1847
cdn1_allcolo.ns2117 S3FIFO-0.7000-0.9000 cache size    27377, 2980761 req, miss ratio 0.1176, byte miss ratio 0.1176
cdn1_allcolo.ns2117 S3FIFO-0.7000-0.9000 cache size    54754, 2980761 req, miss ratio 0.0729, byte miss ratio 0.0729
cdn1_allcolo.ns2117 S3FIFO-0.7000-0.9000 cache size   109508, 2980761 req, miss ratio 0.0488, byte miss ratio 0.0488
cdn1_allcolo.ns2117 S3FIFO-0.0500-0.9000 cache size      136, 2980761 req, miss ratio 0.7216, byte miss ratio 0.7216
cdn1_allcolo.ns2117 S3FIFO-0.0500-0.9000 cache size      410, 2980761 req, miss ratio 0.5897, byte miss ratio 0.5897
cdn1_allcolo.ns2117 S3FIFO-0.0500-0.9000 cache size     1368, 2980761 req, miss ratio 0.4203, byte miss ratio 0.4203
cdn1_allcolo.ns2117 S3FIFO-0.0500-0.9000 cache size     4106, 2980761 req, miss ratio 0.2698, byte miss ratio 0.2698
cdn1_allcolo.ns2117 S3FIFO-0.0500-0.9000 cache size    13688, 2980761 req, miss ratio 0.1386, byte miss ratio 0.1386
cdn1_allcolo.ns2117 S3FIFO-0.0500-0.9000 cache size    27377, 2980761 req, miss ratio 0.0886, byte miss ratio 0.0886
cdn1_allcolo.ns2117 S3FIFO-0.0500-0.9000 cache size    54754, 2980761 req, miss ratio 0.0602, byte miss ratio 0.0602
cdn1_allcolo.ns2117 S3FIFO-0.0500-0.9000 cache size   109508, 2980761 req, miss ratio 0.0473, byte miss ratio 0.0473
cdn1_allcolo.ns2117 S3FIFO-0.8500-0.9000 cache size      136, 2980761 req, miss ratio 0.8095, byte miss ratio 0.8095
cdn1_allcolo.ns2117 S3FIFO-0.8500-0.9000 cache size      410, 2980761 req, miss ratio 0.6856, byte miss ratio 0.6856
cdn1_allcolo.ns2117 S3FIFO-0.8500-0.9000 cache size     1368, 2980761 req, miss ratio 0.5242, byte miss ratio 0.5242
cdn1_allcolo.ns2117 S3FIFO-0.8500-0.9000 cache size     4106, 2980761 req, miss ratio 0.3633, byte miss ratio 0.3633
cdn1_allcolo.ns2117 S3FIFO-0.8500-0.9000 cache size    13688, 2980761 req, miss ratio 0.1992, byte miss ratio 0.1992
cdn1_allcolo.ns2117 S3FIFO-0.8500-0.9000 cache size    27377, 2980761 req, miss ratio 0.1273, byte miss ratio 0.1273
cdn1_allcolo.ns2117 S3FIFO-0.8500-0.9000 cache size    54754, 2980761 req, miss ratio 0.0787, byte miss ratio 0.0787
cdn1_allcolo.ns2117 S3FIFO-0.8500-0.9000 cache size   109508, 2980761 req, miss ratio 0.0512, byte miss ratio 0.0512
cdn1_allcolo.ns2117 S3FIFO-0.0050-0.9000 cache size      136, 2980761 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2117 S3FIFO-0.0050-0.9000 cache size      410, 2980761 req, miss ratio 0.5889, byte miss ratio 0.5889
cdn1_allcolo.ns2117 S3FIFO-0.0050-0.9000 cache size     1368, 2980761 req, miss ratio 0.4215, byte miss ratio 0.4215
cdn1_allcolo.ns2117 S3FIFO-0.0050-0.9000 cache size     4106, 2980761 req, miss ratio 0.2698, byte miss ratio 0.2698
cdn1_allcolo.ns2117 S3FIFO-0.0050-0.9000 cache size    13688, 2980761 req, miss ratio 0.1370, byte miss ratio 0.1370
cdn1_allcolo.ns2117 S3FIFO-0.0050-0.9000 cache size    27377, 2980761 req, miss ratio 0.0877, byte miss ratio 0.0877
cdn1_allcolo.ns2117 S3FIFO-0.0050-0.9000 cache size    54754, 2980761 req, miss ratio 0.0599, byte miss ratio 0.0599
cdn1_allcolo.ns2117 S3FIFO-0.0050-0.9000 cache size   109508, 2980761 req, miss ratio 0.0473, byte miss ratio 0.0473
cdn1_allcolo.ns2117 S3FIFO-0.0250-0.9000 cache size      136, 2980761 req, miss ratio 0.7208, byte miss ratio 0.7208
cdn1_allcolo.ns2117 S3FIFO-0.0250-0.9000 cache size      410, 2980761 req, miss ratio 0.5890, byte miss ratio 0.5890
cdn1_allcolo.ns2117 S3FIFO-0.0250-0.9000 cache size     1368, 2980761 req, miss ratio 0.4203, byte miss ratio 0.4203
cdn1_allcolo.ns2117 S3FIFO-0.0250-0.9000 cache size     4106, 2980761 req, miss ratio 0.2688, byte miss ratio 0.2688
cdn1_allcolo.ns2117 S3FIFO-0.0250-0.9000 cache size    13688, 2980761 req, miss ratio 0.1375, byte miss ratio 0.1375
cdn1_allcolo.ns2117 S3FIFO-0.0250-0.9000 cache size    27377, 2980761 req, miss ratio 0.0880, byte miss ratio 0.0880
cdn1_allcolo.ns2117 S3FIFO-0.0250-0.9000 cache size    54754, 2980761 req, miss ratio 0.0600, byte miss ratio 0.0600
cdn1_allcolo.ns2117 S3FIFO-0.0250-0.9000 cache size   109508, 2980761 req, miss ratio 0.0473, byte miss ratio 0.0473
cdn1_allcolo.ns2117 S3FIFO-0.9900-0.9000 cache size      136, 2980761 req, miss ratio 0.8395, byte miss ratio 0.8395
cdn1_allcolo.ns2117 S3FIFO-0.9900-0.9000 cache size      410, 2980761 req, miss ratio 0.7196, byte miss ratio 0.7196
cdn1_allcolo.ns2117 S3FIFO-0.9900-0.9000 cache size     1368, 2980761 req, miss ratio 0.5562, byte miss ratio 0.5562
cdn1_allcolo.ns2117 S3FIFO-0.9900-0.9000 cache size     4106, 2980761 req, miss ratio 0.3882, byte miss ratio 0.3882
cdn1_allcolo.ns2117 S3FIFO-0.9900-0.9000 cache size    13688, 2980761 req, miss ratio 0.2145, byte miss ratio 0.2145
cdn1_allcolo.ns2117 S3FIFO-0.9900-0.9000 cache size    27377, 2980761 req, miss ratio 0.1378, byte miss ratio 0.1378
cdn1_allcolo.ns2117 S3FIFO-0.9900-0.9000 cache size    54754, 2980761 req, miss ratio 0.0849, byte miss ratio 0.0849
cdn1_allcolo.ns2117 S3FIFO-0.9900-0.9000 cache size   109508, 2980761 req, miss ratio 0.0551, byte miss ratio 0.0551
cdn1_allcolo.ns2117 S3FIFO-0.5000-0.9000 cache size      136, 2980761 req, miss ratio 0.7546, byte miss ratio 0.7546
cdn1_allcolo.ns2117 S3FIFO-0.5000-0.9000 cache size      410, 2980761 req, miss ratio 0.6272, byte miss ratio 0.6272
cdn1_allcolo.ns2117 S3FIFO-0.5000-0.9000 cache size     1368, 2980761 req, miss ratio 0.4636, byte miss ratio 0.4636
cdn1_allcolo.ns2117 S3FIFO-0.5000-0.9000 cache size     4106, 2980761 req, miss ratio 0.3136, byte miss ratio 0.3136
cdn1_allcolo.ns2117 S3FIFO-0.5000-0.9000 cache size    13688, 2980761 req, miss ratio 0.1679, byte miss ratio 0.1679
cdn1_allcolo.ns2117 S3FIFO-0.5000-0.9000 cache size    27377, 2980761 req, miss ratio 0.1066, byte miss ratio 0.1066
cdn1_allcolo.ns2117 S3FIFO-0.5000-0.9000 cache size    54754, 2980761 req, miss ratio 0.0671, byte miss ratio 0.0671
cdn1_allcolo.ns2117 S3FIFO-0.5000-0.9000 cache size   109508, 2980761 req, miss ratio 0.0475, byte miss ratio 0.0475
cdn1_allcolo.ns2117 S3FIFO-0.0500-1.9000 cache size      136, 2980761 req, miss ratio 0.7225, byte miss ratio 0.7225
cdn1_allcolo.ns2117 S3FIFO-0.0500-1.9000 cache size      410, 2980761 req, miss ratio 0.5924, byte miss ratio 0.5924
cdn1_allcolo.ns2117 S3FIFO-0.0500-1.9000 cache size     1368, 2980761 req, miss ratio 0.4251, byte miss ratio 0.4251
cdn1_allcolo.ns2117 S3FIFO-0.0500-1.9000 cache size     4106, 2980761 req, miss ratio 0.2754, byte miss ratio 0.2754
cdn1_allcolo.ns2117 S3FIFO-0.0500-1.9000 cache size    13688, 2980761 req, miss ratio 0.1422, byte miss ratio 0.1422
cdn1_allcolo.ns2117 S3FIFO-0.0500-1.9000 cache size    27377, 2980761 req, miss ratio 0.0905, byte miss ratio 0.0905
