cdn1_allcolo.ns86 S3FIFO-0.0050-1.9000 cache size        9, 160655722 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns86 S3FIFO-0.0050-1.9000 cache size       27, 160655722 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns86 S3FIFO-0.0050-1.9000 cache size       90, 160655722 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns86 S3FIFO-0.0050-1.9000 cache size      180, 160655722 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns86 S3FIFO-0.0050-1.9000 cache size      361, 160655722 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_allcolo.ns86 S3FIFO-0.0050-1.9000 cache size      722, 160655722 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_allcolo.ns86 S3FIFO-0.0250-0.9000 cache size        9, 160655722 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns86 S3FIFO-0.0250-0.9000 cache size       27, 160655722 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns86 S3FIFO-0.0250-0.9000 cache size       90, 160655722 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_allcolo.ns86 S3FIFO-0.0250-0.9000 cache size      180, 160655722 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_allcolo.ns86 S3FIFO-0.0250-0.9000 cache size      361, 160655722 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_allcolo.ns86 S3FIFO-0.0250-0.9000 cache size      722, 160655722 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_allcolo.ns86 S3FIFO-0.4000-0.9000 cache size        9, 160655722 req, miss ratio 0.2940, byte miss ratio 0.2940
cdn1_allcolo.ns86 S3FIFO-0.4000-0.9000 cache size       27, 160655722 req, miss ratio 0.0044, byte miss ratio 0.0044
cdn1_allcolo.ns86 S3FIFO-0.4000-0.9000 cache size       90, 160655722 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns86 S3FIFO-0.4000-0.9000 cache size      180, 160655722 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_allcolo.ns86 S3FIFO-0.4000-0.9000 cache size      361, 160655722 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_allcolo.ns86 S3FIFO-0.4000-0.9000 cache size      722, 160655722 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_allcolo.ns86 S3FIFO-0.5500-0.9000 cache size        9, 160655722 req, miss ratio 0.2995, byte miss ratio 0.2995
cdn1_allcolo.ns86 S3FIFO-0.5500-0.9000 cache size       27, 160655722 req, miss ratio 0.0053, byte miss ratio 0.0053
cdn1_allcolo.ns86 S3FIFO-0.5500-0.9000 cache size       90, 160655722 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns86 S3FIFO-0.5500-0.9000 cache size      180, 160655722 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_allcolo.ns86 S3FIFO-0.5500-0.9000 cache size      361, 160655722 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_allcolo.ns86 S3FIFO-0.5500-0.9000 cache size      722, 160655722 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_allcolo.ns86 S3FIFO-0.9900-0.9000 cache size        9, 160655722 req, miss ratio 0.3198, byte miss ratio 0.3198
cdn1_allcolo.ns86 S3FIFO-0.9900-0.9000 cache size       27, 160655722 req, miss ratio 0.0080, byte miss ratio 0.0080
cdn1_allcolo.ns86 S3FIFO-0.9900-0.9000 cache size       90, 160655722 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns86 S3FIFO-0.9900-0.9000 cache size      180, 160655722 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_allcolo.ns86 S3FIFO-0.9900-0.9000 cache size      361, 160655722 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_allcolo.ns86 S3FIFO-0.9900-0.9000 cache size      722, 160655722 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_allcolo.ns86 S3FIFO-0.0500-0.9000 cache size        9, 160655722 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns86 S3FIFO-0.0500-0.9000 cache size       27, 160655722 req, miss ratio 0.0032, byte miss ratio 0.0032
cdn1_allcolo.ns86 S3FIFO-0.0500-0.9000 cache size       90, 160655722 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_allcolo.ns86 S3FIFO-0.0500-0.9000 cache size      180, 160655722 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_allcolo.ns86 S3FIFO-0.0500-0.9000 cache size      361, 160655722 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_allcolo.ns86 S3FIFO-0.0500-0.9000 cache size      722, 160655722 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_allcolo.ns86 S3FIFO-0.8500-0.9000 cache size        9, 160655722 req, miss ratio 0.3175, byte miss ratio 0.3175
cdn1_allcolo.ns86 S3FIFO-0.8500-0.9000 cache size       27, 160655722 req, miss ratio 0.0072, byte miss ratio 0.0072
cdn1_allcolo.ns86 S3FIFO-0.8500-0.9000 cache size       90, 160655722 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns86 S3FIFO-0.8500-0.9000 cache size      180, 160655722 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_allcolo.ns86 S3FIFO-0.8500-0.9000 cache size      361, 160655722 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_allcolo.ns86 S3FIFO-0.8500-0.9000 cache size      722, 160655722 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_allcolo.ns86 S3FIFO-0.0250-1.9000 cache size        9, 160655722 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns86 S3FIFO-0.0250-1.9000 cache size       27, 160655722 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns86 S3FIFO-0.0250-1.9000 cache size       90, 160655722 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_allcolo.ns86 S3FIFO-0.0250-1.9000 cache size      180, 160655722 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_allcolo.ns86 S3FIFO-0.0250-1.9000 cache size      361, 160655722 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_allcolo.ns86 S3FIFO-0.0250-1.9000 cache size      722, 160655722 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_allcolo.ns86 S3FIFO-0.0100-0.9000 cache size        9, 160655722 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns86 S3FIFO-0.0100-0.9000 cache size       27, 160655722 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns86 S3FIFO-0.0100-0.9000 cache size       90, 160655722 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns86 S3FIFO-0.0100-0.9000 cache size      180, 160655722 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_allcolo.ns86 S3FIFO-0.0100-0.9000 cache size      361, 160655722 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_allcolo.ns86 S3FIFO-0.0100-0.9000 cache size      722, 160655722 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_allcolo.ns86 S3FIFO-0.9000-0.9000 cache size        9, 160655722 req, miss ratio 0.3198, byte miss ratio 0.3198
cdn1_allcolo.ns86 S3FIFO-0.9000-0.9000 cache size       27, 160655722 req, miss ratio 0.0076, byte miss ratio 0.0076
cdn1_allcolo.ns86 S3FIFO-0.9000-0.9000 cache size       90, 160655722 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns86 S3FIFO-0.9000-0.9000 cache size      180, 160655722 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_allcolo.ns86 S3FIFO-0.9000-0.9000 cache size      361, 160655722 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_allcolo.ns86 S3FIFO-0.9000-0.9000 cache size      722, 160655722 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_allcolo.ns86 S3FIFO-0.9000-1.9000 cache size        9, 160655722 req, miss ratio 0.3175, byte miss ratio 0.3175
