tencentBlock.ns20165 S3FIFO-0.4000-1.9000 cache size      145, 1584243 req, miss ratio 0.4087, byte miss ratio 0.4087
tencentBlock.ns20165 S3FIFO-0.4000-1.9000 cache size      436, 1584243 req, miss ratio 0.3958, byte miss ratio 0.3958
tencentBlock.ns20165 S3FIFO-0.4000-1.9000 cache size     1455, 1584243 req, miss ratio 0.3926, byte miss ratio 0.3926
tencentBlock.ns20165 S3FIFO-0.4000-1.9000 cache size     4367, 1584243 req, miss ratio 0.3921, byte miss ratio 0.3921
tencentBlock.ns20165 S3FIFO-0.4000-1.9000 cache size    14558, 1584243 req, miss ratio 0.3698, byte miss ratio 0.3698
tencentBlock.ns20165 S3FIFO-0.4000-1.9000 cache size    29117, 1584243 req, miss ratio 0.3361, byte miss ratio 0.3361
tencentBlock.ns20165 S3FIFO-0.4000-1.9000 cache size    58235, 1584243 req, miss ratio 0.2710, byte miss ratio 0.2710
tencentBlock.ns20165 S3FIFO-0.4000-1.9000 cache size   116471, 1584243 req, miss ratio 0.1207, byte miss ratio 0.1207
tencentBlock.ns20165 S3FIFO-0.0010-1.9000 cache size      145, 1584243 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns20165 S3FIFO-0.0010-1.9000 cache size      436, 1584243 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns20165 S3FIFO-0.0010-1.9000 cache size     1455, 1584243 req, miss ratio 0.4480, byte miss ratio 0.4480
tencentBlock.ns20165 S3FIFO-0.0010-1.9000 cache size     4367, 1584243 req, miss ratio 0.4328, byte miss ratio 0.4328
tencentBlock.ns20165 S3FIFO-0.0010-1.9000 cache size    14558, 1584243 req, miss ratio 0.3611, byte miss ratio 0.3611
tencentBlock.ns20165 S3FIFO-0.0010-1.9000 cache size    29117, 1584243 req, miss ratio 0.3250, byte miss ratio 0.3250
tencentBlock.ns20165 S3FIFO-0.0010-1.9000 cache size    58235, 1584243 req, miss ratio 0.2297, byte miss ratio 0.2297
tencentBlock.ns20165 S3FIFO-0.0010-1.9000 cache size   116471, 1584243 req, miss ratio 0.1167, byte miss ratio 0.1167
tencentBlock.ns20165 S3FIFO-0.6000-0.9000 cache size      145, 1584243 req, miss ratio 0.4183, byte miss ratio 0.4183
tencentBlock.ns20165 S3FIFO-0.6000-0.9000 cache size      436, 1584243 req, miss ratio 0.3992, byte miss ratio 0.3992
tencentBlock.ns20165 S3FIFO-0.6000-0.9000 cache size     1455, 1584243 req, miss ratio 0.3930, byte miss ratio 0.3930
tencentBlock.ns20165 S3FIFO-0.6000-0.9000 cache size     4367, 1584243 req, miss ratio 0.3923, byte miss ratio 0.3923
tencentBlock.ns20165 S3FIFO-0.6000-0.9000 cache size    14558, 1584243 req, miss ratio 0.3749, byte miss ratio 0.3749
tencentBlock.ns20165 S3FIFO-0.6000-0.9000 cache size    29117, 1584243 req, miss ratio 0.3380, byte miss ratio 0.3380
tencentBlock.ns20165 S3FIFO-0.6000-0.9000 cache size    58235, 1584243 req, miss ratio 0.2566, byte miss ratio 0.2566
tencentBlock.ns20165 S3FIFO-0.6000-0.9000 cache size   116471, 1584243 req, miss ratio 0.1345, byte miss ratio 0.1345
tencentBlock.ns20165 S3FIFO-0.2000-1.9000 cache size      145, 1584243 req, miss ratio 0.4070, byte miss ratio 0.4070
tencentBlock.ns20165 S3FIFO-0.2000-1.9000 cache size      436, 1584243 req, miss ratio 0.3949, byte miss ratio 0.3949
tencentBlock.ns20165 S3FIFO-0.2000-1.9000 cache size     1455, 1584243 req, miss ratio 0.3926, byte miss ratio 0.3926
tencentBlock.ns20165 S3FIFO-0.2000-1.9000 cache size     4367, 1584243 req, miss ratio 0.3921, byte miss ratio 0.3921
tencentBlock.ns20165 S3FIFO-0.2000-1.9000 cache size    14558, 1584243 req, miss ratio 0.3611, byte miss ratio 0.3611
tencentBlock.ns20165 S3FIFO-0.2000-1.9000 cache size    29117, 1584243 req, miss ratio 0.3350, byte miss ratio 0.3350
tencentBlock.ns20165 S3FIFO-0.2000-1.9000 cache size    58235, 1584243 req, miss ratio 0.2486, byte miss ratio 0.2486
tencentBlock.ns20165 S3FIFO-0.2000-1.9000 cache size   116471, 1584243 req, miss ratio 0.1181, byte miss ratio 0.1181
tencentBlock.ns20165 S3FIFO-0.1000-1.9000 cache size      145, 1584243 req, miss ratio 0.4084, byte miss ratio 0.4084
tencentBlock.ns20165 S3FIFO-0.1000-1.9000 cache size      436, 1584243 req, miss ratio 0.3963, byte miss ratio 0.3963
tencentBlock.ns20165 S3FIFO-0.1000-1.9000 cache size     1455, 1584243 req, miss ratio 0.3927, byte miss ratio 0.3927
tencentBlock.ns20165 S3FIFO-0.1000-1.9000 cache size     4367, 1584243 req, miss ratio 0.3921, byte miss ratio 0.3921
tencentBlock.ns20165 S3FIFO-0.1000-1.9000 cache size    14558, 1584243 req, miss ratio 0.3510, byte miss ratio 0.3510
tencentBlock.ns20165 S3FIFO-0.1000-1.9000 cache size    29117, 1584243 req, miss ratio 0.3286, byte miss ratio 0.3286
tencentBlock.ns20165 S3FIFO-0.1000-1.9000 cache size    58235, 1584243 req, miss ratio 0.2394, byte miss ratio 0.2394
tencentBlock.ns20165 S3FIFO-0.1000-1.9000 cache size   116471, 1584243 req, miss ratio 0.1214, byte miss ratio 0.1214
tencentBlock.ns20165 S3FIFO-0.1500-0.9000 cache size      145, 1584243 req, miss ratio 0.4100, byte miss ratio 0.4100
tencentBlock.ns20165 S3FIFO-0.1500-0.9000 cache size      436, 1584243 req, miss ratio 0.3975, byte miss ratio 0.3975
tencentBlock.ns20165 S3FIFO-0.1500-0.9000 cache size     1455, 1584243 req, miss ratio 0.3930, byte miss ratio 0.3930
tencentBlock.ns20165 S3FIFO-0.1500-0.9000 cache size     4367, 1584243 req, miss ratio 0.3922, byte miss ratio 0.3922
tencentBlock.ns20165 S3FIFO-0.1500-0.9000 cache size    14558, 1584243 req, miss ratio 0.3592, byte miss ratio 0.3592
tencentBlock.ns20165 S3FIFO-0.1500-0.9000 cache size    29117, 1584243 req, miss ratio 0.3157, byte miss ratio 0.3157
tencentBlock.ns20165 S3FIFO-0.1500-0.9000 cache size    58235, 1584243 req, miss ratio 0.2414, byte miss ratio 0.2414
tencentBlock.ns20165 S3FIFO-0.1500-0.9000 cache size   116471, 1584243 req, miss ratio 0.1191, byte miss ratio 0.1191
tencentBlock.ns20165 S3FIFO-0.5000-0.9000 cache size      145, 1584243 req, miss ratio 0.4134, byte miss ratio 0.4134
tencentBlock.ns20165 S3FIFO-0.5000-0.9000 cache size      436, 1584243 req, miss ratio 0.3984, byte miss ratio 0.3984
tencentBlock.ns20165 S3FIFO-0.5000-0.9000 cache size     1455, 1584243 req, miss ratio 0.3928, byte miss ratio 0.3928
tencentBlock.ns20165 S3FIFO-0.5000-0.9000 cache size     4367, 1584243 req, miss ratio 0.3923, byte miss ratio 0.3923
tencentBlock.ns20165 S3FIFO-0.5000-0.9000 cache size    14558, 1584243 req, miss ratio 0.3734, byte miss ratio 0.3734
tencentBlock.ns20165 S3FIFO-0.5000-0.9000 cache size    29117, 1584243 req, miss ratio 0.3376, byte miss ratio 0.3376
tencentBlock.ns20165 S3FIFO-0.5000-0.9000 cache size    58235, 1584243 req, miss ratio 0.2656, byte miss ratio 0.2656
tencentBlock.ns20165 S3FIFO-0.5000-0.9000 cache size   116471, 1584243 req, miss ratio 0.1279, byte miss ratio 0.1279
tencentBlock.ns20165 S3FIFO-0.8000-0.9000 cache size      145, 1584243 req, miss ratio 0.4605, byte miss ratio 0.4605
tencentBlock.ns20165 S3FIFO-0.8000-0.9000 cache size      436, 1584243 req, miss ratio 0.4029, byte miss ratio 0.4029
tencentBlock.ns20165 S3FIFO-0.8000-0.9000 cache size     1455, 1584243 req, miss ratio 0.3940, byte miss ratio 0.3940
tencentBlock.ns20165 S3FIFO-0.8000-0.9000 cache size     4367, 1584243 req, miss ratio 0.3924, byte miss ratio 0.3924
tencentBlock.ns20165 S3FIFO-0.8000-0.9000 cache size    14558, 1584243 req, miss ratio 0.3919, byte miss ratio 0.3919
tencentBlock.ns20165 S3FIFO-0.8000-0.9000 cache size    29117, 1584243 req, miss ratio 0.3436, byte miss ratio 0.3436
