cdn1_allcolo.ns3424 S3FIFO-0.7000-1.9000 cache size        8, 2027971 req, miss ratio 0.0311, byte miss ratio 0.0311
cdn1_allcolo.ns3424 S3FIFO-0.7000-1.9000 cache size       25, 2027971 req, miss ratio 0.0106, byte miss ratio 0.0106
cdn1_allcolo.ns3424 S3FIFO-0.7000-1.9000 cache size       84, 2027971 req, miss ratio 0.0044, byte miss ratio 0.0044
cdn1_allcolo.ns3424 S3FIFO-0.7000-1.9000 cache size      168, 2027971 req, miss ratio 0.0027, byte miss ratio 0.0027
cdn1_allcolo.ns3424 S3FIFO-0.7000-1.9000 cache size      337, 2027971 req, miss ratio 0.0014, byte miss ratio 0.0014
cdn1_allcolo.ns3424 S3FIFO-0.7000-1.9000 cache size      675, 2027971 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_allcolo.ns3424 S3FIFO-0.0500-1.9000 cache size        8, 2027971 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns3424 S3FIFO-0.0500-1.9000 cache size       25, 2027971 req, miss ratio 0.0080, byte miss ratio 0.0080
cdn1_allcolo.ns3424 S3FIFO-0.0500-1.9000 cache size       84, 2027971 req, miss ratio 0.0036, byte miss ratio 0.0036
cdn1_allcolo.ns3424 S3FIFO-0.0500-1.9000 cache size      168, 2027971 req, miss ratio 0.0022, byte miss ratio 0.0022
cdn1_allcolo.ns3424 S3FIFO-0.0500-1.9000 cache size      337, 2027971 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_allcolo.ns3424 S3FIFO-0.0500-1.9000 cache size      675, 2027971 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_allcolo.ns3424 S3FIFO-0.7500-0.9000 cache size        8, 2027971 req, miss ratio 0.0332, byte miss ratio 0.0332
cdn1_allcolo.ns3424 S3FIFO-0.7500-0.9000 cache size       25, 2027971 req, miss ratio 0.0109, byte miss ratio 0.0109
cdn1_allcolo.ns3424 S3FIFO-0.7500-0.9000 cache size       84, 2027971 req, miss ratio 0.0045, byte miss ratio 0.0045
cdn1_allcolo.ns3424 S3FIFO-0.7500-0.9000 cache size      168, 2027971 req, miss ratio 0.0028, byte miss ratio 0.0028
cdn1_allcolo.ns3424 S3FIFO-0.7500-0.9000 cache size      337, 2027971 req, miss ratio 0.0015, byte miss ratio 0.0015
cdn1_allcolo.ns3424 S3FIFO-0.7500-0.9000 cache size      675, 2027971 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_allcolo.ns3424 S3FIFO-0.1500-1.9000 cache size        8, 2027971 req, miss ratio 0.0244, byte miss ratio 0.0244
cdn1_allcolo.ns3424 S3FIFO-0.1500-1.9000 cache size       25, 2027971 req, miss ratio 0.0081, byte miss ratio 0.0081
cdn1_allcolo.ns3424 S3FIFO-0.1500-1.9000 cache size       84, 2027971 req, miss ratio 0.0036, byte miss ratio 0.0036
cdn1_allcolo.ns3424 S3FIFO-0.1500-1.9000 cache size      168, 2027971 req, miss ratio 0.0023, byte miss ratio 0.0023
cdn1_allcolo.ns3424 S3FIFO-0.1500-1.9000 cache size      337, 2027971 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_allcolo.ns3424 S3FIFO-0.1500-1.9000 cache size      675, 2027971 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_allcolo.ns3424 S3FIFO-0.4000-0.9000 cache size        8, 2027971 req, miss ratio 0.0272, byte miss ratio 0.0272
cdn1_allcolo.ns3424 S3FIFO-0.4000-0.9000 cache size       25, 2027971 req, miss ratio 0.0091, byte miss ratio 0.0091
cdn1_allcolo.ns3424 S3FIFO-0.4000-0.9000 cache size       84, 2027971 req, miss ratio 0.0039, byte miss ratio 0.0039
cdn1_allcolo.ns3424 S3FIFO-0.4000-0.9000 cache size      168, 2027971 req, miss ratio 0.0024, byte miss ratio 0.0024
cdn1_allcolo.ns3424 S3FIFO-0.4000-0.9000 cache size      337, 2027971 req, miss ratio 0.0013, byte miss ratio 0.0013
cdn1_allcolo.ns3424 S3FIFO-0.4000-0.9000 cache size      675, 2027971 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_allcolo.ns3424 S3FIFO-0.5000-1.9000 cache size        8, 2027971 req, miss ratio 0.0291, byte miss ratio 0.0291
cdn1_allcolo.ns3424 S3FIFO-0.5000-1.9000 cache size       25, 2027971 req, miss ratio 0.0095, byte miss ratio 0.0095
cdn1_allcolo.ns3424 S3FIFO-0.5000-1.9000 cache size       84, 2027971 req, miss ratio 0.0041, byte miss ratio 0.0041
cdn1_allcolo.ns3424 S3FIFO-0.5000-1.9000 cache size      168, 2027971 req, miss ratio 0.0025, byte miss ratio 0.0025
cdn1_allcolo.ns3424 S3FIFO-0.5000-1.9000 cache size      337, 2027971 req, miss ratio 0.0013, byte miss ratio 0.0013
cdn1_allcolo.ns3424 S3FIFO-0.5000-1.9000 cache size      675, 2027971 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_allcolo.ns3424 S3FIFO-0.7000-0.9000 cache size        8, 2027971 req, miss ratio 0.0311, byte miss ratio 0.0311
