cdn1_allcolo.ns1211 S3FIFO-0.8000-0.9000 cache size      429, 10435348 req, miss ratio 0.4946, byte miss ratio 0.4946
cdn1_allcolo.ns1211 S3FIFO-0.8000-0.9000 cache size     1287, 10435348 req, miss ratio 0.4593, byte miss ratio 0.4593
cdn1_allcolo.ns1211 S3FIFO-0.8000-0.9000 cache size     4290, 10435348 req, miss ratio 0.4005, byte miss ratio 0.4005
cdn1_allcolo.ns1211 S3FIFO-0.8000-0.9000 cache size    12871, 10435348 req, miss ratio 0.3182, byte miss ratio 0.3182
cdn1_allcolo.ns1211 S3FIFO-0.8000-0.9000 cache size    42905, 10435348 req, miss ratio 0.1992, byte miss ratio 0.1992
cdn1_allcolo.ns1211 S3FIFO-0.8000-0.9000 cache size    85811, 10435348 req, miss ratio 0.1320, byte miss ratio 0.1320
cdn1_allcolo.ns1211 S3FIFO-0.8000-0.9000 cache size   171622, 10435348 req, miss ratio 0.0790, byte miss ratio 0.0790
cdn1_allcolo.ns1211 S3FIFO-0.8000-0.9000 cache size   343245, 10435348 req, miss ratio 0.0466, byte miss ratio 0.0466
cdn1_allcolo.ns1211 S3FIFO-0.3000-0.9000 cache size      429, 10435348 req, miss ratio 0.4703, byte miss ratio 0.4703
cdn1_allcolo.ns1211 S3FIFO-0.3000-0.9000 cache size     1287, 10435348 req, miss ratio 0.4282, byte miss ratio 0.4282
cdn1_allcolo.ns1211 S3FIFO-0.3000-0.9000 cache size     4290, 10435348 req, miss ratio 0.3594, byte miss ratio 0.3594
cdn1_allcolo.ns1211 S3FIFO-0.3000-0.9000 cache size    12871, 10435348 req, miss ratio 0.2729, byte miss ratio 0.2729
cdn1_allcolo.ns1211 S3FIFO-0.3000-0.9000 cache size    42905, 10435348 req, miss ratio 0.1617, byte miss ratio 0.1617
cdn1_allcolo.ns1211 S3FIFO-0.3000-0.9000 cache size    85811, 10435348 req, miss ratio 0.1050, byte miss ratio 0.1050
cdn1_allcolo.ns1211 S3FIFO-0.3000-0.9000 cache size   171622, 10435348 req, miss ratio 0.0662, byte miss ratio 0.0662
cdn1_allcolo.ns1211 S3FIFO-0.3000-0.9000 cache size   343245, 10435348 req, miss ratio 0.0426, byte miss ratio 0.0426
cdn1_allcolo.ns1211 S3FIFO-0.0500-1.9000 cache size      429, 10435348 req, miss ratio 0.4648, byte miss ratio 0.4648
cdn1_allcolo.ns1211 S3FIFO-0.0500-1.9000 cache size     1287, 10435348 req, miss ratio 0.4215, byte miss ratio 0.4215
cdn1_allcolo.ns1211 S3FIFO-0.0500-1.9000 cache size     4290, 10435348 req, miss ratio 0.3509, byte miss ratio 0.3509
