cdn1_colo28.ns256 S3FIFO-0.8500-1.9000 cache size        6, 3227845 req, miss ratio 0.6750, byte miss ratio 0.6750
cdn1_colo28.ns256 S3FIFO-0.7500-1.9000 cache size      172, 3227845 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_colo28.ns256 S3FIFO-0.7500-0.9000 cache size        6, 3227845 req, miss ratio 0.6573, byte miss ratio 0.6573
cdn1_colo28.ns256 S3FIFO-0.7500-0.9000 cache size       21, 3227845 req, miss ratio 0.5012, byte miss ratio 0.5012
cdn1_colo28.ns256 S3FIFO-0.7500-0.9000 cache size       43, 3227845 req, miss ratio 0.2352, byte miss ratio 0.2352
cdn1_colo28.ns256 S3FIFO-0.7500-0.9000 cache size       86, 3227845 req, miss ratio 0.0368, byte miss ratio 0.0368
cdn1_colo28.ns256 S3FIFO-0.7500-0.9000 cache size      172, 3227845 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_colo28.ns256 S3FIFO-0.4000-1.9000 cache size        6, 3227845 req, miss ratio 0.6280, byte miss ratio 0.6280
cdn1_colo28.ns256 S3FIFO-0.4000-1.9000 cache size       21, 3227845 req, miss ratio 0.4977, byte miss ratio 0.4977
cdn1_colo28.ns256 S3FIFO-0.4000-1.9000 cache size       43, 3227845 req, miss ratio 0.2187, byte miss ratio 0.2187
cdn1_colo28.ns256 S3FIFO-0.4000-1.9000 cache size       86, 3227845 req, miss ratio 0.0260, byte miss ratio 0.0260
cdn1_colo28.ns256 S3FIFO-0.4000-1.9000 cache size      172, 3227845 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_colo28.ns256 S3FIFO-0.3500-0.9000 cache size        6, 3227845 req, miss ratio 0.6170, byte miss ratio 0.6170
cdn1_colo28.ns256 S3FIFO-0.3500-0.9000 cache size       21, 3227845 req, miss ratio 0.4617, byte miss ratio 0.4617
cdn1_colo28.ns256 S3FIFO-0.3500-0.9000 cache size       43, 3227845 req, miss ratio 0.2164, byte miss ratio 0.2164
cdn1_colo28.ns256 S3FIFO-0.3500-0.9000 cache size       86, 3227845 req, miss ratio 0.0247, byte miss ratio 0.0247
cdn1_colo28.ns256 S3FIFO-0.3500-0.9000 cache size      172, 3227845 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_colo28.ns256 S3FIFO-0.2500-0.9000 cache size        6, 3227845 req, miss ratio 0.5939, byte miss ratio 0.5939
cdn1_colo28.ns256 S3FIFO-0.2500-0.9000 cache size       21, 3227845 req, miss ratio 0.4455, byte miss ratio 0.4455
cdn1_colo28.ns256 S3FIFO-0.2500-0.9000 cache size       43, 3227845 req, miss ratio 0.2041, byte miss ratio 0.2041
cdn1_colo28.ns256 S3FIFO-0.2500-0.9000 cache size       86, 3227845 req, miss ratio 0.0221, byte miss ratio 0.0221
cdn1_colo28.ns256 S3FIFO-0.2500-0.9000 cache size      172, 3227845 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_colo28.ns256 S3FIFO-0.0050-0.9000 cache size        6, 3227845 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns256 S3FIFO-0.0050-0.9000 cache size       21, 3227845 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns256 S3FIFO-0.0050-0.9000 cache size       43, 3227845 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns256 S3FIFO-0.0050-0.9000 cache size       86, 3227845 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns256 S3FIFO-0.0050-0.9000 cache size      172, 3227845 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns256 S3FIFO-0.5500-1.9000 cache size        6, 3227845 req, miss ratio 0.6477, byte miss ratio 0.6477
cdn1_colo28.ns256 S3FIFO-0.5500-1.9000 cache size       21, 3227845 req, miss ratio 0.5095, byte miss ratio 0.5095
cdn1_colo28.ns256 S3FIFO-0.5500-1.9000 cache size       43, 3227845 req, miss ratio 0.2242, byte miss ratio 0.2242
cdn1_colo28.ns256 S3FIFO-0.5500-1.9000 cache size       86, 3227845 req, miss ratio 0.0305, byte miss ratio 0.0305
cdn1_colo28.ns256 S3FIFO-0.5500-1.9000 cache size      172, 3227845 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_colo28.ns256 S3FIFO-0.9900-1.9000 cache size        6, 3227845 req, miss ratio 0.6750, byte miss ratio 0.6750
cdn1_colo28.ns256 S3FIFO-0.9900-1.9000 cache size       21, 3227845 req, miss ratio 0.4905, byte miss ratio 0.4905
cdn1_colo28.ns256 S3FIFO-0.9900-1.9000 cache size       43, 3227845 req, miss ratio 0.2462, byte miss ratio 0.2462
cdn1_colo28.ns256 S3FIFO-0.9900-1.9000 cache size       86, 3227845 req, miss ratio 0.0429, byte miss ratio 0.0429
cdn1_colo28.ns256 S3FIFO-0.9900-1.9000 cache size      172, 3227845 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_colo28.ns256 S3FIFO-0.8000-0.9000 cache size        6, 3227845 req, miss ratio 0.6573, byte miss ratio 0.6573
cdn1_colo28.ns256 S3FIFO-0.8000-0.9000 cache size       21, 3227845 req, miss ratio 0.5023, byte miss ratio 0.5023
cdn1_colo28.ns256 S3FIFO-0.8000-0.9000 cache size       43, 3227845 req, miss ratio 0.2379, byte miss ratio 0.2379
cdn1_colo28.ns256 S3FIFO-0.8000-0.9000 cache size       86, 3227845 req, miss ratio 0.0379, byte miss ratio 0.0379
cdn1_colo28.ns256 S3FIFO-0.8000-0.9000 cache size      172, 3227845 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_colo28.ns256 S3FIFO-0.6000-1.9000 cache size        6, 3227845 req, miss ratio 0.6477, byte miss ratio 0.6477
cdn1_colo28.ns256 S3FIFO-0.6000-1.9000 cache size       21, 3227845 req, miss ratio 0.5110, byte miss ratio 0.5110
cdn1_colo28.ns256 S3FIFO-0.6000-1.9000 cache size       43, 3227845 req, miss ratio 0.2261, byte miss ratio 0.2261
cdn1_colo28.ns256 S3FIFO-0.6000-1.9000 cache size       86, 3227845 req, miss ratio 0.0321, byte miss ratio 0.0321
cdn1_colo28.ns256 S3FIFO-0.6000-1.9000 cache size      172, 3227845 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_colo28.ns256 S3FIFO-0.2000-0.9000 cache size        6, 3227845 req, miss ratio 0.5939, byte miss ratio 0.5939
cdn1_colo28.ns256 S3FIFO-0.2000-0.9000 cache size       21, 3227845 req, miss ratio 0.4368, byte miss ratio 0.4368
cdn1_colo28.ns256 S3FIFO-0.2000-0.9000 cache size       43, 3227845 req, miss ratio 0.1966, byte miss ratio 0.1966
cdn1_colo28.ns256 S3FIFO-0.2000-0.9000 cache size       86, 3227845 req, miss ratio 0.0213, byte miss ratio 0.0213
cdn1_colo28.ns256 S3FIFO-0.2000-0.9000 cache size      172, 3227845 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_colo28.ns256 S3FIFO-0.0050-1.9000 cache size        6, 3227845 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns256 S3FIFO-0.0050-1.9000 cache size       21, 3227845 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns256 S3FIFO-0.0050-1.9000 cache size       43, 3227845 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns256 S3FIFO-0.0050-1.9000 cache size       86, 3227845 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns256 S3FIFO-0.0050-1.9000 cache size      172, 3227845 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns256 S3FIFO-0.3500-1.9000 cache size        6, 3227845 req, miss ratio 0.6280, byte miss ratio 0.6280
cdn1_colo28.ns256 S3FIFO-0.3500-1.9000 cache size       21, 3227845 req, miss ratio 0.4924, byte miss ratio 0.4924
cdn1_colo28.ns256 S3FIFO-0.3500-1.9000 cache size       43, 3227845 req, miss ratio 0.2166, byte miss ratio 0.2166
cdn1_colo28.ns256 S3FIFO-0.3500-1.9000 cache size       86, 3227845 req, miss ratio 0.0247, byte miss ratio 0.0247
cdn1_colo28.ns256 S3FIFO-0.3500-1.9000 cache size      172, 3227845 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_colo28.ns256 S3FIFO-0.9000-0.9000 cache size        6, 3227845 req, miss ratio 0.6723, byte miss ratio 0.6723
cdn1_colo28.ns256 S3FIFO-0.9000-0.9000 cache size       21, 3227845 req, miss ratio 0.5013, byte miss ratio 0.5013
cdn1_colo28.ns256 S3FIFO-0.9000-0.9000 cache size       43, 3227845 req, miss ratio 0.2433, byte miss ratio 0.2433
cdn1_colo28.ns256 S3FIFO-0.9000-0.9000 cache size       86, 3227845 req, miss ratio 0.0408, byte miss ratio 0.0408
cdn1_colo28.ns256 S3FIFO-0.9000-0.9000 cache size      172, 3227845 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_colo28.ns256 S3FIFO-0.9500-1.9000 cache size        6, 3227845 req, miss ratio 0.6750, byte miss ratio 0.6750
cdn1_colo28.ns256 S3FIFO-0.9500-1.9000 cache size       21, 3227845 req, miss ratio 0.4939, byte miss ratio 0.4939
cdn1_colo28.ns256 S3FIFO-0.9500-1.9000 cache size       43, 3227845 req, miss ratio 0.2444, byte miss ratio 0.2444
cdn1_colo28.ns256 S3FIFO-0.9500-1.9000 cache size       86, 3227845 req, miss ratio 0.0420, byte miss ratio 0.0420
cdn1_colo28.ns256 S3FIFO-0.9500-1.9000 cache size      172, 3227845 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_colo28.ns256 S3FIFO-0.0010-1.9000 cache size        6, 3227845 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns256 S3FIFO-0.0010-1.9000 cache size       21, 3227845 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns256 S3FIFO-0.0010-1.9000 cache size       43, 3227845 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns256 S3FIFO-0.0010-1.9000 cache size       86, 3227845 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns256 S3FIFO-0.0010-1.9000 cache size      172, 3227845 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns256 S3FIFO-0.4000-0.9000 cache size        6, 3227845 req, miss ratio 0.6170, byte miss ratio 0.6170
cdn1_colo28.ns256 S3FIFO-0.4000-0.9000 cache size       21, 3227845 req, miss ratio 0.4691, byte miss ratio 0.4691
cdn1_colo28.ns256 S3FIFO-0.4000-0.9000 cache size       43, 3227845 req, miss ratio 0.2195, byte miss ratio 0.2195
cdn1_colo28.ns256 S3FIFO-0.4000-0.9000 cache size       86, 3227845 req, miss ratio 0.0260, byte miss ratio 0.0260
cdn1_colo28.ns256 S3FIFO-0.4000-0.9000 cache size      172, 3227845 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_colo28.ns256 S3FIFO-0.3000-1.9000 cache size        6, 3227845 req, miss ratio 0.6058, byte miss ratio 0.6058
cdn1_colo28.ns256 S3FIFO-0.3000-1.9000 cache size       21, 3227845 req, miss ratio 0.4861, byte miss ratio 0.4861
cdn1_colo28.ns256 S3FIFO-0.3000-1.9000 cache size       43, 3227845 req, miss ratio 0.2110, byte miss ratio 0.2110
cdn1_colo28.ns256 S3FIFO-0.3000-1.9000 cache size       86, 3227845 req, miss ratio 0.0230, byte miss ratio 0.0230
cdn1_colo28.ns256 S3FIFO-0.3000-1.9000 cache size      172, 3227845 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_colo28.ns256 S3FIFO-0.9500-0.9000 cache size        6, 3227845 req, miss ratio 0.6723, byte miss ratio 0.6723
cdn1_colo28.ns256 S3FIFO-0.9500-0.9000 cache size       21, 3227845 req, miss ratio 0.5002, byte miss ratio 0.5002
cdn1_colo28.ns256 S3FIFO-0.9500-0.9000 cache size       43, 3227845 req, miss ratio 0.2457, byte miss ratio 0.2457
cdn1_colo28.ns256 S3FIFO-0.9500-0.9000 cache size       86, 3227845 req, miss ratio 0.0420, byte miss ratio 0.0420
cdn1_colo28.ns256 S3FIFO-0.9500-0.9000 cache size      172, 3227845 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_colo28.ns256 S3FIFO-0.5000-0.9000 cache size        6, 3227845 req, miss ratio 0.6387, byte miss ratio 0.6387
cdn1_colo28.ns256 S3FIFO-0.5000-0.9000 cache size       21, 3227845 req, miss ratio 0.4819, byte miss ratio 0.4819
cdn1_colo28.ns256 S3FIFO-0.5000-0.9000 cache size       43, 3227845 req, miss ratio 0.2232, byte miss ratio 0.2232
cdn1_colo28.ns256 S3FIFO-0.5000-0.9000 cache size       86, 3227845 req, miss ratio 0.0291, byte miss ratio 0.0291
cdn1_colo28.ns256 S3FIFO-0.5000-0.9000 cache size      172, 3227845 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_colo28.ns256 S3FIFO-0.9000-1.9000 cache size        6, 3227845 req, miss ratio 0.6750, byte miss ratio 0.6750
cdn1_colo28.ns256 S3FIFO-0.9000-1.9000 cache size       21, 3227845 req, miss ratio 0.4974, byte miss ratio 0.4974
cdn1_colo28.ns256 S3FIFO-0.9000-1.9000 cache size       43, 3227845 req, miss ratio 0.2420, byte miss ratio 0.2420
cdn1_colo28.ns256 S3FIFO-0.9000-1.9000 cache size       86, 3227845 req, miss ratio 0.0408, byte miss ratio 0.0408
cdn1_colo28.ns256 S3FIFO-0.9000-1.9000 cache size      172, 3227845 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_colo28.ns256 S3FIFO-0.7000-0.9000 cache size        6, 3227845 req, miss ratio 0.6573, byte miss ratio 0.6573
cdn1_colo28.ns256 S3FIFO-0.7000-0.9000 cache size       21, 3227845 req, miss ratio 0.4991, byte miss ratio 0.4991
cdn1_colo28.ns256 S3FIFO-0.7000-0.9000 cache size       43, 3227845 req, miss ratio 0.2326, byte miss ratio 0.2326
cdn1_colo28.ns256 S3FIFO-0.7000-0.9000 cache size       86, 3227845 req, miss ratio 0.0354, byte miss ratio 0.0354
cdn1_colo28.ns256 S3FIFO-0.7000-0.9000 cache size      172, 3227845 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_colo28.ns256 S3FIFO-0.0100-1.9000 cache size        6, 3227845 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns256 S3FIFO-0.0100-1.9000 cache size       21, 3227845 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns256 S3FIFO-0.0100-1.9000 cache size       43, 3227845 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns256 S3FIFO-0.0100-1.9000 cache size       86, 3227845 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns256 S3FIFO-0.0100-1.9000 cache size      172, 3227845 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_colo28.ns256 S3FIFO-0.6500-0.9000 cache size        6, 3227845 req, miss ratio 0.6387, byte miss ratio 0.6387
cdn1_colo28.ns256 S3FIFO-0.6500-0.9000 cache size       21, 3227845 req, miss ratio 0.4963, byte miss ratio 0.4963
cdn1_colo28.ns256 S3FIFO-0.6500-0.9000 cache size       43, 3227845 req, miss ratio 0.2290, byte miss ratio 0.2290
cdn1_colo28.ns256 S3FIFO-0.6500-0.9000 cache size       86, 3227845 req, miss ratio 0.0336, byte miss ratio 0.0336
cdn1_colo28.ns256 S3FIFO-0.6500-0.9000 cache size      172, 3227845 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_colo28.ns256 S3FIFO-0.4500-1.9000 cache size        6, 3227845 req, miss ratio 0.6280, byte miss ratio 0.6280
cdn1_colo28.ns256 S3FIFO-0.4500-1.9000 cache size       21, 3227845 req, miss ratio 0.5024, byte miss ratio 0.5024
cdn1_colo28.ns256 S3FIFO-0.4500-1.9000 cache size       43, 3227845 req, miss ratio 0.2209, byte miss ratio 0.2209
cdn1_colo28.ns256 S3FIFO-0.4500-1.9000 cache size       86, 3227845 req, miss ratio 0.0273, byte miss ratio 0.0273
cdn1_colo28.ns256 S3FIFO-0.4500-1.9000 cache size      172, 3227845 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_colo28.ns256 S3FIFO-0.8500-0.9000 cache size        6, 3227845 req, miss ratio 0.6723, byte miss ratio 0.6723
cdn1_colo28.ns256 S3FIFO-0.8500-0.9000 cache size       21, 3227845 req, miss ratio 0.5022, byte miss ratio 0.5022
cdn1_colo28.ns256 S3FIFO-0.8500-0.9000 cache size       43, 3227845 req, miss ratio 0.2406, byte miss ratio 0.2406
cdn1_colo28.ns256 S3FIFO-0.8500-0.9000 cache size       86, 3227845 req, miss ratio 0.0395, byte miss ratio 0.0395
cdn1_colo28.ns256 S3FIFO-0.8500-0.9000 cache size      172, 3227845 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_colo28.ns256 S3FIFO-0.1000-1.9000 cache size        6, 3227845 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns256 S3FIFO-0.1000-1.9000 cache size       21, 3227845 req, miss ratio 0.4560, byte miss ratio 0.4560
cdn1_colo28.ns256 S3FIFO-0.1000-1.9000 cache size       43, 3227845 req, miss ratio 0.1808, byte miss ratio 0.1808
cdn1_colo28.ns256 S3FIFO-0.1000-1.9000 cache size       86, 3227845 req, miss ratio 0.0196, byte miss ratio 0.0196
cdn1_colo28.ns256 S3FIFO-0.1000-1.9000 cache size      172, 3227845 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_colo28.ns256 S3FIFO-0.6000-0.9000 cache size        6, 3227845 req, miss ratio 0.6387, byte miss ratio 0.6387
cdn1_colo28.ns256 S3FIFO-0.6000-0.9000 cache size       21, 3227845 req, miss ratio 0.4924, byte miss ratio 0.4924
cdn1_colo28.ns256 S3FIFO-0.6000-0.9000 cache size       43, 3227845 req, miss ratio 0.2269, byte miss ratio 0.2269
cdn1_colo28.ns256 S3FIFO-0.6000-0.9000 cache size       86, 3227845 req, miss ratio 0.0321, byte miss ratio 0.0321
cdn1_colo28.ns256 S3FIFO-0.6000-0.9000 cache size      172, 3227845 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_colo28.ns256 S3FIFO-0.5500-0.9000 cache size        6, 3227845 req, miss ratio 0.6387, byte miss ratio 0.6387
cdn1_colo28.ns256 S3FIFO-0.5500-0.9000 cache size       21, 3227845 req, miss ratio 0.4877, byte miss ratio 0.4877
cdn1_colo28.ns256 S3FIFO-0.5500-0.9000 cache size       43, 3227845 req, miss ratio 0.2250, byte miss ratio 0.2250
cdn1_colo28.ns256 S3FIFO-0.5500-0.9000 cache size       86, 3227845 req, miss ratio 0.0305, byte miss ratio 0.0305
cdn1_colo28.ns256 S3FIFO-0.5500-0.9000 cache size      172, 3227845 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_colo28.ns256 S3FIFO-0.0500-0.9000 cache size        6, 3227845 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns256 S3FIFO-0.0500-0.9000 cache size       21, 3227845 req, miss ratio 0.4092, byte miss ratio 0.4092
cdn1_colo28.ns256 S3FIFO-0.0500-0.9000 cache size       43, 3227845 req, miss ratio 0.1678, byte miss ratio 0.1678
cdn1_colo28.ns256 S3FIFO-0.0500-0.9000 cache size       86, 3227845 req, miss ratio 0.0190, byte miss ratio 0.0190
cdn1_colo28.ns256 S3FIFO-0.0500-0.9000 cache size      172, 3227845 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_colo28.ns256 S3FIFO-0.1500-0.9000 cache size        6, 3227845 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns256 S3FIFO-0.1500-0.9000 cache size       21, 3227845 req, miss ratio 0.4281, byte miss ratio 0.4281
cdn1_colo28.ns256 S3FIFO-0.1500-0.9000 cache size       43, 3227845 req, miss ratio 0.1881, byte miss ratio 0.1881
cdn1_colo28.ns256 S3FIFO-0.1500-0.9000 cache size       86, 3227845 req, miss ratio 0.0203, byte miss ratio 0.0203
cdn1_colo28.ns256 S3FIFO-0.1500-0.9000 cache size      172, 3227845 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_colo28.ns256 S3FIFO-0.0500-1.9000 cache size        6, 3227845 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns256 S3FIFO-0.0500-1.9000 cache size       21, 3227845 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns256 S3FIFO-0.0500-1.9000 cache size       43, 3227845 req, miss ratio 0.1709, byte miss ratio 0.1709
cdn1_colo28.ns256 S3FIFO-0.0500-1.9000 cache size       86, 3227845 req, miss ratio 0.0189, byte miss ratio 0.0189
cdn1_colo28.ns256 S3FIFO-0.0500-1.9000 cache size      172, 3227845 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_colo28.ns256 S3FIFO-0.5000-1.9000 cache size        6, 3227845 req, miss ratio 0.6477, byte miss ratio 0.6477
cdn1_colo28.ns256 S3FIFO-0.5000-1.9000 cache size       21, 3227845 req, miss ratio 0.5063, byte miss ratio 0.5063
cdn1_colo28.ns256 S3FIFO-0.5000-1.9000 cache size       43, 3227845 req, miss ratio 0.2224, byte miss ratio 0.2224
cdn1_colo28.ns256 S3FIFO-0.5000-1.9000 cache size       86, 3227845 req, miss ratio 0.0291, byte miss ratio 0.0291
cdn1_colo28.ns256 S3FIFO-0.5000-1.9000 cache size      172, 3227845 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_colo28.ns256 S3FIFO-0.1000-0.9000 cache size        6, 3227845 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns256 S3FIFO-0.1000-0.9000 cache size       21, 3227845 req, miss ratio 0.4188, byte miss ratio 0.4188
cdn1_colo28.ns256 S3FIFO-0.1000-0.9000 cache size       43, 3227845 req, miss ratio 0.1783, byte miss ratio 0.1783
cdn1_colo28.ns256 S3FIFO-0.1000-0.9000 cache size       86, 3227845 req, miss ratio 0.0196, byte miss ratio 0.0196
cdn1_colo28.ns256 S3FIFO-0.1000-0.9000 cache size      172, 3227845 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_colo28.ns256 S3FIFO-0.0100-0.9000 cache size        6, 3227845 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns256 S3FIFO-0.0100-0.9000 cache size       21, 3227845 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns256 S3FIFO-0.0100-0.9000 cache size       43, 3227845 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns256 S3FIFO-0.0100-0.9000 cache size       86, 3227845 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns256 S3FIFO-0.0100-0.9000 cache size      172, 3227845 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns256 S3FIFO-0.1500-1.9000 cache size        6, 3227845 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns256 S3FIFO-0.1500-1.9000 cache size       21, 3227845 req, miss ratio 0.4644, byte miss ratio 0.4644
cdn1_colo28.ns256 S3FIFO-0.1500-1.9000 cache size       43, 3227845 req, miss ratio 0.1903, byte miss ratio 0.1903
cdn1_colo28.ns256 S3FIFO-0.1500-1.9000 cache size       86, 3227845 req, miss ratio 0.0203, byte miss ratio 0.0203
cdn1_colo28.ns256 S3FIFO-0.1500-1.9000 cache size      172, 3227845 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_colo28.ns256 S3FIFO-0.0250-0.9000 cache size        6, 3227845 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns256 S3FIFO-0.0250-0.9000 cache size       21, 3227845 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns256 S3FIFO-0.0250-0.9000 cache size       43, 3227845 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns256 S3FIFO-0.0250-0.9000 cache size       86, 3227845 req, miss ratio 0.0185, byte miss ratio 0.0185
cdn1_colo28.ns256 S3FIFO-0.0250-0.9000 cache size      172, 3227845 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_colo28.ns256 S3FIFO-0.6500-1.9000 cache size        6, 3227845 req, miss ratio 0.6477, byte miss ratio 0.6477
cdn1_colo28.ns256 S3FIFO-0.6500-1.9000 cache size       21, 3227845 req, miss ratio 0.5110, byte miss ratio 0.5110
