cdn1_allcolo.ns68 S3FIFO-0.2500-1.9000 cache size       32, 6456334 req, miss ratio 0.7156, byte miss ratio 0.7156
cdn1_allcolo.ns68 S3FIFO-0.2500-1.9000 cache size       98, 6456334 req, miss ratio 0.6420, byte miss ratio 0.6420
cdn1_allcolo.ns68 S3FIFO-0.2500-1.9000 cache size      328, 6456334 req, miss ratio 0.5100, byte miss ratio 0.5100
cdn1_allcolo.ns68 S3FIFO-0.2500-1.9000 cache size      985, 6456334 req, miss ratio 0.3288, byte miss ratio 0.3288
cdn1_allcolo.ns68 S3FIFO-0.2500-1.9000 cache size     3284, 6456334 req, miss ratio 0.1234, byte miss ratio 0.1234
cdn1_allcolo.ns68 S3FIFO-0.2500-1.9000 cache size     6569, 6456334 req, miss ratio 0.0546, byte miss ratio 0.0546
cdn1_allcolo.ns68 S3FIFO-0.2500-1.9000 cache size    13138, 6456334 req, miss ratio 0.0181, byte miss ratio 0.0181
cdn1_allcolo.ns68 S3FIFO-0.2500-1.9000 cache size    26276, 6456334 req, miss ratio 0.0058, byte miss ratio 0.0058
cdn1_allcolo.ns68 S3FIFO-0.0010-1.9000 cache size       32, 6456334 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns68 S3FIFO-0.0010-1.9000 cache size       98, 6456334 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns68 S3FIFO-0.0010-1.9000 cache size      328, 6456334 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns68 S3FIFO-0.0010-1.9000 cache size      985, 6456334 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns68 S3FIFO-0.0010-1.9000 cache size     3284, 6456334 req, miss ratio 0.1111, byte miss ratio 0.1111
cdn1_allcolo.ns68 S3FIFO-0.0010-1.9000 cache size     6569, 6456334 req, miss ratio 0.0493, byte miss ratio 0.0493
cdn1_allcolo.ns68 S3FIFO-0.0010-1.9000 cache size    13138, 6456334 req, miss ratio 0.0159, byte miss ratio 0.0159
cdn1_allcolo.ns68 S3FIFO-0.0010-1.9000 cache size    26276, 6456334 req, miss ratio 0.0055, byte miss ratio 0.0055
