io_traces.ns242 S3FIFO-0.7000-0.9000 cache size     2047, 19400000 req, miss ratio 0.4344, byte miss ratio 0.4344
io_traces.ns242 S3FIFO-0.2500-1.9000 cache size     6142, 19400000 req, miss ratio 0.3136, byte miss ratio 0.3136
io_traces.ns242 S3FIFO-0.2500-1.9000 cache size    20473, 19400000 req, miss ratio 0.2347, byte miss ratio 0.2347
io_traces.ns242 S3FIFO-0.2500-1.9000 cache size    61420, 19400000 req, miss ratio 0.1721, byte miss ratio 0.1721
io_traces.ns242 S3FIFO-0.2500-1.9000 cache size   204736, 19400000 req, miss ratio 0.1146, byte miss ratio 0.1146
io_traces.ns242 S3FIFO-0.2500-1.9000 cache size   409472, 19400000 req, miss ratio 0.1100, byte miss ratio 0.1100
io_traces.ns242 S3FIFO-0.2500-1.9000 cache size   818944, 19400000 req, miss ratio 0.1079, byte miss ratio 0.1079
io_traces.ns242 S3FIFO-0.2500-1.9000 cache size  1637889, 19400000 req, miss ratio 0.1056, byte miss ratio 0.1056
io_traces.ns242 S3FIFO-0.0010-1.9000 cache size     2047, 19400000 req, miss ratio 0.3793, byte miss ratio 0.3793
io_traces.ns242 S3FIFO-0.0010-1.9000 cache size     6142, 19400000 req, miss ratio 0.3482, byte miss ratio 0.3482
io_traces.ns242 S3FIFO-0.0010-1.9000 cache size    20473, 19400000 req, miss ratio 0.2744, byte miss ratio 0.2744
io_traces.ns242 S3FIFO-0.0010-1.9000 cache size    61420, 19400000 req, miss ratio 0.2160, byte miss ratio 0.2160
io_traces.ns242 S3FIFO-0.0010-1.9000 cache size   204736, 19400000 req, miss ratio 0.1542, byte miss ratio 0.1542
io_traces.ns242 S3FIFO-0.0010-1.9000 cache size   409472, 19400000 req, miss ratio 0.1427, byte miss ratio 0.1427
io_traces.ns242 S3FIFO-0.0010-1.9000 cache size   818944, 19400000 req, miss ratio 0.1267, byte miss ratio 0.1267
io_traces.ns242 S3FIFO-0.0010-1.9000 cache size  1637889, 19400000 req, miss ratio 0.1056, byte miss ratio 0.1056
io_traces.ns242 S3FIFO-0.0050-0.9000 cache size     2047, 19400000 req, miss ratio 0.3795, byte miss ratio 0.3795
io_traces.ns242 S3FIFO-0.0050-0.9000 cache size     6142, 19400000 req, miss ratio 0.3445, byte miss ratio 0.3445
io_traces.ns242 S3FIFO-0.0050-0.9000 cache size    20473, 19400000 req, miss ratio 0.2556, byte miss ratio 0.2556
io_traces.ns242 S3FIFO-0.0050-0.9000 cache size    61420, 19400000 req, miss ratio 0.2088, byte miss ratio 0.2088
io_traces.ns242 S3FIFO-0.0050-0.9000 cache size   204736, 19400000 req, miss ratio 0.1490, byte miss ratio 0.1490
io_traces.ns242 S3FIFO-0.0050-0.9000 cache size   409472, 19400000 req, miss ratio 0.1354, byte miss ratio 0.1354
io_traces.ns242 S3FIFO-0.0050-0.9000 cache size   818944, 19400000 req, miss ratio 0.1196, byte miss ratio 0.1196
io_traces.ns242 S3FIFO-0.0050-0.9000 cache size  1637889, 19400000 req, miss ratio 0.1056, byte miss ratio 0.1056
io_traces.ns242 S3FIFO-0.4500-0.9000 cache size     2047, 19400000 req, miss ratio 0.3619, byte miss ratio 0.3619
io_traces.ns242 S3FIFO-0.4500-0.9000 cache size     6142, 19400000 req, miss ratio 0.3154, byte miss ratio 0.3154
io_traces.ns242 S3FIFO-0.4500-0.9000 cache size    20473, 19400000 req, miss ratio 0.2342, byte miss ratio 0.2342
io_traces.ns242 S3FIFO-0.4500-0.9000 cache size    61420, 19400000 req, miss ratio 0.1669, byte miss ratio 0.1669
io_traces.ns242 S3FIFO-0.4500-0.9000 cache size   204736, 19400000 req, miss ratio 0.1143, byte miss ratio 0.1143
io_traces.ns242 S3FIFO-0.4500-0.9000 cache size   409472, 19400000 req, miss ratio 0.1095, byte miss ratio 0.1095
io_traces.ns242 S3FIFO-0.4500-0.9000 cache size   818944, 19400000 req, miss ratio 0.1075, byte miss ratio 0.1075
io_traces.ns242 S3FIFO-0.4500-0.9000 cache size  1637889, 19400000 req, miss ratio 0.1056, byte miss ratio 0.1056
io_traces.ns242 S3FIFO-0.6000-1.9000 cache size     2047, 19400000 req, miss ratio 0.4101, byte miss ratio 0.4101
io_traces.ns242 S3FIFO-0.6000-1.9000 cache size     6142, 19400000 req, miss ratio 0.3189, byte miss ratio 0.3189
io_traces.ns242 S3FIFO-0.6000-1.9000 cache size    20473, 19400000 req, miss ratio 0.2349, byte miss ratio 0.2349
io_traces.ns242 S3FIFO-0.6000-1.9000 cache size    61420, 19400000 req, miss ratio 0.1657, byte miss ratio 0.1657
io_traces.ns242 S3FIFO-0.6000-1.9000 cache size   204736, 19400000 req, miss ratio 0.1185, byte miss ratio 0.1185
io_traces.ns242 S3FIFO-0.6000-1.9000 cache size   409472, 19400000 req, miss ratio 0.1098, byte miss ratio 0.1098
io_traces.ns242 S3FIFO-0.6000-1.9000 cache size   818944, 19400000 req, miss ratio 0.1072, byte miss ratio 0.1072
io_traces.ns242 S3FIFO-0.6000-1.9000 cache size  1637889, 19400000 req, miss ratio 0.1056, byte miss ratio 0.1056
io_traces.ns242 S3FIFO-0.6500-0.9000 cache size     2047, 19400000 req, miss ratio 0.4206, byte miss ratio 0.4206
io_traces.ns242 S3FIFO-0.6500-0.9000 cache size     6142, 19400000 req, miss ratio 0.3189, byte miss ratio 0.3189
io_traces.ns242 S3FIFO-0.6500-0.9000 cache size    20473, 19400000 req, miss ratio 0.2361, byte miss ratio 0.2361
io_traces.ns242 S3FIFO-0.6500-0.9000 cache size    61420, 19400000 req, miss ratio 0.1661, byte miss ratio 0.1661
io_traces.ns242 S3FIFO-0.6500-0.9000 cache size   204736, 19400000 req, miss ratio 0.1204, byte miss ratio 0.1204
io_traces.ns242 S3FIFO-0.6500-0.9000 cache size   409472, 19400000 req, miss ratio 0.1099, byte miss ratio 0.1099
io_traces.ns242 S3FIFO-0.6500-0.9000 cache size   818944, 19400000 req, miss ratio 0.1072, byte miss ratio 0.1072
io_traces.ns242 S3FIFO-0.6500-0.9000 cache size  1637889, 19400000 req, miss ratio 0.1056, byte miss ratio 0.1056
io_traces.ns242 S3FIFO-0.9000-0.9000 cache size     2047, 19400000 req, miss ratio 0.4840, byte miss ratio 0.4840
io_traces.ns242 S3FIFO-0.9000-0.9000 cache size     6142, 19400000 req, miss ratio 0.3489, byte miss ratio 0.3489
io_traces.ns242 S3FIFO-0.9000-0.9000 cache size    20473, 19400000 req, miss ratio 0.2404, byte miss ratio 0.2404
io_traces.ns242 S3FIFO-0.9000-0.9000 cache size    61420, 19400000 req, miss ratio 0.1691, byte miss ratio 0.1691
io_traces.ns242 S3FIFO-0.9000-0.9000 cache size   204736, 19400000 req, miss ratio 0.1287, byte miss ratio 0.1287
io_traces.ns242 S3FIFO-0.9000-0.9000 cache size   409472, 19400000 req, miss ratio 0.1165, byte miss ratio 0.1165
io_traces.ns242 S3FIFO-0.9000-0.9000 cache size   818944, 19400000 req, miss ratio 0.1086, byte miss ratio 0.1086
io_traces.ns242 S3FIFO-0.9000-0.9000 cache size  1637889, 19400000 req, miss ratio 0.1059, byte miss ratio 0.1059
io_traces.ns242 S3FIFO-0.5500-0.9000 cache size     2047, 19400000 req, miss ratio 0.3912, byte miss ratio 0.3912
io_traces.ns242 S3FIFO-0.5500-0.9000 cache size     6142, 19400000 req, miss ratio 0.3173, byte miss ratio 0.3173
io_traces.ns242 S3FIFO-0.5500-0.9000 cache size    20473, 19400000 req, miss ratio 0.2353, byte miss ratio 0.2353
io_traces.ns242 S3FIFO-0.5500-0.9000 cache size    61420, 19400000 req, miss ratio 0.1657, byte miss ratio 0.1657
io_traces.ns242 S3FIFO-0.5500-0.9000 cache size   204736, 19400000 req, miss ratio 0.1165, byte miss ratio 0.1165
io_traces.ns242 S3FIFO-0.5500-0.9000 cache size   409472, 19400000 req, miss ratio 0.1097, byte miss ratio 0.1097
io_traces.ns242 S3FIFO-0.5500-0.9000 cache size   818944, 19400000 req, miss ratio 0.1072, byte miss ratio 0.1072
io_traces.ns242 S3FIFO-0.5500-0.9000 cache size  1637889, 19400000 req, miss ratio 0.1056, byte miss ratio 0.1056
io_traces.ns242 S3FIFO-0.4500-1.9000 cache size     2047, 19400000 req, miss ratio 0.3673, byte miss ratio 0.3673
io_traces.ns242 S3FIFO-0.4500-1.9000 cache size     6142, 19400000 req, miss ratio 0.3169, byte miss ratio 0.3169
io_traces.ns242 S3FIFO-0.4500-1.9000 cache size    20473, 19400000 req, miss ratio 0.2340, byte miss ratio 0.2340
io_traces.ns242 S3FIFO-0.4500-1.9000 cache size    61420, 19400000 req, miss ratio 0.1668, byte miss ratio 0.1668
io_traces.ns242 S3FIFO-0.4500-1.9000 cache size   204736, 19400000 req, miss ratio 0.1144, byte miss ratio 0.1144
io_traces.ns242 S3FIFO-0.4500-1.9000 cache size   409472, 19400000 req, miss ratio 0.1095, byte miss ratio 0.1095
io_traces.ns242 S3FIFO-0.4500-1.9000 cache size   818944, 19400000 req, miss ratio 0.1075, byte miss ratio 0.1075
io_traces.ns242 S3FIFO-0.4500-1.9000 cache size  1637889, 19400000 req, miss ratio 0.1056, byte miss ratio 0.1056
io_traces.ns242 S3FIFO-0.5500-1.9000 cache size     2047, 19400000 req, miss ratio 0.3957, byte miss ratio 0.3957
io_traces.ns242 S3FIFO-0.5500-1.9000 cache size     6142, 19400000 req, miss ratio 0.3183, byte miss ratio 0.3183
io_traces.ns242 S3FIFO-0.5500-1.9000 cache size    20473, 19400000 req, miss ratio 0.2346, byte miss ratio 0.2346
io_traces.ns242 S3FIFO-0.5500-1.9000 cache size    61420, 19400000 req, miss ratio 0.1657, byte miss ratio 0.1657
io_traces.ns242 S3FIFO-0.5500-1.9000 cache size   204736, 19400000 req, miss ratio 0.1166, byte miss ratio 0.1166
io_traces.ns242 S3FIFO-0.5500-1.9000 cache size   409472, 19400000 req, miss ratio 0.1097, byte miss ratio 0.1097
io_traces.ns242 S3FIFO-0.5500-1.9000 cache size   818944, 19400000 req, miss ratio 0.1072, byte miss ratio 0.1072
io_traces.ns242 S3FIFO-0.5500-1.9000 cache size  1637889, 19400000 req, miss ratio 0.1056, byte miss ratio 0.1056
io_traces.ns242 S3FIFO-0.4000-0.9000 cache size     2047, 19400000 req, miss ratio 0.3517, byte miss ratio 0.3517
io_traces.ns242 S3FIFO-0.4000-0.9000 cache size     6142, 19400000 req, miss ratio 0.3143, byte miss ratio 0.3143
io_traces.ns242 S3FIFO-0.4000-0.9000 cache size    20473, 19400000 req, miss ratio 0.2344, byte miss ratio 0.2344
io_traces.ns242 S3FIFO-0.4000-0.9000 cache size    61420, 19400000 req, miss ratio 0.1671, byte miss ratio 0.1671
io_traces.ns242 S3FIFO-0.4000-0.9000 cache size   204736, 19400000 req, miss ratio 0.1138, byte miss ratio 0.1138
io_traces.ns242 S3FIFO-0.4000-0.9000 cache size   409472, 19400000 req, miss ratio 0.1096, byte miss ratio 0.1096
io_traces.ns242 S3FIFO-0.4000-0.9000 cache size   818944, 19400000 req, miss ratio 0.1076, byte miss ratio 0.1076
io_traces.ns242 S3FIFO-0.4000-0.9000 cache size  1637889, 19400000 req, miss ratio 0.1056, byte miss ratio 0.1056
io_traces.ns242 S3FIFO-0.1500-1.9000 cache size     2047, 19400000 req, miss ratio 0.3487, byte miss ratio 0.3487
io_traces.ns242 S3FIFO-0.1500-1.9000 cache size     6142, 19400000 req, miss ratio 0.3124, byte miss ratio 0.3124
io_traces.ns242 S3FIFO-0.1500-1.9000 cache size    20473, 19400000 req, miss ratio 0.2368, byte miss ratio 0.2368
io_traces.ns242 S3FIFO-0.1500-1.9000 cache size    61420, 19400000 req, miss ratio 0.1805, byte miss ratio 0.1805
io_traces.ns242 S3FIFO-0.1500-1.9000 cache size   204736, 19400000 req, miss ratio 0.1158, byte miss ratio 0.1158
io_traces.ns242 S3FIFO-0.1500-1.9000 cache size   409472, 19400000 req, miss ratio 0.1112, byte miss ratio 0.1112
io_traces.ns242 S3FIFO-0.1500-1.9000 cache size   818944, 19400000 req, miss ratio 0.1085, byte miss ratio 0.1085
io_traces.ns242 S3FIFO-0.1500-1.9000 cache size  1637889, 19400000 req, miss ratio 0.1056, byte miss ratio 0.1056
io_traces.ns242 S3FIFO-0.0010-0.9000 cache size     2047, 19400000 req, miss ratio 0.3805, byte miss ratio 0.3805
io_traces.ns242 S3FIFO-0.0010-0.9000 cache size     6142, 19400000 req, miss ratio 0.3501, byte miss ratio 0.3501
io_traces.ns242 S3FIFO-0.0010-0.9000 cache size    20473, 19400000 req, miss ratio 0.2766, byte miss ratio 0.2766
io_traces.ns242 S3FIFO-0.0010-0.9000 cache size    61420, 19400000 req, miss ratio 0.2170, byte miss ratio 0.2170
io_traces.ns242 S3FIFO-0.0010-0.9000 cache size   204736, 19400000 req, miss ratio 0.1546, byte miss ratio 0.1546
io_traces.ns242 S3FIFO-0.0010-0.9000 cache size   409472, 19400000 req, miss ratio 0.1427, byte miss ratio 0.1427
io_traces.ns242 S3FIFO-0.0010-0.9000 cache size   818944, 19400000 req, miss ratio 0.1267, byte miss ratio 0.1267
io_traces.ns242 S3FIFO-0.0010-0.9000 cache size  1637889, 19400000 req, miss ratio 0.1056, byte miss ratio 0.1056
io_traces.ns242 S3FIFO-0.9500-0.9000 cache size     2047, 19400000 req, miss ratio 0.4975, byte miss ratio 0.4975
io_traces.ns242 S3FIFO-0.9500-0.9000 cache size     6142, 19400000 req, miss ratio 0.3586, byte miss ratio 0.3586
io_traces.ns242 S3FIFO-0.9500-0.9000 cache size    20473, 19400000 req, miss ratio 0.2452, byte miss ratio 0.2452
io_traces.ns242 S3FIFO-0.9500-0.9000 cache size    61420, 19400000 req, miss ratio 0.1696, byte miss ratio 0.1696
io_traces.ns242 S3FIFO-0.9500-0.9000 cache size   204736, 19400000 req, miss ratio 0.1298, byte miss ratio 0.1298
io_traces.ns242 S3FIFO-0.9500-0.9000 cache size   409472, 19400000 req, miss ratio 0.1177, byte miss ratio 0.1177
io_traces.ns242 S3FIFO-0.9500-0.9000 cache size   818944, 19400000 req, miss ratio 0.1104, byte miss ratio 0.1104
io_traces.ns242 S3FIFO-0.9500-0.9000 cache size  1637889, 19400000 req, miss ratio 0.1063, byte miss ratio 0.1063
io_traces.ns242 S3FIFO-0.0500-1.9000 cache size     2047, 19400000 req, miss ratio 0.3557, byte miss ratio 0.3557
io_traces.ns242 S3FIFO-0.0500-1.9000 cache size     6142, 19400000 req, miss ratio 0.3143, byte miss ratio 0.3143
io_traces.ns242 S3FIFO-0.0500-1.9000 cache size    20473, 19400000 req, miss ratio 0.2411, byte miss ratio 0.2411
io_traces.ns242 S3FIFO-0.0500-1.9000 cache size    61420, 19400000 req, miss ratio 0.1956, byte miss ratio 0.1956
io_traces.ns242 S3FIFO-0.0500-1.9000 cache size   204736, 19400000 req, miss ratio 0.1240, byte miss ratio 0.1240
io_traces.ns242 S3FIFO-0.0500-1.9000 cache size   409472, 19400000 req, miss ratio 0.1142, byte miss ratio 0.1142
io_traces.ns242 S3FIFO-0.0500-1.9000 cache size   818944, 19400000 req, miss ratio 0.1099, byte miss ratio 0.1099
io_traces.ns242 S3FIFO-0.0500-1.9000 cache size  1637889, 19400000 req, miss ratio 0.1056, byte miss ratio 0.1056
io_traces.ns242 S3FIFO-0.8500-1.9000 cache size     2047, 19400000 req, miss ratio 0.4713, byte miss ratio 0.4713
