cdn1_allcolo.ns3353 S3FIFO-0.9900-1.9000 cache size       10, 1171639 req, miss ratio 0.0405, byte miss ratio 0.0405
cdn1_allcolo.ns3353 S3FIFO-0.9900-1.9000 cache size       31, 1171639 req, miss ratio 0.0197, byte miss ratio 0.0197
cdn1_allcolo.ns3353 S3FIFO-0.9900-1.9000 cache size      104, 1171639 req, miss ratio 0.0054, byte miss ratio 0.0054
cdn1_allcolo.ns3353 S3FIFO-0.9900-1.9000 cache size      209, 1171639 req, miss ratio 0.0026, byte miss ratio 0.0026
cdn1_allcolo.ns3353 S3FIFO-0.9900-1.9000 cache size      418, 1171639 req, miss ratio 0.0015, byte miss ratio 0.0015
cdn1_allcolo.ns3353 S3FIFO-0.9900-1.9000 cache size      837, 1171639 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_allcolo.ns3353 S3FIFO-0.0100-0.9000 cache size       10, 1171639 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns3353 S3FIFO-0.0100-0.9000 cache size       31, 1171639 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns3353 S3FIFO-0.0100-0.9000 cache size      104, 1171639 req, miss ratio 0.0026, byte miss ratio 0.0026
cdn1_allcolo.ns3353 S3FIFO-0.0100-0.9000 cache size      209, 1171639 req, miss ratio 0.0014, byte miss ratio 0.0014
cdn1_allcolo.ns3353 S3FIFO-0.0100-0.9000 cache size      418, 1171639 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_allcolo.ns3353 S3FIFO-0.0100-0.9000 cache size      837, 1171639 req, miss ratio 0.0009, byte miss ratio 0.0009
cdn1_allcolo.ns3353 S3FIFO-0.7000-1.9000 cache size       10, 1171639 req, miss ratio 0.0369, byte miss ratio 0.0369
cdn1_allcolo.ns3353 S3FIFO-0.7000-1.9000 cache size       31, 1171639 req, miss ratio 0.0176, byte miss ratio 0.0176
cdn1_allcolo.ns3353 S3FIFO-0.7000-1.9000 cache size      104, 1171639 req, miss ratio 0.0044, byte miss ratio 0.0044
cdn1_allcolo.ns3353 S3FIFO-0.7000-1.9000 cache size      209, 1171639 req, miss ratio 0.0021, byte miss ratio 0.0021
cdn1_allcolo.ns3353 S3FIFO-0.7000-1.9000 cache size      418, 1171639 req, miss ratio 0.0012, byte miss ratio 0.0012
cdn1_allcolo.ns3353 S3FIFO-0.7000-1.9000 cache size      837, 1171639 req, miss ratio 0.0009, byte miss ratio 0.0009
cdn1_allcolo.ns3353 S3FIFO-0.5000-1.9000 cache size       10, 1171639 req, miss ratio 0.0346, byte miss ratio 0.0346
cdn1_allcolo.ns3353 S3FIFO-0.5000-1.9000 cache size       31, 1171639 req, miss ratio 0.0161, byte miss ratio 0.0161
cdn1_allcolo.ns3353 S3FIFO-0.5000-1.9000 cache size      104, 1171639 req, miss ratio 0.0038, byte miss ratio 0.0038
cdn1_allcolo.ns3353 S3FIFO-0.5000-1.9000 cache size      209, 1171639 req, miss ratio 0.0018, byte miss ratio 0.0018
cdn1_allcolo.ns3353 S3FIFO-0.5000-1.9000 cache size      418, 1171639 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_allcolo.ns3353 S3FIFO-0.5000-1.9000 cache size      837, 1171639 req, miss ratio 0.0009, byte miss ratio 0.0009
cdn1_allcolo.ns3353 S3FIFO-0.4500-0.9000 cache size       10, 1171639 req, miss ratio 0.0330, byte miss ratio 0.0330
cdn1_allcolo.ns3353 S3FIFO-0.4500-0.9000 cache size       31, 1171639 req, miss ratio 0.0156, byte miss ratio 0.0156
cdn1_allcolo.ns3353 S3FIFO-0.4500-0.9000 cache size      104, 1171639 req, miss ratio 0.0036, byte miss ratio 0.0036
cdn1_allcolo.ns3353 S3FIFO-0.4500-0.9000 cache size      209, 1171639 req, miss ratio 0.0018, byte miss ratio 0.0018
