tencentBlock.ns4828 S3FIFO-0.0100-1.9000 cache size     2227, 51651630 req, miss ratio 0.7866, byte miss ratio 0.7866
tencentBlock.ns4828 S3FIFO-0.0100-1.9000 cache size     6682, 51651630 req, miss ratio 0.6937, byte miss ratio 0.6937
tencentBlock.ns4828 S3FIFO-0.0100-1.9000 cache size    22274, 51651630 req, miss ratio 0.5582, byte miss ratio 0.5582
tencentBlock.ns4828 S3FIFO-0.0100-1.9000 cache size    66824, 51651630 req, miss ratio 0.4008, byte miss ratio 0.4008
tencentBlock.ns4828 S3FIFO-0.0100-1.9000 cache size   222748, 51651630 req, miss ratio 0.2026, byte miss ratio 0.2026
tencentBlock.ns4828 S3FIFO-0.0100-1.9000 cache size   445497, 51651630 req, miss ratio 0.1121, byte miss ratio 0.1121
tencentBlock.ns4828 S3FIFO-0.0100-1.9000 cache size   890995, 51651630 req, miss ratio 0.0598, byte miss ratio 0.0598
tencentBlock.ns4828 S3FIFO-0.0100-1.9000 cache size  1781991, 51651630 req, miss ratio 0.0453, byte miss ratio 0.0453
tencentBlock.ns4828 S3FIFO-0.0010-1.9000 cache size     2227, 51651630 req, miss ratio 0.7870, byte miss ratio 0.7870
tencentBlock.ns4828 S3FIFO-0.0010-1.9000 cache size     6682, 51651630 req, miss ratio 0.6966, byte miss ratio 0.6966
tencentBlock.ns4828 S3FIFO-0.0010-1.9000 cache size    22274, 51651630 req, miss ratio 0.5689, byte miss ratio 0.5689
tencentBlock.ns4828 S3FIFO-0.0010-1.9000 cache size    66824, 51651630 req, miss ratio 0.4164, byte miss ratio 0.4164
tencentBlock.ns4828 S3FIFO-0.0010-1.9000 cache size   222748, 51651630 req, miss ratio 0.2110, byte miss ratio 0.2110
tencentBlock.ns4828 S3FIFO-0.0010-1.9000 cache size   445497, 51651630 req, miss ratio 0.1144, byte miss ratio 0.1144
tencentBlock.ns4828 S3FIFO-0.0010-1.9000 cache size   890995, 51651630 req, miss ratio 0.0606, byte miss ratio 0.0606
tencentBlock.ns4828 S3FIFO-0.0010-1.9000 cache size  1781991, 51651630 req, miss ratio 0.0454, byte miss ratio 0.0454
tencentBlock.ns4828 S3FIFO-0.7000-0.9000 cache size     2227, 51651630 req, miss ratio 0.7886, byte miss ratio 0.7886
tencentBlock.ns4828 S3FIFO-0.7000-0.9000 cache size     6682, 51651630 req, miss ratio 0.6781, byte miss ratio 0.6781
tencentBlock.ns4828 S3FIFO-0.7000-0.9000 cache size    22274, 51651630 req, miss ratio 0.5479, byte miss ratio 0.5479
tencentBlock.ns4828 S3FIFO-0.7000-0.9000 cache size    66824, 51651630 req, miss ratio 0.4128, byte miss ratio 0.4128
tencentBlock.ns4828 S3FIFO-0.7000-0.9000 cache size   222748, 51651630 req, miss ratio 0.2210, byte miss ratio 0.2210
tencentBlock.ns4828 S3FIFO-0.7000-0.9000 cache size   445497, 51651630 req, miss ratio 0.1315, byte miss ratio 0.1315
tencentBlock.ns4828 S3FIFO-0.7000-0.9000 cache size   890995, 51651630 req, miss ratio 0.0690, byte miss ratio 0.0690
