cdn1_allcolo.ns5300 S3FIFO-0.1000-0.9000 cache size        5, 1236129 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns5300 S3FIFO-0.1000-0.9000 cache size       17, 1236129 req, miss ratio 0.4062, byte miss ratio 0.4062
cdn1_allcolo.ns5300 S3FIFO-0.1000-0.9000 cache size       57, 1236129 req, miss ratio 0.1847, byte miss ratio 0.1847
cdn1_allcolo.ns5300 S3FIFO-0.1000-0.9000 cache size      115, 1236129 req, miss ratio 0.0746, byte miss ratio 0.0746
cdn1_allcolo.ns5300 S3FIFO-0.1000-0.9000 cache size      230, 1236129 req, miss ratio 0.0136, byte miss ratio 0.0136
cdn1_allcolo.ns5300 S3FIFO-0.1000-0.9000 cache size      460, 1236129 req, miss ratio 0.0008, byte miss ratio 0.0008
cdn1_allcolo.ns5300 S3FIFO-0.2000-1.9000 cache size        5, 1236129 req, miss ratio 0.5459, byte miss ratio 0.5459
cdn1_allcolo.ns5300 S3FIFO-0.2000-1.9000 cache size       17, 1236129 req, miss ratio 0.3938, byte miss ratio 0.3938
cdn1_allcolo.ns5300 S3FIFO-0.2000-1.9000 cache size       57, 1236129 req, miss ratio 0.1923, byte miss ratio 0.1923
cdn1_allcolo.ns5300 S3FIFO-0.2000-1.9000 cache size      115, 1236129 req, miss ratio 0.0796, byte miss ratio 0.0796
cdn1_allcolo.ns5300 S3FIFO-0.2000-1.9000 cache size      230, 1236129 req, miss ratio 0.0149, byte miss ratio 0.0149
cdn1_allcolo.ns5300 S3FIFO-0.2000-1.9000 cache size      460, 1236129 req, miss ratio 0.0009, byte miss ratio 0.0009
cdn1_allcolo.ns5300 S3FIFO-0.7000-0.9000 cache size        5, 1236129 req, miss ratio 0.5147, byte miss ratio 0.5147
cdn1_allcolo.ns5300 S3FIFO-0.7000-0.9000 cache size       17, 1236129 req, miss ratio 0.4150, byte miss ratio 0.4150
cdn1_allcolo.ns5300 S3FIFO-0.7000-0.9000 cache size       57, 1236129 req, miss ratio 0.2259, byte miss ratio 0.2259
cdn1_allcolo.ns5300 S3FIFO-0.7000-0.9000 cache size      115, 1236129 req, miss ratio 0.1022, byte miss ratio 0.1022
cdn1_allcolo.ns5300 S3FIFO-0.7000-0.9000 cache size      230, 1236129 req, miss ratio 0.0238, byte miss ratio 0.0238
cdn1_allcolo.ns5300 S3FIFO-0.7000-0.9000 cache size      460, 1236129 req, miss ratio 0.0016, byte miss ratio 0.0016
cdn1_allcolo.ns5300 S3FIFO-0.7000-1.9000 cache size        5, 1236129 req, miss ratio 0.5150, byte miss ratio 0.5150
cdn1_allcolo.ns5300 S3FIFO-0.7000-1.9000 cache size       17, 1236129 req, miss ratio 0.4150, byte miss ratio 0.4150
cdn1_allcolo.ns5300 S3FIFO-0.7000-1.9000 cache size       57, 1236129 req, miss ratio 0.2247, byte miss ratio 0.2247
cdn1_allcolo.ns5300 S3FIFO-0.7000-1.9000 cache size      115, 1236129 req, miss ratio 0.1014, byte miss ratio 0.1014
cdn1_allcolo.ns5300 S3FIFO-0.7000-1.9000 cache size      230, 1236129 req, miss ratio 0.0238, byte miss ratio 0.0238
cdn1_allcolo.ns5300 S3FIFO-0.7000-1.9000 cache size      460, 1236129 req, miss ratio 0.0016, byte miss ratio 0.0016
cdn1_allcolo.ns5300 S3FIFO-0.7500-0.9000 cache size        5, 1236129 req, miss ratio 0.5147, byte miss ratio 0.5147
cdn1_allcolo.ns5300 S3FIFO-0.7500-0.9000 cache size       17, 1236129 req, miss ratio 0.4173, byte miss ratio 0.4173
