tencentBlock.ns9875 S3FIFO-0.1000-0.9000 cache size       79, 1484605 req, miss ratio 0.3301, byte miss ratio 0.3301
tencentBlock.ns9875 S3FIFO-0.1000-0.9000 cache size      239, 1484605 req, miss ratio 0.2782, byte miss ratio 0.2782
tencentBlock.ns9875 S3FIFO-0.1000-0.9000 cache size      797, 1484605 req, miss ratio 0.2603, byte miss ratio 0.2603
tencentBlock.ns9875 S3FIFO-0.1000-0.9000 cache size     2393, 1484605 req, miss ratio 0.2434, byte miss ratio 0.2434
tencentBlock.ns9875 S3FIFO-0.1000-0.9000 cache size     7978, 1484605 req, miss ratio 0.2377, byte miss ratio 0.2377
tencentBlock.ns9875 S3FIFO-0.1000-0.9000 cache size    15956, 1484605 req, miss ratio 0.2206, byte miss ratio 0.2206
tencentBlock.ns9875 S3FIFO-0.1000-0.9000 cache size    31912, 1484605 req, miss ratio 0.1649, byte miss ratio 0.1649
tencentBlock.ns9875 S3FIFO-0.1000-0.9000 cache size    63825, 1484605 req, miss ratio 0.0638, byte miss ratio 0.0638
tencentBlock.ns9875 S3FIFO-0.6500-1.9000 cache size       79, 1484605 req, miss ratio 0.3812, byte miss ratio 0.3812
tencentBlock.ns9875 S3FIFO-0.6500-1.9000 cache size      239, 1484605 req, miss ratio 0.2953, byte miss ratio 0.2953
tencentBlock.ns9875 S3FIFO-0.6500-1.9000 cache size      797, 1484605 req, miss ratio 0.2638, byte miss ratio 0.2638
tencentBlock.ns9875 S3FIFO-0.6500-1.9000 cache size     2393, 1484605 req, miss ratio 0.2469, byte miss ratio 0.2469
tencentBlock.ns9875 S3FIFO-0.6500-1.9000 cache size     7978, 1484605 req, miss ratio 0.2420, byte miss ratio 0.2420
tencentBlock.ns9875 S3FIFO-0.6500-1.9000 cache size    15956, 1484605 req, miss ratio 0.2402, byte miss ratio 0.2402
tencentBlock.ns9875 S3FIFO-0.6500-1.9000 cache size    31912, 1484605 req, miss ratio 0.1823, byte miss ratio 0.1823
tencentBlock.ns9875 S3FIFO-0.6500-1.9000 cache size    63825, 1484605 req, miss ratio 0.0724, byte miss ratio 0.0724
tencentBlock.ns9875 S3FIFO-0.9500-0.9000 cache size       79, 1484605 req, miss ratio 0.4610, byte miss ratio 0.4610
tencentBlock.ns9875 S3FIFO-0.9500-0.9000 cache size      239, 1484605 req, miss ratio 0.3315, byte miss ratio 0.3315
tencentBlock.ns9875 S3FIFO-0.9500-0.9000 cache size      797, 1484605 req, miss ratio 0.2844, byte miss ratio 0.2844
tencentBlock.ns9875 S3FIFO-0.9500-0.9000 cache size     2393, 1484605 req, miss ratio 0.2661, byte miss ratio 0.2661
tencentBlock.ns9875 S3FIFO-0.9500-0.9000 cache size     7978, 1484605 req, miss ratio 0.2494, byte miss ratio 0.2494
tencentBlock.ns9875 S3FIFO-0.9500-0.9000 cache size    15956, 1484605 req, miss ratio 0.2424, byte miss ratio 0.2424
tencentBlock.ns9875 S3FIFO-0.9500-0.9000 cache size    31912, 1484605 req, miss ratio 0.1750, byte miss ratio 0.1750
tencentBlock.ns9875 S3FIFO-0.9500-0.9000 cache size    63825, 1484605 req, miss ratio 0.0777, byte miss ratio 0.0777
tencentBlock.ns9875 S3FIFO-0.3500-1.9000 cache size       79, 1484605 req, miss ratio 0.3142, byte miss ratio 0.3142
tencentBlock.ns9875 S3FIFO-0.3500-1.9000 cache size      239, 1484605 req, miss ratio 0.2781, byte miss ratio 0.2781
tencentBlock.ns9875 S3FIFO-0.3500-1.9000 cache size      797, 1484605 req, miss ratio 0.2594, byte miss ratio 0.2594
tencentBlock.ns9875 S3FIFO-0.3500-1.9000 cache size     2393, 1484605 req, miss ratio 0.2435, byte miss ratio 0.2435
tencentBlock.ns9875 S3FIFO-0.3500-1.9000 cache size     7978, 1484605 req, miss ratio 0.2340, byte miss ratio 0.2340
tencentBlock.ns9875 S3FIFO-0.3500-1.9000 cache size    15956, 1484605 req, miss ratio 0.2411, byte miss ratio 0.2411
tencentBlock.ns9875 S3FIFO-0.3500-1.9000 cache size    31912, 1484605 req, miss ratio 0.2139, byte miss ratio 0.2139
tencentBlock.ns9875 S3FIFO-0.3500-1.9000 cache size    63825, 1484605 req, miss ratio 0.0673, byte miss ratio 0.0673
tencentBlock.ns9875 S3FIFO-0.0050-1.9000 cache size       79, 1484605 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns9875 S3FIFO-0.0050-1.9000 cache size      239, 1484605 req, miss ratio 0.2998, byte miss ratio 0.2998
tencentBlock.ns9875 S3FIFO-0.0050-1.9000 cache size      797, 1484605 req, miss ratio 0.2790, byte miss ratio 0.2790
tencentBlock.ns9875 S3FIFO-0.0050-1.9000 cache size     2393, 1484605 req, miss ratio 0.2479, byte miss ratio 0.2479
tencentBlock.ns9875 S3FIFO-0.0050-1.9000 cache size     7978, 1484605 req, miss ratio 0.2332, byte miss ratio 0.2332
tencentBlock.ns9875 S3FIFO-0.0050-1.9000 cache size    15956, 1484605 req, miss ratio 0.2285, byte miss ratio 0.2285
