cdn1_allcolo.ns358 S3FIFO-0.3000-0.9000 cache size        9, 2612897 req, miss ratio 0.0512, byte miss ratio 0.0512
cdn1_allcolo.ns358 S3FIFO-0.3000-0.9000 cache size       33, 2612897 req, miss ratio 0.0027, byte miss ratio 0.0027
cdn1_allcolo.ns358 S3FIFO-0.3000-0.9000 cache size       99, 2612897 req, miss ratio 0.0018, byte miss ratio 0.0018
cdn1_allcolo.ns358 S3FIFO-0.3000-0.9000 cache size      331, 2612897 req, miss ratio 0.0015, byte miss ratio 0.0015
cdn1_allcolo.ns358 S3FIFO-0.3000-0.9000 cache size      663, 2612897 req, miss ratio 0.0014, byte miss ratio 0.0014
cdn1_allcolo.ns358 S3FIFO-0.3000-0.9000 cache size     1326, 2612897 req, miss ratio 0.0013, byte miss ratio 0.0013
cdn1_allcolo.ns358 S3FIFO-0.3000-0.9000 cache size     2652, 2612897 req, miss ratio 0.0013, byte miss ratio 0.0013
cdn1_allcolo.ns358 S3FIFO-0.9900-1.9000 cache size        9, 2612897 req, miss ratio 0.0719, byte miss ratio 0.0719
cdn1_allcolo.ns358 S3FIFO-0.9900-1.9000 cache size       33, 2612897 req, miss ratio 0.0052, byte miss ratio 0.0052
cdn1_allcolo.ns358 S3FIFO-0.9900-1.9000 cache size       99, 2612897 req, miss ratio 0.0023, byte miss ratio 0.0023
cdn1_allcolo.ns358 S3FIFO-0.9900-1.9000 cache size      331, 2612897 req, miss ratio 0.0017, byte miss ratio 0.0017
cdn1_allcolo.ns358 S3FIFO-0.9900-1.9000 cache size      663, 2612897 req, miss ratio 0.0015, byte miss ratio 0.0015
cdn1_allcolo.ns358 S3FIFO-0.9900-1.9000 cache size     1326, 2612897 req, miss ratio 0.0014, byte miss ratio 0.0014
cdn1_allcolo.ns358 S3FIFO-0.9900-1.9000 cache size     2652, 2612897 req, miss ratio 0.0013, byte miss ratio 0.0013
cdn1_allcolo.ns358 S3FIFO-0.7000-0.9000 cache size        9, 2612897 req, miss ratio 0.0648, byte miss ratio 0.0648
cdn1_allcolo.ns358 S3FIFO-0.7000-0.9000 cache size       33, 2612897 req, miss ratio 0.0040, byte miss ratio 0.0040
cdn1_allcolo.ns358 S3FIFO-0.7000-0.9000 cache size       99, 2612897 req, miss ratio 0.0019, byte miss ratio 0.0019
cdn1_allcolo.ns358 S3FIFO-0.7000-0.9000 cache size      331, 2612897 req, miss ratio 0.0016, byte miss ratio 0.0016
cdn1_allcolo.ns358 S3FIFO-0.7000-0.9000 cache size      663, 2612897 req, miss ratio 0.0014, byte miss ratio 0.0014
cdn1_allcolo.ns358 S3FIFO-0.7000-0.9000 cache size     1326, 2612897 req, miss ratio 0.0013, byte miss ratio 0.0013
cdn1_allcolo.ns358 S3FIFO-0.7000-0.9000 cache size     2652, 2612897 req, miss ratio 0.0013, byte miss ratio 0.0013
cdn1_allcolo.ns358 S3FIFO-0.4000-0.9000 cache size        9, 2612897 req, miss ratio 0.0538, byte miss ratio 0.0538
cdn1_allcolo.ns358 S3FIFO-0.4000-0.9000 cache size       33, 2612897 req, miss ratio 0.0029, byte miss ratio 0.0029
cdn1_allcolo.ns358 S3FIFO-0.4000-0.9000 cache size       99, 2612897 req, miss ratio 0.0018, byte miss ratio 0.0018
cdn1_allcolo.ns358 S3FIFO-0.4000-0.9000 cache size      331, 2612897 req, miss ratio 0.0015, byte miss ratio 0.0015
cdn1_allcolo.ns358 S3FIFO-0.4000-0.9000 cache size      663, 2612897 req, miss ratio 0.0014, byte miss ratio 0.0014
cdn1_allcolo.ns358 S3FIFO-0.4000-0.9000 cache size     1326, 2612897 req, miss ratio 0.0013, byte miss ratio 0.0013
cdn1_allcolo.ns358 S3FIFO-0.4000-0.9000 cache size     2652, 2612897 req, miss ratio 0.0013, byte miss ratio 0.0013
cdn1_allcolo.ns358 S3FIFO-0.0050-0.9000 cache size        9, 2612897 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns358 S3FIFO-0.0050-0.9000 cache size       33, 2612897 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns358 S3FIFO-0.0050-0.9000 cache size       99, 2612897 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns358 S3FIFO-0.0050-0.9000 cache size      331, 2612897 req, miss ratio 0.0017, byte miss ratio 0.0017
cdn1_allcolo.ns358 S3FIFO-0.0050-0.9000 cache size      663, 2612897 req, miss ratio 0.0015, byte miss ratio 0.0015
cdn1_allcolo.ns358 S3FIFO-0.0050-0.9000 cache size     1326, 2612897 req, miss ratio 0.0013, byte miss ratio 0.0013
cdn1_allcolo.ns358 S3FIFO-0.0050-0.9000 cache size     2652, 2612897 req, miss ratio 0.0013, byte miss ratio 0.0013
cdn1_allcolo.ns358 S3FIFO-0.7000-1.9000 cache size        9, 2612897 req, miss ratio 0.0645, byte miss ratio 0.0645
cdn1_allcolo.ns358 S3FIFO-0.7000-1.9000 cache size       33, 2612897 req, miss ratio 0.0039, byte miss ratio 0.0039
cdn1_allcolo.ns358 S3FIFO-0.7000-1.9000 cache size       99, 2612897 req, miss ratio 0.0019, byte miss ratio 0.0019
cdn1_allcolo.ns358 S3FIFO-0.7000-1.9000 cache size      331, 2612897 req, miss ratio 0.0016, byte miss ratio 0.0016
cdn1_allcolo.ns358 S3FIFO-0.7000-1.9000 cache size      663, 2612897 req, miss ratio 0.0014, byte miss ratio 0.0014
cdn1_allcolo.ns358 S3FIFO-0.7000-1.9000 cache size     1326, 2612897 req, miss ratio 0.0013, byte miss ratio 0.0013
cdn1_allcolo.ns358 S3FIFO-0.7000-1.9000 cache size     2652, 2612897 req, miss ratio 0.0013, byte miss ratio 0.0013
cdn1_allcolo.ns358 S3FIFO-0.0010-0.9000 cache size        9, 2612897 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns358 S3FIFO-0.0010-0.9000 cache size       33, 2612897 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns358 S3FIFO-0.0010-0.9000 cache size       99, 2612897 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns358 S3FIFO-0.0010-0.9000 cache size      331, 2612897 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns358 S3FIFO-0.0010-0.9000 cache size      663, 2612897 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns358 S3FIFO-0.0010-0.9000 cache size     1326, 2612897 req, miss ratio 0.0013, byte miss ratio 0.0013
cdn1_allcolo.ns358 S3FIFO-0.0010-0.9000 cache size     2652, 2612897 req, miss ratio 0.0013, byte miss ratio 0.0013
cdn1_allcolo.ns358 S3FIFO-0.3500-1.9000 cache size        9, 2612897 req, miss ratio 0.0539, byte miss ratio 0.0539
cdn1_allcolo.ns358 S3FIFO-0.3500-1.9000 cache size       33, 2612897 req, miss ratio 0.0028, byte miss ratio 0.0028
cdn1_allcolo.ns358 S3FIFO-0.3500-1.9000 cache size       99, 2612897 req, miss ratio 0.0018, byte miss ratio 0.0018
cdn1_allcolo.ns358 S3FIFO-0.3500-1.9000 cache size      331, 2612897 req, miss ratio 0.0015, byte miss ratio 0.0015
cdn1_allcolo.ns358 S3FIFO-0.3500-1.9000 cache size      663, 2612897 req, miss ratio 0.0014, byte miss ratio 0.0014
cdn1_allcolo.ns358 S3FIFO-0.3500-1.9000 cache size     1326, 2612897 req, miss ratio 0.0013, byte miss ratio 0.0013
cdn1_allcolo.ns358 S3FIFO-0.3500-1.9000 cache size     2652, 2612897 req, miss ratio 0.0013, byte miss ratio 0.0013
cdn1_allcolo.ns358 S3FIFO-0.8000-0.9000 cache size        9, 2612897 req, miss ratio 0.0689, byte miss ratio 0.0689
cdn1_allcolo.ns358 S3FIFO-0.8000-0.9000 cache size       33, 2612897 req, miss ratio 0.0044, byte miss ratio 0.0044
cdn1_allcolo.ns358 S3FIFO-0.8000-0.9000 cache size       99, 2612897 req, miss ratio 0.0020, byte miss ratio 0.0020
cdn1_allcolo.ns358 S3FIFO-0.8000-0.9000 cache size      331, 2612897 req, miss ratio 0.0016, byte miss ratio 0.0016
cdn1_allcolo.ns358 S3FIFO-0.8000-0.9000 cache size      663, 2612897 req, miss ratio 0.0014, byte miss ratio 0.0014
cdn1_allcolo.ns358 S3FIFO-0.8000-0.9000 cache size     1326, 2612897 req, miss ratio 0.0013, byte miss ratio 0.0013
cdn1_allcolo.ns358 S3FIFO-0.8000-0.9000 cache size     2652, 2612897 req, miss ratio 0.0013, byte miss ratio 0.0013
cdn1_allcolo.ns358 S3FIFO-0.7500-1.9000 cache size        9, 2612897 req, miss ratio 0.0645, byte miss ratio 0.0645
cdn1_allcolo.ns358 S3FIFO-0.7500-1.9000 cache size       33, 2612897 req, miss ratio 0.0041, byte miss ratio 0.0041
cdn1_allcolo.ns358 S3FIFO-0.7500-1.9000 cache size       99, 2612897 req, miss ratio 0.0019, byte miss ratio 0.0019
cdn1_allcolo.ns358 S3FIFO-0.7500-1.9000 cache size      331, 2612897 req, miss ratio 0.0016, byte miss ratio 0.0016
cdn1_allcolo.ns358 S3FIFO-0.7500-1.9000 cache size      663, 2612897 req, miss ratio 0.0014, byte miss ratio 0.0014
cdn1_allcolo.ns358 S3FIFO-0.7500-1.9000 cache size     1326, 2612897 req, miss ratio 0.0013, byte miss ratio 0.0013
cdn1_allcolo.ns358 S3FIFO-0.7500-1.9000 cache size     2652, 2612897 req, miss ratio 0.0013, byte miss ratio 0.0013
cdn1_allcolo.ns358 S3FIFO-0.6500-0.9000 cache size        9, 2612897 req, miss ratio 0.0606, byte miss ratio 0.0606
cdn1_allcolo.ns358 S3FIFO-0.6500-0.9000 cache size       33, 2612897 req, miss ratio 0.0037, byte miss ratio 0.0037
cdn1_allcolo.ns358 S3FIFO-0.6500-0.9000 cache size       99, 2612897 req, miss ratio 0.0019, byte miss ratio 0.0019
cdn1_allcolo.ns358 S3FIFO-0.6500-0.9000 cache size      331, 2612897 req, miss ratio 0.0016, byte miss ratio 0.0016
cdn1_allcolo.ns358 S3FIFO-0.6500-0.9000 cache size      663, 2612897 req, miss ratio 0.0014, byte miss ratio 0.0014
cdn1_allcolo.ns358 S3FIFO-0.6500-0.9000 cache size     1326, 2612897 req, miss ratio 0.0013, byte miss ratio 0.0013
cdn1_allcolo.ns358 S3FIFO-0.6500-0.9000 cache size     2652, 2612897 req, miss ratio 0.0013, byte miss ratio 0.0013
cdn1_allcolo.ns358 S3FIFO-0.8000-1.9000 cache size        9, 2612897 req, miss ratio 0.0684, byte miss ratio 0.0684
cdn1_allcolo.ns358 S3FIFO-0.8000-1.9000 cache size       33, 2612897 req, miss ratio 0.0043, byte miss ratio 0.0043
cdn1_allcolo.ns358 S3FIFO-0.8000-1.9000 cache size       99, 2612897 req, miss ratio 0.0020, byte miss ratio 0.0020
cdn1_allcolo.ns358 S3FIFO-0.8000-1.9000 cache size      331, 2612897 req, miss ratio 0.0016, byte miss ratio 0.0016
cdn1_allcolo.ns358 S3FIFO-0.8000-1.9000 cache size      663, 2612897 req, miss ratio 0.0015, byte miss ratio 0.0015
cdn1_allcolo.ns358 S3FIFO-0.8000-1.9000 cache size     1326, 2612897 req, miss ratio 0.0013, byte miss ratio 0.0013
cdn1_allcolo.ns358 S3FIFO-0.8000-1.9000 cache size     2652, 2612897 req, miss ratio 0.0013, byte miss ratio 0.0013
cdn1_allcolo.ns358 S3FIFO-0.4500-1.9000 cache size        9, 2612897 req, miss ratio 0.0570, byte miss ratio 0.0570
cdn1_allcolo.ns358 S3FIFO-0.4500-1.9000 cache size       33, 2612897 req, miss ratio 0.0030, byte miss ratio 0.0030
cdn1_allcolo.ns358 S3FIFO-0.4500-1.9000 cache size       99, 2612897 req, miss ratio 0.0018, byte miss ratio 0.0018
cdn1_allcolo.ns358 S3FIFO-0.4500-1.9000 cache size      331, 2612897 req, miss ratio 0.0015, byte miss ratio 0.0015
cdn1_allcolo.ns358 S3FIFO-0.4500-1.9000 cache size      663, 2612897 req, miss ratio 0.0014, byte miss ratio 0.0014
cdn1_allcolo.ns358 S3FIFO-0.4500-1.9000 cache size     1326, 2612897 req, miss ratio 0.0013, byte miss ratio 0.0013
cdn1_allcolo.ns358 S3FIFO-0.4500-1.9000 cache size     2652, 2612897 req, miss ratio 0.0013, byte miss ratio 0.0013
cdn1_allcolo.ns358 S3FIFO-0.3000-1.9000 cache size        9, 2612897 req, miss ratio 0.0515, byte miss ratio 0.0515
cdn1_allcolo.ns358 S3FIFO-0.3000-1.9000 cache size       33, 2612897 req, miss ratio 0.0027, byte miss ratio 0.0027
cdn1_allcolo.ns358 S3FIFO-0.3000-1.9000 cache size       99, 2612897 req, miss ratio 0.0018, byte miss ratio 0.0018
cdn1_allcolo.ns358 S3FIFO-0.3000-1.9000 cache size      331, 2612897 req, miss ratio 0.0015, byte miss ratio 0.0015
cdn1_allcolo.ns358 S3FIFO-0.3000-1.9000 cache size      663, 2612897 req, miss ratio 0.0014, byte miss ratio 0.0014
cdn1_allcolo.ns358 S3FIFO-0.3000-1.9000 cache size     1326, 2612897 req, miss ratio 0.0013, byte miss ratio 0.0013
cdn1_allcolo.ns358 S3FIFO-0.3000-1.9000 cache size     2652, 2612897 req, miss ratio 0.0013, byte miss ratio 0.0013
cdn1_allcolo.ns358 S3FIFO-0.1000-1.9000 cache size        9, 2612897 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns358 S3FIFO-0.1000-1.9000 cache size       33, 2612897 req, miss ratio 0.0025, byte miss ratio 0.0025
cdn1_allcolo.ns358 S3FIFO-0.1000-1.9000 cache size       99, 2612897 req, miss ratio 0.0018, byte miss ratio 0.0018
cdn1_allcolo.ns358 S3FIFO-0.1000-1.9000 cache size      331, 2612897 req, miss ratio 0.0015, byte miss ratio 0.0015
cdn1_allcolo.ns358 S3FIFO-0.1000-1.9000 cache size      663, 2612897 req, miss ratio 0.0014, byte miss ratio 0.0014
