cdn1_allcolo.ns1555 S3FIFO-0.0100-1.9000 cache size      210, 3922313 req, miss ratio 0.7035, byte miss ratio 0.7035
cdn1_allcolo.ns1555 S3FIFO-0.0100-1.9000 cache size      631, 3922313 req, miss ratio 0.5903, byte miss ratio 0.5903
cdn1_allcolo.ns1555 S3FIFO-0.0100-1.9000 cache size     2106, 3922313 req, miss ratio 0.4379, byte miss ratio 0.4379
cdn1_allcolo.ns1555 S3FIFO-0.0100-1.9000 cache size     6319, 3922313 req, miss ratio 0.3006, byte miss ratio 0.3006
cdn1_allcolo.ns1555 S3FIFO-0.0100-1.9000 cache size    21064, 3922313 req, miss ratio 0.1756, byte miss ratio 0.1756
cdn1_allcolo.ns1555 S3FIFO-0.0100-1.9000 cache size    42128, 3922313 req, miss ratio 0.1025, byte miss ratio 0.1025
cdn1_allcolo.ns1555 S3FIFO-0.0100-1.9000 cache size    84256, 3922313 req, miss ratio 0.0682, byte miss ratio 0.0682
cdn1_allcolo.ns1555 S3FIFO-0.0100-1.9000 cache size   168512, 3922313 req, miss ratio 0.0547, byte miss ratio 0.0547
cdn1_allcolo.ns1555 S3FIFO-0.0050-1.9000 cache size      210, 3922313 req, miss ratio 0.7034, byte miss ratio 0.7034
cdn1_allcolo.ns1555 S3FIFO-0.0050-1.9000 cache size      631, 3922313 req, miss ratio 0.5917, byte miss ratio 0.5917
cdn1_allcolo.ns1555 S3FIFO-0.0050-1.9000 cache size     2106, 3922313 req, miss ratio 0.4406, byte miss ratio 0.4406
cdn1_allcolo.ns1555 S3FIFO-0.0050-1.9000 cache size     6319, 3922313 req, miss ratio 0.3024, byte miss ratio 0.3024
cdn1_allcolo.ns1555 S3FIFO-0.0050-1.9000 cache size    21064, 3922313 req, miss ratio 0.1759, byte miss ratio 0.1759
cdn1_allcolo.ns1555 S3FIFO-0.0050-1.9000 cache size    42128, 3922313 req, miss ratio 0.1026, byte miss ratio 0.1026
cdn1_allcolo.ns1555 S3FIFO-0.0050-1.9000 cache size    84256, 3922313 req, miss ratio 0.0682, byte miss ratio 0.0682
cdn1_allcolo.ns1555 S3FIFO-0.0050-1.9000 cache size   168512, 3922313 req, miss ratio 0.0547, byte miss ratio 0.0547
cdn1_allcolo.ns1555 S3FIFO-0.2500-1.9000 cache size      210, 3922313 req, miss ratio 0.7050, byte miss ratio 0.7050
cdn1_allcolo.ns1555 S3FIFO-0.2500-1.9000 cache size      631, 3922313 req, miss ratio 0.5931, byte miss ratio 0.5931
