tencentBlock.ns22235 S3FIFO-0.3500-0.9000 cache size       84, 3734689 req, miss ratio 0.4679, byte miss ratio 0.4679
tencentBlock.ns22235 S3FIFO-0.3500-0.9000 cache size      253, 3734689 req, miss ratio 0.2612, byte miss ratio 0.2612
tencentBlock.ns22235 S3FIFO-0.3500-0.9000 cache size      843, 3734689 req, miss ratio 0.1516, byte miss ratio 0.1516
tencentBlock.ns22235 S3FIFO-0.3500-0.9000 cache size     2531, 3734689 req, miss ratio 0.1356, byte miss ratio 0.1356
tencentBlock.ns22235 S3FIFO-0.3500-0.9000 cache size     8437, 3734689 req, miss ratio 0.1191, byte miss ratio 0.1191
tencentBlock.ns22235 S3FIFO-0.3500-0.9000 cache size    16875, 3734689 req, miss ratio 0.0762, byte miss ratio 0.0762
tencentBlock.ns22235 S3FIFO-0.3500-0.9000 cache size    33751, 3734689 req, miss ratio 0.0338, byte miss ratio 0.0338
tencentBlock.ns22235 S3FIFO-0.3500-0.9000 cache size    67502, 3734689 req, miss ratio 0.0230, byte miss ratio 0.0230
tencentBlock.ns22235 S3FIFO-0.9000-1.9000 cache size       84, 3734689 req, miss ratio 0.5571, byte miss ratio 0.5571
tencentBlock.ns22235 S3FIFO-0.9000-1.9000 cache size      253, 3734689 req, miss ratio 0.3307, byte miss ratio 0.3307
tencentBlock.ns22235 S3FIFO-0.9000-1.9000 cache size      843, 3734689 req, miss ratio 0.1816, byte miss ratio 0.1816
tencentBlock.ns22235 S3FIFO-0.9000-1.9000 cache size     2531, 3734689 req, miss ratio 0.1472, byte miss ratio 0.1472
tencentBlock.ns22235 S3FIFO-0.9000-1.9000 cache size     8437, 3734689 req, miss ratio 0.1100, byte miss ratio 0.1100
tencentBlock.ns22235 S3FIFO-0.9000-1.9000 cache size    16875, 3734689 req, miss ratio 0.0809, byte miss ratio 0.0809
tencentBlock.ns22235 S3FIFO-0.9000-1.9000 cache size    33751, 3734689 req, miss ratio 0.0437, byte miss ratio 0.0437
tencentBlock.ns22235 S3FIFO-0.9000-1.9000 cache size    67502, 3734689 req, miss ratio 0.0276, byte miss ratio 0.0276
tencentBlock.ns22235 S3FIFO-0.1500-1.9000 cache size       84, 3734689 req, miss ratio 0.4523, byte miss ratio 0.4523
tencentBlock.ns22235 S3FIFO-0.1500-1.9000 cache size      253, 3734689 req, miss ratio 0.2381, byte miss ratio 0.2381
tencentBlock.ns22235 S3FIFO-0.1500-1.9000 cache size      843, 3734689 req, miss ratio 0.1504, byte miss ratio 0.1504
tencentBlock.ns22235 S3FIFO-0.1500-1.9000 cache size     2531, 3734689 req, miss ratio 0.1339, byte miss ratio 0.1339
tencentBlock.ns22235 S3FIFO-0.1500-1.9000 cache size     8437, 3734689 req, miss ratio 0.1126, byte miss ratio 0.1126
tencentBlock.ns22235 S3FIFO-0.1500-1.9000 cache size    16875, 3734689 req, miss ratio 0.0781, byte miss ratio 0.0781
tencentBlock.ns22235 S3FIFO-0.1500-1.9000 cache size    33751, 3734689 req, miss ratio 0.0313, byte miss ratio 0.0313
tencentBlock.ns22235 S3FIFO-0.1500-1.9000 cache size    67502, 3734689 req, miss ratio 0.0228, byte miss ratio 0.0228
tencentBlock.ns22235 S3FIFO-0.2500-0.9000 cache size       84, 3734689 req, miss ratio 0.4475, byte miss ratio 0.4475
tencentBlock.ns22235 S3FIFO-0.2500-0.9000 cache size      253, 3734689 req, miss ratio 0.2486, byte miss ratio 0.2486
tencentBlock.ns22235 S3FIFO-0.2500-0.9000 cache size      843, 3734689 req, miss ratio 0.1505, byte miss ratio 0.1505
tencentBlock.ns22235 S3FIFO-0.2500-0.9000 cache size     2531, 3734689 req, miss ratio 0.1346, byte miss ratio 0.1346
tencentBlock.ns22235 S3FIFO-0.2500-0.9000 cache size     8437, 3734689 req, miss ratio 0.1110, byte miss ratio 0.1110
tencentBlock.ns22235 S3FIFO-0.2500-0.9000 cache size    16875, 3734689 req, miss ratio 0.0758, byte miss ratio 0.0758
tencentBlock.ns22235 S3FIFO-0.2500-0.9000 cache size    33751, 3734689 req, miss ratio 0.0326, byte miss ratio 0.0326
tencentBlock.ns22235 S3FIFO-0.2500-0.9000 cache size    67502, 3734689 req, miss ratio 0.0228, byte miss ratio 0.0228
tencentBlock.ns22235 S3FIFO-0.0010-0.9000 cache size       84, 3734689 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns22235 S3FIFO-0.0010-0.9000 cache size      253, 3734689 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns22235 S3FIFO-0.0010-0.9000 cache size      843, 3734689 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns22235 S3FIFO-0.0010-0.9000 cache size     2531, 3734689 req, miss ratio 0.1494, byte miss ratio 0.1494
tencentBlock.ns22235 S3FIFO-0.0010-0.9000 cache size     8437, 3734689 req, miss ratio 0.1100, byte miss ratio 0.1100
tencentBlock.ns22235 S3FIFO-0.0010-0.9000 cache size    16875, 3734689 req, miss ratio 0.0791, byte miss ratio 0.0791
tencentBlock.ns22235 S3FIFO-0.0010-0.9000 cache size    33751, 3734689 req, miss ratio 0.0331, byte miss ratio 0.0331
tencentBlock.ns22235 S3FIFO-0.0010-0.9000 cache size    67502, 3734689 req, miss ratio 0.0228, byte miss ratio 0.0228
tencentBlock.ns22235 S3FIFO-0.2000-1.9000 cache size       84, 3734689 req, miss ratio 0.4618, byte miss ratio 0.4618
tencentBlock.ns22235 S3FIFO-0.2000-1.9000 cache size      253, 3734689 req, miss ratio 0.2452, byte miss ratio 0.2452
tencentBlock.ns22235 S3FIFO-0.2000-1.9000 cache size      843, 3734689 req, miss ratio 0.1502, byte miss ratio 0.1502
tencentBlock.ns22235 S3FIFO-0.2000-1.9000 cache size     2531, 3734689 req, miss ratio 0.1342, byte miss ratio 0.1342
tencentBlock.ns22235 S3FIFO-0.2000-1.9000 cache size     8437, 3734689 req, miss ratio 0.1162, byte miss ratio 0.1162
tencentBlock.ns22235 S3FIFO-0.2000-1.9000 cache size    16875, 3734689 req, miss ratio 0.0770, byte miss ratio 0.0770
tencentBlock.ns22235 S3FIFO-0.2000-1.9000 cache size    33751, 3734689 req, miss ratio 0.0319, byte miss ratio 0.0319
tencentBlock.ns22235 S3FIFO-0.2000-1.9000 cache size    67502, 3734689 req, miss ratio 0.0228, byte miss ratio 0.0228
tencentBlock.ns22235 S3FIFO-0.7000-0.9000 cache size       84, 3734689 req, miss ratio 0.5372, byte miss ratio 0.5372
tencentBlock.ns22235 S3FIFO-0.7000-0.9000 cache size      253, 3734689 req, miss ratio 0.3064, byte miss ratio 0.3064
tencentBlock.ns22235 S3FIFO-0.7000-0.9000 cache size      843, 3734689 req, miss ratio 0.1612, byte miss ratio 0.1612
tencentBlock.ns22235 S3FIFO-0.7000-0.9000 cache size     2531, 3734689 req, miss ratio 0.1405, byte miss ratio 0.1405
tencentBlock.ns22235 S3FIFO-0.7000-0.9000 cache size     8437, 3734689 req, miss ratio 0.1188, byte miss ratio 0.1188
tencentBlock.ns22235 S3FIFO-0.7000-0.9000 cache size    16875, 3734689 req, miss ratio 0.0815, byte miss ratio 0.0815
tencentBlock.ns22235 S3FIFO-0.7000-0.9000 cache size    33751, 3734689 req, miss ratio 0.0401, byte miss ratio 0.0401
tencentBlock.ns22235 S3FIFO-0.7000-0.9000 cache size    67502, 3734689 req, miss ratio 0.0247, byte miss ratio 0.0247
tencentBlock.ns22235 S3FIFO-0.0500-0.9000 cache size       84, 3734689 req, miss ratio 0.4066, byte miss ratio 0.4066
tencentBlock.ns22235 S3FIFO-0.0500-0.9000 cache size      253, 3734689 req, miss ratio 0.2272, byte miss ratio 0.2272
tencentBlock.ns22235 S3FIFO-0.0500-0.9000 cache size      843, 3734689 req, miss ratio 0.1529, byte miss ratio 0.1529
tencentBlock.ns22235 S3FIFO-0.0500-0.9000 cache size     2531, 3734689 req, miss ratio 0.1357, byte miss ratio 0.1357
tencentBlock.ns22235 S3FIFO-0.0500-0.9000 cache size     8437, 3734689 req, miss ratio 0.1013, byte miss ratio 0.1013
tencentBlock.ns22235 S3FIFO-0.0500-0.9000 cache size    16875, 3734689 req, miss ratio 0.0752, byte miss ratio 0.0752
tencentBlock.ns22235 S3FIFO-0.0500-0.9000 cache size    33751, 3734689 req, miss ratio 0.0311, byte miss ratio 0.0311
tencentBlock.ns22235 S3FIFO-0.0500-0.9000 cache size    67502, 3734689 req, miss ratio 0.0228, byte miss ratio 0.0228
tencentBlock.ns22235 S3FIFO-0.7000-1.9000 cache size       84, 3734689 req, miss ratio 0.5423, byte miss ratio 0.5423
tencentBlock.ns22235 S3FIFO-0.7000-1.9000 cache size      253, 3734689 req, miss ratio 0.3061, byte miss ratio 0.3061
tencentBlock.ns22235 S3FIFO-0.7000-1.9000 cache size      843, 3734689 req, miss ratio 0.1615, byte miss ratio 0.1615
tencentBlock.ns22235 S3FIFO-0.7000-1.9000 cache size     2531, 3734689 req, miss ratio 0.1409, byte miss ratio 0.1409
tencentBlock.ns22235 S3FIFO-0.7000-1.9000 cache size     8437, 3734689 req, miss ratio 0.1155, byte miss ratio 0.1155
tencentBlock.ns22235 S3FIFO-0.7000-1.9000 cache size    16875, 3734689 req, miss ratio 0.0822, byte miss ratio 0.0822
tencentBlock.ns22235 S3FIFO-0.7000-1.9000 cache size    33751, 3734689 req, miss ratio 0.0401, byte miss ratio 0.0401
tencentBlock.ns22235 S3FIFO-0.7000-1.9000 cache size    67502, 3734689 req, miss ratio 0.0247, byte miss ratio 0.0247
tencentBlock.ns22235 S3FIFO-0.9000-0.9000 cache size       84, 3734689 req, miss ratio 0.5620, byte miss ratio 0.5620
tencentBlock.ns22235 S3FIFO-0.9000-0.9000 cache size      253, 3734689 req, miss ratio 0.3322, byte miss ratio 0.3322
tencentBlock.ns22235 S3FIFO-0.9000-0.9000 cache size      843, 3734689 req, miss ratio 0.1815, byte miss ratio 0.1815
tencentBlock.ns22235 S3FIFO-0.9000-0.9000 cache size     2531, 3734689 req, miss ratio 0.1469, byte miss ratio 0.1469
tencentBlock.ns22235 S3FIFO-0.9000-0.9000 cache size     8437, 3734689 req, miss ratio 0.1110, byte miss ratio 0.1110
tencentBlock.ns22235 S3FIFO-0.9000-0.9000 cache size    16875, 3734689 req, miss ratio 0.0811, byte miss ratio 0.0811
tencentBlock.ns22235 S3FIFO-0.9000-0.9000 cache size    33751, 3734689 req, miss ratio 0.0437, byte miss ratio 0.0437
tencentBlock.ns22235 S3FIFO-0.9000-0.9000 cache size    67502, 3734689 req, miss ratio 0.0276, byte miss ratio 0.0276
tencentBlock.ns22235 S3FIFO-0.0010-1.9000 cache size       84, 3734689 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns22235 S3FIFO-0.0010-1.9000 cache size      253, 3734689 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns22235 S3FIFO-0.0010-1.9000 cache size      843, 3734689 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns22235 S3FIFO-0.0010-1.9000 cache size     2531, 3734689 req, miss ratio 0.1484, byte miss ratio 0.1484
tencentBlock.ns22235 S3FIFO-0.0010-1.9000 cache size     8437, 3734689 req, miss ratio 0.1194, byte miss ratio 0.1194
tencentBlock.ns22235 S3FIFO-0.0010-1.9000 cache size    16875, 3734689 req, miss ratio 0.0795, byte miss ratio 0.0795
tencentBlock.ns22235 S3FIFO-0.0010-1.9000 cache size    33751, 3734689 req, miss ratio 0.0331, byte miss ratio 0.0331
tencentBlock.ns22235 S3FIFO-0.0010-1.9000 cache size    67502, 3734689 req, miss ratio 0.0228, byte miss ratio 0.0228
tencentBlock.ns22235 S3FIFO-0.0050-0.9000 cache size       84, 3734689 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns22235 S3FIFO-0.0050-0.9000 cache size      253, 3734689 req, miss ratio 0.2306, byte miss ratio 0.2306
tencentBlock.ns22235 S3FIFO-0.0050-0.9000 cache size      843, 3734689 req, miss ratio 0.1627, byte miss ratio 0.1627
tencentBlock.ns22235 S3FIFO-0.0050-0.9000 cache size     2531, 3734689 req, miss ratio 0.1434, byte miss ratio 0.1434
tencentBlock.ns22235 S3FIFO-0.0050-0.9000 cache size     8437, 3734689 req, miss ratio 0.1048, byte miss ratio 0.1048
tencentBlock.ns22235 S3FIFO-0.0050-0.9000 cache size    16875, 3734689 req, miss ratio 0.0761, byte miss ratio 0.0761
tencentBlock.ns22235 S3FIFO-0.0050-0.9000 cache size    33751, 3734689 req, miss ratio 0.0323, byte miss ratio 0.0323
tencentBlock.ns22235 S3FIFO-0.0050-0.9000 cache size    67502, 3734689 req, miss ratio 0.0228, byte miss ratio 0.0228
tencentBlock.ns22235 S3FIFO-0.4500-1.9000 cache size       84, 3734689 req, miss ratio 0.5057, byte miss ratio 0.5057
tencentBlock.ns22235 S3FIFO-0.4500-1.9000 cache size      253, 3734689 req, miss ratio 0.2740, byte miss ratio 0.2740
tencentBlock.ns22235 S3FIFO-0.4500-1.9000 cache size      843, 3734689 req, miss ratio 0.1532, byte miss ratio 0.1532
tencentBlock.ns22235 S3FIFO-0.4500-1.9000 cache size     2531, 3734689 req, miss ratio 0.1370, byte miss ratio 0.1370
tencentBlock.ns22235 S3FIFO-0.4500-1.9000 cache size     8437, 3734689 req, miss ratio 0.1228, byte miss ratio 0.1228
tencentBlock.ns22235 S3FIFO-0.4500-1.9000 cache size    16875, 3734689 req, miss ratio 0.0756, byte miss ratio 0.0756
tencentBlock.ns22235 S3FIFO-0.4500-1.9000 cache size    33751, 3734689 req, miss ratio 0.0355, byte miss ratio 0.0355
tencentBlock.ns22235 S3FIFO-0.4500-1.9000 cache size    67502, 3734689 req, miss ratio 0.0235, byte miss ratio 0.0235
tencentBlock.ns22235 S3FIFO-0.1000-0.9000 cache size       84, 3734689 req, miss ratio 0.4147, byte miss ratio 0.4147
tencentBlock.ns22235 S3FIFO-0.1000-0.9000 cache size      253, 3734689 req, miss ratio 0.2292, byte miss ratio 0.2292
tencentBlock.ns22235 S3FIFO-0.1000-0.9000 cache size      843, 3734689 req, miss ratio 0.1515, byte miss ratio 0.1515
tencentBlock.ns22235 S3FIFO-0.1000-0.9000 cache size     2531, 3734689 req, miss ratio 0.1342, byte miss ratio 0.1342
tencentBlock.ns22235 S3FIFO-0.1000-0.9000 cache size     8437, 3734689 req, miss ratio 0.1020, byte miss ratio 0.1020
tencentBlock.ns22235 S3FIFO-0.1000-0.9000 cache size    16875, 3734689 req, miss ratio 0.0762, byte miss ratio 0.0762
tencentBlock.ns22235 S3FIFO-0.1000-0.9000 cache size    33751, 3734689 req, miss ratio 0.0309, byte miss ratio 0.0309
tencentBlock.ns22235 S3FIFO-0.1000-0.9000 cache size    67502, 3734689 req, miss ratio 0.0228, byte miss ratio 0.0228
tencentBlock.ns22235 S3FIFO-0.8000-0.9000 cache size       84, 3734689 req, miss ratio 0.5509, byte miss ratio 0.5509
tencentBlock.ns22235 S3FIFO-0.8000-0.9000 cache size      253, 3734689 req, miss ratio 0.3197, byte miss ratio 0.3197
tencentBlock.ns22235 S3FIFO-0.8000-0.9000 cache size      843, 3734689 req, miss ratio 0.1698, byte miss ratio 0.1698
tencentBlock.ns22235 S3FIFO-0.8000-0.9000 cache size     2531, 3734689 req, miss ratio 0.1430, byte miss ratio 0.1430
tencentBlock.ns22235 S3FIFO-0.8000-0.9000 cache size     8437, 3734689 req, miss ratio 0.1124, byte miss ratio 0.1124
tencentBlock.ns22235 S3FIFO-0.8000-0.9000 cache size    16875, 3734689 req, miss ratio 0.0824, byte miss ratio 0.0824
tencentBlock.ns22235 S3FIFO-0.8000-0.9000 cache size    33751, 3734689 req, miss ratio 0.0420, byte miss ratio 0.0420
tencentBlock.ns22235 S3FIFO-0.8000-0.9000 cache size    67502, 3734689 req, miss ratio 0.0262, byte miss ratio 0.0262
tencentBlock.ns22235 S3FIFO-0.0100-0.9000 cache size       84, 3734689 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns22235 S3FIFO-0.0100-0.9000 cache size      253, 3734689 req, miss ratio 0.2296, byte miss ratio 0.2296
tencentBlock.ns22235 S3FIFO-0.0100-0.9000 cache size      843, 3734689 req, miss ratio 0.1605, byte miss ratio 0.1605
