cdn1_colo28.ns412 S3FIFO-0.4500-0.9000 cache size     7416, 15802139 req, miss ratio 0.6717, byte miss ratio 0.6717
cdn1_colo28.ns412 S3FIFO-0.0010-0.9000 cache size  5933036, 15802139 req, miss ratio 0.4699, byte miss ratio 0.4699
cdn1_colo28.ns412 S3FIFO-0.0250-0.9000 cache size     7416, 15802139 req, miss ratio 0.6694, byte miss ratio 0.6694
cdn1_colo28.ns412 S3FIFO-0.0250-0.9000 cache size    22248, 15802139 req, miss ratio 0.6324, byte miss ratio 0.6324
cdn1_colo28.ns412 S3FIFO-0.0250-0.9000 cache size    74162, 15802139 req, miss ratio 0.5868, byte miss ratio 0.5868
cdn1_colo28.ns412 S3FIFO-0.0250-0.9000 cache size   222488, 15802139 req, miss ratio 0.5447, byte miss ratio 0.5447
cdn1_colo28.ns412 S3FIFO-0.0250-0.9000 cache size   741629, 15802139 req, miss ratio 0.4995, byte miss ratio 0.4995
cdn1_colo28.ns412 S3FIFO-0.0250-0.9000 cache size  1483259, 15802139 req, miss ratio 0.4830, byte miss ratio 0.4830
cdn1_colo28.ns412 S3FIFO-0.0250-0.9000 cache size  2966518, 15802139 req, miss ratio 0.4753, byte miss ratio 0.4753
cdn1_colo28.ns412 S3FIFO-0.0250-0.9000 cache size  5933036, 15802139 req, miss ratio 0.4699, byte miss ratio 0.4699
cdn1_colo28.ns412 S3FIFO-0.5500-0.9000 cache size     7416, 15802139 req, miss ratio 0.6750, byte miss ratio 0.6750
cdn1_colo28.ns412 S3FIFO-0.5500-0.9000 cache size    22248, 15802139 req, miss ratio 0.6446, byte miss ratio 0.6446
cdn1_colo28.ns412 S3FIFO-0.5500-0.9000 cache size    74162, 15802139 req, miss ratio 0.6062, byte miss ratio 0.6062
cdn1_colo28.ns412 S3FIFO-0.5500-0.9000 cache size   222488, 15802139 req, miss ratio 0.5597, byte miss ratio 0.5597
cdn1_colo28.ns412 S3FIFO-0.5500-0.9000 cache size   741629, 15802139 req, miss ratio 0.5013, byte miss ratio 0.5013
cdn1_colo28.ns412 S3FIFO-0.5500-0.9000 cache size  1483259, 15802139 req, miss ratio 0.4830, byte miss ratio 0.4830
cdn1_colo28.ns412 S3FIFO-0.5500-0.9000 cache size  2966518, 15802139 req, miss ratio 0.4753, byte miss ratio 0.4753
cdn1_colo28.ns412 S3FIFO-0.5500-0.9000 cache size  5933036, 15802139 req, miss ratio 0.4699, byte miss ratio 0.4699
cdn1_colo28.ns412 S3FIFO-0.0100-0.9000 cache size     7416, 15802139 req, miss ratio 0.6718, byte miss ratio 0.6718
cdn1_colo28.ns412 S3FIFO-0.0100-0.9000 cache size    22248, 15802139 req, miss ratio 0.6346, byte miss ratio 0.6346
cdn1_colo28.ns412 S3FIFO-0.0100-0.9000 cache size    74162, 15802139 req, miss ratio 0.5877, byte miss ratio 0.5877
cdn1_colo28.ns412 S3FIFO-0.0100-0.9000 cache size   222488, 15802139 req, miss ratio 0.5451, byte miss ratio 0.5451
cdn1_colo28.ns412 S3FIFO-0.0100-0.9000 cache size   741629, 15802139 req, miss ratio 0.4995, byte miss ratio 0.4995
cdn1_colo28.ns412 S3FIFO-0.0100-0.9000 cache size  1483259, 15802139 req, miss ratio 0.4830, byte miss ratio 0.4830
cdn1_colo28.ns412 S3FIFO-0.0100-0.9000 cache size  2966518, 15802139 req, miss ratio 0.4753, byte miss ratio 0.4753
cdn1_colo28.ns412 S3FIFO-0.0100-0.9000 cache size  5933036, 15802139 req, miss ratio 0.4699, byte miss ratio 0.4699
cdn1_colo28.ns412 S3FIFO-0.8500-0.9000 cache size     7416, 15802139 req, miss ratio 0.6911, byte miss ratio 0.6911
cdn1_colo28.ns412 S3FIFO-0.8500-0.9000 cache size    22248, 15802139 req, miss ratio 0.6646, byte miss ratio 0.6646
cdn1_colo28.ns412 S3FIFO-0.8500-0.9000 cache size    74162, 15802139 req, miss ratio 0.6314, byte miss ratio 0.6314
cdn1_colo28.ns412 S3FIFO-0.8500-0.9000 cache size   222488, 15802139 req, miss ratio 0.5955, byte miss ratio 0.5955
cdn1_colo28.ns412 S3FIFO-0.8500-0.9000 cache size   741629, 15802139 req, miss ratio 0.5320, byte miss ratio 0.5320
cdn1_colo28.ns412 S3FIFO-0.8500-0.9000 cache size  1483259, 15802139 req, miss ratio 0.4941, byte miss ratio 0.4941
cdn1_colo28.ns412 S3FIFO-0.8500-0.9000 cache size  2966518, 15802139 req, miss ratio 0.4763, byte miss ratio 0.4763
cdn1_colo28.ns412 S3FIFO-0.8500-0.9000 cache size  5933036, 15802139 req, miss ratio 0.4699, byte miss ratio 0.4699
cdn1_colo28.ns412 S3FIFO-0.9000-1.9000 cache size     7416, 15802139 req, miss ratio 0.6964, byte miss ratio 0.6964
cdn1_colo28.ns412 S3FIFO-0.9000-1.9000 cache size    22248, 15802139 req, miss ratio 0.6715, byte miss ratio 0.6715
cdn1_colo28.ns412 S3FIFO-0.9000-1.9000 cache size    74162, 15802139 req, miss ratio 0.6398, byte miss ratio 0.6398
cdn1_colo28.ns412 S3FIFO-0.9000-1.9000 cache size   222488, 15802139 req, miss ratio 0.6068, byte miss ratio 0.6068
cdn1_colo28.ns412 S3FIFO-0.9000-1.9000 cache size   741629, 15802139 req, miss ratio 0.5447, byte miss ratio 0.5447
cdn1_colo28.ns412 S3FIFO-0.9000-1.9000 cache size  1483259, 15802139 req, miss ratio 0.5042, byte miss ratio 0.5042
cdn1_colo28.ns412 S3FIFO-0.9000-1.9000 cache size  2966518, 15802139 req, miss ratio 0.4800, byte miss ratio 0.4800
cdn1_colo28.ns412 S3FIFO-0.9000-1.9000 cache size  5933036, 15802139 req, miss ratio 0.4699, byte miss ratio 0.4699
cdn1_colo28.ns412 S3FIFO-0.0250-1.9000 cache size     7416, 15802139 req, miss ratio 0.6687, byte miss ratio 0.6687
cdn1_colo28.ns412 S3FIFO-0.0250-1.9000 cache size    22248, 15802139 req, miss ratio 0.6319, byte miss ratio 0.6319
cdn1_colo28.ns412 S3FIFO-0.0250-1.9000 cache size    74162, 15802139 req, miss ratio 0.5851, byte miss ratio 0.5851
cdn1_colo28.ns412 S3FIFO-0.0250-1.9000 cache size   222488, 15802139 req, miss ratio 0.5335, byte miss ratio 0.5335
cdn1_colo28.ns412 S3FIFO-0.0250-1.9000 cache size   741629, 15802139 req, miss ratio 0.4968, byte miss ratio 0.4968
cdn1_colo28.ns412 S3FIFO-0.0250-1.9000 cache size  1483259, 15802139 req, miss ratio 0.4825, byte miss ratio 0.4825
cdn1_colo28.ns412 S3FIFO-0.0250-1.9000 cache size  2966518, 15802139 req, miss ratio 0.4753, byte miss ratio 0.4753
cdn1_colo28.ns412 S3FIFO-0.0250-1.9000 cache size  5933036, 15802139 req, miss ratio 0.4699, byte miss ratio 0.4699
cdn1_colo28.ns412 S3FIFO-0.0500-1.9000 cache size     7416, 15802139 req, miss ratio 0.6669, byte miss ratio 0.6669
cdn1_colo28.ns412 S3FIFO-0.0500-1.9000 cache size    22248, 15802139 req, miss ratio 0.6309, byte miss ratio 0.6309
cdn1_colo28.ns412 S3FIFO-0.0500-1.9000 cache size    74162, 15802139 req, miss ratio 0.5850, byte miss ratio 0.5850
cdn1_colo28.ns412 S3FIFO-0.0500-1.9000 cache size   222488, 15802139 req, miss ratio 0.5337, byte miss ratio 0.5337
cdn1_colo28.ns412 S3FIFO-0.0500-1.9000 cache size   741629, 15802139 req, miss ratio 0.4968, byte miss ratio 0.4968
cdn1_colo28.ns412 S3FIFO-0.0500-1.9000 cache size  1483259, 15802139 req, miss ratio 0.4825, byte miss ratio 0.4825
cdn1_colo28.ns412 S3FIFO-0.0500-1.9000 cache size  2966518, 15802139 req, miss ratio 0.4753, byte miss ratio 0.4753
cdn1_colo28.ns412 S3FIFO-0.0500-1.9000 cache size  5933036, 15802139 req, miss ratio 0.4699, byte miss ratio 0.4699
cdn1_colo28.ns412 S3FIFO-0.6500-0.9000 cache size     7416, 15802139 req, miss ratio 0.6791, byte miss ratio 0.6791
cdn1_colo28.ns412 S3FIFO-0.6500-0.9000 cache size    22248, 15802139 req, miss ratio 0.6496, byte miss ratio 0.6496
cdn1_colo28.ns412 S3FIFO-0.6500-0.9000 cache size    74162, 15802139 req, miss ratio 0.6129, byte miss ratio 0.6129
cdn1_colo28.ns412 S3FIFO-0.6500-0.9000 cache size   222488, 15802139 req, miss ratio 0.5697, byte miss ratio 0.5697
cdn1_colo28.ns412 S3FIFO-0.6500-0.9000 cache size   741629, 15802139 req, miss ratio 0.5060, byte miss ratio 0.5060
cdn1_colo28.ns412 S3FIFO-0.6500-0.9000 cache size  1483259, 15802139 req, miss ratio 0.4832, byte miss ratio 0.4832
cdn1_colo28.ns412 S3FIFO-0.6500-0.9000 cache size  2966518, 15802139 req, miss ratio 0.4753, byte miss ratio 0.4753
cdn1_colo28.ns412 S3FIFO-0.6500-0.9000 cache size  5933036, 15802139 req, miss ratio 0.4699, byte miss ratio 0.4699
cdn1_colo28.ns412 S3FIFO-0.6000-0.9000 cache size     7416, 15802139 req, miss ratio 0.6769, byte miss ratio 0.6769
cdn1_colo28.ns412 S3FIFO-0.6000-0.9000 cache size    22248, 15802139 req, miss ratio 0.6470, byte miss ratio 0.6470
cdn1_colo28.ns412 S3FIFO-0.6000-0.9000 cache size    74162, 15802139 req, miss ratio 0.6094, byte miss ratio 0.6094
cdn1_colo28.ns412 S3FIFO-0.6000-0.9000 cache size   222488, 15802139 req, miss ratio 0.5642, byte miss ratio 0.5642
cdn1_colo28.ns412 S3FIFO-0.6000-0.9000 cache size   741629, 15802139 req, miss ratio 0.5030, byte miss ratio 0.5030
cdn1_colo28.ns412 S3FIFO-0.6000-0.9000 cache size  1483259, 15802139 req, miss ratio 0.4830, byte miss ratio 0.4830
cdn1_colo28.ns412 S3FIFO-0.6000-0.9000 cache size  2966518, 15802139 req, miss ratio 0.4753, byte miss ratio 0.4753
cdn1_colo28.ns412 S3FIFO-0.6000-0.9000 cache size  5933036, 15802139 req, miss ratio 0.4699, byte miss ratio 0.4699
cdn1_colo28.ns412 S3FIFO-0.2000-0.9000 cache size     7416, 15802139 req, miss ratio 0.6665, byte miss ratio 0.6665
cdn1_colo28.ns412 S3FIFO-0.2000-0.9000 cache size    22248, 15802139 req, miss ratio 0.6327, byte miss ratio 0.6327
cdn1_colo28.ns412 S3FIFO-0.2000-0.9000 cache size    74162, 15802139 req, miss ratio 0.5899, byte miss ratio 0.5899
cdn1_colo28.ns412 S3FIFO-0.2000-0.9000 cache size   222488, 15802139 req, miss ratio 0.5453, byte miss ratio 0.5453
cdn1_colo28.ns412 S3FIFO-0.2000-0.9000 cache size   741629, 15802139 req, miss ratio 0.4995, byte miss ratio 0.4995
cdn1_colo28.ns412 S3FIFO-0.2000-0.9000 cache size  1483259, 15802139 req, miss ratio 0.4830, byte miss ratio 0.4830
cdn1_colo28.ns412 S3FIFO-0.2000-0.9000 cache size  2966518, 15802139 req, miss ratio 0.4753, byte miss ratio 0.4753
cdn1_colo28.ns412 S3FIFO-0.2000-0.9000 cache size  5933036, 15802139 req, miss ratio 0.4699, byte miss ratio 0.4699
cdn1_colo28.ns412 S3FIFO-0.3000-1.9000 cache size     7416, 15802139 req, miss ratio 0.6678, byte miss ratio 0.6678
cdn1_colo28.ns412 S3FIFO-0.3000-1.9000 cache size    22248, 15802139 req, miss ratio 0.6353, byte miss ratio 0.6353
cdn1_colo28.ns412 S3FIFO-0.3000-1.9000 cache size    74162, 15802139 req, miss ratio 0.5935, byte miss ratio 0.5935
cdn1_colo28.ns412 S3FIFO-0.3000-1.9000 cache size   222488, 15802139 req, miss ratio 0.5416, byte miss ratio 0.5416
cdn1_colo28.ns412 S3FIFO-0.3000-1.9000 cache size   741629, 15802139 req, miss ratio 0.4967, byte miss ratio 0.4967
cdn1_colo28.ns412 S3FIFO-0.3000-1.9000 cache size  1483259, 15802139 req, miss ratio 0.4825, byte miss ratio 0.4825
cdn1_colo28.ns412 S3FIFO-0.3000-1.9000 cache size  2966518, 15802139 req, miss ratio 0.4753, byte miss ratio 0.4753
cdn1_colo28.ns412 S3FIFO-0.3000-1.9000 cache size  5933036, 15802139 req, miss ratio 0.4699, byte miss ratio 0.4699
cdn1_colo28.ns412 S3FIFO-0.6500-1.9000 cache size     7416, 15802139 req, miss ratio 0.6792, byte miss ratio 0.6792
cdn1_colo28.ns412 S3FIFO-0.6500-1.9000 cache size    22248, 15802139 req, miss ratio 0.6500, byte miss ratio 0.6500
cdn1_colo28.ns412 S3FIFO-0.6500-1.9000 cache size    74162, 15802139 req, miss ratio 0.6140, byte miss ratio 0.6140
cdn1_colo28.ns412 S3FIFO-0.6500-1.9000 cache size   222488, 15802139 req, miss ratio 0.5735, byte miss ratio 0.5735
cdn1_colo28.ns412 S3FIFO-0.6500-1.9000 cache size   741629, 15802139 req, miss ratio 0.5062, byte miss ratio 0.5062
cdn1_colo28.ns412 S3FIFO-0.6500-1.9000 cache size  1483259, 15802139 req, miss ratio 0.4830, byte miss ratio 0.4830
cdn1_colo28.ns412 S3FIFO-0.6500-1.9000 cache size  2966518, 15802139 req, miss ratio 0.4753, byte miss ratio 0.4753
cdn1_colo28.ns412 S3FIFO-0.6500-1.9000 cache size  5933036, 15802139 req, miss ratio 0.4699, byte miss ratio 0.4699
cdn1_colo28.ns412 S3FIFO-0.9900-1.9000 cache size     7416, 15802139 req, miss ratio 0.7105, byte miss ratio 0.7105
cdn1_colo28.ns412 S3FIFO-0.9900-1.9000 cache size    22248, 15802139 req, miss ratio 0.6872, byte miss ratio 0.6872
cdn1_colo28.ns412 S3FIFO-0.9900-1.9000 cache size    74162, 15802139 req, miss ratio 0.6571, byte miss ratio 0.6571
cdn1_colo28.ns412 S3FIFO-0.9900-1.9000 cache size   222488, 15802139 req, miss ratio 0.6236, byte miss ratio 0.6236
cdn1_colo28.ns412 S3FIFO-0.9900-1.9000 cache size   741629, 15802139 req, miss ratio 0.5643, byte miss ratio 0.5643
cdn1_colo28.ns412 S3FIFO-0.9900-1.9000 cache size  1483259, 15802139 req, miss ratio 0.5248, byte miss ratio 0.5248
cdn1_colo28.ns412 S3FIFO-0.9900-1.9000 cache size  2966518, 15802139 req, miss ratio 0.4969, byte miss ratio 0.4969
cdn1_colo28.ns412 S3FIFO-0.9900-1.9000 cache size  5933036, 15802139 req, miss ratio 0.4758, byte miss ratio 0.4758
cdn1_colo28.ns412 S3FIFO-0.0100-1.9000 cache size     7416, 15802139 req, miss ratio 0.6711, byte miss ratio 0.6711
cdn1_colo28.ns412 S3FIFO-0.0100-1.9000 cache size    22248, 15802139 req, miss ratio 0.6340, byte miss ratio 0.6340
cdn1_colo28.ns412 S3FIFO-0.0100-1.9000 cache size    74162, 15802139 req, miss ratio 0.5859, byte miss ratio 0.5859
cdn1_colo28.ns412 S3FIFO-0.0100-1.9000 cache size   222488, 15802139 req, miss ratio 0.5337, byte miss ratio 0.5337
cdn1_colo28.ns412 S3FIFO-0.0100-1.9000 cache size   741629, 15802139 req, miss ratio 0.4968, byte miss ratio 0.4968
cdn1_colo28.ns412 S3FIFO-0.0100-1.9000 cache size  1483259, 15802139 req, miss ratio 0.4825, byte miss ratio 0.4825
cdn1_colo28.ns412 S3FIFO-0.0100-1.9000 cache size  2966518, 15802139 req, miss ratio 0.4753, byte miss ratio 0.4753
cdn1_colo28.ns412 S3FIFO-0.0100-1.9000 cache size  5933036, 15802139 req, miss ratio 0.4699, byte miss ratio 0.4699
cdn1_colo28.ns412 S3FIFO-0.8000-1.9000 cache size     7416, 15802139 req, miss ratio 0.6878, byte miss ratio 0.6878
cdn1_colo28.ns412 S3FIFO-0.8000-1.9000 cache size    22248, 15802139 req, miss ratio 0.6606, byte miss ratio 0.6606
cdn1_colo28.ns412 S3FIFO-0.8000-1.9000 cache size    74162, 15802139 req, miss ratio 0.6273, byte miss ratio 0.6273
cdn1_colo28.ns412 S3FIFO-0.8000-1.9000 cache size   222488, 15802139 req, miss ratio 0.5922, byte miss ratio 0.5922
cdn1_colo28.ns412 S3FIFO-0.8000-1.9000 cache size   741629, 15802139 req, miss ratio 0.5239, byte miss ratio 0.5239
cdn1_colo28.ns412 S3FIFO-0.8000-1.9000 cache size  1483259, 15802139 req, miss ratio 0.4894, byte miss ratio 0.4894
cdn1_colo28.ns412 S3FIFO-0.8000-1.9000 cache size  2966518, 15802139 req, miss ratio 0.4753, byte miss ratio 0.4753
cdn1_colo28.ns412 S3FIFO-0.8000-1.9000 cache size  5933036, 15802139 req, miss ratio 0.4699, byte miss ratio 0.4699
cdn1_colo28.ns412 S3FIFO-0.7500-1.9000 cache size     7416, 15802139 req, miss ratio 0.6846, byte miss ratio 0.6846
cdn1_colo28.ns412 S3FIFO-0.7500-1.9000 cache size    22248, 15802139 req, miss ratio 0.6565, byte miss ratio 0.6565
cdn1_colo28.ns412 S3FIFO-0.7500-1.9000 cache size    74162, 15802139 req, miss ratio 0.6224, byte miss ratio 0.6224
cdn1_colo28.ns412 S3FIFO-0.7500-1.9000 cache size   222488, 15802139 req, miss ratio 0.5858, byte miss ratio 0.5858
cdn1_colo28.ns412 S3FIFO-0.7500-1.9000 cache size   741629, 15802139 req, miss ratio 0.5170, byte miss ratio 0.5170
cdn1_colo28.ns412 S3FIFO-0.7500-1.9000 cache size  1483259, 15802139 req, miss ratio 0.4861, byte miss ratio 0.4861
cdn1_colo28.ns412 S3FIFO-0.7500-1.9000 cache size  2966518, 15802139 req, miss ratio 0.4753, byte miss ratio 0.4753
cdn1_colo28.ns412 S3FIFO-0.7500-1.9000 cache size  5933036, 15802139 req, miss ratio 0.4699, byte miss ratio 0.4699
cdn1_colo28.ns412 S3FIFO-0.4000-1.9000 cache size     7416, 15802139 req, miss ratio 0.6701, byte miss ratio 0.6701
cdn1_colo28.ns412 S3FIFO-0.4000-1.9000 cache size    22248, 15802139 req, miss ratio 0.6387, byte miss ratio 0.6387
cdn1_colo28.ns412 S3FIFO-0.4000-1.9000 cache size    74162, 15802139 req, miss ratio 0.5983, byte miss ratio 0.5983
cdn1_colo28.ns412 S3FIFO-0.4000-1.9000 cache size   222488, 15802139 req, miss ratio 0.5474, byte miss ratio 0.5474
cdn1_colo28.ns412 S3FIFO-0.4000-1.9000 cache size   741629, 15802139 req, miss ratio 0.4972, byte miss ratio 0.4972
cdn1_colo28.ns412 S3FIFO-0.4000-1.9000 cache size  1483259, 15802139 req, miss ratio 0.4825, byte miss ratio 0.4825
cdn1_colo28.ns412 S3FIFO-0.4000-1.9000 cache size  2966518, 15802139 req, miss ratio 0.4753, byte miss ratio 0.4753
cdn1_colo28.ns412 S3FIFO-0.4000-1.9000 cache size  5933036, 15802139 req, miss ratio 0.4699, byte miss ratio 0.4699
cdn1_colo28.ns412 S3FIFO-0.8000-0.9000 cache size     7416, 15802139 req, miss ratio 0.6874, byte miss ratio 0.6874
cdn1_colo28.ns412 S3FIFO-0.8000-0.9000 cache size    22248, 15802139 req, miss ratio 0.6599, byte miss ratio 0.6599
cdn1_colo28.ns412 S3FIFO-0.8000-0.9000 cache size    74162, 15802139 req, miss ratio 0.6259, byte miss ratio 0.6259
cdn1_colo28.ns412 S3FIFO-0.8000-0.9000 cache size   222488, 15802139 req, miss ratio 0.5883, byte miss ratio 0.5883
cdn1_colo28.ns412 S3FIFO-0.8000-0.9000 cache size   741629, 15802139 req, miss ratio 0.5225, byte miss ratio 0.5225
cdn1_colo28.ns412 S3FIFO-0.8000-0.9000 cache size  1483259, 15802139 req, miss ratio 0.4887, byte miss ratio 0.4887
cdn1_colo28.ns412 S3FIFO-0.8000-0.9000 cache size  2966518, 15802139 req, miss ratio 0.4753, byte miss ratio 0.4753
cdn1_colo28.ns412 S3FIFO-0.8000-0.9000 cache size  5933036, 15802139 req, miss ratio 0.4699, byte miss ratio 0.4699
cdn1_colo28.ns412 S3FIFO-0.4000-0.9000 cache size     7416, 15802139 req, miss ratio 0.6703, byte miss ratio 0.6703
cdn1_colo28.ns412 S3FIFO-0.4000-0.9000 cache size    22248, 15802139 req, miss ratio 0.6385, byte miss ratio 0.6385
cdn1_colo28.ns412 S3FIFO-0.4000-0.9000 cache size    74162, 15802139 req, miss ratio 0.5981, byte miss ratio 0.5981
cdn1_colo28.ns412 S3FIFO-0.4000-0.9000 cache size   222488, 15802139 req, miss ratio 0.5508, byte miss ratio 0.5508
cdn1_colo28.ns412 S3FIFO-0.4000-0.9000 cache size   741629, 15802139 req, miss ratio 0.4993, byte miss ratio 0.4993
cdn1_colo28.ns412 S3FIFO-0.4000-0.9000 cache size  1483259, 15802139 req, miss ratio 0.4830, byte miss ratio 0.4830
cdn1_colo28.ns412 S3FIFO-0.4000-0.9000 cache size  2966518, 15802139 req, miss ratio 0.4753, byte miss ratio 0.4753
cdn1_colo28.ns412 S3FIFO-0.4000-0.9000 cache size  5933036, 15802139 req, miss ratio 0.4699, byte miss ratio 0.4699
cdn1_colo28.ns412 S3FIFO-0.9000-0.9000 cache size     7416, 15802139 req, miss ratio 0.6957, byte miss ratio 0.6957
cdn1_colo28.ns412 S3FIFO-0.9000-0.9000 cache size    22248, 15802139 req, miss ratio 0.6704, byte miss ratio 0.6704
cdn1_colo28.ns412 S3FIFO-0.9000-0.9000 cache size    74162, 15802139 req, miss ratio 0.6381, byte miss ratio 0.6381
