io_traces.ns400 S3FIFO-0.0050-0.9000 cache size      117, 2000000 req, miss ratio 1.0000, byte miss ratio 1.0000
io_traces.ns400 S3FIFO-0.0050-0.9000 cache size      351, 2000000 req, miss ratio 0.4940, byte miss ratio 0.4940
io_traces.ns400 S3FIFO-0.0050-0.9000 cache size     1172, 2000000 req, miss ratio 0.4435, byte miss ratio 0.4435
io_traces.ns400 S3FIFO-0.0050-0.9000 cache size     3518, 2000000 req, miss ratio 0.4294, byte miss ratio 0.4294
io_traces.ns400 S3FIFO-0.0050-0.9000 cache size    11727, 2000000 req, miss ratio 0.3475, byte miss ratio 0.3475
io_traces.ns400 S3FIFO-0.0050-0.9000 cache size    23454, 2000000 req, miss ratio 0.2522, byte miss ratio 0.2522
io_traces.ns400 S3FIFO-0.0050-0.9000 cache size    46908, 2000000 req, miss ratio 0.1013, byte miss ratio 0.1013
io_traces.ns400 S3FIFO-0.0050-0.9000 cache size    93816, 2000000 req, miss ratio 0.0630, byte miss ratio 0.0630
io_traces.ns400 S3FIFO-0.9900-1.9000 cache size      117, 2000000 req, miss ratio 0.5223, byte miss ratio 0.5223
io_traces.ns400 S3FIFO-0.9900-1.9000 cache size      351, 2000000 req, miss ratio 0.4673, byte miss ratio 0.4673
io_traces.ns400 S3FIFO-0.9900-1.9000 cache size     1172, 2000000 req, miss ratio 0.4427, byte miss ratio 0.4427
io_traces.ns400 S3FIFO-0.9900-1.9000 cache size     3518, 2000000 req, miss ratio 0.4332, byte miss ratio 0.4332
io_traces.ns400 S3FIFO-0.9900-1.9000 cache size    11727, 2000000 req, miss ratio 0.3582, byte miss ratio 0.3582
io_traces.ns400 S3FIFO-0.9900-1.9000 cache size    23454, 2000000 req, miss ratio 0.2786, byte miss ratio 0.2786
io_traces.ns400 S3FIFO-0.9900-1.9000 cache size    46908, 2000000 req, miss ratio 0.1224, byte miss ratio 0.1224
io_traces.ns400 S3FIFO-0.9900-1.9000 cache size    93816, 2000000 req, miss ratio 0.0737, byte miss ratio 0.0737
io_traces.ns400 S3FIFO-0.1500-1.9000 cache size      117, 2000000 req, miss ratio 0.4415, byte miss ratio 0.4415
io_traces.ns400 S3FIFO-0.1500-1.9000 cache size      351, 2000000 req, miss ratio 0.4347, byte miss ratio 0.4347
io_traces.ns400 S3FIFO-0.1500-1.9000 cache size     1172, 2000000 req, miss ratio 0.4311, byte miss ratio 0.4311
io_traces.ns400 S3FIFO-0.1500-1.9000 cache size     3518, 2000000 req, miss ratio 0.4155, byte miss ratio 0.4155
io_traces.ns400 S3FIFO-0.1500-1.9000 cache size    11727, 2000000 req, miss ratio 0.3571, byte miss ratio 0.3571
io_traces.ns400 S3FIFO-0.1500-1.9000 cache size    23454, 2000000 req, miss ratio 0.2657, byte miss ratio 0.2657
io_traces.ns400 S3FIFO-0.1500-1.9000 cache size    46908, 2000000 req, miss ratio 0.1031, byte miss ratio 0.1031
io_traces.ns400 S3FIFO-0.1500-1.9000 cache size    93816, 2000000 req, miss ratio 0.0612, byte miss ratio 0.0612
io_traces.ns400 S3FIFO-0.7000-0.9000 cache size      117, 2000000 req, miss ratio 0.4545, byte miss ratio 0.4545
io_traces.ns400 S3FIFO-0.7000-0.9000 cache size      351, 2000000 req, miss ratio 0.4379, byte miss ratio 0.4379
