io_traces.ns392 S3FIFO-0.9500-0.9000 cache size      174, 2000000 req, miss ratio 0.5161, byte miss ratio 0.5161
io_traces.ns392 S3FIFO-0.9500-0.9000 cache size      523, 2000000 req, miss ratio 0.4711, byte miss ratio 0.4711
io_traces.ns392 S3FIFO-0.9500-0.9000 cache size     1744, 2000000 req, miss ratio 0.4603, byte miss ratio 0.4603
io_traces.ns392 S3FIFO-0.9500-0.9000 cache size     5234, 2000000 req, miss ratio 0.4567, byte miss ratio 0.4567
io_traces.ns392 S3FIFO-0.9500-0.9000 cache size    17447, 2000000 req, miss ratio 0.3479, byte miss ratio 0.3479
io_traces.ns392 S3FIFO-0.9500-0.9000 cache size    34895, 2000000 req, miss ratio 0.2513, byte miss ratio 0.2513
io_traces.ns392 S3FIFO-0.9500-0.9000 cache size    69791, 2000000 req, miss ratio 0.1255, byte miss ratio 0.1255
io_traces.ns392 S3FIFO-0.9500-0.9000 cache size   139582, 2000000 req, miss ratio 0.1019, byte miss ratio 0.1019
io_traces.ns392 S3FIFO-0.7500-1.9000 cache size      174, 2000000 req, miss ratio 0.4789, byte miss ratio 0.4789
io_traces.ns392 S3FIFO-0.7500-1.9000 cache size      523, 2000000 req, miss ratio 0.4635, byte miss ratio 0.4635
io_traces.ns392 S3FIFO-0.7500-1.9000 cache size     1744, 2000000 req, miss ratio 0.4568, byte miss ratio 0.4568
io_traces.ns392 S3FIFO-0.7500-1.9000 cache size     5234, 2000000 req, miss ratio 0.4553, byte miss ratio 0.4553
io_traces.ns392 S3FIFO-0.7500-1.9000 cache size    17447, 2000000 req, miss ratio 0.3519, byte miss ratio 0.3519
io_traces.ns392 S3FIFO-0.7500-1.9000 cache size    34895, 2000000 req, miss ratio 0.2486, byte miss ratio 0.2486
io_traces.ns392 S3FIFO-0.7500-1.9000 cache size    69791, 2000000 req, miss ratio 0.1161, byte miss ratio 0.1161
io_traces.ns392 S3FIFO-0.7500-1.9000 cache size   139582, 2000000 req, miss ratio 0.0932, byte miss ratio 0.0932
io_traces.ns392 S3FIFO-0.6500-0.9000 cache size      174, 2000000 req, miss ratio 0.4733, byte miss ratio 0.4733
io_traces.ns392 S3FIFO-0.6500-0.9000 cache size      523, 2000000 req, miss ratio 0.4620, byte miss ratio 0.4620
io_traces.ns392 S3FIFO-0.6500-0.9000 cache size     1744, 2000000 req, miss ratio 0.4565, byte miss ratio 0.4565
io_traces.ns392 S3FIFO-0.6500-0.9000 cache size     5234, 2000000 req, miss ratio 0.4546, byte miss ratio 0.4546
io_traces.ns392 S3FIFO-0.6500-0.9000 cache size    17447, 2000000 req, miss ratio 0.3553, byte miss ratio 0.3553
io_traces.ns392 S3FIFO-0.6500-0.9000 cache size    34895, 2000000 req, miss ratio 0.2472, byte miss ratio 0.2472
io_traces.ns392 S3FIFO-0.6500-0.9000 cache size    69791, 2000000 req, miss ratio 0.1095, byte miss ratio 0.1095
