cdn1_allcolo.ns94 S3FIFO-0.6500-0.9000 cache size      199, 359174860 req, miss ratio 0.0253, byte miss ratio 0.0253
cdn1_allcolo.ns94 S3FIFO-0.6500-0.9000 cache size      599, 359174860 req, miss ratio 0.0050, byte miss ratio 0.0050
cdn1_allcolo.ns94 S3FIFO-0.6500-0.9000 cache size     1999, 359174860 req, miss ratio 0.0009, byte miss ratio 0.0009
cdn1_allcolo.ns94 S3FIFO-0.6500-0.9000 cache size     5998, 359174860 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_allcolo.ns94 S3FIFO-0.6500-0.9000 cache size    19994, 359174860 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_allcolo.ns94 S3FIFO-0.6500-0.9000 cache size    39989, 359174860 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_allcolo.ns94 S3FIFO-0.6500-0.9000 cache size    79978, 359174860 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_allcolo.ns94 S3FIFO-0.6500-0.9000 cache size   159956, 359174860 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_allcolo.ns94 S3FIFO-0.7000-0.9000 cache size      199, 359174860 req, miss ratio 0.0261, byte miss ratio 0.0261
cdn1_allcolo.ns94 S3FIFO-0.7000-0.9000 cache size      599, 359174860 req, miss ratio 0.0052, byte miss ratio 0.0052
cdn1_allcolo.ns94 S3FIFO-0.7000-0.9000 cache size     1999, 359174860 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_allcolo.ns94 S3FIFO-0.7000-0.9000 cache size     5998, 359174860 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_allcolo.ns94 S3FIFO-0.7000-0.9000 cache size    19994, 359174860 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_allcolo.ns94 S3FIFO-0.7000-0.9000 cache size    39989, 359174860 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_allcolo.ns94 S3FIFO-0.7000-0.9000 cache size    79978, 359174860 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_allcolo.ns94 S3FIFO-0.7000-0.9000 cache size   159956, 359174860 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_allcolo.ns94 S3FIFO-0.6000-0.9000 cache size      199, 359174860 req, miss ratio 0.0246, byte miss ratio 0.0246
cdn1_allcolo.ns94 S3FIFO-0.6000-0.9000 cache size      599, 359174860 req, miss ratio 0.0048, byte miss ratio 0.0048
cdn1_allcolo.ns94 S3FIFO-0.6000-0.9000 cache size     1999, 359174860 req, miss ratio 0.0009, byte miss ratio 0.0009
cdn1_allcolo.ns94 S3FIFO-0.6000-0.9000 cache size     5998, 359174860 req, miss ratio 0.0006, byte miss ratio 0.0006
