cdn1_colo28.ns2042 S3FIFO-0.1500-1.9000 cache size       12, 1724839 req, miss ratio 0.0262, byte miss ratio 0.0262
cdn1_colo28.ns2042 S3FIFO-0.1500-1.9000 cache size       25, 1724839 req, miss ratio 0.0032, byte miss ratio 0.0032
cdn1_colo28.ns2042 S3FIFO-0.1500-1.9000 cache size       50, 1724839 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns2042 S3FIFO-0.1500-1.9000 cache size      100, 1724839 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_colo28.ns2042 S3FIFO-0.2000-0.9000 cache size       12, 1724839 req, miss ratio 0.0282, byte miss ratio 0.0282
cdn1_colo28.ns2042 S3FIFO-0.2000-0.9000 cache size       25, 1724839 req, miss ratio 0.0035, byte miss ratio 0.0035
cdn1_colo28.ns2042 S3FIFO-0.2000-0.9000 cache size       50, 1724839 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_colo28.ns2042 S3FIFO-0.2000-0.9000 cache size      100, 1724839 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_colo28.ns2042 S3FIFO-0.0500-1.9000 cache size       12, 1724839 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns2042 S3FIFO-0.0500-1.9000 cache size       25, 1724839 req, miss ratio 0.0030, byte miss ratio 0.0030
cdn1_colo28.ns2042 S3FIFO-0.0500-1.9000 cache size       50, 1724839 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns2042 S3FIFO-0.0500-1.9000 cache size      100, 1724839 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_colo28.ns2042 S3FIFO-0.3000-0.9000 cache size       12, 1724839 req, miss ratio 0.0302, byte miss ratio 0.0302
cdn1_colo28.ns2042 S3FIFO-0.3000-0.9000 cache size       25, 1724839 req, miss ratio 0.0038, byte miss ratio 0.0038
cdn1_colo28.ns2042 S3FIFO-0.3000-0.9000 cache size       50, 1724839 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_colo28.ns2042 S3FIFO-0.3000-0.9000 cache size      100, 1724839 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_colo28.ns2042 S3FIFO-0.9500-0.9000 cache size       12, 1724839 req, miss ratio 0.0473, byte miss ratio 0.0473
cdn1_colo28.ns2042 S3FIFO-0.9500-0.9000 cache size       25, 1724839 req, miss ratio 0.0075, byte miss ratio 0.0075
cdn1_colo28.ns2042 S3FIFO-0.9500-0.9000 cache size       50, 1724839 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_colo28.ns2042 S3FIFO-0.9500-0.9000 cache size      100, 1724839 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_colo28.ns2042 S3FIFO-0.1000-1.9000 cache size       12, 1724839 req, miss ratio 0.0262, byte miss ratio 0.0262
cdn1_colo28.ns2042 S3FIFO-0.1000-1.9000 cache size       25, 1724839 req, miss ratio 0.0031, byte miss ratio 0.0031
cdn1_colo28.ns2042 S3FIFO-0.1000-1.9000 cache size       50, 1724839 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns2042 S3FIFO-0.1000-1.9000 cache size      100, 1724839 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_colo28.ns2042 S3FIFO-0.0250-1.9000 cache size       12, 1724839 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns2042 S3FIFO-0.0250-1.9000 cache size       25, 1724839 req, miss ratio 1.0000, byte miss ratio 1.0000
