tencentBlock.ns1430 S3FIFO-0.0100-0.9000 cache size       81, 1454855 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns1430 S3FIFO-0.0100-0.9000 cache size      244, 1454855 req, miss ratio 0.4679, byte miss ratio 0.4679
tencentBlock.ns1430 S3FIFO-0.0100-0.9000 cache size      815, 1454855 req, miss ratio 0.4290, byte miss ratio 0.4290
tencentBlock.ns1430 S3FIFO-0.0100-0.9000 cache size     2445, 1454855 req, miss ratio 0.3815, byte miss ratio 0.3815
tencentBlock.ns1430 S3FIFO-0.0100-0.9000 cache size     8152, 1454855 req, miss ratio 0.3294, byte miss ratio 0.3294
tencentBlock.ns1430 S3FIFO-0.0100-0.9000 cache size    16304, 1454855 req, miss ratio 0.1258, byte miss ratio 0.1258
tencentBlock.ns1430 S3FIFO-0.0100-0.9000 cache size    32608, 1454855 req, miss ratio 0.0756, byte miss ratio 0.0756
tencentBlock.ns1430 S3FIFO-0.0100-0.9000 cache size    65217, 1454855 req, miss ratio 0.0571, byte miss ratio 0.0571
tencentBlock.ns1430 S3FIFO-0.9900-0.9000 cache size       81, 1454855 req, miss ratio 0.6324, byte miss ratio 0.6324
tencentBlock.ns1430 S3FIFO-0.9900-0.9000 cache size      244, 1454855 req, miss ratio 0.5072, byte miss ratio 0.5072
tencentBlock.ns1430 S3FIFO-0.9900-0.9000 cache size      815, 1454855 req, miss ratio 0.4544, byte miss ratio 0.4544
tencentBlock.ns1430 S3FIFO-0.9900-0.9000 cache size     2445, 1454855 req, miss ratio 0.4203, byte miss ratio 0.4203
tencentBlock.ns1430 S3FIFO-0.9900-0.9000 cache size     8152, 1454855 req, miss ratio 0.3844, byte miss ratio 0.3844
tencentBlock.ns1430 S3FIFO-0.9900-0.9000 cache size    16304, 1454855 req, miss ratio 0.2646, byte miss ratio 0.2646
tencentBlock.ns1430 S3FIFO-0.9900-0.9000 cache size    32608, 1454855 req, miss ratio 0.1224, byte miss ratio 0.1224
tencentBlock.ns1430 S3FIFO-0.9900-0.9000 cache size    65217, 1454855 req, miss ratio 0.0699, byte miss ratio 0.0699
tencentBlock.ns1430 S3FIFO-0.0010-1.9000 cache size       81, 1454855 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns1430 S3FIFO-0.0010-1.9000 cache size      244, 1454855 req, miss ratio 1.0000, byte miss ratio 1.0000
