cdn1_allcolo.ns4991 S3FIFO-0.0100-0.9000 cache size        8, 1716497 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns4991 S3FIFO-0.0100-0.9000 cache size       29, 1716497 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns4991 S3FIFO-0.0100-0.9000 cache size       58, 1716497 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns4991 S3FIFO-0.0100-0.9000 cache size      117, 1716497 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns4991 S3FIFO-0.0100-0.9000 cache size      234, 1716497 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns4991 S3FIFO-0.9000-1.9000 cache size        8, 1716497 req, miss ratio 0.0438, byte miss ratio 0.0438
cdn1_allcolo.ns4991 S3FIFO-0.9000-1.9000 cache size       29, 1716497 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_allcolo.ns4991 S3FIFO-0.9000-1.9000 cache size       58, 1716497 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_allcolo.ns4991 S3FIFO-0.9000-1.9000 cache size      117, 1716497 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns4991 S3FIFO-0.9000-1.9000 cache size      234, 1716497 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns4991 S3FIFO-0.8500-0.9000 cache size        8, 1716497 req, miss ratio 0.0419, byte miss ratio 0.0419
cdn1_allcolo.ns4991 S3FIFO-0.8500-0.9000 cache size       29, 1716497 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_allcolo.ns4991 S3FIFO-0.8500-0.9000 cache size       58, 1716497 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns4991 S3FIFO-0.8500-0.9000 cache size      117, 1716497 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns4991 S3FIFO-0.8500-0.9000 cache size      234, 1716497 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns4991 S3FIFO-0.3000-1.9000 cache size        8, 1716497 req, miss ratio 0.0302, byte miss ratio 0.0302
cdn1_allcolo.ns4991 S3FIFO-0.3000-1.9000 cache size       29, 1716497 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns4991 S3FIFO-0.3000-1.9000 cache size       58, 1716497 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns4991 S3FIFO-0.3000-1.9000 cache size      117, 1716497 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns4991 S3FIFO-0.3000-1.9000 cache size      234, 1716497 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns4991 S3FIFO-0.8500-1.9000 cache size        8, 1716497 req, miss ratio 0.0417, byte miss ratio 0.0417
cdn1_allcolo.ns4991 S3FIFO-0.8500-1.9000 cache size       29, 1716497 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_allcolo.ns4991 S3FIFO-0.8500-1.9000 cache size       58, 1716497 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns4991 S3FIFO-0.8500-1.9000 cache size      117, 1716497 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns4991 S3FIFO-0.8500-1.9000 cache size      234, 1716497 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns4991 S3FIFO-0.6000-0.9000 cache size        8, 1716497 req, miss ratio 0.0359, byte miss ratio 0.0359
cdn1_allcolo.ns4991 S3FIFO-0.6000-0.9000 cache size       29, 1716497 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_allcolo.ns4991 S3FIFO-0.6000-0.9000 cache size       58, 1716497 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns4991 S3FIFO-0.6000-0.9000 cache size      117, 1716497 req, miss ratio 0.0002, byte miss ratio 0.0002
