io_traces.ns21 S3FIFO-0.0010-1.9000 cache size      130, 33000000 req, miss ratio 1.0000, byte miss ratio 1.0000
io_traces.ns21 S3FIFO-0.0010-1.9000 cache size      392, 33000000 req, miss ratio 1.0000, byte miss ratio 1.0000
io_traces.ns21 S3FIFO-0.0010-1.9000 cache size     1309, 33000000 req, miss ratio 0.5374, byte miss ratio 0.5374
io_traces.ns21 S3FIFO-0.0010-1.9000 cache size     3929, 33000000 req, miss ratio 0.5324, byte miss ratio 0.5324
io_traces.ns21 S3FIFO-0.0010-1.9000 cache size    13097, 33000000 req, miss ratio 0.4088, byte miss ratio 0.4088
io_traces.ns21 S3FIFO-0.0010-1.9000 cache size    26195, 33000000 req, miss ratio 0.1714, byte miss ratio 0.1714
io_traces.ns21 S3FIFO-0.0010-1.9000 cache size    52390, 33000000 req, miss ratio 0.0174, byte miss ratio 0.0174
io_traces.ns21 S3FIFO-0.0010-1.9000 cache size   104780, 33000000 req, miss ratio 0.0042, byte miss ratio 0.0042
io_traces.ns21 S3FIFO-0.3500-1.9000 cache size      130, 33000000 req, miss ratio 0.6527, byte miss ratio 0.6527
io_traces.ns21 S3FIFO-0.3500-1.9000 cache size      392, 33000000 req, miss ratio 0.5500, byte miss ratio 0.5500
io_traces.ns21 S3FIFO-0.3500-1.9000 cache size     1309, 33000000 req, miss ratio 0.5282, byte miss ratio 0.5282
io_traces.ns21 S3FIFO-0.3500-1.9000 cache size     3929, 33000000 req, miss ratio 0.5268, byte miss ratio 0.5268
io_traces.ns21 S3FIFO-0.3500-1.9000 cache size    13097, 33000000 req, miss ratio 0.5268, byte miss ratio 0.5268
io_traces.ns21 S3FIFO-0.3500-1.9000 cache size    26195, 33000000 req, miss ratio 0.2180, byte miss ratio 0.2180
io_traces.ns21 S3FIFO-0.3500-1.9000 cache size    52390, 33000000 req, miss ratio 0.0194, byte miss ratio 0.0194
io_traces.ns21 S3FIFO-0.3500-1.9000 cache size   104780, 33000000 req, miss ratio 0.0040, byte miss ratio 0.0040
io_traces.ns21 S3FIFO-0.3500-0.9000 cache size      130, 33000000 req, miss ratio 0.6686, byte miss ratio 0.6686
io_traces.ns21 S3FIFO-0.3500-0.9000 cache size      392, 33000000 req, miss ratio 0.5548, byte miss ratio 0.5548
io_traces.ns21 S3FIFO-0.3500-0.9000 cache size     1309, 33000000 req, miss ratio 0.5283, byte miss ratio 0.5283
io_traces.ns21 S3FIFO-0.3500-0.9000 cache size     3929, 33000000 req, miss ratio 0.5269, byte miss ratio 0.5269
io_traces.ns21 S3FIFO-0.3500-0.9000 cache size    13097, 33000000 req, miss ratio 0.5235, byte miss ratio 0.5235
io_traces.ns21 S3FIFO-0.3500-0.9000 cache size    26195, 33000000 req, miss ratio 0.2180, byte miss ratio 0.2180
io_traces.ns21 S3FIFO-0.3500-0.9000 cache size    52390, 33000000 req, miss ratio 0.0194, byte miss ratio 0.0194
io_traces.ns21 S3FIFO-0.3500-0.9000 cache size   104780, 33000000 req, miss ratio 0.0040, byte miss ratio 0.0040
io_traces.ns21 S3FIFO-0.2000-0.9000 cache size      130, 33000000 req, miss ratio 0.6617, byte miss ratio 0.6617
io_traces.ns21 S3FIFO-0.2000-0.9000 cache size      392, 33000000 req, miss ratio 0.5485, byte miss ratio 0.5485
io_traces.ns21 S3FIFO-0.2000-0.9000 cache size     1309, 33000000 req, miss ratio 0.5283, byte miss ratio 0.5283
io_traces.ns21 S3FIFO-0.2000-0.9000 cache size     3929, 33000000 req, miss ratio 0.5269, byte miss ratio 0.5269
io_traces.ns21 S3FIFO-0.2000-0.9000 cache size    13097, 33000000 req, miss ratio 0.4501, byte miss ratio 0.4501
io_traces.ns21 S3FIFO-0.2000-0.9000 cache size    26195, 33000000 req, miss ratio 0.1936, byte miss ratio 0.1936
io_traces.ns21 S3FIFO-0.2000-0.9000 cache size    52390, 33000000 req, miss ratio 0.0184, byte miss ratio 0.0184
io_traces.ns21 S3FIFO-0.2000-0.9000 cache size   104780, 33000000 req, miss ratio 0.0041, byte miss ratio 0.0041
io_traces.ns21 S3FIFO-0.0100-0.9000 cache size      130, 33000000 req, miss ratio 0.6583, byte miss ratio 0.6583
io_traces.ns21 S3FIFO-0.0100-0.9000 cache size      392, 33000000 req, miss ratio 0.5604, byte miss ratio 0.5604
io_traces.ns21 S3FIFO-0.0100-0.9000 cache size     1309, 33000000 req, miss ratio 0.5293, byte miss ratio 0.5293
io_traces.ns21 S3FIFO-0.0100-0.9000 cache size     3929, 33000000 req, miss ratio 0.5276, byte miss ratio 0.5276
io_traces.ns21 S3FIFO-0.0100-0.9000 cache size    13097, 33000000 req, miss ratio 0.3578, byte miss ratio 0.3578
io_traces.ns21 S3FIFO-0.0100-0.9000 cache size    26195, 33000000 req, miss ratio 0.1746, byte miss ratio 0.1746
io_traces.ns21 S3FIFO-0.0100-0.9000 cache size    52390, 33000000 req, miss ratio 0.0173, byte miss ratio 0.0173
io_traces.ns21 S3FIFO-0.0100-0.9000 cache size   104780, 33000000 req, miss ratio 0.0042, byte miss ratio 0.0042
io_traces.ns21 S3FIFO-0.6500-1.9000 cache size      130, 33000000 req, miss ratio 0.7074, byte miss ratio 0.7074
io_traces.ns21 S3FIFO-0.6500-1.9000 cache size      392, 33000000 req, miss ratio 0.5822, byte miss ratio 0.5822
io_traces.ns21 S3FIFO-0.6500-1.9000 cache size     1309, 33000000 req, miss ratio 0.5305, byte miss ratio 0.5305
io_traces.ns21 S3FIFO-0.6500-1.9000 cache size     3929, 33000000 req, miss ratio 0.5269, byte miss ratio 0.5269
io_traces.ns21 S3FIFO-0.6500-1.9000 cache size    13097, 33000000 req, miss ratio 0.5238, byte miss ratio 0.5238
io_traces.ns21 S3FIFO-0.6500-1.9000 cache size    26195, 33000000 req, miss ratio 0.2224, byte miss ratio 0.2224
io_traces.ns21 S3FIFO-0.6500-1.9000 cache size    52390, 33000000 req, miss ratio 0.0311, byte miss ratio 0.0311
io_traces.ns21 S3FIFO-0.6500-1.9000 cache size   104780, 33000000 req, miss ratio 0.0048, byte miss ratio 0.0048
io_traces.ns21 S3FIFO-0.2500-1.9000 cache size      130, 33000000 req, miss ratio 0.6449, byte miss ratio 0.6449
io_traces.ns21 S3FIFO-0.2500-1.9000 cache size      392, 33000000 req, miss ratio 0.5456, byte miss ratio 0.5456
io_traces.ns21 S3FIFO-0.2500-1.9000 cache size     1309, 33000000 req, miss ratio 0.5281, byte miss ratio 0.5281
io_traces.ns21 S3FIFO-0.2500-1.9000 cache size     3929, 33000000 req, miss ratio 0.5267, byte miss ratio 0.5267
io_traces.ns21 S3FIFO-0.2500-1.9000 cache size    13097, 33000000 req, miss ratio 0.5222, byte miss ratio 0.5222
io_traces.ns21 S3FIFO-0.2500-1.9000 cache size    26195, 33000000 req, miss ratio 0.2037, byte miss ratio 0.2037
io_traces.ns21 S3FIFO-0.2500-1.9000 cache size    52390, 33000000 req, miss ratio 0.0188, byte miss ratio 0.0188
io_traces.ns21 S3FIFO-0.2500-1.9000 cache size   104780, 33000000 req, miss ratio 0.0041, byte miss ratio 0.0041
io_traces.ns21 S3FIFO-0.0050-0.9000 cache size      130, 33000000 req, miss ratio 1.0000, byte miss ratio 1.0000
io_traces.ns21 S3FIFO-0.0050-0.9000 cache size      392, 33000000 req, miss ratio 0.5637, byte miss ratio 0.5637
io_traces.ns21 S3FIFO-0.0050-0.9000 cache size     1309, 33000000 req, miss ratio 0.5325, byte miss ratio 0.5325
io_traces.ns21 S3FIFO-0.0050-0.9000 cache size     3929, 33000000 req, miss ratio 0.5277, byte miss ratio 0.5277
io_traces.ns21 S3FIFO-0.0050-0.9000 cache size    13097, 33000000 req, miss ratio 0.3573, byte miss ratio 0.3573
io_traces.ns21 S3FIFO-0.0050-0.9000 cache size    26195, 33000000 req, miss ratio 0.1727, byte miss ratio 0.1727
io_traces.ns21 S3FIFO-0.0050-0.9000 cache size    52390, 33000000 req, miss ratio 0.0173, byte miss ratio 0.0173
io_traces.ns21 S3FIFO-0.0050-0.9000 cache size   104780, 33000000 req, miss ratio 0.0042, byte miss ratio 0.0042
io_traces.ns21 S3FIFO-0.1500-1.9000 cache size      130, 33000000 req, miss ratio 0.6334, byte miss ratio 0.6334
io_traces.ns21 S3FIFO-0.1500-1.9000 cache size      392, 33000000 req, miss ratio 0.5491, byte miss ratio 0.5491
io_traces.ns21 S3FIFO-0.1500-1.9000 cache size     1309, 33000000 req, miss ratio 0.5282, byte miss ratio 0.5282
io_traces.ns21 S3FIFO-0.1500-1.9000 cache size     3929, 33000000 req, miss ratio 0.5267, byte miss ratio 0.5267
io_traces.ns21 S3FIFO-0.1500-1.9000 cache size    13097, 33000000 req, miss ratio 0.4681, byte miss ratio 0.4681
io_traces.ns21 S3FIFO-0.1500-1.9000 cache size    26195, 33000000 req, miss ratio 0.2391, byte miss ratio 0.2391
io_traces.ns21 S3FIFO-0.1500-1.9000 cache size    52390, 33000000 req, miss ratio 0.0181, byte miss ratio 0.0181
