tencentBlock.ns16678 S3FIFO-0.4500-0.9000 cache size      397, 3745032 req, miss ratio 0.4979, byte miss ratio 0.4979
tencentBlock.ns16678 S3FIFO-0.4500-0.9000 cache size     1192, 3745032 req, miss ratio 0.3654, byte miss ratio 0.3654
tencentBlock.ns16678 S3FIFO-0.4500-0.9000 cache size     3975, 3745032 req, miss ratio 0.2486, byte miss ratio 0.2486
tencentBlock.ns16678 S3FIFO-0.4500-0.9000 cache size    11925, 3745032 req, miss ratio 0.2209, byte miss ratio 0.2209
tencentBlock.ns16678 S3FIFO-0.4500-0.9000 cache size    39750, 3745032 req, miss ratio 0.1583, byte miss ratio 0.1583
tencentBlock.ns16678 S3FIFO-0.4500-0.9000 cache size    79500, 3745032 req, miss ratio 0.1251, byte miss ratio 0.1251
tencentBlock.ns16678 S3FIFO-0.4500-0.9000 cache size   159001, 3745032 req, miss ratio 0.1102, byte miss ratio 0.1102
tencentBlock.ns16678 S3FIFO-0.4500-0.9000 cache size   318003, 3745032 req, miss ratio 0.1065, byte miss ratio 0.1065
tencentBlock.ns16678 S3FIFO-0.9500-0.9000 cache size      397, 3745032 req, miss ratio 0.5790, byte miss ratio 0.5790
tencentBlock.ns16678 S3FIFO-0.9500-0.9000 cache size     1192, 3745032 req, miss ratio 0.4285, byte miss ratio 0.4285
tencentBlock.ns16678 S3FIFO-0.9500-0.9000 cache size     3975, 3745032 req, miss ratio 0.2976, byte miss ratio 0.2976
tencentBlock.ns16678 S3FIFO-0.9500-0.9000 cache size    11925, 3745032 req, miss ratio 0.2332, byte miss ratio 0.2332
tencentBlock.ns16678 S3FIFO-0.9500-0.9000 cache size    39750, 3745032 req, miss ratio 0.1641, byte miss ratio 0.1641
tencentBlock.ns16678 S3FIFO-0.9500-0.9000 cache size    79500, 3745032 req, miss ratio 0.1352, byte miss ratio 0.1352
tencentBlock.ns16678 S3FIFO-0.9500-0.9000 cache size   159001, 3745032 req, miss ratio 0.1185, byte miss ratio 0.1185
tencentBlock.ns16678 S3FIFO-0.9500-0.9000 cache size   318003, 3745032 req, miss ratio 0.1104, byte miss ratio 0.1104
tencentBlock.ns16678 S3FIFO-0.3500-1.9000 cache size      397, 3745032 req, miss ratio 0.4957, byte miss ratio 0.4957
tencentBlock.ns16678 S3FIFO-0.3500-1.9000 cache size     1192, 3745032 req, miss ratio 0.3537, byte miss ratio 0.3537
tencentBlock.ns16678 S3FIFO-0.3500-1.9000 cache size     3975, 3745032 req, miss ratio 0.2482, byte miss ratio 0.2482
tencentBlock.ns16678 S3FIFO-0.3500-1.9000 cache size    11925, 3745032 req, miss ratio 0.2206, byte miss ratio 0.2206
tencentBlock.ns16678 S3FIFO-0.3500-1.9000 cache size    39750, 3745032 req, miss ratio 0.1593, byte miss ratio 0.1593
tencentBlock.ns16678 S3FIFO-0.3500-1.9000 cache size    79500, 3745032 req, miss ratio 0.1237, byte miss ratio 0.1237
tencentBlock.ns16678 S3FIFO-0.3500-1.9000 cache size   159001, 3745032 req, miss ratio 0.1098, byte miss ratio 0.1098
tencentBlock.ns16678 S3FIFO-0.3500-1.9000 cache size   318003, 3745032 req, miss ratio 0.1065, byte miss ratio 0.1065
tencentBlock.ns16678 S3FIFO-0.0250-1.9000 cache size      397, 3745032 req, miss ratio 0.5112, byte miss ratio 0.5112
tencentBlock.ns16678 S3FIFO-0.0250-1.9000 cache size     1192, 3745032 req, miss ratio 0.3211, byte miss ratio 0.3211
