cdn1_allcolo.ns51 S3FIFO-0.4500-1.9000 cache size      528, 20409332 req, miss ratio 0.7400, byte miss ratio 0.7400
cdn1_allcolo.ns51 S3FIFO-0.4500-1.9000 cache size     1586, 20409332 req, miss ratio 0.6615, byte miss ratio 0.6615
cdn1_allcolo.ns51 S3FIFO-0.4500-1.9000 cache size     5289, 20409332 req, miss ratio 0.5641, byte miss ratio 0.5641
cdn1_allcolo.ns51 S3FIFO-0.4500-1.9000 cache size    15869, 20409332 req, miss ratio 0.4442, byte miss ratio 0.4442
cdn1_allcolo.ns51 S3FIFO-0.4500-1.9000 cache size    52897, 20409332 req, miss ratio 0.2595, byte miss ratio 0.2595
cdn1_allcolo.ns51 S3FIFO-0.4500-1.9000 cache size   105794, 20409332 req, miss ratio 0.1469, byte miss ratio 0.1469
cdn1_allcolo.ns51 S3FIFO-0.4500-1.9000 cache size   211588, 20409332 req, miss ratio 0.0642, byte miss ratio 0.0642
cdn1_allcolo.ns51 S3FIFO-0.4500-1.9000 cache size   423177, 20409332 req, miss ratio 0.0280, byte miss ratio 0.0280
cdn1_allcolo.ns51 S3FIFO-0.0100-0.9000 cache size      528, 20409332 req, miss ratio 0.8172, byte miss ratio 0.8172
cdn1_allcolo.ns51 S3FIFO-0.0100-0.9000 cache size     1586, 20409332 req, miss ratio 0.7368, byte miss ratio 0.7368
cdn1_allcolo.ns51 S3FIFO-0.0100-0.9000 cache size     5289, 20409332 req, miss ratio 0.5837, byte miss ratio 0.5837
cdn1_allcolo.ns51 S3FIFO-0.0100-0.9000 cache size    15869, 20409332 req, miss ratio 0.4171, byte miss ratio 0.4171
cdn1_allcolo.ns51 S3FIFO-0.0100-0.9000 cache size    52897, 20409332 req, miss ratio 0.2319, byte miss ratio 0.2319
cdn1_allcolo.ns51 S3FIFO-0.0100-0.9000 cache size   105794, 20409332 req, miss ratio 0.1280, byte miss ratio 0.1280
cdn1_allcolo.ns51 S3FIFO-0.0100-0.9000 cache size   211588, 20409332 req, miss ratio 0.0520, byte miss ratio 0.0520
cdn1_allcolo.ns51 S3FIFO-0.0100-0.9000 cache size   423177, 20409332 req, miss ratio 0.0269, byte miss ratio 0.0269
cdn1_allcolo.ns51 S3FIFO-0.4500-0.9000 cache size      528, 20409332 req, miss ratio 0.7406, byte miss ratio 0.7406
cdn1_allcolo.ns51 S3FIFO-0.4500-0.9000 cache size     1586, 20409332 req, miss ratio 0.6607, byte miss ratio 0.6607
cdn1_allcolo.ns51 S3FIFO-0.4500-0.9000 cache size     5289, 20409332 req, miss ratio 0.5608, byte miss ratio 0.5608
cdn1_allcolo.ns51 S3FIFO-0.4500-0.9000 cache size    15869, 20409332 req, miss ratio 0.4390, byte miss ratio 0.4390
cdn1_allcolo.ns51 S3FIFO-0.4500-0.9000 cache size    52897, 20409332 req, miss ratio 0.2583, byte miss ratio 0.2583
cdn1_allcolo.ns51 S3FIFO-0.4500-0.9000 cache size   105794, 20409332 req, miss ratio 0.1472, byte miss ratio 0.1472
cdn1_allcolo.ns51 S3FIFO-0.4500-0.9000 cache size   211588, 20409332 req, miss ratio 0.0642, byte miss ratio 0.0642
cdn1_allcolo.ns51 S3FIFO-0.4500-0.9000 cache size   423177, 20409332 req, miss ratio 0.0280, byte miss ratio 0.0280
cdn1_allcolo.ns51 S3FIFO-0.6000-1.9000 cache size      528, 20409332 req, miss ratio 0.7423, byte miss ratio 0.7423
cdn1_allcolo.ns51 S3FIFO-0.6000-1.9000 cache size     1586, 20409332 req, miss ratio 0.6701, byte miss ratio 0.6701
cdn1_allcolo.ns51 S3FIFO-0.6000-1.9000 cache size     5289, 20409332 req, miss ratio 0.5766, byte miss ratio 0.5766
cdn1_allcolo.ns51 S3FIFO-0.6000-1.9000 cache size    15869, 20409332 req, miss ratio 0.4576, byte miss ratio 0.4576
cdn1_allcolo.ns51 S3FIFO-0.6000-1.9000 cache size    52897, 20409332 req, miss ratio 0.2700, byte miss ratio 0.2700
cdn1_allcolo.ns51 S3FIFO-0.6000-1.9000 cache size   105794, 20409332 req, miss ratio 0.1550, byte miss ratio 0.1550
cdn1_allcolo.ns51 S3FIFO-0.6000-1.9000 cache size   211588, 20409332 req, miss ratio 0.0697, byte miss ratio 0.0697
cdn1_allcolo.ns51 S3FIFO-0.6000-1.9000 cache size   423177, 20409332 req, miss ratio 0.0293, byte miss ratio 0.0293
cdn1_allcolo.ns51 S3FIFO-0.2500-0.9000 cache size      528, 20409332 req, miss ratio 0.7513, byte miss ratio 0.7513
cdn1_allcolo.ns51 S3FIFO-0.2500-0.9000 cache size     1586, 20409332 req, miss ratio 0.6559, byte miss ratio 0.6559
cdn1_allcolo.ns51 S3FIFO-0.2500-0.9000 cache size     5289, 20409332 req, miss ratio 0.5485, byte miss ratio 0.5485
cdn1_allcolo.ns51 S3FIFO-0.2500-0.9000 cache size    15869, 20409332 req, miss ratio 0.4224, byte miss ratio 0.4224
cdn1_allcolo.ns51 S3FIFO-0.2500-0.9000 cache size    52897, 20409332 req, miss ratio 0.2439, byte miss ratio 0.2439
cdn1_allcolo.ns51 S3FIFO-0.2500-0.9000 cache size   105794, 20409332 req, miss ratio 0.1370, byte miss ratio 0.1370
cdn1_allcolo.ns51 S3FIFO-0.2500-0.9000 cache size   211588, 20409332 req, miss ratio 0.0576, byte miss ratio 0.0576
cdn1_allcolo.ns51 S3FIFO-0.2500-0.9000 cache size   423177, 20409332 req, miss ratio 0.0271, byte miss ratio 0.0271
cdn1_allcolo.ns51 S3FIFO-0.0100-1.9000 cache size      528, 20409332 req, miss ratio 0.8138, byte miss ratio 0.8138
cdn1_allcolo.ns51 S3FIFO-0.0100-1.9000 cache size     1586, 20409332 req, miss ratio 0.7333, byte miss ratio 0.7333
cdn1_allcolo.ns51 S3FIFO-0.0100-1.9000 cache size     5289, 20409332 req, miss ratio 0.5811, byte miss ratio 0.5811
