tencentBlock.ns20128 S3FIFO-0.7500-0.9000 cache size     2801, 46512102 req, miss ratio 0.7515, byte miss ratio 0.7515
tencentBlock.ns20128 S3FIFO-0.7500-0.9000 cache size     8404, 46512102 req, miss ratio 0.6662, byte miss ratio 0.6662
tencentBlock.ns20128 S3FIFO-0.7500-0.9000 cache size    28016, 46512102 req, miss ratio 0.5493, byte miss ratio 0.5493
tencentBlock.ns20128 S3FIFO-0.7500-0.9000 cache size    84048, 46512102 req, miss ratio 0.4040, byte miss ratio 0.4040
tencentBlock.ns20128 S3FIFO-0.7500-0.9000 cache size   280161, 46512102 req, miss ratio 0.2156, byte miss ratio 0.2156
tencentBlock.ns20128 S3FIFO-0.7500-0.9000 cache size   560322, 46512102 req, miss ratio 0.1397, byte miss ratio 0.1397
tencentBlock.ns20128 S3FIFO-0.7500-0.9000 cache size  1120644, 46512102 req, miss ratio 0.0890, byte miss ratio 0.0890
tencentBlock.ns20128 S3FIFO-0.7500-0.9000 cache size  2241288, 46512102 req, miss ratio 0.0644, byte miss ratio 0.0644
tencentBlock.ns20128 S3FIFO-0.9900-0.9000 cache size     2801, 46512102 req, miss ratio 0.7698, byte miss ratio 0.7698
tencentBlock.ns20128 S3FIFO-0.9900-0.9000 cache size     8404, 46512102 req, miss ratio 0.6846, byte miss ratio 0.6846
tencentBlock.ns20128 S3FIFO-0.9900-0.9000 cache size    28016, 46512102 req, miss ratio 0.5768, byte miss ratio 0.5768
tencentBlock.ns20128 S3FIFO-0.9900-0.9000 cache size    84048, 46512102 req, miss ratio 0.4213, byte miss ratio 0.4213
tencentBlock.ns20128 S3FIFO-0.9900-0.9000 cache size   280161, 46512102 req, miss ratio 0.2355, byte miss ratio 0.2355
tencentBlock.ns20128 S3FIFO-0.9900-0.9000 cache size   560322, 46512102 req, miss ratio 0.1543, byte miss ratio 0.1543
tencentBlock.ns20128 S3FIFO-0.9900-0.9000 cache size  1120644, 46512102 req, miss ratio 0.0987, byte miss ratio 0.0987
tencentBlock.ns20128 S3FIFO-0.9900-0.9000 cache size  2241288, 46512102 req, miss ratio 0.0696, byte miss ratio 0.0696
tencentBlock.ns20128 S3FIFO-0.0250-0.9000 cache size     2801, 46512102 req, miss ratio 0.7809, byte miss ratio 0.7809
tencentBlock.ns20128 S3FIFO-0.0250-0.9000 cache size     8404, 46512102 req, miss ratio 0.6680, byte miss ratio 0.6680
tencentBlock.ns20128 S3FIFO-0.0250-0.9000 cache size    28016, 46512102 req, miss ratio 0.5330, byte miss ratio 0.5330
tencentBlock.ns20128 S3FIFO-0.0250-0.9000 cache size    84048, 46512102 req, miss ratio 0.3611, byte miss ratio 0.3611
tencentBlock.ns20128 S3FIFO-0.0250-0.9000 cache size   280161, 46512102 req, miss ratio 0.1893, byte miss ratio 0.1893
tencentBlock.ns20128 S3FIFO-0.0250-0.9000 cache size   560322, 46512102 req, miss ratio 0.1184, byte miss ratio 0.1184
tencentBlock.ns20128 S3FIFO-0.0250-0.9000 cache size  1120644, 46512102 req, miss ratio 0.0800, byte miss ratio 0.0800
tencentBlock.ns20128 S3FIFO-0.0250-0.9000 cache size  2241288, 46512102 req, miss ratio 0.0626, byte miss ratio 0.0626
tencentBlock.ns20128 S3FIFO-0.1000-1.9000 cache size     2801, 46512102 req, miss ratio 0.7574, byte miss ratio 0.7574
tencentBlock.ns20128 S3FIFO-0.1000-1.9000 cache size     8404, 46512102 req, miss ratio 0.6440, byte miss ratio 0.6440
tencentBlock.ns20128 S3FIFO-0.1000-1.9000 cache size    28016, 46512102 req, miss ratio 0.5215, byte miss ratio 0.5215
tencentBlock.ns20128 S3FIFO-0.1000-1.9000 cache size    84048, 46512102 req, miss ratio 0.3647, byte miss ratio 0.3647
tencentBlock.ns20128 S3FIFO-0.1000-1.9000 cache size   280161, 46512102 req, miss ratio 0.1877, byte miss ratio 0.1877
tencentBlock.ns20128 S3FIFO-0.1000-1.9000 cache size   560322, 46512102 req, miss ratio 0.1178, byte miss ratio 0.1178
tencentBlock.ns20128 S3FIFO-0.1000-1.9000 cache size  1120644, 46512102 req, miss ratio 0.0789, byte miss ratio 0.0789
tencentBlock.ns20128 S3FIFO-0.1000-1.9000 cache size  2241288, 46512102 req, miss ratio 0.0624, byte miss ratio 0.0624
tencentBlock.ns20128 S3FIFO-0.0050-0.9000 cache size     2801, 46512102 req, miss ratio 0.7853, byte miss ratio 0.7853
tencentBlock.ns20128 S3FIFO-0.0050-0.9000 cache size     8404, 46512102 req, miss ratio 0.6849, byte miss ratio 0.6849
tencentBlock.ns20128 S3FIFO-0.0050-0.9000 cache size    28016, 46512102 req, miss ratio 0.5540, byte miss ratio 0.5540
tencentBlock.ns20128 S3FIFO-0.0050-0.9000 cache size    84048, 46512102 req, miss ratio 0.3736, byte miss ratio 0.3736
tencentBlock.ns20128 S3FIFO-0.0050-0.9000 cache size   280161, 46512102 req, miss ratio 0.1933, byte miss ratio 0.1933
tencentBlock.ns20128 S3FIFO-0.0050-0.9000 cache size   560322, 46512102 req, miss ratio 0.1205, byte miss ratio 0.1205
tencentBlock.ns20128 S3FIFO-0.0050-0.9000 cache size  1120644, 46512102 req, miss ratio 0.0814, byte miss ratio 0.0814
tencentBlock.ns20128 S3FIFO-0.0050-0.9000 cache size  2241288, 46512102 req, miss ratio 0.0627, byte miss ratio 0.0627
tencentBlock.ns20128 S3FIFO-0.1000-0.9000 cache size     2801, 46512102 req, miss ratio 0.7629, byte miss ratio 0.7629
tencentBlock.ns20128 S3FIFO-0.1000-0.9000 cache size     8404, 46512102 req, miss ratio 0.6460, byte miss ratio 0.6460
tencentBlock.ns20128 S3FIFO-0.1000-0.9000 cache size    28016, 46512102 req, miss ratio 0.5183, byte miss ratio 0.5183
tencentBlock.ns20128 S3FIFO-0.1000-0.9000 cache size    84048, 46512102 req, miss ratio 0.3602, byte miss ratio 0.3602
tencentBlock.ns20128 S3FIFO-0.1000-0.9000 cache size   280161, 46512102 req, miss ratio 0.1872, byte miss ratio 0.1872
