cdn1_colo28.ns838 S3FIFO-0.9000-1.9000 cache size      112, 4197444 req, miss ratio 0.6985, byte miss ratio 0.6985
cdn1_colo28.ns838 S3FIFO-0.9000-1.9000 cache size      337, 4197444 req, miss ratio 0.5843, byte miss ratio 0.5843
cdn1_colo28.ns838 S3FIFO-0.9000-1.9000 cache size     1125, 4197444 req, miss ratio 0.4504, byte miss ratio 0.4504
cdn1_colo28.ns838 S3FIFO-0.9000-1.9000 cache size     3377, 4197444 req, miss ratio 0.3324, byte miss ratio 0.3324
cdn1_colo28.ns838 S3FIFO-0.9000-1.9000 cache size    11259, 4197444 req, miss ratio 0.2022, byte miss ratio 0.2022
cdn1_colo28.ns838 S3FIFO-0.9000-1.9000 cache size    22519, 4197444 req, miss ratio 0.1252, byte miss ratio 0.1252
cdn1_colo28.ns838 S3FIFO-0.9000-1.9000 cache size    45039, 4197444 req, miss ratio 0.0659, byte miss ratio 0.0659
cdn1_colo28.ns838 S3FIFO-0.9000-1.9000 cache size    90078, 4197444 req, miss ratio 0.0338, byte miss ratio 0.0338
cdn1_colo28.ns838 S3FIFO-0.0250-0.9000 cache size      112, 4197444 req, miss ratio 0.5799, byte miss ratio 0.5799
cdn1_colo28.ns838 S3FIFO-0.0250-0.9000 cache size      337, 4197444 req, miss ratio 0.4580, byte miss ratio 0.4580
cdn1_colo28.ns838 S3FIFO-0.0250-0.9000 cache size     1125, 4197444 req, miss ratio 0.3503, byte miss ratio 0.3503
cdn1_colo28.ns838 S3FIFO-0.0250-0.9000 cache size     3377, 4197444 req, miss ratio 0.2624, byte miss ratio 0.2624
cdn1_colo28.ns838 S3FIFO-0.0250-0.9000 cache size    11259, 4197444 req, miss ratio 0.1523, byte miss ratio 0.1523
cdn1_colo28.ns838 S3FIFO-0.0250-0.9000 cache size    22519, 4197444 req, miss ratio 0.0853, byte miss ratio 0.0853
cdn1_colo28.ns838 S3FIFO-0.0250-0.9000 cache size    45039, 4197444 req, miss ratio 0.0430, byte miss ratio 0.0430
cdn1_colo28.ns838 S3FIFO-0.0250-0.9000 cache size    90078, 4197444 req, miss ratio 0.0282, byte miss ratio 0.0282
cdn1_colo28.ns838 S3FIFO-0.9500-1.9000 cache size      112, 4197444 req, miss ratio 0.7164, byte miss ratio 0.7164
cdn1_colo28.ns838 S3FIFO-0.9500-1.9000 cache size      337, 4197444 req, miss ratio 0.5982, byte miss ratio 0.5982
cdn1_colo28.ns838 S3FIFO-0.9500-1.9000 cache size     1125, 4197444 req, miss ratio 0.4599, byte miss ratio 0.4599
cdn1_colo28.ns838 S3FIFO-0.9500-1.9000 cache size     3377, 4197444 req, miss ratio 0.3397, byte miss ratio 0.3397
cdn1_colo28.ns838 S3FIFO-0.9500-1.9000 cache size    11259, 4197444 req, miss ratio 0.2057, byte miss ratio 0.2057
cdn1_colo28.ns838 S3FIFO-0.9500-1.9000 cache size    22519, 4197444 req, miss ratio 0.1277, byte miss ratio 0.1277
cdn1_colo28.ns838 S3FIFO-0.9500-1.9000 cache size    45039, 4197444 req, miss ratio 0.0678, byte miss ratio 0.0678
cdn1_colo28.ns838 S3FIFO-0.9500-1.9000 cache size    90078, 4197444 req, miss ratio 0.0348, byte miss ratio 0.0348
cdn1_colo28.ns838 S3FIFO-0.4000-0.9000 cache size      112, 4197444 req, miss ratio 0.6106, byte miss ratio 0.6106
cdn1_colo28.ns838 S3FIFO-0.4000-0.9000 cache size      337, 4197444 req, miss ratio 0.4912, byte miss ratio 0.4912
cdn1_colo28.ns838 S3FIFO-0.4000-0.9000 cache size     1125, 4197444 req, miss ratio 0.3715, byte miss ratio 0.3715
cdn1_colo28.ns838 S3FIFO-0.4000-0.9000 cache size     3377, 4197444 req, miss ratio 0.2811, byte miss ratio 0.2811
cdn1_colo28.ns838 S3FIFO-0.4000-0.9000 cache size    11259, 4197444 req, miss ratio 0.1725, byte miss ratio 0.1725
cdn1_colo28.ns838 S3FIFO-0.4000-0.9000 cache size    22519, 4197444 req, miss ratio 0.1025, byte miss ratio 0.1025
cdn1_colo28.ns838 S3FIFO-0.4000-0.9000 cache size    45039, 4197444 req, miss ratio 0.0504, byte miss ratio 0.0504
cdn1_colo28.ns838 S3FIFO-0.4000-0.9000 cache size    90078, 4197444 req, miss ratio 0.0284, byte miss ratio 0.0284
cdn1_colo28.ns838 S3FIFO-0.0250-1.9000 cache size      112, 4197444 req, miss ratio 0.5830, byte miss ratio 0.5830
cdn1_colo28.ns838 S3FIFO-0.0250-1.9000 cache size      337, 4197444 req, miss ratio 0.4608, byte miss ratio 0.4608
cdn1_colo28.ns838 S3FIFO-0.0250-1.9000 cache size     1125, 4197444 req, miss ratio 0.3526, byte miss ratio 0.3526
cdn1_colo28.ns838 S3FIFO-0.0250-1.9000 cache size     3377, 4197444 req, miss ratio 0.2664, byte miss ratio 0.2664
cdn1_colo28.ns838 S3FIFO-0.0250-1.9000 cache size    11259, 4197444 req, miss ratio 0.1570, byte miss ratio 0.1570
cdn1_colo28.ns838 S3FIFO-0.0250-1.9000 cache size    22519, 4197444 req, miss ratio 0.0882, byte miss ratio 0.0882
