io_traces.ns255 S3FIFO-0.8500-1.9000 cache size      235, 2200000 req, miss ratio 0.6695, byte miss ratio 0.6695
io_traces.ns255 S3FIFO-0.8500-1.9000 cache size      705, 2200000 req, miss ratio 0.5380, byte miss ratio 0.5380
io_traces.ns255 S3FIFO-0.8500-1.9000 cache size     2352, 2200000 req, miss ratio 0.4920, byte miss ratio 0.4920
io_traces.ns255 S3FIFO-0.8500-1.9000 cache size     7056, 2200000 req, miss ratio 0.4810, byte miss ratio 0.4810
io_traces.ns255 S3FIFO-0.8500-1.9000 cache size    23520, 2200000 req, miss ratio 0.3391, byte miss ratio 0.3391
io_traces.ns255 S3FIFO-0.8500-1.9000 cache size    47040, 2200000 req, miss ratio 0.2016, byte miss ratio 0.2016
io_traces.ns255 S3FIFO-0.8500-1.9000 cache size    94081, 2200000 req, miss ratio 0.1297, byte miss ratio 0.1297
io_traces.ns255 S3FIFO-0.8500-1.9000 cache size   188163, 2200000 req, miss ratio 0.1107, byte miss ratio 0.1107
io_traces.ns255 S3FIFO-0.1000-0.9000 cache size      235, 2200000 req, miss ratio 0.5390, byte miss ratio 0.5390
io_traces.ns255 S3FIFO-0.1000-0.9000 cache size      705, 2200000 req, miss ratio 0.5178, byte miss ratio 0.5178
io_traces.ns255 S3FIFO-0.1000-0.9000 cache size     2352, 2200000 req, miss ratio 0.4630, byte miss ratio 0.4630
io_traces.ns255 S3FIFO-0.1000-0.9000 cache size     7056, 2200000 req, miss ratio 0.4448, byte miss ratio 0.4448
io_traces.ns255 S3FIFO-0.1000-0.9000 cache size    23520, 2200000 req, miss ratio 0.2741, byte miss ratio 0.2741
io_traces.ns255 S3FIFO-0.1000-0.9000 cache size    47040, 2200000 req, miss ratio 0.1133, byte miss ratio 0.1133
io_traces.ns255 S3FIFO-0.1000-0.9000 cache size    94081, 2200000 req, miss ratio 0.1075, byte miss ratio 0.1075
io_traces.ns255 S3FIFO-0.1000-0.9000 cache size   188163, 2200000 req, miss ratio 0.1069, byte miss ratio 0.1069
io_traces.ns255 S3FIFO-0.0010-1.9000 cache size      235, 2200000 req, miss ratio 1.0000, byte miss ratio 1.0000
io_traces.ns255 S3FIFO-0.0010-1.9000 cache size      705, 2200000 req, miss ratio 1.0000, byte miss ratio 1.0000
io_traces.ns255 S3FIFO-0.0010-1.9000 cache size     2352, 2200000 req, miss ratio 0.4687, byte miss ratio 0.4687
io_traces.ns255 S3FIFO-0.0010-1.9000 cache size     7056, 2200000 req, miss ratio 0.4249, byte miss ratio 0.4249
io_traces.ns255 S3FIFO-0.0010-1.9000 cache size    23520, 2200000 req, miss ratio 0.2604, byte miss ratio 0.2604
