tencentBlock.ns6504 S3FIFO-0.8500-0.9000 cache size       47, 2402679 req, miss ratio 0.5848, byte miss ratio 0.5848
tencentBlock.ns6504 S3FIFO-0.8500-0.9000 cache size      142, 2402679 req, miss ratio 0.2417, byte miss ratio 0.2417
tencentBlock.ns6504 S3FIFO-0.8500-0.9000 cache size      475, 2402679 req, miss ratio 0.1211, byte miss ratio 0.1211
tencentBlock.ns6504 S3FIFO-0.8500-0.9000 cache size     1426, 2402679 req, miss ratio 0.0969, byte miss ratio 0.0969
tencentBlock.ns6504 S3FIFO-0.8500-0.9000 cache size     4756, 2402679 req, miss ratio 0.0789, byte miss ratio 0.0789
tencentBlock.ns6504 S3FIFO-0.8500-0.9000 cache size     9513, 2402679 req, miss ratio 0.0689, byte miss ratio 0.0689
tencentBlock.ns6504 S3FIFO-0.8500-0.9000 cache size    19026, 2402679 req, miss ratio 0.0484, byte miss ratio 0.0484
tencentBlock.ns6504 S3FIFO-0.8500-0.9000 cache size    38052, 2402679 req, miss ratio 0.0236, byte miss ratio 0.0236
tencentBlock.ns6504 S3FIFO-0.4500-0.9000 cache size       47, 2402679 req, miss ratio 0.5611, byte miss ratio 0.5611
tencentBlock.ns6504 S3FIFO-0.4500-0.9000 cache size      142, 2402679 req, miss ratio 0.1774, byte miss ratio 0.1774
tencentBlock.ns6504 S3FIFO-0.4500-0.9000 cache size      475, 2402679 req, miss ratio 0.1019, byte miss ratio 0.1019
tencentBlock.ns6504 S3FIFO-0.4500-0.9000 cache size     1426, 2402679 req, miss ratio 0.0898, byte miss ratio 0.0898
tencentBlock.ns6504 S3FIFO-0.4500-0.9000 cache size     4756, 2402679 req, miss ratio 0.0735, byte miss ratio 0.0735
tencentBlock.ns6504 S3FIFO-0.4500-0.9000 cache size     9513, 2402679 req, miss ratio 0.0655, byte miss ratio 0.0655
tencentBlock.ns6504 S3FIFO-0.4500-0.9000 cache size    19026, 2402679 req, miss ratio 0.0467, byte miss ratio 0.0467
tencentBlock.ns6504 S3FIFO-0.4500-0.9000 cache size    38052, 2402679 req, miss ratio 0.0226, byte miss ratio 0.0226
tencentBlock.ns6504 S3FIFO-0.1500-0.9000 cache size       47, 2402679 req, miss ratio 0.4395, byte miss ratio 0.4395
tencentBlock.ns6504 S3FIFO-0.1500-0.9000 cache size      142, 2402679 req, miss ratio 0.1440, byte miss ratio 0.1440
tencentBlock.ns6504 S3FIFO-0.1500-0.9000 cache size      475, 2402679 req, miss ratio 0.0985, byte miss ratio 0.0985
tencentBlock.ns6504 S3FIFO-0.1500-0.9000 cache size     1426, 2402679 req, miss ratio 0.0850, byte miss ratio 0.0850
tencentBlock.ns6504 S3FIFO-0.1500-0.9000 cache size     4756, 2402679 req, miss ratio 0.0711, byte miss ratio 0.0711
tencentBlock.ns6504 S3FIFO-0.1500-0.9000 cache size     9513, 2402679 req, miss ratio 0.0643, byte miss ratio 0.0643
tencentBlock.ns6504 S3FIFO-0.1500-0.9000 cache size    19026, 2402679 req, miss ratio 0.0447, byte miss ratio 0.0447
tencentBlock.ns6504 S3FIFO-0.1500-0.9000 cache size    38052, 2402679 req, miss ratio 0.0222, byte miss ratio 0.0222
tencentBlock.ns6504 S3FIFO-0.6500-1.9000 cache size       47, 2402679 req, miss ratio 0.5750, byte miss ratio 0.5750
tencentBlock.ns6504 S3FIFO-0.6500-1.9000 cache size      142, 2402679 req, miss ratio 0.2113, byte miss ratio 0.2113
tencentBlock.ns6504 S3FIFO-0.6500-1.9000 cache size      475, 2402679 req, miss ratio 0.1089, byte miss ratio 0.1089
tencentBlock.ns6504 S3FIFO-0.6500-1.9000 cache size     1426, 2402679 req, miss ratio 0.0929, byte miss ratio 0.0929
tencentBlock.ns6504 S3FIFO-0.6500-1.9000 cache size     4756, 2402679 req, miss ratio 0.0778, byte miss ratio 0.0778
tencentBlock.ns6504 S3FIFO-0.6500-1.9000 cache size     9513, 2402679 req, miss ratio 0.0661, byte miss ratio 0.0661
tencentBlock.ns6504 S3FIFO-0.6500-1.9000 cache size    19026, 2402679 req, miss ratio 0.0483, byte miss ratio 0.0483
tencentBlock.ns6504 S3FIFO-0.6500-1.9000 cache size    38052, 2402679 req, miss ratio 0.0228, byte miss ratio 0.0228
tencentBlock.ns6504 S3FIFO-0.2500-1.9000 cache size       47, 2402679 req, miss ratio 0.5267, byte miss ratio 0.5267
tencentBlock.ns6504 S3FIFO-0.2500-1.9000 cache size      142, 2402679 req, miss ratio 0.1547, byte miss ratio 0.1547
tencentBlock.ns6504 S3FIFO-0.2500-1.9000 cache size      475, 2402679 req, miss ratio 0.0992, byte miss ratio 0.0992
tencentBlock.ns6504 S3FIFO-0.2500-1.9000 cache size     1426, 2402679 req, miss ratio 0.0884, byte miss ratio 0.0884
tencentBlock.ns6504 S3FIFO-0.2500-1.9000 cache size     4756, 2402679 req, miss ratio 0.0723, byte miss ratio 0.0723
tencentBlock.ns6504 S3FIFO-0.2500-1.9000 cache size     9513, 2402679 req, miss ratio 0.0643, byte miss ratio 0.0643
tencentBlock.ns6504 S3FIFO-0.2500-1.9000 cache size    19026, 2402679 req, miss ratio 0.0456, byte miss ratio 0.0456
tencentBlock.ns6504 S3FIFO-0.2500-1.9000 cache size    38052, 2402679 req, miss ratio 0.0225, byte miss ratio 0.0225
tencentBlock.ns6504 S3FIFO-0.8000-0.9000 cache size       47, 2402679 req, miss ratio 0.5841, byte miss ratio 0.5841
tencentBlock.ns6504 S3FIFO-0.8000-0.9000 cache size      142, 2402679 req, miss ratio 0.2348, byte miss ratio 0.2348
tencentBlock.ns6504 S3FIFO-0.8000-0.9000 cache size      475, 2402679 req, miss ratio 0.1171, byte miss ratio 0.1171
tencentBlock.ns6504 S3FIFO-0.8000-0.9000 cache size     1426, 2402679 req, miss ratio 0.0955, byte miss ratio 0.0955
tencentBlock.ns6504 S3FIFO-0.8000-0.9000 cache size     4756, 2402679 req, miss ratio 0.0786, byte miss ratio 0.0786
tencentBlock.ns6504 S3FIFO-0.8000-0.9000 cache size     9513, 2402679 req, miss ratio 0.0684, byte miss ratio 0.0684
tencentBlock.ns6504 S3FIFO-0.8000-0.9000 cache size    19026, 2402679 req, miss ratio 0.0486, byte miss ratio 0.0486
tencentBlock.ns6504 S3FIFO-0.8000-0.9000 cache size    38052, 2402679 req, miss ratio 0.0234, byte miss ratio 0.0234
tencentBlock.ns6504 S3FIFO-0.2000-1.9000 cache size       47, 2402679 req, miss ratio 0.5100, byte miss ratio 0.5100
tencentBlock.ns6504 S3FIFO-0.2000-1.9000 cache size      142, 2402679 req, miss ratio 0.1499, byte miss ratio 0.1499
tencentBlock.ns6504 S3FIFO-0.2000-1.9000 cache size      475, 2402679 req, miss ratio 0.0986, byte miss ratio 0.0986
tencentBlock.ns6504 S3FIFO-0.2000-1.9000 cache size     1426, 2402679 req, miss ratio 0.0876, byte miss ratio 0.0876
tencentBlock.ns6504 S3FIFO-0.2000-1.9000 cache size     4756, 2402679 req, miss ratio 0.0721, byte miss ratio 0.0721
tencentBlock.ns6504 S3FIFO-0.2000-1.9000 cache size     9513, 2402679 req, miss ratio 0.0641, byte miss ratio 0.0641
tencentBlock.ns6504 S3FIFO-0.2000-1.9000 cache size    19026, 2402679 req, miss ratio 0.0452, byte miss ratio 0.0452
tencentBlock.ns6504 S3FIFO-0.2000-1.9000 cache size    38052, 2402679 req, miss ratio 0.0223, byte miss ratio 0.0223
tencentBlock.ns6504 S3FIFO-0.0050-1.9000 cache size       47, 2402679 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns6504 S3FIFO-0.0050-1.9000 cache size      142, 2402679 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns6504 S3FIFO-0.0050-1.9000 cache size      475, 2402679 req, miss ratio 0.1174, byte miss ratio 0.1174
tencentBlock.ns6504 S3FIFO-0.0050-1.9000 cache size     1426, 2402679 req, miss ratio 0.0937, byte miss ratio 0.0937
tencentBlock.ns6504 S3FIFO-0.0050-1.9000 cache size     4756, 2402679 req, miss ratio 0.0725, byte miss ratio 0.0725
tencentBlock.ns6504 S3FIFO-0.0050-1.9000 cache size     9513, 2402679 req, miss ratio 0.0630, byte miss ratio 0.0630
