cdn1_allcolo.ns502 S3FIFO-0.0250-1.9000 cache size       54, 6441787 req, miss ratio 0.1548, byte miss ratio 0.1548
cdn1_allcolo.ns502 S3FIFO-0.0250-1.9000 cache size      162, 6441787 req, miss ratio 0.0860, byte miss ratio 0.0860
cdn1_allcolo.ns502 S3FIFO-0.0250-1.9000 cache size      542, 6441787 req, miss ratio 0.0554, byte miss ratio 0.0554
cdn1_allcolo.ns502 S3FIFO-0.0250-1.9000 cache size     1628, 6441787 req, miss ratio 0.0381, byte miss ratio 0.0381
cdn1_allcolo.ns502 S3FIFO-0.0250-1.9000 cache size     5428, 6441787 req, miss ratio 0.0223, byte miss ratio 0.0223
cdn1_allcolo.ns502 S3FIFO-0.0250-1.9000 cache size    10857, 6441787 req, miss ratio 0.0151, byte miss ratio 0.0151
cdn1_allcolo.ns502 S3FIFO-0.0250-1.9000 cache size    21714, 6441787 req, miss ratio 0.0104, byte miss ratio 0.0104
cdn1_allcolo.ns502 S3FIFO-0.0250-1.9000 cache size    43429, 6441787 req, miss ratio 0.0086, byte miss ratio 0.0086
cdn1_allcolo.ns502 S3FIFO-0.4500-1.9000 cache size       54, 6441787 req, miss ratio 0.1407, byte miss ratio 0.1407
cdn1_allcolo.ns502 S3FIFO-0.4500-1.9000 cache size      162, 6441787 req, miss ratio 0.0814, byte miss ratio 0.0814
cdn1_allcolo.ns502 S3FIFO-0.4500-1.9000 cache size      542, 6441787 req, miss ratio 0.0560, byte miss ratio 0.0560
cdn1_allcolo.ns502 S3FIFO-0.4500-1.9000 cache size     1628, 6441787 req, miss ratio 0.0404, byte miss ratio 0.0404
cdn1_allcolo.ns502 S3FIFO-0.4500-1.9000 cache size     5428, 6441787 req, miss ratio 0.0249, byte miss ratio 0.0249
cdn1_allcolo.ns502 S3FIFO-0.4500-1.9000 cache size    10857, 6441787 req, miss ratio 0.0171, byte miss ratio 0.0171
cdn1_allcolo.ns502 S3FIFO-0.4500-1.9000 cache size    21714, 6441787 req, miss ratio 0.0113, byte miss ratio 0.0113
cdn1_allcolo.ns502 S3FIFO-0.4500-1.9000 cache size    43429, 6441787 req, miss ratio 0.0086, byte miss ratio 0.0086
cdn1_allcolo.ns502 S3FIFO-0.0500-1.9000 cache size       54, 6441787 req, miss ratio 0.1506, byte miss ratio 0.1506
cdn1_allcolo.ns502 S3FIFO-0.0500-1.9000 cache size      162, 6441787 req, miss ratio 0.0826, byte miss ratio 0.0826
cdn1_allcolo.ns502 S3FIFO-0.0500-1.9000 cache size      542, 6441787 req, miss ratio 0.0544, byte miss ratio 0.0544
cdn1_allcolo.ns502 S3FIFO-0.0500-1.9000 cache size     1628, 6441787 req, miss ratio 0.0377, byte miss ratio 0.0377
cdn1_allcolo.ns502 S3FIFO-0.0500-1.9000 cache size     5428, 6441787 req, miss ratio 0.0224, byte miss ratio 0.0224
cdn1_allcolo.ns502 S3FIFO-0.0500-1.9000 cache size    10857, 6441787 req, miss ratio 0.0152, byte miss ratio 0.0152
cdn1_allcolo.ns502 S3FIFO-0.0500-1.9000 cache size    21714, 6441787 req, miss ratio 0.0104, byte miss ratio 0.0104
cdn1_allcolo.ns502 S3FIFO-0.0500-1.9000 cache size    43429, 6441787 req, miss ratio 0.0086, byte miss ratio 0.0086
cdn1_allcolo.ns502 S3FIFO-0.0100-1.9000 cache size       54, 6441787 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns502 S3FIFO-0.0100-1.9000 cache size      162, 6441787 req, miss ratio 0.0959, byte miss ratio 0.0959
