io_traces.ns404 S3FIFO-0.7500-0.9000 cache size      790, 10600000 req, miss ratio 0.5506, byte miss ratio 0.5506
io_traces.ns404 S3FIFO-0.7500-0.9000 cache size     2370, 10600000 req, miss ratio 0.3896, byte miss ratio 0.3896
io_traces.ns404 S3FIFO-0.7500-0.9000 cache size     7900, 10600000 req, miss ratio 0.2877, byte miss ratio 0.2877
io_traces.ns404 S3FIFO-0.7500-0.9000 cache size    23700, 10600000 req, miss ratio 0.2200, byte miss ratio 0.2200
io_traces.ns404 S3FIFO-0.7500-0.9000 cache size    79000, 10600000 req, miss ratio 0.1148, byte miss ratio 0.1148
io_traces.ns404 S3FIFO-0.7500-0.9000 cache size   158000, 10600000 req, miss ratio 0.0853, byte miss ratio 0.0853
io_traces.ns404 S3FIFO-0.7500-0.9000 cache size   316001, 10600000 req, miss ratio 0.0771, byte miss ratio 0.0771
io_traces.ns404 S3FIFO-0.7500-0.9000 cache size   632002, 10600000 req, miss ratio 0.0747, byte miss ratio 0.0747
io_traces.ns404 S3FIFO-0.6500-1.9000 cache size      790, 10600000 req, miss ratio 0.5399, byte miss ratio 0.5399
io_traces.ns404 S3FIFO-0.6500-1.9000 cache size     2370, 10600000 req, miss ratio 0.3673, byte miss ratio 0.3673
io_traces.ns404 S3FIFO-0.6500-1.9000 cache size     7900, 10600000 req, miss ratio 0.2859, byte miss ratio 0.2859
io_traces.ns404 S3FIFO-0.6500-1.9000 cache size    23700, 10600000 req, miss ratio 0.2164, byte miss ratio 0.2164
io_traces.ns404 S3FIFO-0.6500-1.9000 cache size    79000, 10600000 req, miss ratio 0.1085, byte miss ratio 0.1085
io_traces.ns404 S3FIFO-0.6500-1.9000 cache size   158000, 10600000 req, miss ratio 0.0823, byte miss ratio 0.0823
io_traces.ns404 S3FIFO-0.6500-1.9000 cache size   316001, 10600000 req, miss ratio 0.0772, byte miss ratio 0.0772
io_traces.ns404 S3FIFO-0.6500-1.9000 cache size   632002, 10600000 req, miss ratio 0.0748, byte miss ratio 0.0748
io_traces.ns404 S3FIFO-0.0100-1.9000 cache size      790, 10600000 req, miss ratio 0.4530, byte miss ratio 0.4530
io_traces.ns404 S3FIFO-0.0100-1.9000 cache size     2370, 10600000 req, miss ratio 0.3220, byte miss ratio 0.3220
io_traces.ns404 S3FIFO-0.0100-1.9000 cache size     7900, 10600000 req, miss ratio 0.2694, byte miss ratio 0.2694
io_traces.ns404 S3FIFO-0.0100-1.9000 cache size    23700, 10600000 req, miss ratio 0.2123, byte miss ratio 0.2123
io_traces.ns404 S3FIFO-0.0100-1.9000 cache size    79000, 10600000 req, miss ratio 0.1002, byte miss ratio 0.1002
io_traces.ns404 S3FIFO-0.0100-1.9000 cache size   158000, 10600000 req, miss ratio 0.0897, byte miss ratio 0.0897
io_traces.ns404 S3FIFO-0.0100-1.9000 cache size   316001, 10600000 req, miss ratio 0.0809, byte miss ratio 0.0809
io_traces.ns404 S3FIFO-0.0100-1.9000 cache size   632002, 10600000 req, miss ratio 0.0748, byte miss ratio 0.0748
io_traces.ns404 S3FIFO-0.2000-0.9000 cache size      790, 10600000 req, miss ratio 0.4766, byte miss ratio 0.4766
io_traces.ns404 S3FIFO-0.2000-0.9000 cache size     2370, 10600000 req, miss ratio 0.3160, byte miss ratio 0.3160
io_traces.ns404 S3FIFO-0.2000-0.9000 cache size     7900, 10600000 req, miss ratio 0.2654, byte miss ratio 0.2654
io_traces.ns404 S3FIFO-0.2000-0.9000 cache size    23700, 10600000 req, miss ratio 0.2129, byte miss ratio 0.2129
io_traces.ns404 S3FIFO-0.2000-0.9000 cache size    79000, 10600000 req, miss ratio 0.0907, byte miss ratio 0.0907
io_traces.ns404 S3FIFO-0.2000-0.9000 cache size   158000, 10600000 req, miss ratio 0.0846, byte miss ratio 0.0846
io_traces.ns404 S3FIFO-0.2000-0.9000 cache size   316001, 10600000 req, miss ratio 0.0786, byte miss ratio 0.0786
io_traces.ns404 S3FIFO-0.2000-0.9000 cache size   632002, 10600000 req, miss ratio 0.0748, byte miss ratio 0.0748
io_traces.ns404 S3FIFO-0.0500-1.9000 cache size      790, 10600000 req, miss ratio 0.4610, byte miss ratio 0.4610
io_traces.ns404 S3FIFO-0.0500-1.9000 cache size     2370, 10600000 req, miss ratio 0.3141, byte miss ratio 0.3141
io_traces.ns404 S3FIFO-0.0500-1.9000 cache size     7900, 10600000 req, miss ratio 0.2670, byte miss ratio 0.2670
