cdn1_allcolo.ns2557 S3FIFO-0.2000-1.9000 cache size       62, 7436449 req, miss ratio 0.0165, byte miss ratio 0.0165
cdn1_allcolo.ns2557 S3FIFO-0.2000-1.9000 cache size      186, 7436449 req, miss ratio 0.0159, byte miss ratio 0.0159
cdn1_allcolo.ns2557 S3FIFO-0.2000-1.9000 cache size      621, 7436449 req, miss ratio 0.0147, byte miss ratio 0.0147
cdn1_allcolo.ns2557 S3FIFO-0.2000-1.9000 cache size     1865, 7436449 req, miss ratio 0.0137, byte miss ratio 0.0137
cdn1_allcolo.ns2557 S3FIFO-0.2000-1.9000 cache size     6218, 7436449 req, miss ratio 0.0123, byte miss ratio 0.0123
cdn1_allcolo.ns2557 S3FIFO-0.2000-1.9000 cache size    12436, 7436449 req, miss ratio 0.0111, byte miss ratio 0.0111
cdn1_allcolo.ns2557 S3FIFO-0.2000-1.9000 cache size    24873, 7436449 req, miss ratio 0.0097, byte miss ratio 0.0097
cdn1_allcolo.ns2557 S3FIFO-0.2000-1.9000 cache size    49747, 7436449 req, miss ratio 0.0085, byte miss ratio 0.0085
cdn1_allcolo.ns2557 S3FIFO-0.9900-0.9000 cache size       62, 7436449 req, miss ratio 0.0168, byte miss ratio 0.0168
cdn1_allcolo.ns2557 S3FIFO-0.9900-0.9000 cache size      186, 7436449 req, miss ratio 0.0161, byte miss ratio 0.0161
cdn1_allcolo.ns2557 S3FIFO-0.9900-0.9000 cache size      621, 7436449 req, miss ratio 0.0148, byte miss ratio 0.0148
cdn1_allcolo.ns2557 S3FIFO-0.9900-0.9000 cache size     1865, 7436449 req, miss ratio 0.0138, byte miss ratio 0.0138
cdn1_allcolo.ns2557 S3FIFO-0.9900-0.9000 cache size     6218, 7436449 req, miss ratio 0.0127, byte miss ratio 0.0127
cdn1_allcolo.ns2557 S3FIFO-0.9900-0.9000 cache size    12436, 7436449 req, miss ratio 0.0116, byte miss ratio 0.0116
