cdn1_allcolo.ns2343 S3FIFO-0.0250-1.9000 cache size       64, 2721528 req, miss ratio 0.0767, byte miss ratio 0.0767
cdn1_allcolo.ns2343 S3FIFO-0.0250-1.9000 cache size      193, 2721528 req, miss ratio 0.0511, byte miss ratio 0.0511
cdn1_allcolo.ns2343 S3FIFO-0.0250-1.9000 cache size      644, 2721528 req, miss ratio 0.0379, byte miss ratio 0.0379
cdn1_allcolo.ns2343 S3FIFO-0.0250-1.9000 cache size     1932, 2721528 req, miss ratio 0.0309, byte miss ratio 0.0309
cdn1_allcolo.ns2343 S3FIFO-0.0250-1.9000 cache size     6440, 2721528 req, miss ratio 0.0267, byte miss ratio 0.0267
cdn1_allcolo.ns2343 S3FIFO-0.0250-1.9000 cache size    12880, 2721528 req, miss ratio 0.0251, byte miss ratio 0.0251
cdn1_allcolo.ns2343 S3FIFO-0.0250-1.9000 cache size    25761, 2721528 req, miss ratio 0.0239, byte miss ratio 0.0239
cdn1_allcolo.ns2343 S3FIFO-0.0250-1.9000 cache size    51523, 2721528 req, miss ratio 0.0237, byte miss ratio 0.0237
cdn1_allcolo.ns2343 S3FIFO-0.0500-1.9000 cache size       64, 2721528 req, miss ratio 0.0771, byte miss ratio 0.0771
cdn1_allcolo.ns2343 S3FIFO-0.0500-1.9000 cache size      193, 2721528 req, miss ratio 0.0509, byte miss ratio 0.0509
cdn1_allcolo.ns2343 S3FIFO-0.0500-1.9000 cache size      644, 2721528 req, miss ratio 0.0377, byte miss ratio 0.0377
cdn1_allcolo.ns2343 S3FIFO-0.0500-1.9000 cache size     1932, 2721528 req, miss ratio 0.0305, byte miss ratio 0.0305
cdn1_allcolo.ns2343 S3FIFO-0.0500-1.9000 cache size     6440, 2721528 req, miss ratio 0.0265, byte miss ratio 0.0265
cdn1_allcolo.ns2343 S3FIFO-0.0500-1.9000 cache size    12880, 2721528 req, miss ratio 0.0250, byte miss ratio 0.0250
cdn1_allcolo.ns2343 S3FIFO-0.0500-1.9000 cache size    25761, 2721528 req, miss ratio 0.0239, byte miss ratio 0.0239
cdn1_allcolo.ns2343 S3FIFO-0.0500-1.9000 cache size    51523, 2721528 req, miss ratio 0.0237, byte miss ratio 0.0237
cdn1_allcolo.ns2343 S3FIFO-0.2500-1.9000 cache size       64, 2721528 req, miss ratio 0.0827, byte miss ratio 0.0827
cdn1_allcolo.ns2343 S3FIFO-0.2500-1.9000 cache size      193, 2721528 req, miss ratio 0.0526, byte miss ratio 0.0526
cdn1_allcolo.ns2343 S3FIFO-0.2500-1.9000 cache size      644, 2721528 req, miss ratio 0.0376, byte miss ratio 0.0376
cdn1_allcolo.ns2343 S3FIFO-0.2500-1.9000 cache size     1932, 2721528 req, miss ratio 0.0301, byte miss ratio 0.0301
cdn1_allcolo.ns2343 S3FIFO-0.2500-1.9000 cache size     6440, 2721528 req, miss ratio 0.0259, byte miss ratio 0.0259
cdn1_allcolo.ns2343 S3FIFO-0.2500-1.9000 cache size    12880, 2721528 req, miss ratio 0.0246, byte miss ratio 0.0246
cdn1_allcolo.ns2343 S3FIFO-0.2500-1.9000 cache size    25761, 2721528 req, miss ratio 0.0239, byte miss ratio 0.0239
cdn1_allcolo.ns2343 S3FIFO-0.2500-1.9000 cache size    51523, 2721528 req, miss ratio 0.0237, byte miss ratio 0.0237
cdn1_allcolo.ns2343 S3FIFO-0.0500-0.9000 cache size       64, 2721528 req, miss ratio 0.0764, byte miss ratio 0.0764
cdn1_allcolo.ns2343 S3FIFO-0.0500-0.9000 cache size      193, 2721528 req, miss ratio 0.0509, byte miss ratio 0.0509
cdn1_allcolo.ns2343 S3FIFO-0.0500-0.9000 cache size      644, 2721528 req, miss ratio 0.0379, byte miss ratio 0.0379
cdn1_allcolo.ns2343 S3FIFO-0.0500-0.9000 cache size     1932, 2721528 req, miss ratio 0.0307, byte miss ratio 0.0307
cdn1_allcolo.ns2343 S3FIFO-0.0500-0.9000 cache size     6440, 2721528 req, miss ratio 0.0266, byte miss ratio 0.0266
cdn1_allcolo.ns2343 S3FIFO-0.0500-0.9000 cache size    12880, 2721528 req, miss ratio 0.0250, byte miss ratio 0.0250
cdn1_allcolo.ns2343 S3FIFO-0.0500-0.9000 cache size    25761, 2721528 req, miss ratio 0.0239, byte miss ratio 0.0239
cdn1_allcolo.ns2343 S3FIFO-0.0500-0.9000 cache size    51523, 2721528 req, miss ratio 0.0237, byte miss ratio 0.0237
cdn1_allcolo.ns2343 S3FIFO-0.1500-0.9000 cache size       64, 2721528 req, miss ratio 0.0781, byte miss ratio 0.0781
cdn1_allcolo.ns2343 S3FIFO-0.1500-0.9000 cache size      193, 2721528 req, miss ratio 0.0512, byte miss ratio 0.0512
cdn1_allcolo.ns2343 S3FIFO-0.1500-0.9000 cache size      644, 2721528 req, miss ratio 0.0374, byte miss ratio 0.0374
cdn1_allcolo.ns2343 S3FIFO-0.1500-0.9000 cache size     1932, 2721528 req, miss ratio 0.0303, byte miss ratio 0.0303
cdn1_allcolo.ns2343 S3FIFO-0.1500-0.9000 cache size     6440, 2721528 req, miss ratio 0.0262, byte miss ratio 0.0262
cdn1_allcolo.ns2343 S3FIFO-0.1500-0.9000 cache size    12880, 2721528 req, miss ratio 0.0248, byte miss ratio 0.0248
cdn1_allcolo.ns2343 S3FIFO-0.1500-0.9000 cache size    25761, 2721528 req, miss ratio 0.0239, byte miss ratio 0.0239
cdn1_allcolo.ns2343 S3FIFO-0.1500-0.9000 cache size    51523, 2721528 req, miss ratio 0.0237, byte miss ratio 0.0237
cdn1_allcolo.ns2343 S3FIFO-0.8500-1.9000 cache size       64, 2721528 req, miss ratio 0.1146, byte miss ratio 0.1146
cdn1_allcolo.ns2343 S3FIFO-0.8500-1.9000 cache size      193, 2721528 req, miss ratio 0.0685, byte miss ratio 0.0685
cdn1_allcolo.ns2343 S3FIFO-0.8500-1.9000 cache size      644, 2721528 req, miss ratio 0.0452, byte miss ratio 0.0452
cdn1_allcolo.ns2343 S3FIFO-0.8500-1.9000 cache size     1932, 2721528 req, miss ratio 0.0340, byte miss ratio 0.0340
