cdn1_colo28.ns2005 S3FIFO-0.5500-1.9000 cache size      512, 1065569 req, miss ratio 0.4811, byte miss ratio 0.4811
cdn1_colo28.ns2005 S3FIFO-0.5500-1.9000 cache size     1537, 1065569 req, miss ratio 0.4810, byte miss ratio 0.4810
cdn1_colo28.ns2005 S3FIFO-0.5500-1.9000 cache size     5124, 1065569 req, miss ratio 0.4810, byte miss ratio 0.4810
cdn1_colo28.ns2005 S3FIFO-0.5500-1.9000 cache size    15374, 1065569 req, miss ratio 0.4810, byte miss ratio 0.4810
cdn1_colo28.ns2005 S3FIFO-0.5500-1.9000 cache size    51249, 1065569 req, miss ratio 0.4810, byte miss ratio 0.4810
cdn1_colo28.ns2005 S3FIFO-0.5500-1.9000 cache size   102498, 1065569 req, miss ratio 0.4810, byte miss ratio 0.4810
cdn1_colo28.ns2005 S3FIFO-0.5500-1.9000 cache size   204996, 1065569 req, miss ratio 0.4810, byte miss ratio 0.4810
cdn1_colo28.ns2005 S3FIFO-0.5500-1.9000 cache size   409992, 1065569 req, miss ratio 0.4810, byte miss ratio 0.4810
cdn1_colo28.ns2005 S3FIFO-0.8000-1.9000 cache size      512, 1065569 req, miss ratio 0.4811, byte miss ratio 0.4811
cdn1_colo28.ns2005 S3FIFO-0.8000-1.9000 cache size     1537, 1065569 req, miss ratio 0.4810, byte miss ratio 0.4810
cdn1_colo28.ns2005 S3FIFO-0.8000-1.9000 cache size     5124, 1065569 req, miss ratio 0.4810, byte miss ratio 0.4810
cdn1_colo28.ns2005 S3FIFO-0.8000-1.9000 cache size    15374, 1065569 req, miss ratio 0.4810, byte miss ratio 0.4810
cdn1_colo28.ns2005 S3FIFO-0.8000-1.9000 cache size    51249, 1065569 req, miss ratio 0.4810, byte miss ratio 0.4810
cdn1_colo28.ns2005 S3FIFO-0.8000-1.9000 cache size   102498, 1065569 req, miss ratio 0.4810, byte miss ratio 0.4810
cdn1_colo28.ns2005 S3FIFO-0.8000-1.9000 cache size   204996, 1065569 req, miss ratio 0.4810, byte miss ratio 0.4810
cdn1_colo28.ns2005 S3FIFO-0.8000-1.9000 cache size   409992, 1065569 req, miss ratio 0.4810, byte miss ratio 0.4810
cdn1_colo28.ns2005 S3FIFO-0.7500-0.9000 cache size      512, 1065569 req, miss ratio 0.4811, byte miss ratio 0.4811
cdn1_colo28.ns2005 S3FIFO-0.7500-0.9000 cache size     1537, 1065569 req, miss ratio 0.4810, byte miss ratio 0.4810
cdn1_colo28.ns2005 S3FIFO-0.7500-0.9000 cache size     5124, 1065569 req, miss ratio 0.4810, byte miss ratio 0.4810
cdn1_colo28.ns2005 S3FIFO-0.7500-0.9000 cache size    15374, 1065569 req, miss ratio 0.4810, byte miss ratio 0.4810
cdn1_colo28.ns2005 S3FIFO-0.7500-0.9000 cache size    51249, 1065569 req, miss ratio 0.4810, byte miss ratio 0.4810
cdn1_colo28.ns2005 S3FIFO-0.7500-0.9000 cache size   102498, 1065569 req, miss ratio 0.4810, byte miss ratio 0.4810
cdn1_colo28.ns2005 S3FIFO-0.7500-0.9000 cache size   204996, 1065569 req, miss ratio 0.4810, byte miss ratio 0.4810
cdn1_colo28.ns2005 S3FIFO-0.7500-0.9000 cache size   409992, 1065569 req, miss ratio 0.4810, byte miss ratio 0.4810
cdn1_colo28.ns2005 S3FIFO-0.2500-0.9000 cache size      512, 1065569 req, miss ratio 0.4811, byte miss ratio 0.4811
cdn1_colo28.ns2005 S3FIFO-0.2500-0.9000 cache size     1537, 1065569 req, miss ratio 0.4810, byte miss ratio 0.4810
cdn1_colo28.ns2005 S3FIFO-0.2500-0.9000 cache size     5124, 1065569 req, miss ratio 0.4810, byte miss ratio 0.4810
cdn1_colo28.ns2005 S3FIFO-0.2500-0.9000 cache size    15374, 1065569 req, miss ratio 0.4810, byte miss ratio 0.4810
cdn1_colo28.ns2005 S3FIFO-0.2500-0.9000 cache size    51249, 1065569 req, miss ratio 0.4810, byte miss ratio 0.4810
cdn1_colo28.ns2005 S3FIFO-0.2500-0.9000 cache size   102498, 1065569 req, miss ratio 0.4810, byte miss ratio 0.4810
cdn1_colo28.ns2005 S3FIFO-0.2500-0.9000 cache size   204996, 1065569 req, miss ratio 0.4810, byte miss ratio 0.4810
cdn1_colo28.ns2005 S3FIFO-0.2500-0.9000 cache size   409992, 1065569 req, miss ratio 0.4810, byte miss ratio 0.4810
cdn1_colo28.ns2005 S3FIFO-0.3000-0.9000 cache size      512, 1065569 req, miss ratio 0.4811, byte miss ratio 0.4811
cdn1_colo28.ns2005 S3FIFO-0.3000-0.9000 cache size     1537, 1065569 req, miss ratio 0.4810, byte miss ratio 0.4810
cdn1_colo28.ns2005 S3FIFO-0.3000-0.9000 cache size     5124, 1065569 req, miss ratio 0.4810, byte miss ratio 0.4810
cdn1_colo28.ns2005 S3FIFO-0.3000-0.9000 cache size    15374, 1065569 req, miss ratio 0.4810, byte miss ratio 0.4810
cdn1_colo28.ns2005 S3FIFO-0.3000-0.9000 cache size    51249, 1065569 req, miss ratio 0.4810, byte miss ratio 0.4810
cdn1_colo28.ns2005 S3FIFO-0.3000-0.9000 cache size   102498, 1065569 req, miss ratio 0.4810, byte miss ratio 0.4810
cdn1_colo28.ns2005 S3FIFO-0.3000-0.9000 cache size   204996, 1065569 req, miss ratio 0.4810, byte miss ratio 0.4810
cdn1_colo28.ns2005 S3FIFO-0.3000-0.9000 cache size   409992, 1065569 req, miss ratio 0.4810, byte miss ratio 0.4810
cdn1_colo28.ns2005 S3FIFO-0.9000-0.9000 cache size      512, 1065569 req, miss ratio 0.4811, byte miss ratio 0.4811
cdn1_colo28.ns2005 S3FIFO-0.9000-0.9000 cache size     1537, 1065569 req, miss ratio 0.4810, byte miss ratio 0.4810
cdn1_colo28.ns2005 S3FIFO-0.9000-0.9000 cache size     5124, 1065569 req, miss ratio 0.4810, byte miss ratio 0.4810
cdn1_colo28.ns2005 S3FIFO-0.9000-0.9000 cache size    15374, 1065569 req, miss ratio 0.4810, byte miss ratio 0.4810
cdn1_colo28.ns2005 S3FIFO-0.9000-0.9000 cache size    51249, 1065569 req, miss ratio 0.4810, byte miss ratio 0.4810
cdn1_colo28.ns2005 S3FIFO-0.9000-0.9000 cache size   102498, 1065569 req, miss ratio 0.4810, byte miss ratio 0.4810
cdn1_colo28.ns2005 S3FIFO-0.9000-0.9000 cache size   204996, 1065569 req, miss ratio 0.4810, byte miss ratio 0.4810
cdn1_colo28.ns2005 S3FIFO-0.9000-0.9000 cache size   409992, 1065569 req, miss ratio 0.4810, byte miss ratio 0.4810
cdn1_colo28.ns2005 S3FIFO-0.3500-1.9000 cache size      512, 1065569 req, miss ratio 0.4811, byte miss ratio 0.4811
cdn1_colo28.ns2005 S3FIFO-0.3500-1.9000 cache size     1537, 1065569 req, miss ratio 0.4810, byte miss ratio 0.4810
cdn1_colo28.ns2005 S3FIFO-0.3500-1.9000 cache size     5124, 1065569 req, miss ratio 0.4810, byte miss ratio 0.4810
cdn1_colo28.ns2005 S3FIFO-0.3500-1.9000 cache size    15374, 1065569 req, miss ratio 0.4810, byte miss ratio 0.4810
cdn1_colo28.ns2005 S3FIFO-0.3500-1.9000 cache size    51249, 1065569 req, miss ratio 0.4810, byte miss ratio 0.4810
cdn1_colo28.ns2005 S3FIFO-0.3500-1.9000 cache size   102498, 1065569 req, miss ratio 0.4810, byte miss ratio 0.4810
cdn1_colo28.ns2005 S3FIFO-0.3500-1.9000 cache size   204996, 1065569 req, miss ratio 0.4810, byte miss ratio 0.4810
cdn1_colo28.ns2005 S3FIFO-0.3500-1.9000 cache size   409992, 1065569 req, miss ratio 0.4810, byte miss ratio 0.4810
cdn1_colo28.ns2005 S3FIFO-0.0500-1.9000 cache size      512, 1065569 req, miss ratio 0.4811, byte miss ratio 0.4811
cdn1_colo28.ns2005 S3FIFO-0.0500-1.9000 cache size     1537, 1065569 req, miss ratio 0.4810, byte miss ratio 0.4810
cdn1_colo28.ns2005 S3FIFO-0.0500-1.9000 cache size     5124, 1065569 req, miss ratio 0.4810, byte miss ratio 0.4810
cdn1_colo28.ns2005 S3FIFO-0.0500-1.9000 cache size    15374, 1065569 req, miss ratio 0.4810, byte miss ratio 0.4810
cdn1_colo28.ns2005 S3FIFO-0.0500-1.9000 cache size    51249, 1065569 req, miss ratio 0.4810, byte miss ratio 0.4810
cdn1_colo28.ns2005 S3FIFO-0.0500-1.9000 cache size   102498, 1065569 req, miss ratio 0.4810, byte miss ratio 0.4810
cdn1_colo28.ns2005 S3FIFO-0.0500-1.9000 cache size   204996, 1065569 req, miss ratio 0.4810, byte miss ratio 0.4810
cdn1_colo28.ns2005 S3FIFO-0.0500-1.9000 cache size   409992, 1065569 req, miss ratio 0.4810, byte miss ratio 0.4810
cdn1_colo28.ns2005 S3FIFO-0.0050-1.9000 cache size      512, 1065569 req, miss ratio 0.4820, byte miss ratio 0.4820
cdn1_colo28.ns2005 S3FIFO-0.0050-1.9000 cache size     1537, 1065569 req, miss ratio 0.4810, byte miss ratio 0.4810
cdn1_colo28.ns2005 S3FIFO-0.0050-1.9000 cache size     5124, 1065569 req, miss ratio 0.4810, byte miss ratio 0.4810
cdn1_colo28.ns2005 S3FIFO-0.0050-1.9000 cache size    15374, 1065569 req, miss ratio 0.4810, byte miss ratio 0.4810
cdn1_colo28.ns2005 S3FIFO-0.0050-1.9000 cache size    51249, 1065569 req, miss ratio 0.4810, byte miss ratio 0.4810
cdn1_colo28.ns2005 S3FIFO-0.0050-1.9000 cache size   102498, 1065569 req, miss ratio 0.4810, byte miss ratio 0.4810
cdn1_colo28.ns2005 S3FIFO-0.0050-1.9000 cache size   204996, 1065569 req, miss ratio 0.4810, byte miss ratio 0.4810
cdn1_colo28.ns2005 S3FIFO-0.0050-1.9000 cache size   409992, 1065569 req, miss ratio 0.4810, byte miss ratio 0.4810
cdn1_colo28.ns2005 S3FIFO-0.3500-0.9000 cache size      512, 1065569 req, miss ratio 0.4811, byte miss ratio 0.4811
cdn1_colo28.ns2005 S3FIFO-0.3500-0.9000 cache size     1537, 1065569 req, miss ratio 0.4810, byte miss ratio 0.4810
cdn1_colo28.ns2005 S3FIFO-0.3500-0.9000 cache size     5124, 1065569 req, miss ratio 0.4810, byte miss ratio 0.4810
cdn1_colo28.ns2005 S3FIFO-0.3500-0.9000 cache size    15374, 1065569 req, miss ratio 0.4810, byte miss ratio 0.4810
cdn1_colo28.ns2005 S3FIFO-0.3500-0.9000 cache size    51249, 1065569 req, miss ratio 0.4810, byte miss ratio 0.4810
cdn1_colo28.ns2005 S3FIFO-0.3500-0.9000 cache size   102498, 1065569 req, miss ratio 0.4810, byte miss ratio 0.4810
cdn1_colo28.ns2005 S3FIFO-0.3500-0.9000 cache size   204996, 1065569 req, miss ratio 0.4810, byte miss ratio 0.4810
cdn1_colo28.ns2005 S3FIFO-0.3500-0.9000 cache size   409992, 1065569 req, miss ratio 0.4810, byte miss ratio 0.4810
cdn1_colo28.ns2005 S3FIFO-0.9900-1.9000 cache size      512, 1065569 req, miss ratio 0.4811, byte miss ratio 0.4811
cdn1_colo28.ns2005 S3FIFO-0.9900-1.9000 cache size     1537, 1065569 req, miss ratio 0.4810, byte miss ratio 0.4810
cdn1_colo28.ns2005 S3FIFO-0.9900-1.9000 cache size     5124, 1065569 req, miss ratio 0.4810, byte miss ratio 0.4810
cdn1_colo28.ns2005 S3FIFO-0.9900-1.9000 cache size    15374, 1065569 req, miss ratio 0.4810, byte miss ratio 0.4810
cdn1_colo28.ns2005 S3FIFO-0.9900-1.9000 cache size    51249, 1065569 req, miss ratio 0.4810, byte miss ratio 0.4810
cdn1_colo28.ns2005 S3FIFO-0.9900-1.9000 cache size   102498, 1065569 req, miss ratio 0.4810, byte miss ratio 0.4810
cdn1_colo28.ns2005 S3FIFO-0.9900-1.9000 cache size   204996, 1065569 req, miss ratio 0.4810, byte miss ratio 0.4810
cdn1_colo28.ns2005 S3FIFO-0.9900-1.9000 cache size   409992, 1065569 req, miss ratio 0.4810, byte miss ratio 0.4810
cdn1_colo28.ns2005 S3FIFO-0.4500-1.9000 cache size      512, 1065569 req, miss ratio 0.4811, byte miss ratio 0.4811
cdn1_colo28.ns2005 S3FIFO-0.4500-1.9000 cache size     1537, 1065569 req, miss ratio 0.4810, byte miss ratio 0.4810
cdn1_colo28.ns2005 S3FIFO-0.4500-1.9000 cache size     5124, 1065569 req, miss ratio 0.4810, byte miss ratio 0.4810
cdn1_colo28.ns2005 S3FIFO-0.4500-1.9000 cache size    15374, 1065569 req, miss ratio 0.4810, byte miss ratio 0.4810
cdn1_colo28.ns2005 S3FIFO-0.4500-1.9000 cache size    51249, 1065569 req, miss ratio 0.4810, byte miss ratio 0.4810
cdn1_colo28.ns2005 S3FIFO-0.4500-1.9000 cache size   102498, 1065569 req, miss ratio 0.4810, byte miss ratio 0.4810
cdn1_colo28.ns2005 S3FIFO-0.4500-1.9000 cache size   204996, 1065569 req, miss ratio 0.4810, byte miss ratio 0.4810
cdn1_colo28.ns2005 S3FIFO-0.4500-1.9000 cache size   409992, 1065569 req, miss ratio 0.4810, byte miss ratio 0.4810
cdn1_colo28.ns2005 S3FIFO-0.2000-1.9000 cache size      512, 1065569 req, miss ratio 0.4811, byte miss ratio 0.4811
cdn1_colo28.ns2005 S3FIFO-0.2000-1.9000 cache size     1537, 1065569 req, miss ratio 0.4810, byte miss ratio 0.4810
cdn1_colo28.ns2005 S3FIFO-0.2000-1.9000 cache size     5124, 1065569 req, miss ratio 0.4810, byte miss ratio 0.4810
cdn1_colo28.ns2005 S3FIFO-0.2000-1.9000 cache size    15374, 1065569 req, miss ratio 0.4810, byte miss ratio 0.4810
cdn1_colo28.ns2005 S3FIFO-0.2000-1.9000 cache size    51249, 1065569 req, miss ratio 0.4810, byte miss ratio 0.4810
cdn1_colo28.ns2005 S3FIFO-0.2000-1.9000 cache size   102498, 1065569 req, miss ratio 0.4810, byte miss ratio 0.4810
cdn1_colo28.ns2005 S3FIFO-0.2000-1.9000 cache size   204996, 1065569 req, miss ratio 0.4810, byte miss ratio 0.4810
