cdn1_allcolo.ns2892 S3FIFO-0.0100-0.9000 cache size      191, 4237023 req, miss ratio 0.7720, byte miss ratio 0.7720
cdn1_allcolo.ns2892 S3FIFO-0.0100-0.9000 cache size      573, 4237023 req, miss ratio 0.6552, byte miss ratio 0.6552
cdn1_allcolo.ns2892 S3FIFO-0.0100-0.9000 cache size     1912, 4237023 req, miss ratio 0.4980, byte miss ratio 0.4980
cdn1_allcolo.ns2892 S3FIFO-0.0100-0.9000 cache size     5736, 4237023 req, miss ratio 0.3404, byte miss ratio 0.3404
cdn1_allcolo.ns2892 S3FIFO-0.0100-0.9000 cache size    19122, 4237023 req, miss ratio 0.1773, byte miss ratio 0.1773
cdn1_allcolo.ns2892 S3FIFO-0.0100-0.9000 cache size    38244, 4237023 req, miss ratio 0.1079, byte miss ratio 0.1079
cdn1_allcolo.ns2892 S3FIFO-0.0100-0.9000 cache size    76489, 4237023 req, miss ratio 0.0650, byte miss ratio 0.0650
cdn1_allcolo.ns2892 S3FIFO-0.0100-0.9000 cache size   152978, 4237023 req, miss ratio 0.0465, byte miss ratio 0.0465
cdn1_allcolo.ns2892 S3FIFO-0.0010-0.9000 cache size      191, 4237023 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2892 S3FIFO-0.0010-0.9000 cache size      573, 4237023 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2892 S3FIFO-0.0010-0.9000 cache size     1912, 4237023 req, miss ratio 0.5009, byte miss ratio 0.5009
cdn1_allcolo.ns2892 S3FIFO-0.0010-0.9000 cache size     5736, 4237023 req, miss ratio 0.3419, byte miss ratio 0.3419
cdn1_allcolo.ns2892 S3FIFO-0.0010-0.9000 cache size    19122, 4237023 req, miss ratio 0.1780, byte miss ratio 0.1780
cdn1_allcolo.ns2892 S3FIFO-0.0010-0.9000 cache size    38244, 4237023 req, miss ratio 0.1088, byte miss ratio 0.1088
cdn1_allcolo.ns2892 S3FIFO-0.0010-0.9000 cache size    76489, 4237023 req, miss ratio 0.0657, byte miss ratio 0.0657
cdn1_allcolo.ns2892 S3FIFO-0.0010-0.9000 cache size   152978, 4237023 req, miss ratio 0.0465, byte miss ratio 0.0465
cdn1_allcolo.ns2892 S3FIFO-0.0250-0.9000 cache size      191, 4237023 req, miss ratio 0.7725, byte miss ratio 0.7725
cdn1_allcolo.ns2892 S3FIFO-0.0250-0.9000 cache size      573, 4237023 req, miss ratio 0.6539, byte miss ratio 0.6539
cdn1_allcolo.ns2892 S3FIFO-0.0250-0.9000 cache size     1912, 4237023 req, miss ratio 0.4982, byte miss ratio 0.4982
cdn1_allcolo.ns2892 S3FIFO-0.0250-0.9000 cache size     5736, 4237023 req, miss ratio 0.3410, byte miss ratio 0.3410
