cdn1_allcolo.ns1532 S3FIFO-0.0500-1.9000 cache size        6, 3915628 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1532 S3FIFO-0.0500-1.9000 cache size       20, 3915628 req, miss ratio 0.0056, byte miss ratio 0.0056
cdn1_allcolo.ns1532 S3FIFO-0.0500-1.9000 cache size       69, 3915628 req, miss ratio 0.0032, byte miss ratio 0.0032
cdn1_allcolo.ns1532 S3FIFO-0.0500-1.9000 cache size      208, 3915628 req, miss ratio 0.0023, byte miss ratio 0.0023
cdn1_allcolo.ns1532 S3FIFO-0.0500-1.9000 cache size      696, 3915628 req, miss ratio 0.0020, byte miss ratio 0.0020
cdn1_allcolo.ns1532 S3FIFO-0.0500-1.9000 cache size     1392, 3915628 req, miss ratio 0.0019, byte miss ratio 0.0019
cdn1_allcolo.ns1532 S3FIFO-0.0500-1.9000 cache size     2785, 3915628 req, miss ratio 0.0018, byte miss ratio 0.0018
cdn1_allcolo.ns1532 S3FIFO-0.0500-1.9000 cache size     5570, 3915628 req, miss ratio 0.0018, byte miss ratio 0.0018
cdn1_allcolo.ns1532 S3FIFO-0.0250-1.9000 cache size        6, 3915628 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1532 S3FIFO-0.0250-1.9000 cache size       20, 3915628 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1532 S3FIFO-0.0250-1.9000 cache size       69, 3915628 req, miss ratio 0.0032, byte miss ratio 0.0032
cdn1_allcolo.ns1532 S3FIFO-0.0250-1.9000 cache size      208, 3915628 req, miss ratio 0.0023, byte miss ratio 0.0023
cdn1_allcolo.ns1532 S3FIFO-0.0250-1.9000 cache size      696, 3915628 req, miss ratio 0.0020, byte miss ratio 0.0020
cdn1_allcolo.ns1532 S3FIFO-0.0250-1.9000 cache size     1392, 3915628 req, miss ratio 0.0019, byte miss ratio 0.0019
cdn1_allcolo.ns1532 S3FIFO-0.0250-1.9000 cache size     2785, 3915628 req, miss ratio 0.0018, byte miss ratio 0.0018
cdn1_allcolo.ns1532 S3FIFO-0.0250-1.9000 cache size     5570, 3915628 req, miss ratio 0.0018, byte miss ratio 0.0018
cdn1_allcolo.ns1532 S3FIFO-0.0100-1.9000 cache size        6, 3915628 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1532 S3FIFO-0.0100-1.9000 cache size       20, 3915628 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1532 S3FIFO-0.0100-1.9000 cache size       69, 3915628 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1532 S3FIFO-0.0100-1.9000 cache size      208, 3915628 req, miss ratio 0.0023, byte miss ratio 0.0023
cdn1_allcolo.ns1532 S3FIFO-0.0100-1.9000 cache size      696, 3915628 req, miss ratio 0.0020, byte miss ratio 0.0020
cdn1_allcolo.ns1532 S3FIFO-0.0100-1.9000 cache size     1392, 3915628 req, miss ratio 0.0019, byte miss ratio 0.0019
cdn1_allcolo.ns1532 S3FIFO-0.0100-1.9000 cache size     2785, 3915628 req, miss ratio 0.0018, byte miss ratio 0.0018
cdn1_allcolo.ns1532 S3FIFO-0.0100-1.9000 cache size     5570, 3915628 req, miss ratio 0.0018, byte miss ratio 0.0018
cdn1_allcolo.ns1532 S3FIFO-0.2500-1.9000 cache size        6, 3915628 req, miss ratio 0.1119, byte miss ratio 0.1119
cdn1_allcolo.ns1532 S3FIFO-0.2500-1.9000 cache size       20, 3915628 req, miss ratio 0.0062, byte miss ratio 0.0062
cdn1_allcolo.ns1532 S3FIFO-0.2500-1.9000 cache size       69, 3915628 req, miss ratio 0.0034, byte miss ratio 0.0034
cdn1_allcolo.ns1532 S3FIFO-0.2500-1.9000 cache size      208, 3915628 req, miss ratio 0.0024, byte miss ratio 0.0024
