cdn1_allcolo.ns1173 S3FIFO-0.3500-0.9000 cache size      189, 4313918 req, miss ratio 0.7656, byte miss ratio 0.7656
cdn1_allcolo.ns1173 S3FIFO-0.3500-0.9000 cache size      568, 4313918 req, miss ratio 0.6561, byte miss ratio 0.6561
cdn1_allcolo.ns1173 S3FIFO-0.3500-0.9000 cache size     1895, 4313918 req, miss ratio 0.5127, byte miss ratio 0.5127
cdn1_allcolo.ns1173 S3FIFO-0.3500-0.9000 cache size     5685, 4313918 req, miss ratio 0.3607, byte miss ratio 0.3607
cdn1_allcolo.ns1173 S3FIFO-0.3500-0.9000 cache size    18950, 4313918 req, miss ratio 0.1940, byte miss ratio 0.1940
cdn1_allcolo.ns1173 S3FIFO-0.3500-0.9000 cache size    37900, 4313918 req, miss ratio 0.1181, byte miss ratio 0.1181
cdn1_allcolo.ns1173 S3FIFO-0.3500-0.9000 cache size    75801, 4313918 req, miss ratio 0.0672, byte miss ratio 0.0672
cdn1_allcolo.ns1173 S3FIFO-0.3500-0.9000 cache size   151602, 4313918 req, miss ratio 0.0453, byte miss ratio 0.0453
cdn1_allcolo.ns1173 S3FIFO-0.5000-0.9000 cache size      189, 4313918 req, miss ratio 0.7827, byte miss ratio 0.7827
cdn1_allcolo.ns1173 S3FIFO-0.5000-0.9000 cache size      568, 4313918 req, miss ratio 0.6757, byte miss ratio 0.6757
cdn1_allcolo.ns1173 S3FIFO-0.5000-0.9000 cache size     1895, 4313918 req, miss ratio 0.5337, byte miss ratio 0.5337
cdn1_allcolo.ns1173 S3FIFO-0.5000-0.9000 cache size     5685, 4313918 req, miss ratio 0.3802, byte miss ratio 0.3802
cdn1_allcolo.ns1173 S3FIFO-0.5000-0.9000 cache size    18950, 4313918 req, miss ratio 0.2073, byte miss ratio 0.2073
cdn1_allcolo.ns1173 S3FIFO-0.5000-0.9000 cache size    37900, 4313918 req, miss ratio 0.1264, byte miss ratio 0.1264
