tencentBlock.ns18292 S3FIFO-0.1000-0.9000 cache size     1355, 82696878 req, miss ratio 0.7885, byte miss ratio 0.7885
tencentBlock.ns18292 S3FIFO-0.1000-0.9000 cache size     4067, 82696878 req, miss ratio 0.6627, byte miss ratio 0.6627
tencentBlock.ns18292 S3FIFO-0.1000-0.9000 cache size    13559, 82696878 req, miss ratio 0.2058, byte miss ratio 0.2058
tencentBlock.ns18292 S3FIFO-0.1000-0.9000 cache size    40678, 82696878 req, miss ratio 0.0438, byte miss ratio 0.0438
tencentBlock.ns18292 S3FIFO-0.1000-0.9000 cache size   135594, 82696878 req, miss ratio 0.0256, byte miss ratio 0.0256
tencentBlock.ns18292 S3FIFO-0.1000-0.9000 cache size   271188, 82696878 req, miss ratio 0.0210, byte miss ratio 0.0210
tencentBlock.ns18292 S3FIFO-0.1000-0.9000 cache size   542376, 82696878 req, miss ratio 0.0181, byte miss ratio 0.0181
tencentBlock.ns18292 S3FIFO-0.1000-0.9000 cache size  1084752, 82696878 req, miss ratio 0.0165, byte miss ratio 0.0165
tencentBlock.ns18292 S3FIFO-0.5000-1.9000 cache size     1355, 82696878 req, miss ratio 0.7871, byte miss ratio 0.7871
tencentBlock.ns18292 S3FIFO-0.5000-1.9000 cache size     4067, 82696878 req, miss ratio 0.6693, byte miss ratio 0.6693
tencentBlock.ns18292 S3FIFO-0.5000-1.9000 cache size    13559, 82696878 req, miss ratio 0.2682, byte miss ratio 0.2682
tencentBlock.ns18292 S3FIFO-0.5000-1.9000 cache size    40678, 82696878 req, miss ratio 0.0454, byte miss ratio 0.0454
tencentBlock.ns18292 S3FIFO-0.5000-1.9000 cache size   135594, 82696878 req, miss ratio 0.0267, byte miss ratio 0.0267
tencentBlock.ns18292 S3FIFO-0.5000-1.9000 cache size   271188, 82696878 req, miss ratio 0.0213, byte miss ratio 0.0213
tencentBlock.ns18292 S3FIFO-0.5000-1.9000 cache size   542376, 82696878 req, miss ratio 0.0181, byte miss ratio 0.0181
tencentBlock.ns18292 S3FIFO-0.5000-1.9000 cache size  1084752, 82696878 req, miss ratio 0.0165, byte miss ratio 0.0165
tencentBlock.ns18292 S3FIFO-0.4000-0.9000 cache size     1355, 82696878 req, miss ratio 0.7888, byte miss ratio 0.7888
tencentBlock.ns18292 S3FIFO-0.4000-0.9000 cache size     4067, 82696878 req, miss ratio 0.6559, byte miss ratio 0.6559
tencentBlock.ns18292 S3FIFO-0.4000-0.9000 cache size    13559, 82696878 req, miss ratio 0.2658, byte miss ratio 0.2658
tencentBlock.ns18292 S3FIFO-0.4000-0.9000 cache size    40678, 82696878 req, miss ratio 0.0443, byte miss ratio 0.0443
tencentBlock.ns18292 S3FIFO-0.4000-0.9000 cache size   135594, 82696878 req, miss ratio 0.0262, byte miss ratio 0.0262
tencentBlock.ns18292 S3FIFO-0.4000-0.9000 cache size   271188, 82696878 req, miss ratio 0.0211, byte miss ratio 0.0211
tencentBlock.ns18292 S3FIFO-0.4000-0.9000 cache size   542376, 82696878 req, miss ratio 0.0181, byte miss ratio 0.0181
tencentBlock.ns18292 S3FIFO-0.4000-0.9000 cache size  1084752, 82696878 req, miss ratio 0.0165, byte miss ratio 0.0165
tencentBlock.ns18292 S3FIFO-0.9500-1.9000 cache size     1355, 82696878 req, miss ratio 0.7891, byte miss ratio 0.7891
tencentBlock.ns18292 S3FIFO-0.9500-1.9000 cache size     4067, 82696878 req, miss ratio 0.6843, byte miss ratio 0.6843
tencentBlock.ns18292 S3FIFO-0.9500-1.9000 cache size    13559, 82696878 req, miss ratio 0.2796, byte miss ratio 0.2796
tencentBlock.ns18292 S3FIFO-0.9500-1.9000 cache size    40678, 82696878 req, miss ratio 0.0581, byte miss ratio 0.0581
tencentBlock.ns18292 S3FIFO-0.9500-1.9000 cache size   135594, 82696878 req, miss ratio 0.0308, byte miss ratio 0.0308
tencentBlock.ns18292 S3FIFO-0.9500-1.9000 cache size   271188, 82696878 req, miss ratio 0.0237, byte miss ratio 0.0237
tencentBlock.ns18292 S3FIFO-0.9500-1.9000 cache size   542376, 82696878 req, miss ratio 0.0191, byte miss ratio 0.0191
tencentBlock.ns18292 S3FIFO-0.9500-1.9000 cache size  1084752, 82696878 req, miss ratio 0.0168, byte miss ratio 0.0168
tencentBlock.ns18292 S3FIFO-0.5000-0.9000 cache size     1355, 82696878 req, miss ratio 0.7871, byte miss ratio 0.7871
tencentBlock.ns18292 S3FIFO-0.5000-0.9000 cache size     4067, 82696878 req, miss ratio 0.6587, byte miss ratio 0.6587
tencentBlock.ns18292 S3FIFO-0.5000-0.9000 cache size    13559, 82696878 req, miss ratio 0.2687, byte miss ratio 0.2687
tencentBlock.ns18292 S3FIFO-0.5000-0.9000 cache size    40678, 82696878 req, miss ratio 0.0454, byte miss ratio 0.0454
tencentBlock.ns18292 S3FIFO-0.5000-0.9000 cache size   135594, 82696878 req, miss ratio 0.0266, byte miss ratio 0.0266
tencentBlock.ns18292 S3FIFO-0.5000-0.9000 cache size   271188, 82696878 req, miss ratio 0.0213, byte miss ratio 0.0213
tencentBlock.ns18292 S3FIFO-0.5000-0.9000 cache size   542376, 82696878 req, miss ratio 0.0181, byte miss ratio 0.0181
tencentBlock.ns18292 S3FIFO-0.5000-0.9000 cache size  1084752, 82696878 req, miss ratio 0.0165, byte miss ratio 0.0165
tencentBlock.ns18292 S3FIFO-0.9900-0.9000 cache size     1355, 82696878 req, miss ratio 0.7889, byte miss ratio 0.7889
tencentBlock.ns18292 S3FIFO-0.9900-0.9000 cache size     4067, 82696878 req, miss ratio 0.6745, byte miss ratio 0.6745
tencentBlock.ns18292 S3FIFO-0.9900-0.9000 cache size    13559, 82696878 req, miss ratio 0.2847, byte miss ratio 0.2847
tencentBlock.ns18292 S3FIFO-0.9900-0.9000 cache size    40678, 82696878 req, miss ratio 0.0599, byte miss ratio 0.0599
tencentBlock.ns18292 S3FIFO-0.9900-0.9000 cache size   135594, 82696878 req, miss ratio 0.0319, byte miss ratio 0.0319
tencentBlock.ns18292 S3FIFO-0.9900-0.9000 cache size   271188, 82696878 req, miss ratio 0.0244, byte miss ratio 0.0244
tencentBlock.ns18292 S3FIFO-0.9900-0.9000 cache size   542376, 82696878 req, miss ratio 0.0194, byte miss ratio 0.0194
tencentBlock.ns18292 S3FIFO-0.9900-0.9000 cache size  1084752, 82696878 req, miss ratio 0.0169, byte miss ratio 0.0169
tencentBlock.ns18292 S3FIFO-0.5500-0.9000 cache size     1355, 82696878 req, miss ratio 0.7866, byte miss ratio 0.7866
tencentBlock.ns18292 S3FIFO-0.5500-0.9000 cache size     4067, 82696878 req, miss ratio 0.6605, byte miss ratio 0.6605
tencentBlock.ns18292 S3FIFO-0.5500-0.9000 cache size    13559, 82696878 req, miss ratio 0.2689, byte miss ratio 0.2689
tencentBlock.ns18292 S3FIFO-0.5500-0.9000 cache size    40678, 82696878 req, miss ratio 0.0459, byte miss ratio 0.0459
tencentBlock.ns18292 S3FIFO-0.5500-0.9000 cache size   135594, 82696878 req, miss ratio 0.0269, byte miss ratio 0.0269
tencentBlock.ns18292 S3FIFO-0.5500-0.9000 cache size   271188, 82696878 req, miss ratio 0.0214, byte miss ratio 0.0214
tencentBlock.ns18292 S3FIFO-0.5500-0.9000 cache size   542376, 82696878 req, miss ratio 0.0182, byte miss ratio 0.0182
tencentBlock.ns18292 S3FIFO-0.5500-0.9000 cache size  1084752, 82696878 req, miss ratio 0.0165, byte miss ratio 0.0165
tencentBlock.ns18292 S3FIFO-0.9900-1.9000 cache size     1355, 82696878 req, miss ratio 0.7885, byte miss ratio 0.7885
tencentBlock.ns18292 S3FIFO-0.9900-1.9000 cache size     4067, 82696878 req, miss ratio 0.6834, byte miss ratio 0.6834
