cdn1_colo28.ns292 S3FIFO-0.4000-1.9000 cache size       53, 2177321 req, miss ratio 0.4228, byte miss ratio 0.4228
cdn1_colo28.ns292 S3FIFO-0.4000-1.9000 cache size      161, 2177321 req, miss ratio 0.2291, byte miss ratio 0.2291
cdn1_colo28.ns292 S3FIFO-0.4000-1.9000 cache size      536, 2177321 req, miss ratio 0.1342, byte miss ratio 0.1342
cdn1_colo28.ns292 S3FIFO-0.4000-1.9000 cache size     1610, 2177321 req, miss ratio 0.0836, byte miss ratio 0.0836
cdn1_colo28.ns292 S3FIFO-0.4000-1.9000 cache size     5368, 2177321 req, miss ratio 0.0502, byte miss ratio 0.0502
cdn1_colo28.ns292 S3FIFO-0.4000-1.9000 cache size    10736, 2177321 req, miss ratio 0.0375, byte miss ratio 0.0375
cdn1_colo28.ns292 S3FIFO-0.4000-1.9000 cache size    21472, 2177321 req, miss ratio 0.0290, byte miss ratio 0.0290
cdn1_colo28.ns292 S3FIFO-0.4000-1.9000 cache size    42945, 2177321 req, miss ratio 0.0250, byte miss ratio 0.0250
cdn1_colo28.ns292 S3FIFO-0.2500-0.9000 cache size       53, 2177321 req, miss ratio 0.3863, byte miss ratio 0.3863
cdn1_colo28.ns292 S3FIFO-0.2500-0.9000 cache size      161, 2177321 req, miss ratio 0.2098, byte miss ratio 0.2098
cdn1_colo28.ns292 S3FIFO-0.2500-0.9000 cache size      536, 2177321 req, miss ratio 0.1240, byte miss ratio 0.1240
cdn1_colo28.ns292 S3FIFO-0.2500-0.9000 cache size     1610, 2177321 req, miss ratio 0.0777, byte miss ratio 0.0777
cdn1_colo28.ns292 S3FIFO-0.2500-0.9000 cache size     5368, 2177321 req, miss ratio 0.0469, byte miss ratio 0.0469
cdn1_colo28.ns292 S3FIFO-0.2500-0.9000 cache size    10736, 2177321 req, miss ratio 0.0360, byte miss ratio 0.0360
cdn1_colo28.ns292 S3FIFO-0.2500-0.9000 cache size    21472, 2177321 req, miss ratio 0.0286, byte miss ratio 0.0286
cdn1_colo28.ns292 S3FIFO-0.2500-0.9000 cache size    42945, 2177321 req, miss ratio 0.0250, byte miss ratio 0.0250
cdn1_colo28.ns292 S3FIFO-0.0010-0.9000 cache size       53, 2177321 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns292 S3FIFO-0.0010-0.9000 cache size      161, 2177321 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns292 S3FIFO-0.0010-0.9000 cache size      536, 2177321 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns292 S3FIFO-0.0010-0.9000 cache size     1610, 2177321 req, miss ratio 0.0740, byte miss ratio 0.0740
cdn1_colo28.ns292 S3FIFO-0.0010-0.9000 cache size     5368, 2177321 req, miss ratio 0.0451, byte miss ratio 0.0451
cdn1_colo28.ns292 S3FIFO-0.0010-0.9000 cache size    10736, 2177321 req, miss ratio 0.0350, byte miss ratio 0.0350
cdn1_colo28.ns292 S3FIFO-0.0010-0.9000 cache size    21472, 2177321 req, miss ratio 0.0284, byte miss ratio 0.0284
cdn1_colo28.ns292 S3FIFO-0.0010-0.9000 cache size    42945, 2177321 req, miss ratio 0.0250, byte miss ratio 0.0250
cdn1_colo28.ns292 S3FIFO-0.5500-1.9000 cache size       53, 2177321 req, miss ratio 0.4536, byte miss ratio 0.4536
cdn1_colo28.ns292 S3FIFO-0.5500-1.9000 cache size      161, 2177321 req, miss ratio 0.2488, byte miss ratio 0.2488
cdn1_colo28.ns292 S3FIFO-0.5500-1.9000 cache size      536, 2177321 req, miss ratio 0.1435, byte miss ratio 0.1435
cdn1_colo28.ns292 S3FIFO-0.5500-1.9000 cache size     1610, 2177321 req, miss ratio 0.0892, byte miss ratio 0.0892
cdn1_colo28.ns292 S3FIFO-0.5500-1.9000 cache size     5368, 2177321 req, miss ratio 0.0531, byte miss ratio 0.0531
cdn1_colo28.ns292 S3FIFO-0.5500-1.9000 cache size    10736, 2177321 req, miss ratio 0.0394, byte miss ratio 0.0394
cdn1_colo28.ns292 S3FIFO-0.5500-1.9000 cache size    21472, 2177321 req, miss ratio 0.0299, byte miss ratio 0.0299
cdn1_colo28.ns292 S3FIFO-0.5500-1.9000 cache size    42945, 2177321 req, miss ratio 0.0250, byte miss ratio 0.0250
cdn1_colo28.ns292 S3FIFO-0.3000-0.9000 cache size       53, 2177321 req, miss ratio 0.3932, byte miss ratio 0.3932
cdn1_colo28.ns292 S3FIFO-0.3000-0.9000 cache size      161, 2177321 req, miss ratio 0.2144, byte miss ratio 0.2144
cdn1_colo28.ns292 S3FIFO-0.3000-0.9000 cache size      536, 2177321 req, miss ratio 0.1264, byte miss ratio 0.1264
cdn1_colo28.ns292 S3FIFO-0.3000-0.9000 cache size     1610, 2177321 req, miss ratio 0.0790, byte miss ratio 0.0790
cdn1_colo28.ns292 S3FIFO-0.3000-0.9000 cache size     5368, 2177321 req, miss ratio 0.0477, byte miss ratio 0.0477
cdn1_colo28.ns292 S3FIFO-0.3000-0.9000 cache size    10736, 2177321 req, miss ratio 0.0364, byte miss ratio 0.0364
cdn1_colo28.ns292 S3FIFO-0.3000-0.9000 cache size    21472, 2177321 req, miss ratio 0.0287, byte miss ratio 0.0287
cdn1_colo28.ns292 S3FIFO-0.3000-0.9000 cache size    42945, 2177321 req, miss ratio 0.0250, byte miss ratio 0.0250
cdn1_colo28.ns292 S3FIFO-0.0050-1.9000 cache size       53, 2177321 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns292 S3FIFO-0.0050-1.9000 cache size      161, 2177321 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns292 S3FIFO-0.0050-1.9000 cache size      536, 2177321 req, miss ratio 0.1183, byte miss ratio 0.1183
cdn1_colo28.ns292 S3FIFO-0.0050-1.9000 cache size     1610, 2177321 req, miss ratio 0.0741, byte miss ratio 0.0741
cdn1_colo28.ns292 S3FIFO-0.0050-1.9000 cache size     5368, 2177321 req, miss ratio 0.0452, byte miss ratio 0.0452
cdn1_colo28.ns292 S3FIFO-0.0050-1.9000 cache size    10736, 2177321 req, miss ratio 0.0350, byte miss ratio 0.0350
cdn1_colo28.ns292 S3FIFO-0.0050-1.9000 cache size    21472, 2177321 req, miss ratio 0.0284, byte miss ratio 0.0284
cdn1_colo28.ns292 S3FIFO-0.0050-1.9000 cache size    42945, 2177321 req, miss ratio 0.0250, byte miss ratio 0.0250
cdn1_colo28.ns292 S3FIFO-0.2500-1.9000 cache size       53, 2177321 req, miss ratio 0.3949, byte miss ratio 0.3949
cdn1_colo28.ns292 S3FIFO-0.2500-1.9000 cache size      161, 2177321 req, miss ratio 0.2137, byte miss ratio 0.2137
cdn1_colo28.ns292 S3FIFO-0.2500-1.9000 cache size      536, 2177321 req, miss ratio 0.1262, byte miss ratio 0.1262
cdn1_colo28.ns292 S3FIFO-0.2500-1.9000 cache size     1610, 2177321 req, miss ratio 0.0789, byte miss ratio 0.0789
cdn1_colo28.ns292 S3FIFO-0.2500-1.9000 cache size     5368, 2177321 req, miss ratio 0.0476, byte miss ratio 0.0476
cdn1_colo28.ns292 S3FIFO-0.2500-1.9000 cache size    10736, 2177321 req, miss ratio 0.0363, byte miss ratio 0.0363
cdn1_colo28.ns292 S3FIFO-0.2500-1.9000 cache size    21472, 2177321 req, miss ratio 0.0286, byte miss ratio 0.0286
cdn1_colo28.ns292 S3FIFO-0.2500-1.9000 cache size    42945, 2177321 req, miss ratio 0.0250, byte miss ratio 0.0250
cdn1_colo28.ns292 S3FIFO-0.6000-0.9000 cache size       53, 2177321 req, miss ratio 0.4555, byte miss ratio 0.4555
cdn1_colo28.ns292 S3FIFO-0.6000-0.9000 cache size      161, 2177321 req, miss ratio 0.2534, byte miss ratio 0.2534
cdn1_colo28.ns292 S3FIFO-0.6000-0.9000 cache size      536, 2177321 req, miss ratio 0.1453, byte miss ratio 0.1453
cdn1_colo28.ns292 S3FIFO-0.6000-0.9000 cache size     1610, 2177321 req, miss ratio 0.0903, byte miss ratio 0.0903
cdn1_colo28.ns292 S3FIFO-0.6000-0.9000 cache size     5368, 2177321 req, miss ratio 0.0537, byte miss ratio 0.0537
