cdn1_allcolo.ns4006 S3FIFO-0.4000-0.9000 cache size        7, 1317361 req, miss ratio 0.2543, byte miss ratio 0.2543
cdn1_allcolo.ns4006 S3FIFO-0.4000-0.9000 cache size       21, 1317361 req, miss ratio 0.0891, byte miss ratio 0.0891
cdn1_allcolo.ns4006 S3FIFO-0.4000-0.9000 cache size       71, 1317361 req, miss ratio 0.0377, byte miss ratio 0.0377
cdn1_allcolo.ns4006 S3FIFO-0.4000-0.9000 cache size      215, 1317361 req, miss ratio 0.0231, byte miss ratio 0.0231
cdn1_allcolo.ns4006 S3FIFO-0.4000-0.9000 cache size      717, 1317361 req, miss ratio 0.0159, byte miss ratio 0.0159
cdn1_allcolo.ns4006 S3FIFO-0.4000-0.9000 cache size     1435, 1317361 req, miss ratio 0.0122, byte miss ratio 0.0122
cdn1_allcolo.ns4006 S3FIFO-0.4000-0.9000 cache size     2870, 1317361 req, miss ratio 0.0079, byte miss ratio 0.0079
cdn1_allcolo.ns4006 S3FIFO-0.4000-0.9000 cache size     5741, 1317361 req, miss ratio 0.0056, byte miss ratio 0.0056
cdn1_allcolo.ns4006 S3FIFO-0.0500-0.9000 cache size        7, 1317361 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns4006 S3FIFO-0.0500-0.9000 cache size       21, 1317361 req, miss ratio 0.0749, byte miss ratio 0.0749
cdn1_allcolo.ns4006 S3FIFO-0.0500-0.9000 cache size       71, 1317361 req, miss ratio 0.0330, byte miss ratio 0.0330
cdn1_allcolo.ns4006 S3FIFO-0.0500-0.9000 cache size      215, 1317361 req, miss ratio 0.0217, byte miss ratio 0.0217
cdn1_allcolo.ns4006 S3FIFO-0.0500-0.9000 cache size      717, 1317361 req, miss ratio 0.0148, byte miss ratio 0.0148
cdn1_allcolo.ns4006 S3FIFO-0.0500-0.9000 cache size     1435, 1317361 req, miss ratio 0.0111, byte miss ratio 0.0111
cdn1_allcolo.ns4006 S3FIFO-0.0500-0.9000 cache size     2870, 1317361 req, miss ratio 0.0075, byte miss ratio 0.0075
cdn1_allcolo.ns4006 S3FIFO-0.0500-0.9000 cache size     5741, 1317361 req, miss ratio 0.0056, byte miss ratio 0.0056
cdn1_allcolo.ns4006 S3FIFO-0.9000-0.9000 cache size        7, 1317361 req, miss ratio 0.3379, byte miss ratio 0.3379
cdn1_allcolo.ns4006 S3FIFO-0.9000-0.9000 cache size       21, 1317361 req, miss ratio 0.1248, byte miss ratio 0.1248
cdn1_allcolo.ns4006 S3FIFO-0.9000-0.9000 cache size       71, 1317361 req, miss ratio 0.0513, byte miss ratio 0.0513
cdn1_allcolo.ns4006 S3FIFO-0.9000-0.9000 cache size      215, 1317361 req, miss ratio 0.0291, byte miss ratio 0.0291
cdn1_allcolo.ns4006 S3FIFO-0.9000-0.9000 cache size      717, 1317361 req, miss ratio 0.0185, byte miss ratio 0.0185
cdn1_allcolo.ns4006 S3FIFO-0.9000-0.9000 cache size     1435, 1317361 req, miss ratio 0.0139, byte miss ratio 0.0139
cdn1_allcolo.ns4006 S3FIFO-0.9000-0.9000 cache size     2870, 1317361 req, miss ratio 0.0094, byte miss ratio 0.0094
cdn1_allcolo.ns4006 S3FIFO-0.9000-0.9000 cache size     5741, 1317361 req, miss ratio 0.0061, byte miss ratio 0.0061
cdn1_allcolo.ns4006 S3FIFO-0.0250-1.9000 cache size        7, 1317361 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns4006 S3FIFO-0.0250-1.9000 cache size       21, 1317361 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns4006 S3FIFO-0.0250-1.9000 cache size       71, 1317361 req, miss ratio 0.0334, byte miss ratio 0.0334
