cdn1_allcolo.ns742 S3FIFO-0.7000-0.9000 cache size      418, 28023580 req, miss ratio 0.4488, byte miss ratio 0.4488
cdn1_allcolo.ns742 S3FIFO-0.7000-0.9000 cache size     1255, 28023580 req, miss ratio 0.3982, byte miss ratio 0.3982
cdn1_allcolo.ns742 S3FIFO-0.7000-0.9000 cache size     4185, 28023580 req, miss ratio 0.3166, byte miss ratio 0.3166
cdn1_allcolo.ns742 S3FIFO-0.7000-0.9000 cache size    12557, 28023580 req, miss ratio 0.2186, byte miss ratio 0.2186
cdn1_allcolo.ns742 S3FIFO-0.7000-0.9000 cache size    41857, 28023580 req, miss ratio 0.1047, byte miss ratio 0.1047
cdn1_allcolo.ns742 S3FIFO-0.7000-0.9000 cache size    83715, 28023580 req, miss ratio 0.0557, byte miss ratio 0.0557
cdn1_allcolo.ns742 S3FIFO-0.7000-0.9000 cache size   167430, 28023580 req, miss ratio 0.0257, byte miss ratio 0.0257
cdn1_allcolo.ns742 S3FIFO-0.7000-0.9000 cache size   334860, 28023580 req, miss ratio 0.0158, byte miss ratio 0.0158
cdn1_allcolo.ns742 S3FIFO-0.8000-1.9000 cache size      418, 28023580 req, miss ratio 0.4578, byte miss ratio 0.4578
cdn1_allcolo.ns742 S3FIFO-0.8000-1.9000 cache size     1255, 28023580 req, miss ratio 0.4080, byte miss ratio 0.4080
cdn1_allcolo.ns742 S3FIFO-0.8000-1.9000 cache size     4185, 28023580 req, miss ratio 0.3275, byte miss ratio 0.3275
cdn1_allcolo.ns742 S3FIFO-0.8000-1.9000 cache size    12557, 28023580 req, miss ratio 0.2251, byte miss ratio 0.2251
cdn1_allcolo.ns742 S3FIFO-0.8000-1.9000 cache size    41857, 28023580 req, miss ratio 0.1086, byte miss ratio 0.1086
cdn1_allcolo.ns742 S3FIFO-0.8000-1.9000 cache size    83715, 28023580 req, miss ratio 0.0587, byte miss ratio 0.0587
cdn1_allcolo.ns742 S3FIFO-0.8000-1.9000 cache size   167430, 28023580 req, miss ratio 0.0275, byte miss ratio 0.0275
cdn1_allcolo.ns742 S3FIFO-0.8000-1.9000 cache size   334860, 28023580 req, miss ratio 0.0166, byte miss ratio 0.0166
cdn1_allcolo.ns742 S3FIFO-0.7500-0.9000 cache size      418, 28023580 req, miss ratio 0.4521, byte miss ratio 0.4521
cdn1_allcolo.ns742 S3FIFO-0.7500-0.9000 cache size     1255, 28023580 req, miss ratio 0.4018, byte miss ratio 0.4018
cdn1_allcolo.ns742 S3FIFO-0.7500-0.9000 cache size     4185, 28023580 req, miss ratio 0.3210, byte miss ratio 0.3210
cdn1_allcolo.ns742 S3FIFO-0.7500-0.9000 cache size    12557, 28023580 req, miss ratio 0.2223, byte miss ratio 0.2223
cdn1_allcolo.ns742 S3FIFO-0.7500-0.9000 cache size    41857, 28023580 req, miss ratio 0.1069, byte miss ratio 0.1069
cdn1_allcolo.ns742 S3FIFO-0.7500-0.9000 cache size    83715, 28023580 req, miss ratio 0.0572, byte miss ratio 0.0572
cdn1_allcolo.ns742 S3FIFO-0.7500-0.9000 cache size   167430, 28023580 req, miss ratio 0.0265, byte miss ratio 0.0265
cdn1_allcolo.ns742 S3FIFO-0.7500-0.9000 cache size   334860, 28023580 req, miss ratio 0.0162, byte miss ratio 0.0162
cdn1_allcolo.ns742 S3FIFO-0.5000-0.9000 cache size      418, 28023580 req, miss ratio 0.4396, byte miss ratio 0.4396
cdn1_allcolo.ns742 S3FIFO-0.5000-0.9000 cache size     1255, 28023580 req, miss ratio 0.3856, byte miss ratio 0.3856
cdn1_allcolo.ns742 S3FIFO-0.5000-0.9000 cache size     4185, 28023580 req, miss ratio 0.3007, byte miss ratio 0.3007
cdn1_allcolo.ns742 S3FIFO-0.5000-0.9000 cache size    12557, 28023580 req, miss ratio 0.2048, byte miss ratio 0.2048
cdn1_allcolo.ns742 S3FIFO-0.5000-0.9000 cache size    41857, 28023580 req, miss ratio 0.0968, byte miss ratio 0.0968
cdn1_allcolo.ns742 S3FIFO-0.5000-0.9000 cache size    83715, 28023580 req, miss ratio 0.0502, byte miss ratio 0.0502
cdn1_allcolo.ns742 S3FIFO-0.5000-0.9000 cache size   167430, 28023580 req, miss ratio 0.0224, byte miss ratio 0.0224
cdn1_allcolo.ns742 S3FIFO-0.5000-0.9000 cache size   334860, 28023580 req, miss ratio 0.0150, byte miss ratio 0.0150
cdn1_allcolo.ns742 S3FIFO-0.0050-0.9000 cache size      418, 28023580 req, miss ratio 0.4301, byte miss ratio 0.4301
cdn1_allcolo.ns742 S3FIFO-0.0050-0.9000 cache size     1255, 28023580 req, miss ratio 0.3688, byte miss ratio 0.3688
cdn1_allcolo.ns742 S3FIFO-0.0050-0.9000 cache size     4185, 28023580 req, miss ratio 0.2757, byte miss ratio 0.2757
cdn1_allcolo.ns742 S3FIFO-0.0050-0.9000 cache size    12557, 28023580 req, miss ratio 0.1800, byte miss ratio 0.1800
cdn1_allcolo.ns742 S3FIFO-0.0050-0.9000 cache size    41857, 28023580 req, miss ratio 0.0832, byte miss ratio 0.0832
cdn1_allcolo.ns742 S3FIFO-0.0050-0.9000 cache size    83715, 28023580 req, miss ratio 0.0394, byte miss ratio 0.0394
cdn1_allcolo.ns742 S3FIFO-0.0050-0.9000 cache size   167430, 28023580 req, miss ratio 0.0170, byte miss ratio 0.0170
cdn1_allcolo.ns742 S3FIFO-0.0050-0.9000 cache size   334860, 28023580 req, miss ratio 0.0150, byte miss ratio 0.0150
cdn1_allcolo.ns742 S3FIFO-0.2000-0.9000 cache size      418, 28023580 req, miss ratio 0.4306, byte miss ratio 0.4306
