cdn1_allcolo.ns263 S3FIFO-0.3000-1.9000 cache size       10, 1228699 req, miss ratio 0.2541, byte miss ratio 0.2541
cdn1_allcolo.ns263 S3FIFO-0.3000-1.9000 cache size       34, 1228699 req, miss ratio 0.0494, byte miss ratio 0.0494
cdn1_allcolo.ns263 S3FIFO-0.3000-1.9000 cache size       69, 1228699 req, miss ratio 0.0054, byte miss ratio 0.0054
cdn1_allcolo.ns263 S3FIFO-0.3000-1.9000 cache size      139, 1228699 req, miss ratio 0.0009, byte miss ratio 0.0009
cdn1_allcolo.ns263 S3FIFO-0.3000-1.9000 cache size      279, 1228699 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_allcolo.ns263 S3FIFO-0.8500-1.9000 cache size       10, 1228699 req, miss ratio 0.2784, byte miss ratio 0.2784
cdn1_allcolo.ns263 S3FIFO-0.8500-1.9000 cache size       34, 1228699 req, miss ratio 0.0712, byte miss ratio 0.0712
cdn1_allcolo.ns263 S3FIFO-0.8500-1.9000 cache size       69, 1228699 req, miss ratio 0.0105, byte miss ratio 0.0105
cdn1_allcolo.ns263 S3FIFO-0.8500-1.9000 cache size      139, 1228699 req, miss ratio 0.0016, byte miss ratio 0.0016
cdn1_allcolo.ns263 S3FIFO-0.8500-1.9000 cache size      279, 1228699 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_allcolo.ns263 S3FIFO-0.8000-1.9000 cache size       10, 1228699 req, miss ratio 0.2784, byte miss ratio 0.2784
cdn1_allcolo.ns263 S3FIFO-0.8000-1.9000 cache size       34, 1228699 req, miss ratio 0.0699, byte miss ratio 0.0699
cdn1_allcolo.ns263 S3FIFO-0.8000-1.9000 cache size       69, 1228699 req, miss ratio 0.0101, byte miss ratio 0.0101
cdn1_allcolo.ns263 S3FIFO-0.8000-1.9000 cache size      139, 1228699 req, miss ratio 0.0015, byte miss ratio 0.0015
cdn1_allcolo.ns263 S3FIFO-0.8000-1.9000 cache size      279, 1228699 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_allcolo.ns263 S3FIFO-0.0500-0.9000 cache size       10, 1228699 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns263 S3FIFO-0.0500-0.9000 cache size       34, 1228699 req, miss ratio 0.0394, byte miss ratio 0.0394
cdn1_allcolo.ns263 S3FIFO-0.0500-0.9000 cache size       69, 1228699 req, miss ratio 0.0038, byte miss ratio 0.0038
cdn1_allcolo.ns263 S3FIFO-0.0500-0.9000 cache size      139, 1228699 req, miss ratio 0.0008, byte miss ratio 0.0008
cdn1_allcolo.ns263 S3FIFO-0.0500-0.9000 cache size      279, 1228699 req, miss ratio 0.0003, byte miss ratio 0.0003
