cdn1_colo28.ns1274 S3FIFO-0.6500-1.9000 cache size     1358, 4104427 req, miss ratio 0.4310, byte miss ratio 0.4310
cdn1_colo28.ns1274 S3FIFO-0.9500-1.9000 cache size    40744, 4104427 req, miss ratio 0.3955, byte miss ratio 0.3955
cdn1_colo28.ns1274 S3FIFO-0.9500-1.9000 cache size   135814, 4104427 req, miss ratio 0.3747, byte miss ratio 0.3747
cdn1_colo28.ns1274 S3FIFO-0.9500-1.9000 cache size   271629, 4104427 req, miss ratio 0.3605, byte miss ratio 0.3605
cdn1_colo28.ns1274 S3FIFO-0.9500-1.9000 cache size   543259, 4104427 req, miss ratio 0.3471, byte miss ratio 0.3471
cdn1_colo28.ns1274 S3FIFO-0.9500-1.9000 cache size  1086519, 4104427 req, miss ratio 0.3340, byte miss ratio 0.3340
cdn1_colo28.ns1274 S3FIFO-0.0500-0.9000 cache size     1358, 4104427 req, miss ratio 0.4277, byte miss ratio 0.4277
cdn1_colo28.ns1274 S3FIFO-0.0500-0.9000 cache size     4074, 4104427 req, miss ratio 0.4158, byte miss ratio 0.4158
cdn1_colo28.ns1274 S3FIFO-0.0500-0.9000 cache size    13581, 4104427 req, miss ratio 0.4015, byte miss ratio 0.4015
cdn1_colo28.ns1274 S3FIFO-0.0500-0.9000 cache size    40744, 4104427 req, miss ratio 0.3856, byte miss ratio 0.3856
cdn1_colo28.ns1274 S3FIFO-0.0500-0.9000 cache size   135814, 4104427 req, miss ratio 0.3641, byte miss ratio 0.3641
cdn1_colo28.ns1274 S3FIFO-0.0500-0.9000 cache size   271629, 4104427 req, miss ratio 0.3525, byte miss ratio 0.3525
cdn1_colo28.ns1274 S3FIFO-0.0500-0.9000 cache size   543259, 4104427 req, miss ratio 0.3433, byte miss ratio 0.3433
cdn1_colo28.ns1274 S3FIFO-0.0500-0.9000 cache size  1086519, 4104427 req, miss ratio 0.3328, byte miss ratio 0.3328
cdn1_colo28.ns1274 S3FIFO-0.0500-1.9000 cache size     1358, 4104427 req, miss ratio 0.4276, byte miss ratio 0.4276
cdn1_colo28.ns1274 S3FIFO-0.0500-1.9000 cache size     4074, 4104427 req, miss ratio 0.4158, byte miss ratio 0.4158
cdn1_colo28.ns1274 S3FIFO-0.0500-1.9000 cache size    13581, 4104427 req, miss ratio 0.4015, byte miss ratio 0.4015
cdn1_colo28.ns1274 S3FIFO-0.0500-1.9000 cache size    40744, 4104427 req, miss ratio 0.3856, byte miss ratio 0.3856
cdn1_colo28.ns1274 S3FIFO-0.0500-1.9000 cache size   135814, 4104427 req, miss ratio 0.3641, byte miss ratio 0.3641
cdn1_colo28.ns1274 S3FIFO-0.0500-1.9000 cache size   271629, 4104427 req, miss ratio 0.3525, byte miss ratio 0.3525
cdn1_colo28.ns1274 S3FIFO-0.0500-1.9000 cache size   543259, 4104427 req, miss ratio 0.3433, byte miss ratio 0.3433
cdn1_colo28.ns1274 S3FIFO-0.0500-1.9000 cache size  1086519, 4104427 req, miss ratio 0.3328, byte miss ratio 0.3328
cdn1_colo28.ns1274 S3FIFO-0.8000-1.9000 cache size     1358, 4104427 req, miss ratio 0.4324, byte miss ratio 0.4324
cdn1_colo28.ns1274 S3FIFO-0.8000-1.9000 cache size     4074, 4104427 req, miss ratio 0.4224, byte miss ratio 0.4224
cdn1_colo28.ns1274 S3FIFO-0.8000-1.9000 cache size    13581, 4104427 req, miss ratio 0.4084, byte miss ratio 0.4084
cdn1_colo28.ns1274 S3FIFO-0.8000-1.9000 cache size    40744, 4104427 req, miss ratio 0.3935, byte miss ratio 0.3935
cdn1_colo28.ns1274 S3FIFO-0.8000-1.9000 cache size   135814, 4104427 req, miss ratio 0.3724, byte miss ratio 0.3724
cdn1_colo28.ns1274 S3FIFO-0.8000-1.9000 cache size   271629, 4104427 req, miss ratio 0.3584, byte miss ratio 0.3584
cdn1_colo28.ns1274 S3FIFO-0.8000-1.9000 cache size   543259, 4104427 req, miss ratio 0.3454, byte miss ratio 0.3454
cdn1_colo28.ns1274 S3FIFO-0.8000-1.9000 cache size  1086519, 4104427 req, miss ratio 0.3334, byte miss ratio 0.3334
cdn1_colo28.ns1274 S3FIFO-0.9500-0.9000 cache size     1358, 4104427 req, miss ratio 0.4347, byte miss ratio 0.4347
cdn1_colo28.ns1274 S3FIFO-0.9500-0.9000 cache size     4074, 4104427 req, miss ratio 0.4237, byte miss ratio 0.4237
cdn1_colo28.ns1274 S3FIFO-0.9500-0.9000 cache size    13581, 4104427 req, miss ratio 0.4103, byte miss ratio 0.4103
cdn1_colo28.ns1274 S3FIFO-0.9500-0.9000 cache size    40744, 4104427 req, miss ratio 0.3955, byte miss ratio 0.3955
cdn1_colo28.ns1274 S3FIFO-0.9500-0.9000 cache size   135814, 4104427 req, miss ratio 0.3747, byte miss ratio 0.3747
cdn1_colo28.ns1274 S3FIFO-0.9500-0.9000 cache size   271629, 4104427 req, miss ratio 0.3605, byte miss ratio 0.3605
cdn1_colo28.ns1274 S3FIFO-0.9500-0.9000 cache size   543259, 4104427 req, miss ratio 0.3471, byte miss ratio 0.3471
cdn1_colo28.ns1274 S3FIFO-0.9500-0.9000 cache size  1086519, 4104427 req, miss ratio 0.3340, byte miss ratio 0.3340
cdn1_colo28.ns1274 S3FIFO-0.6000-1.9000 cache size     1358, 4104427 req, miss ratio 0.4307, byte miss ratio 0.4307
cdn1_colo28.ns1274 S3FIFO-0.6000-1.9000 cache size     4074, 4104427 req, miss ratio 0.4204, byte miss ratio 0.4204
cdn1_colo28.ns1274 S3FIFO-0.6000-1.9000 cache size    13581, 4104427 req, miss ratio 0.4061, byte miss ratio 0.4061
cdn1_colo28.ns1274 S3FIFO-0.6000-1.9000 cache size    40744, 4104427 req, miss ratio 0.3909, byte miss ratio 0.3909
cdn1_colo28.ns1274 S3FIFO-0.6000-1.9000 cache size   135814, 4104427 req, miss ratio 0.3693, byte miss ratio 0.3693
cdn1_colo28.ns1274 S3FIFO-0.6000-1.9000 cache size   271629, 4104427 req, miss ratio 0.3559, byte miss ratio 0.3559
cdn1_colo28.ns1274 S3FIFO-0.6000-1.9000 cache size   543259, 4104427 req, miss ratio 0.3440, byte miss ratio 0.3440
cdn1_colo28.ns1274 S3FIFO-0.6000-1.9000 cache size  1086519, 4104427 req, miss ratio 0.3332, byte miss ratio 0.3332
cdn1_colo28.ns1274 S3FIFO-0.3000-1.9000 cache size     1358, 4104427 req, miss ratio 0.4287, byte miss ratio 0.4287
cdn1_colo28.ns1274 S3FIFO-0.3000-1.9000 cache size     4074, 4104427 req, miss ratio 0.4175, byte miss ratio 0.4175
cdn1_colo28.ns1274 S3FIFO-0.3000-1.9000 cache size    13581, 4104427 req, miss ratio 0.4034, byte miss ratio 0.4034
cdn1_colo28.ns1274 S3FIFO-0.3000-1.9000 cache size    40744, 4104427 req, miss ratio 0.3878, byte miss ratio 0.3878
cdn1_colo28.ns1274 S3FIFO-0.3000-1.9000 cache size   135814, 4104427 req, miss ratio 0.3660, byte miss ratio 0.3660
cdn1_colo28.ns1274 S3FIFO-0.3000-1.9000 cache size   271629, 4104427 req, miss ratio 0.3536, byte miss ratio 0.3536
cdn1_colo28.ns1274 S3FIFO-0.3000-1.9000 cache size   543259, 4104427 req, miss ratio 0.3433, byte miss ratio 0.3433
cdn1_colo28.ns1274 S3FIFO-0.3000-1.9000 cache size  1086519, 4104427 req, miss ratio 0.3329, byte miss ratio 0.3329
cdn1_colo28.ns1274 S3FIFO-0.4000-0.9000 cache size     1358, 4104427 req, miss ratio 0.4293, byte miss ratio 0.4293
cdn1_colo28.ns1274 S3FIFO-0.4000-0.9000 cache size     4074, 4104427 req, miss ratio 0.4184, byte miss ratio 0.4184
cdn1_colo28.ns1274 S3FIFO-0.4000-0.9000 cache size    13581, 4104427 req, miss ratio 0.4042, byte miss ratio 0.4042
cdn1_colo28.ns1274 S3FIFO-0.4000-0.9000 cache size    40744, 4104427 req, miss ratio 0.3888, byte miss ratio 0.3888
cdn1_colo28.ns1274 S3FIFO-0.4000-0.9000 cache size   135814, 4104427 req, miss ratio 0.3670, byte miss ratio 0.3670
cdn1_colo28.ns1274 S3FIFO-0.4000-0.9000 cache size   271629, 4104427 req, miss ratio 0.3542, byte miss ratio 0.3542
cdn1_colo28.ns1274 S3FIFO-0.4000-0.9000 cache size   543259, 4104427 req, miss ratio 0.3434, byte miss ratio 0.3434
cdn1_colo28.ns1274 S3FIFO-0.4000-0.9000 cache size  1086519, 4104427 req, miss ratio 0.3330, byte miss ratio 0.3330
cdn1_colo28.ns1274 S3FIFO-0.3000-0.9000 cache size     1358, 4104427 req, miss ratio 0.4288, byte miss ratio 0.4288
cdn1_colo28.ns1274 S3FIFO-0.3000-0.9000 cache size     4074, 4104427 req, miss ratio 0.4175, byte miss ratio 0.4175
cdn1_colo28.ns1274 S3FIFO-0.3000-0.9000 cache size    13581, 4104427 req, miss ratio 0.4033, byte miss ratio 0.4033
cdn1_colo28.ns1274 S3FIFO-0.3000-0.9000 cache size    40744, 4104427 req, miss ratio 0.3878, byte miss ratio 0.3878
cdn1_colo28.ns1274 S3FIFO-0.3000-0.9000 cache size   135814, 4104427 req, miss ratio 0.3660, byte miss ratio 0.3660
cdn1_colo28.ns1274 S3FIFO-0.3000-0.9000 cache size   271629, 4104427 req, miss ratio 0.3536, byte miss ratio 0.3536
cdn1_colo28.ns1274 S3FIFO-0.3000-0.9000 cache size   543259, 4104427 req, miss ratio 0.3433, byte miss ratio 0.3433
cdn1_colo28.ns1274 S3FIFO-0.3000-0.9000 cache size  1086519, 4104427 req, miss ratio 0.3329, byte miss ratio 0.3329
cdn1_colo28.ns1274 S3FIFO-0.6000-0.9000 cache size     1358, 4104427 req, miss ratio 0.4306, byte miss ratio 0.4306
cdn1_colo28.ns1274 S3FIFO-0.6000-0.9000 cache size     4074, 4104427 req, miss ratio 0.4203, byte miss ratio 0.4203
cdn1_colo28.ns1274 S3FIFO-0.6000-0.9000 cache size    13581, 4104427 req, miss ratio 0.4061, byte miss ratio 0.4061
cdn1_colo28.ns1274 S3FIFO-0.6000-0.9000 cache size    40744, 4104427 req, miss ratio 0.3909, byte miss ratio 0.3909
cdn1_colo28.ns1274 S3FIFO-0.6000-0.9000 cache size   135814, 4104427 req, miss ratio 0.3693, byte miss ratio 0.3693
cdn1_colo28.ns1274 S3FIFO-0.6000-0.9000 cache size   271629, 4104427 req, miss ratio 0.3559, byte miss ratio 0.3559
cdn1_colo28.ns1274 S3FIFO-0.6000-0.9000 cache size   543259, 4104427 req, miss ratio 0.3440, byte miss ratio 0.3440
cdn1_colo28.ns1274 S3FIFO-0.6000-0.9000 cache size  1086519, 4104427 req, miss ratio 0.3332, byte miss ratio 0.3332
cdn1_colo28.ns1274 S3FIFO-0.8500-0.9000 cache size     1358, 4104427 req, miss ratio 0.4327, byte miss ratio 0.4327
cdn1_colo28.ns1274 S3FIFO-0.8500-0.9000 cache size     4074, 4104427 req, miss ratio 0.4228, byte miss ratio 0.4228
cdn1_colo28.ns1274 S3FIFO-0.8500-0.9000 cache size    13581, 4104427 req, miss ratio 0.4091, byte miss ratio 0.4091
cdn1_colo28.ns1274 S3FIFO-0.8500-0.9000 cache size    40744, 4104427 req, miss ratio 0.3941, byte miss ratio 0.3941
cdn1_colo28.ns1274 S3FIFO-0.8500-0.9000 cache size   135814, 4104427 req, miss ratio 0.3732, byte miss ratio 0.3732
cdn1_colo28.ns1274 S3FIFO-0.8500-0.9000 cache size   271629, 4104427 req, miss ratio 0.3591, byte miss ratio 0.3591
cdn1_colo28.ns1274 S3FIFO-0.8500-0.9000 cache size   543259, 4104427 req, miss ratio 0.3459, byte miss ratio 0.3459
cdn1_colo28.ns1274 S3FIFO-0.8500-0.9000 cache size  1086519, 4104427 req, miss ratio 0.3334, byte miss ratio 0.3334
cdn1_colo28.ns1274 S3FIFO-0.5000-0.9000 cache size     1358, 4104427 req, miss ratio 0.4299, byte miss ratio 0.4299
cdn1_colo28.ns1274 S3FIFO-0.5000-0.9000 cache size     4074, 4104427 req, miss ratio 0.4193, byte miss ratio 0.4193
cdn1_colo28.ns1274 S3FIFO-0.5000-0.9000 cache size    13581, 4104427 req, miss ratio 0.4051, byte miss ratio 0.4051
cdn1_colo28.ns1274 S3FIFO-0.5000-0.9000 cache size    40744, 4104427 req, miss ratio 0.3898, byte miss ratio 0.3898
cdn1_colo28.ns1274 S3FIFO-0.5000-0.9000 cache size   135814, 4104427 req, miss ratio 0.3680, byte miss ratio 0.3680
cdn1_colo28.ns1274 S3FIFO-0.5000-0.9000 cache size   271629, 4104427 req, miss ratio 0.3549, byte miss ratio 0.3549
cdn1_colo28.ns1274 S3FIFO-0.5000-0.9000 cache size   543259, 4104427 req, miss ratio 0.3437, byte miss ratio 0.3437
cdn1_colo28.ns1274 S3FIFO-0.5000-0.9000 cache size  1086519, 4104427 req, miss ratio 0.3331, byte miss ratio 0.3331
cdn1_colo28.ns1274 S3FIFO-0.9000-0.9000 cache size     1358, 4104427 req, miss ratio 0.4332, byte miss ratio 0.4332
cdn1_colo28.ns1274 S3FIFO-0.9000-0.9000 cache size     4074, 4104427 req, miss ratio 0.4233, byte miss ratio 0.4233
cdn1_colo28.ns1274 S3FIFO-0.9000-0.9000 cache size    13581, 4104427 req, miss ratio 0.4098, byte miss ratio 0.4098
cdn1_colo28.ns1274 S3FIFO-0.9000-0.9000 cache size    40744, 4104427 req, miss ratio 0.3948, byte miss ratio 0.3948
cdn1_colo28.ns1274 S3FIFO-0.9000-0.9000 cache size   135814, 4104427 req, miss ratio 0.3740, byte miss ratio 0.3740
cdn1_colo28.ns1274 S3FIFO-0.9000-0.9000 cache size   271629, 4104427 req, miss ratio 0.3599, byte miss ratio 0.3599
cdn1_colo28.ns1274 S3FIFO-0.9000-0.9000 cache size   543259, 4104427 req, miss ratio 0.3464, byte miss ratio 0.3464
cdn1_colo28.ns1274 S3FIFO-0.9000-0.9000 cache size  1086519, 4104427 req, miss ratio 0.3336, byte miss ratio 0.3336
cdn1_colo28.ns1274 S3FIFO-0.9000-1.9000 cache size     1358, 4104427 req, miss ratio 0.4332, byte miss ratio 0.4332
cdn1_colo28.ns1274 S3FIFO-0.9000-1.9000 cache size     4074, 4104427 req, miss ratio 0.4233, byte miss ratio 0.4233
cdn1_colo28.ns1274 S3FIFO-0.9000-1.9000 cache size    13581, 4104427 req, miss ratio 0.4098, byte miss ratio 0.4098
cdn1_colo28.ns1274 S3FIFO-0.9000-1.9000 cache size    40744, 4104427 req, miss ratio 0.3948, byte miss ratio 0.3948
cdn1_colo28.ns1274 S3FIFO-0.9000-1.9000 cache size   135814, 4104427 req, miss ratio 0.3740, byte miss ratio 0.3740
cdn1_colo28.ns1274 S3FIFO-0.9000-1.9000 cache size   271629, 4104427 req, miss ratio 0.3599, byte miss ratio 0.3599
cdn1_colo28.ns1274 S3FIFO-0.9000-1.9000 cache size   543259, 4104427 req, miss ratio 0.3464, byte miss ratio 0.3464
cdn1_colo28.ns1274 S3FIFO-0.9000-1.9000 cache size  1086519, 4104427 req, miss ratio 0.3336, byte miss ratio 0.3336
cdn1_colo28.ns1274 S3FIFO-0.0250-1.9000 cache size     1358, 4104427 req, miss ratio 0.4276, byte miss ratio 0.4276
cdn1_colo28.ns1274 S3FIFO-0.0250-1.9000 cache size     4074, 4104427 req, miss ratio 0.4156, byte miss ratio 0.4156
cdn1_colo28.ns1274 S3FIFO-0.0250-1.9000 cache size    13581, 4104427 req, miss ratio 0.4014, byte miss ratio 0.4014
cdn1_colo28.ns1274 S3FIFO-0.0250-1.9000 cache size    40744, 4104427 req, miss ratio 0.3854, byte miss ratio 0.3854
cdn1_colo28.ns1274 S3FIFO-0.0250-1.9000 cache size   135814, 4104427 req, miss ratio 0.3639, byte miss ratio 0.3639
cdn1_colo28.ns1274 S3FIFO-0.0250-1.9000 cache size   271629, 4104427 req, miss ratio 0.3525, byte miss ratio 0.3525
cdn1_colo28.ns1274 S3FIFO-0.0250-1.9000 cache size   543259, 4104427 req, miss ratio 0.3434, byte miss ratio 0.3434
cdn1_colo28.ns1274 S3FIFO-0.0250-1.9000 cache size  1086519, 4104427 req, miss ratio 0.3328, byte miss ratio 0.3328
cdn1_colo28.ns1274 S3FIFO-0.4500-0.9000 cache size     1358, 4104427 req, miss ratio 0.4296, byte miss ratio 0.4296
cdn1_colo28.ns1274 S3FIFO-0.4500-0.9000 cache size     4074, 4104427 req, miss ratio 0.4188, byte miss ratio 0.4188
cdn1_colo28.ns1274 S3FIFO-0.4500-0.9000 cache size    13581, 4104427 req, miss ratio 0.4046, byte miss ratio 0.4046
cdn1_colo28.ns1274 S3FIFO-0.4500-0.9000 cache size    40744, 4104427 req, miss ratio 0.3893, byte miss ratio 0.3893
cdn1_colo28.ns1274 S3FIFO-0.4500-0.9000 cache size   135814, 4104427 req, miss ratio 0.3675, byte miss ratio 0.3675
cdn1_colo28.ns1274 S3FIFO-0.4500-0.9000 cache size   271629, 4104427 req, miss ratio 0.3545, byte miss ratio 0.3545
cdn1_colo28.ns1274 S3FIFO-0.4500-0.9000 cache size   543259, 4104427 req, miss ratio 0.3435, byte miss ratio 0.3435
cdn1_colo28.ns1274 S3FIFO-0.4500-0.9000 cache size  1086519, 4104427 req, miss ratio 0.3331, byte miss ratio 0.3331
cdn1_colo28.ns1274 S3FIFO-0.0050-0.9000 cache size     1358, 4104427 req, miss ratio 0.4282, byte miss ratio 0.4282
cdn1_colo28.ns1274 S3FIFO-0.0050-0.9000 cache size     4074, 4104427 req, miss ratio 0.4157, byte miss ratio 0.4157
cdn1_colo28.ns1274 S3FIFO-0.0050-0.9000 cache size    13581, 4104427 req, miss ratio 0.4014, byte miss ratio 0.4014
cdn1_colo28.ns1274 S3FIFO-0.0050-0.9000 cache size    40744, 4104427 req, miss ratio 0.3854, byte miss ratio 0.3854
cdn1_colo28.ns1274 S3FIFO-0.0050-0.9000 cache size   135814, 4104427 req, miss ratio 0.3639, byte miss ratio 0.3639
cdn1_colo28.ns1274 S3FIFO-0.0050-0.9000 cache size   271629, 4104427 req, miss ratio 0.3524, byte miss ratio 0.3524
cdn1_colo28.ns1274 S3FIFO-0.0050-0.9000 cache size   543259, 4104427 req, miss ratio 0.3435, byte miss ratio 0.3435
cdn1_colo28.ns1274 S3FIFO-0.0050-0.9000 cache size  1086519, 4104427 req, miss ratio 0.3328, byte miss ratio 0.3328
cdn1_colo28.ns1274 S3FIFO-0.1500-0.9000 cache size     1358, 4104427 req, miss ratio 0.4280, byte miss ratio 0.4280
cdn1_colo28.ns1274 S3FIFO-0.1500-0.9000 cache size     4074, 4104427 req, miss ratio 0.4163, byte miss ratio 0.4163
cdn1_colo28.ns1274 S3FIFO-0.1500-0.9000 cache size    13581, 4104427 req, miss ratio 0.4022, byte miss ratio 0.4022
cdn1_colo28.ns1274 S3FIFO-0.1500-0.9000 cache size    40744, 4104427 req, miss ratio 0.3864, byte miss ratio 0.3864
cdn1_colo28.ns1274 S3FIFO-0.1500-0.9000 cache size   135814, 4104427 req, miss ratio 0.3648, byte miss ratio 0.3648
cdn1_colo28.ns1274 S3FIFO-0.1500-0.9000 cache size   271629, 4104427 req, miss ratio 0.3529, byte miss ratio 0.3529
cdn1_colo28.ns1274 S3FIFO-0.1500-0.9000 cache size   543259, 4104427 req, miss ratio 0.3433, byte miss ratio 0.3433
cdn1_colo28.ns1274 S3FIFO-0.1500-0.9000 cache size  1086519, 4104427 req, miss ratio 0.3328, byte miss ratio 0.3328
cdn1_colo28.ns1274 S3FIFO-0.1500-1.9000 cache size     1358, 4104427 req, miss ratio 0.4280, byte miss ratio 0.4280
cdn1_colo28.ns1274 S3FIFO-0.1500-1.9000 cache size     4074, 4104427 req, miss ratio 0.4163, byte miss ratio 0.4163
cdn1_colo28.ns1274 S3FIFO-0.1500-1.9000 cache size    13581, 4104427 req, miss ratio 0.4022, byte miss ratio 0.4022
cdn1_colo28.ns1274 S3FIFO-0.1500-1.9000 cache size    40744, 4104427 req, miss ratio 0.3864, byte miss ratio 0.3864
cdn1_colo28.ns1274 S3FIFO-0.1500-1.9000 cache size   135814, 4104427 req, miss ratio 0.3648, byte miss ratio 0.3648
cdn1_colo28.ns1274 S3FIFO-0.1500-1.9000 cache size   271629, 4104427 req, miss ratio 0.3529, byte miss ratio 0.3529
cdn1_colo28.ns1274 S3FIFO-0.1500-1.9000 cache size   543259, 4104427 req, miss ratio 0.3433, byte miss ratio 0.3433
cdn1_colo28.ns1274 S3FIFO-0.1500-1.9000 cache size  1086519, 4104427 req, miss ratio 0.3328, byte miss ratio 0.3328
cdn1_colo28.ns1274 S3FIFO-0.3500-0.9000 cache size     1358, 4104427 req, miss ratio 0.4290, byte miss ratio 0.4290
cdn1_colo28.ns1274 S3FIFO-0.3500-0.9000 cache size     4074, 4104427 req, miss ratio 0.4179, byte miss ratio 0.4179
cdn1_colo28.ns1274 S3FIFO-0.3500-0.9000 cache size    13581, 4104427 req, miss ratio 0.4038, byte miss ratio 0.4038
cdn1_colo28.ns1274 S3FIFO-0.3500-0.9000 cache size    40744, 4104427 req, miss ratio 0.3883, byte miss ratio 0.3883
cdn1_colo28.ns1274 S3FIFO-0.3500-0.9000 cache size   135814, 4104427 req, miss ratio 0.3665, byte miss ratio 0.3665
cdn1_colo28.ns1274 S3FIFO-0.3500-0.9000 cache size   271629, 4104427 req, miss ratio 0.3539, byte miss ratio 0.3539
cdn1_colo28.ns1274 S3FIFO-0.3500-0.9000 cache size   543259, 4104427 req, miss ratio 0.3433, byte miss ratio 0.3433
cdn1_colo28.ns1274 S3FIFO-0.3500-0.9000 cache size  1086519, 4104427 req, miss ratio 0.3330, byte miss ratio 0.3330
cdn1_colo28.ns1274 S3FIFO-0.5000-1.9000 cache size     1358, 4104427 req, miss ratio 0.4299, byte miss ratio 0.4299
cdn1_colo28.ns1274 S3FIFO-0.5000-1.9000 cache size     4074, 4104427 req, miss ratio 0.4193, byte miss ratio 0.4193
cdn1_colo28.ns1274 S3FIFO-0.5000-1.9000 cache size    13581, 4104427 req, miss ratio 0.4051, byte miss ratio 0.4051
cdn1_colo28.ns1274 S3FIFO-0.5000-1.9000 cache size    40744, 4104427 req, miss ratio 0.3898, byte miss ratio 0.3898
cdn1_colo28.ns1274 S3FIFO-0.5000-1.9000 cache size   135814, 4104427 req, miss ratio 0.3680, byte miss ratio 0.3680
cdn1_colo28.ns1274 S3FIFO-0.5000-1.9000 cache size   271629, 4104427 req, miss ratio 0.3549, byte miss ratio 0.3549
cdn1_colo28.ns1274 S3FIFO-0.5000-1.9000 cache size   543259, 4104427 req, miss ratio 0.3437, byte miss ratio 0.3437
cdn1_colo28.ns1274 S3FIFO-0.5000-1.9000 cache size  1086519, 4104427 req, miss ratio 0.3331, byte miss ratio 0.3331
cdn1_colo28.ns1274 S3FIFO-0.6500-0.9000 cache size     1358, 4104427 req, miss ratio 0.4310, byte miss ratio 0.4310
cdn1_colo28.ns1274 S3FIFO-0.6500-0.9000 cache size     4074, 4104427 req, miss ratio 0.4209, byte miss ratio 0.4209
cdn1_colo28.ns1274 S3FIFO-0.6500-0.9000 cache size    13581, 4104427 req, miss ratio 0.4066, byte miss ratio 0.4066
cdn1_colo28.ns1274 S3FIFO-0.6500-0.9000 cache size    40744, 4104427 req, miss ratio 0.3915, byte miss ratio 0.3915
cdn1_colo28.ns1274 S3FIFO-0.6500-0.9000 cache size   135814, 4104427 req, miss ratio 0.3700, byte miss ratio 0.3700
cdn1_colo28.ns1274 S3FIFO-0.6500-0.9000 cache size   271629, 4104427 req, miss ratio 0.3565, byte miss ratio 0.3565
cdn1_colo28.ns1274 S3FIFO-0.6500-0.9000 cache size   543259, 4104427 req, miss ratio 0.3443, byte miss ratio 0.3443
cdn1_colo28.ns1274 S3FIFO-0.6500-0.9000 cache size  1086519, 4104427 req, miss ratio 0.3332, byte miss ratio 0.3332
cdn1_colo28.ns1274 S3FIFO-0.2000-1.9000 cache size     1358, 4104427 req, miss ratio 0.4282, byte miss ratio 0.4282
