tencentBlock.ns11484 S3FIFO-0.8500-0.9000 cache size       96, 1666888 req, miss ratio 0.3904, byte miss ratio 0.3904
tencentBlock.ns11484 S3FIFO-0.8500-0.9000 cache size      290, 1666888 req, miss ratio 0.3001, byte miss ratio 0.3001
tencentBlock.ns11484 S3FIFO-0.8500-0.9000 cache size      966, 1666888 req, miss ratio 0.2673, byte miss ratio 0.2673
tencentBlock.ns11484 S3FIFO-0.8500-0.9000 cache size     2900, 1666888 req, miss ratio 0.2507, byte miss ratio 0.2507
tencentBlock.ns11484 S3FIFO-0.8500-0.9000 cache size     9669, 1666888 req, miss ratio 0.2364, byte miss ratio 0.2364
tencentBlock.ns11484 S3FIFO-0.8500-0.9000 cache size    19338, 1666888 req, miss ratio 0.2245, byte miss ratio 0.2245
tencentBlock.ns11484 S3FIFO-0.8500-0.9000 cache size    38677, 1666888 req, miss ratio 0.1555, byte miss ratio 0.1555
tencentBlock.ns11484 S3FIFO-0.8500-0.9000 cache size    77355, 1666888 req, miss ratio 0.0787, byte miss ratio 0.0787
tencentBlock.ns11484 S3FIFO-0.8500-1.9000 cache size       96, 1666888 req, miss ratio 0.3906, byte miss ratio 0.3906
tencentBlock.ns11484 S3FIFO-0.8500-1.9000 cache size      290, 1666888 req, miss ratio 0.3004, byte miss ratio 0.3004
tencentBlock.ns11484 S3FIFO-0.8500-1.9000 cache size      966, 1666888 req, miss ratio 0.2675, byte miss ratio 0.2675
tencentBlock.ns11484 S3FIFO-0.8500-1.9000 cache size     2900, 1666888 req, miss ratio 0.2508, byte miss ratio 0.2508
tencentBlock.ns11484 S3FIFO-0.8500-1.9000 cache size     9669, 1666888 req, miss ratio 0.2367, byte miss ratio 0.2367
tencentBlock.ns11484 S3FIFO-0.8500-1.9000 cache size    19338, 1666888 req, miss ratio 0.2247, byte miss ratio 0.2247
tencentBlock.ns11484 S3FIFO-0.8500-1.9000 cache size    38677, 1666888 req, miss ratio 0.1555, byte miss ratio 0.1555
tencentBlock.ns11484 S3FIFO-0.8500-1.9000 cache size    77355, 1666888 req, miss ratio 0.0787, byte miss ratio 0.0787
tencentBlock.ns11484 S3FIFO-0.7000-1.9000 cache size       96, 1666888 req, miss ratio 0.3575, byte miss ratio 0.3575
tencentBlock.ns11484 S3FIFO-0.7000-1.9000 cache size      290, 1666888 req, miss ratio 0.2872, byte miss ratio 0.2872
tencentBlock.ns11484 S3FIFO-0.7000-1.9000 cache size      966, 1666888 req, miss ratio 0.2589, byte miss ratio 0.2589
tencentBlock.ns11484 S3FIFO-0.7000-1.9000 cache size     2900, 1666888 req, miss ratio 0.2417, byte miss ratio 0.2417
tencentBlock.ns11484 S3FIFO-0.7000-1.9000 cache size     9669, 1666888 req, miss ratio 0.2350, byte miss ratio 0.2350
tencentBlock.ns11484 S3FIFO-0.7000-1.9000 cache size    19338, 1666888 req, miss ratio 0.2246, byte miss ratio 0.2246
tencentBlock.ns11484 S3FIFO-0.7000-1.9000 cache size    38677, 1666888 req, miss ratio 0.1593, byte miss ratio 0.1593
tencentBlock.ns11484 S3FIFO-0.7000-1.9000 cache size    77355, 1666888 req, miss ratio 0.0736, byte miss ratio 0.0736
tencentBlock.ns11484 S3FIFO-0.9500-1.9000 cache size       96, 1666888 req, miss ratio 0.4230, byte miss ratio 0.4230
tencentBlock.ns11484 S3FIFO-0.9500-1.9000 cache size      290, 1666888 req, miss ratio 0.3217, byte miss ratio 0.3217
tencentBlock.ns11484 S3FIFO-0.9500-1.9000 cache size      966, 1666888 req, miss ratio 0.2770, byte miss ratio 0.2770
tencentBlock.ns11484 S3FIFO-0.9500-1.9000 cache size     2900, 1666888 req, miss ratio 0.2578, byte miss ratio 0.2578
tencentBlock.ns11484 S3FIFO-0.9500-1.9000 cache size     9669, 1666888 req, miss ratio 0.2415, byte miss ratio 0.2415
tencentBlock.ns11484 S3FIFO-0.9500-1.9000 cache size    19338, 1666888 req, miss ratio 0.2223, byte miss ratio 0.2223
tencentBlock.ns11484 S3FIFO-0.9500-1.9000 cache size    38677, 1666888 req, miss ratio 0.1506, byte miss ratio 0.1506
tencentBlock.ns11484 S3FIFO-0.9500-1.9000 cache size    77355, 1666888 req, miss ratio 0.0815, byte miss ratio 0.0815
tencentBlock.ns11484 S3FIFO-0.3000-1.9000 cache size       96, 1666888 req, miss ratio 0.3105, byte miss ratio 0.3105
tencentBlock.ns11484 S3FIFO-0.3000-1.9000 cache size      290, 1666888 req, miss ratio 0.2707, byte miss ratio 0.2707
tencentBlock.ns11484 S3FIFO-0.3000-1.9000 cache size      966, 1666888 req, miss ratio 0.2518, byte miss ratio 0.2518
tencentBlock.ns11484 S3FIFO-0.3000-1.9000 cache size     2900, 1666888 req, miss ratio 0.2362, byte miss ratio 0.2362
tencentBlock.ns11484 S3FIFO-0.3000-1.9000 cache size     9669, 1666888 req, miss ratio 0.2229, byte miss ratio 0.2229
tencentBlock.ns11484 S3FIFO-0.3000-1.9000 cache size    19338, 1666888 req, miss ratio 0.2208, byte miss ratio 0.2208
tencentBlock.ns11484 S3FIFO-0.3000-1.9000 cache size    38677, 1666888 req, miss ratio 0.1524, byte miss ratio 0.1524
tencentBlock.ns11484 S3FIFO-0.3000-1.9000 cache size    77355, 1666888 req, miss ratio 0.0613, byte miss ratio 0.0613
tencentBlock.ns11484 S3FIFO-0.5000-0.9000 cache size       96, 1666888 req, miss ratio 0.3169, byte miss ratio 0.3169
tencentBlock.ns11484 S3FIFO-0.5000-0.9000 cache size      290, 1666888 req, miss ratio 0.2762, byte miss ratio 0.2762
tencentBlock.ns11484 S3FIFO-0.5000-0.9000 cache size      966, 1666888 req, miss ratio 0.2546, byte miss ratio 0.2546
tencentBlock.ns11484 S3FIFO-0.5000-0.9000 cache size     2900, 1666888 req, miss ratio 0.2378, byte miss ratio 0.2378
tencentBlock.ns11484 S3FIFO-0.5000-0.9000 cache size     9669, 1666888 req, miss ratio 0.2323, byte miss ratio 0.2323
tencentBlock.ns11484 S3FIFO-0.5000-0.9000 cache size    19338, 1666888 req, miss ratio 0.2183, byte miss ratio 0.2183
tencentBlock.ns11484 S3FIFO-0.5000-0.9000 cache size    38677, 1666888 req, miss ratio 0.1643, byte miss ratio 0.1643
tencentBlock.ns11484 S3FIFO-0.5000-0.9000 cache size    77355, 1666888 req, miss ratio 0.0664, byte miss ratio 0.0664
tencentBlock.ns11484 S3FIFO-0.9000-1.9000 cache size       96, 1666888 req, miss ratio 0.4056, byte miss ratio 0.4056
tencentBlock.ns11484 S3FIFO-0.9000-1.9000 cache size      290, 1666888 req, miss ratio 0.3102, byte miss ratio 0.3102
tencentBlock.ns11484 S3FIFO-0.9000-1.9000 cache size      966, 1666888 req, miss ratio 0.2721, byte miss ratio 0.2721
tencentBlock.ns11484 S3FIFO-0.9000-1.9000 cache size     2900, 1666888 req, miss ratio 0.2537, byte miss ratio 0.2537
tencentBlock.ns11484 S3FIFO-0.9000-1.9000 cache size     9669, 1666888 req, miss ratio 0.2392, byte miss ratio 0.2392
tencentBlock.ns11484 S3FIFO-0.9000-1.9000 cache size    19338, 1666888 req, miss ratio 0.2253, byte miss ratio 0.2253
tencentBlock.ns11484 S3FIFO-0.9000-1.9000 cache size    38677, 1666888 req, miss ratio 0.1518, byte miss ratio 0.1518
tencentBlock.ns11484 S3FIFO-0.9000-1.9000 cache size    77355, 1666888 req, miss ratio 0.0801, byte miss ratio 0.0801
tencentBlock.ns11484 S3FIFO-0.7000-0.9000 cache size       96, 1666888 req, miss ratio 0.3570, byte miss ratio 0.3570
tencentBlock.ns11484 S3FIFO-0.7000-0.9000 cache size      290, 1666888 req, miss ratio 0.2869, byte miss ratio 0.2869
tencentBlock.ns11484 S3FIFO-0.7000-0.9000 cache size      966, 1666888 req, miss ratio 0.2586, byte miss ratio 0.2586
tencentBlock.ns11484 S3FIFO-0.7000-0.9000 cache size     2900, 1666888 req, miss ratio 0.2417, byte miss ratio 0.2417
tencentBlock.ns11484 S3FIFO-0.7000-0.9000 cache size     9669, 1666888 req, miss ratio 0.2343, byte miss ratio 0.2343
tencentBlock.ns11484 S3FIFO-0.7000-0.9000 cache size    19338, 1666888 req, miss ratio 0.2244, byte miss ratio 0.2244
tencentBlock.ns11484 S3FIFO-0.7000-0.9000 cache size    38677, 1666888 req, miss ratio 0.1593, byte miss ratio 0.1593
tencentBlock.ns11484 S3FIFO-0.7000-0.9000 cache size    77355, 1666888 req, miss ratio 0.0736, byte miss ratio 0.0736
tencentBlock.ns11484 S3FIFO-0.2000-1.9000 cache size       96, 1666888 req, miss ratio 0.3159, byte miss ratio 0.3159
tencentBlock.ns11484 S3FIFO-0.2000-1.9000 cache size      290, 1666888 req, miss ratio 0.2703, byte miss ratio 0.2703
tencentBlock.ns11484 S3FIFO-0.2000-1.9000 cache size      966, 1666888 req, miss ratio 0.2514, byte miss ratio 0.2514
tencentBlock.ns11484 S3FIFO-0.2000-1.9000 cache size     2900, 1666888 req, miss ratio 0.2360, byte miss ratio 0.2360
tencentBlock.ns11484 S3FIFO-0.2000-1.9000 cache size     9669, 1666888 req, miss ratio 0.2207, byte miss ratio 0.2207
tencentBlock.ns11484 S3FIFO-0.2000-1.9000 cache size    19338, 1666888 req, miss ratio 0.2198, byte miss ratio 0.2198
tencentBlock.ns11484 S3FIFO-0.2000-1.9000 cache size    38677, 1666888 req, miss ratio 0.1415, byte miss ratio 0.1415
tencentBlock.ns11484 S3FIFO-0.2000-1.9000 cache size    77355, 1666888 req, miss ratio 0.0610, byte miss ratio 0.0610
tencentBlock.ns11484 S3FIFO-0.7500-0.9000 cache size       96, 1666888 req, miss ratio 0.3676, byte miss ratio 0.3676
tencentBlock.ns11484 S3FIFO-0.7500-0.9000 cache size      290, 1666888 req, miss ratio 0.2902, byte miss ratio 0.2902
tencentBlock.ns11484 S3FIFO-0.7500-0.9000 cache size      966, 1666888 req, miss ratio 0.2618, byte miss ratio 0.2618
tencentBlock.ns11484 S3FIFO-0.7500-0.9000 cache size     2900, 1666888 req, miss ratio 0.2452, byte miss ratio 0.2452
tencentBlock.ns11484 S3FIFO-0.7500-0.9000 cache size     9669, 1666888 req, miss ratio 0.2347, byte miss ratio 0.2347
tencentBlock.ns11484 S3FIFO-0.7500-0.9000 cache size    19338, 1666888 req, miss ratio 0.2245, byte miss ratio 0.2245
tencentBlock.ns11484 S3FIFO-0.7500-0.9000 cache size    38677, 1666888 req, miss ratio 0.1577, byte miss ratio 0.1577
tencentBlock.ns11484 S3FIFO-0.7500-0.9000 cache size    77355, 1666888 req, miss ratio 0.0754, byte miss ratio 0.0754
tencentBlock.ns11484 S3FIFO-0.1000-0.9000 cache size       96, 1666888 req, miss ratio 0.3262, byte miss ratio 0.3262
tencentBlock.ns11484 S3FIFO-0.1000-0.9000 cache size      290, 1666888 req, miss ratio 0.2739, byte miss ratio 0.2739
tencentBlock.ns11484 S3FIFO-0.1000-0.9000 cache size      966, 1666888 req, miss ratio 0.2535, byte miss ratio 0.2535
tencentBlock.ns11484 S3FIFO-0.1000-0.9000 cache size     2900, 1666888 req, miss ratio 0.2364, byte miss ratio 0.2364
tencentBlock.ns11484 S3FIFO-0.1000-0.9000 cache size     9669, 1666888 req, miss ratio 0.2305, byte miss ratio 0.2305
tencentBlock.ns11484 S3FIFO-0.1000-0.9000 cache size    19338, 1666888 req, miss ratio 0.1972, byte miss ratio 0.1972
tencentBlock.ns11484 S3FIFO-0.1000-0.9000 cache size    38677, 1666888 req, miss ratio 0.1360, byte miss ratio 0.1360
tencentBlock.ns11484 S3FIFO-0.1000-0.9000 cache size    77355, 1666888 req, miss ratio 0.0607, byte miss ratio 0.0607
tencentBlock.ns11484 S3FIFO-0.0050-0.9000 cache size       96, 1666888 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns11484 S3FIFO-0.0050-0.9000 cache size      290, 1666888 req, miss ratio 0.2953, byte miss ratio 0.2953
tencentBlock.ns11484 S3FIFO-0.0050-0.9000 cache size      966, 1666888 req, miss ratio 0.2673, byte miss ratio 0.2673
tencentBlock.ns11484 S3FIFO-0.0050-0.9000 cache size     2900, 1666888 req, miss ratio 0.2415, byte miss ratio 0.2415
tencentBlock.ns11484 S3FIFO-0.0050-0.9000 cache size     9669, 1666888 req, miss ratio 0.2314, byte miss ratio 0.2314
tencentBlock.ns11484 S3FIFO-0.0050-0.9000 cache size    19338, 1666888 req, miss ratio 0.1945, byte miss ratio 0.1945
tencentBlock.ns11484 S3FIFO-0.0050-0.9000 cache size    38677, 1666888 req, miss ratio 0.1290, byte miss ratio 0.1290
tencentBlock.ns11484 S3FIFO-0.0050-0.9000 cache size    77355, 1666888 req, miss ratio 0.0607, byte miss ratio 0.0607
tencentBlock.ns11484 S3FIFO-0.0010-0.9000 cache size       96, 1666888 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns11484 S3FIFO-0.0010-0.9000 cache size      290, 1666888 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns11484 S3FIFO-0.0010-0.9000 cache size      966, 1666888 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns11484 S3FIFO-0.0010-0.9000 cache size     2900, 1666888 req, miss ratio 0.2525, byte miss ratio 0.2525
tencentBlock.ns11484 S3FIFO-0.0010-0.9000 cache size     9669, 1666888 req, miss ratio 0.2339, byte miss ratio 0.2339
tencentBlock.ns11484 S3FIFO-0.0010-0.9000 cache size    19338, 1666888 req, miss ratio 0.1957, byte miss ratio 0.1957
tencentBlock.ns11484 S3FIFO-0.0010-0.9000 cache size    38677, 1666888 req, miss ratio 0.1300, byte miss ratio 0.1300
tencentBlock.ns11484 S3FIFO-0.0010-0.9000 cache size    77355, 1666888 req, miss ratio 0.0607, byte miss ratio 0.0607
tencentBlock.ns11484 S3FIFO-0.7500-1.9000 cache size       96, 1666888 req, miss ratio 0.3681, byte miss ratio 0.3681
tencentBlock.ns11484 S3FIFO-0.7500-1.9000 cache size      290, 1666888 req, miss ratio 0.2908, byte miss ratio 0.2908
tencentBlock.ns11484 S3FIFO-0.7500-1.9000 cache size      966, 1666888 req, miss ratio 0.2622, byte miss ratio 0.2622
tencentBlock.ns11484 S3FIFO-0.7500-1.9000 cache size     2900, 1666888 req, miss ratio 0.2453, byte miss ratio 0.2453
tencentBlock.ns11484 S3FIFO-0.7500-1.9000 cache size     9669, 1666888 req, miss ratio 0.2355, byte miss ratio 0.2355
tencentBlock.ns11484 S3FIFO-0.7500-1.9000 cache size    19338, 1666888 req, miss ratio 0.2247, byte miss ratio 0.2247
tencentBlock.ns11484 S3FIFO-0.7500-1.9000 cache size    38677, 1666888 req, miss ratio 0.1577, byte miss ratio 0.1577
tencentBlock.ns11484 S3FIFO-0.7500-1.9000 cache size    77355, 1666888 req, miss ratio 0.0754, byte miss ratio 0.0754
tencentBlock.ns11484 S3FIFO-0.0500-1.9000 cache size       96, 1666888 req, miss ratio 0.3309, byte miss ratio 0.3309
tencentBlock.ns11484 S3FIFO-0.0500-1.9000 cache size      290, 1666888 req, miss ratio 0.2771, byte miss ratio 0.2771
tencentBlock.ns11484 S3FIFO-0.0500-1.9000 cache size      966, 1666888 req, miss ratio 0.2527, byte miss ratio 0.2527
tencentBlock.ns11484 S3FIFO-0.0500-1.9000 cache size     2900, 1666888 req, miss ratio 0.2364, byte miss ratio 0.2364
tencentBlock.ns11484 S3FIFO-0.0500-1.9000 cache size     9669, 1666888 req, miss ratio 0.2194, byte miss ratio 0.2194
tencentBlock.ns11484 S3FIFO-0.0500-1.9000 cache size    19338, 1666888 req, miss ratio 0.2187, byte miss ratio 0.2187
