cdn1_colo28.ns478 S3FIFO-0.6000-1.9000 cache size       60, 5128446 req, miss ratio 0.7586, byte miss ratio 0.7586
cdn1_colo28.ns478 S3FIFO-0.6000-1.9000 cache size      182, 5128446 req, miss ratio 0.4932, byte miss ratio 0.4932
cdn1_colo28.ns478 S3FIFO-0.6000-1.9000 cache size      607, 5128446 req, miss ratio 0.2131, byte miss ratio 0.2131
cdn1_colo28.ns478 S3FIFO-0.6000-1.9000 cache size     1822, 5128446 req, miss ratio 0.1217, byte miss ratio 0.1217
cdn1_colo28.ns478 S3FIFO-0.6000-1.9000 cache size     6075, 5128446 req, miss ratio 0.0683, byte miss ratio 0.0683
cdn1_colo28.ns478 S3FIFO-0.6000-1.9000 cache size    12150, 5128446 req, miss ratio 0.0393, byte miss ratio 0.0393
cdn1_colo28.ns478 S3FIFO-0.6000-1.9000 cache size    24300, 5128446 req, miss ratio 0.0208, byte miss ratio 0.0208
cdn1_colo28.ns478 S3FIFO-0.6000-1.9000 cache size    48601, 5128446 req, miss ratio 0.0125, byte miss ratio 0.0125
cdn1_colo28.ns478 S3FIFO-0.8500-0.9000 cache size       60, 5128446 req, miss ratio 0.7798, byte miss ratio 0.7798
cdn1_colo28.ns478 S3FIFO-0.8500-0.9000 cache size      182, 5128446 req, miss ratio 0.5330, byte miss ratio 0.5330
cdn1_colo28.ns478 S3FIFO-0.8500-0.9000 cache size      607, 5128446 req, miss ratio 0.2532, byte miss ratio 0.2532
cdn1_colo28.ns478 S3FIFO-0.8500-0.9000 cache size     1822, 5128446 req, miss ratio 0.1377, byte miss ratio 0.1377
cdn1_colo28.ns478 S3FIFO-0.8500-0.9000 cache size     6075, 5128446 req, miss ratio 0.0738, byte miss ratio 0.0738
cdn1_colo28.ns478 S3FIFO-0.8500-0.9000 cache size    12150, 5128446 req, miss ratio 0.0439, byte miss ratio 0.0439
cdn1_colo28.ns478 S3FIFO-0.8500-0.9000 cache size    24300, 5128446 req, miss ratio 0.0240, byte miss ratio 0.0240
cdn1_colo28.ns478 S3FIFO-0.8500-0.9000 cache size    48601, 5128446 req, miss ratio 0.0140, byte miss ratio 0.0140
cdn1_colo28.ns478 S3FIFO-0.9900-0.9000 cache size       60, 5128446 req, miss ratio 0.7937, byte miss ratio 0.7937
cdn1_colo28.ns478 S3FIFO-0.9900-0.9000 cache size      182, 5128446 req, miss ratio 0.5493, byte miss ratio 0.5493
cdn1_colo28.ns478 S3FIFO-0.9900-0.9000 cache size      607, 5128446 req, miss ratio 0.2756, byte miss ratio 0.2756
cdn1_colo28.ns478 S3FIFO-0.9900-0.9000 cache size     1822, 5128446 req, miss ratio 0.1521, byte miss ratio 0.1521
cdn1_colo28.ns478 S3FIFO-0.9900-0.9000 cache size     6075, 5128446 req, miss ratio 0.0802, byte miss ratio 0.0802
cdn1_colo28.ns478 S3FIFO-0.9900-0.9000 cache size    12150, 5128446 req, miss ratio 0.0474, byte miss ratio 0.0474
cdn1_colo28.ns478 S3FIFO-0.9900-0.9000 cache size    24300, 5128446 req, miss ratio 0.0265, byte miss ratio 0.0265
cdn1_colo28.ns478 S3FIFO-0.9900-0.9000 cache size    48601, 5128446 req, miss ratio 0.0150, byte miss ratio 0.0150
cdn1_colo28.ns478 S3FIFO-0.9500-1.9000 cache size       60, 5128446 req, miss ratio 0.7939, byte miss ratio 0.7939
cdn1_colo28.ns478 S3FIFO-0.9500-1.9000 cache size      182, 5128446 req, miss ratio 0.5405, byte miss ratio 0.5405
cdn1_colo28.ns478 S3FIFO-0.9500-1.9000 cache size      607, 5128446 req, miss ratio 0.2670, byte miss ratio 0.2670
cdn1_colo28.ns478 S3FIFO-0.9500-1.9000 cache size     1822, 5128446 req, miss ratio 0.1461, byte miss ratio 0.1461
cdn1_colo28.ns478 S3FIFO-0.9500-1.9000 cache size     6075, 5128446 req, miss ratio 0.0784, byte miss ratio 0.0784
cdn1_colo28.ns478 S3FIFO-0.9500-1.9000 cache size    12150, 5128446 req, miss ratio 0.0457, byte miss ratio 0.0457
cdn1_colo28.ns478 S3FIFO-0.9500-1.9000 cache size    24300, 5128446 req, miss ratio 0.0259, byte miss ratio 0.0259
cdn1_colo28.ns478 S3FIFO-0.9500-1.9000 cache size    48601, 5128446 req, miss ratio 0.0147, byte miss ratio 0.0147
cdn1_colo28.ns478 S3FIFO-0.3000-1.9000 cache size       60, 5128446 req, miss ratio 0.7201, byte miss ratio 0.7201
cdn1_colo28.ns478 S3FIFO-0.3000-1.9000 cache size      182, 5128446 req, miss ratio 0.4219, byte miss ratio 0.4219
cdn1_colo28.ns478 S3FIFO-0.3000-1.9000 cache size      607, 5128446 req, miss ratio 0.1850, byte miss ratio 0.1850
cdn1_colo28.ns478 S3FIFO-0.3000-1.9000 cache size     1822, 5128446 req, miss ratio 0.1092, byte miss ratio 0.1092
cdn1_colo28.ns478 S3FIFO-0.3000-1.9000 cache size     6075, 5128446 req, miss ratio 0.0623, byte miss ratio 0.0623
cdn1_colo28.ns478 S3FIFO-0.3000-1.9000 cache size    12150, 5128446 req, miss ratio 0.0360, byte miss ratio 0.0360
cdn1_colo28.ns478 S3FIFO-0.3000-1.9000 cache size    24300, 5128446 req, miss ratio 0.0176, byte miss ratio 0.0176
cdn1_colo28.ns478 S3FIFO-0.3000-1.9000 cache size    48601, 5128446 req, miss ratio 0.0122, byte miss ratio 0.0122
cdn1_colo28.ns478 S3FIFO-0.0100-0.9000 cache size       60, 5128446 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns478 S3FIFO-0.0100-0.9000 cache size      182, 5128446 req, miss ratio 0.3315, byte miss ratio 0.3315
cdn1_colo28.ns478 S3FIFO-0.0100-0.9000 cache size      607, 5128446 req, miss ratio 0.1637, byte miss ratio 0.1637
cdn1_colo28.ns478 S3FIFO-0.0100-0.9000 cache size     1822, 5128446 req, miss ratio 0.1006, byte miss ratio 0.1006
cdn1_colo28.ns478 S3FIFO-0.0100-0.9000 cache size     6075, 5128446 req, miss ratio 0.0600, byte miss ratio 0.0600
cdn1_colo28.ns478 S3FIFO-0.0100-0.9000 cache size    12150, 5128446 req, miss ratio 0.0308, byte miss ratio 0.0308
cdn1_colo28.ns478 S3FIFO-0.0100-0.9000 cache size    24300, 5128446 req, miss ratio 0.0163, byte miss ratio 0.0163
cdn1_colo28.ns478 S3FIFO-0.0100-0.9000 cache size    48601, 5128446 req, miss ratio 0.0122, byte miss ratio 0.0122
cdn1_colo28.ns478 S3FIFO-0.3000-0.9000 cache size       60, 5128446 req, miss ratio 0.6951, byte miss ratio 0.6951
cdn1_colo28.ns478 S3FIFO-0.3000-0.9000 cache size      182, 5128446 req, miss ratio 0.4108, byte miss ratio 0.4108
cdn1_colo28.ns478 S3FIFO-0.3000-0.9000 cache size      607, 5128446 req, miss ratio 0.1817, byte miss ratio 0.1817
cdn1_colo28.ns478 S3FIFO-0.3000-0.9000 cache size     1822, 5128446 req, miss ratio 0.1072, byte miss ratio 0.1072
cdn1_colo28.ns478 S3FIFO-0.3000-0.9000 cache size     6075, 5128446 req, miss ratio 0.0618, byte miss ratio 0.0618
cdn1_colo28.ns478 S3FIFO-0.3000-0.9000 cache size    12150, 5128446 req, miss ratio 0.0360, byte miss ratio 0.0360
cdn1_colo28.ns478 S3FIFO-0.3000-0.9000 cache size    24300, 5128446 req, miss ratio 0.0176, byte miss ratio 0.0176
cdn1_colo28.ns478 S3FIFO-0.3000-0.9000 cache size    48601, 5128446 req, miss ratio 0.0122, byte miss ratio 0.0122
