cdn1_allcolo.ns995 S3FIFO-0.2500-1.9000 cache size        8, 4029668 req, miss ratio 0.2810, byte miss ratio 0.2810
cdn1_allcolo.ns995 S3FIFO-0.2500-1.9000 cache size       24, 4029668 req, miss ratio 0.0819, byte miss ratio 0.0819
cdn1_allcolo.ns995 S3FIFO-0.2500-1.9000 cache size       82, 4029668 req, miss ratio 0.0085, byte miss ratio 0.0085
cdn1_allcolo.ns995 S3FIFO-0.2500-1.9000 cache size      246, 4029668 req, miss ratio 0.0022, byte miss ratio 0.0022
cdn1_allcolo.ns995 S3FIFO-0.2500-1.9000 cache size      820, 4029668 req, miss ratio 0.0021, byte miss ratio 0.0021
cdn1_allcolo.ns995 S3FIFO-0.2500-1.9000 cache size     1641, 4029668 req, miss ratio 0.0021, byte miss ratio 0.0021
cdn1_allcolo.ns995 S3FIFO-0.2500-1.9000 cache size     3282, 4029668 req, miss ratio 0.0021, byte miss ratio 0.0021
cdn1_allcolo.ns995 S3FIFO-0.2500-1.9000 cache size     6564, 4029668 req, miss ratio 0.0020, byte miss ratio 0.0020
cdn1_allcolo.ns995 S3FIFO-0.5000-0.9000 cache size        8, 4029668 req, miss ratio 0.2980, byte miss ratio 0.2980
cdn1_allcolo.ns995 S3FIFO-0.5000-0.9000 cache size       24, 4029668 req, miss ratio 0.0955, byte miss ratio 0.0955
cdn1_allcolo.ns995 S3FIFO-0.5000-0.9000 cache size       82, 4029668 req, miss ratio 0.0115, byte miss ratio 0.0115
cdn1_allcolo.ns995 S3FIFO-0.5000-0.9000 cache size      246, 4029668 req, miss ratio 0.0023, byte miss ratio 0.0023
cdn1_allcolo.ns995 S3FIFO-0.5000-0.9000 cache size      820, 4029668 req, miss ratio 0.0021, byte miss ratio 0.0021
cdn1_allcolo.ns995 S3FIFO-0.5000-0.9000 cache size     1641, 4029668 req, miss ratio 0.0021, byte miss ratio 0.0021
cdn1_allcolo.ns995 S3FIFO-0.5000-0.9000 cache size     3282, 4029668 req, miss ratio 0.0021, byte miss ratio 0.0021
cdn1_allcolo.ns995 S3FIFO-0.5000-0.9000 cache size     6564, 4029668 req, miss ratio 0.0020, byte miss ratio 0.0020
cdn1_allcolo.ns995 S3FIFO-0.6500-1.9000 cache size        8, 4029668 req, miss ratio 0.3118, byte miss ratio 0.3118
cdn1_allcolo.ns995 S3FIFO-0.6500-1.9000 cache size       24, 4029668 req, miss ratio 0.1017, byte miss ratio 0.1017
cdn1_allcolo.ns995 S3FIFO-0.6500-1.9000 cache size       82, 4029668 req, miss ratio 0.0131, byte miss ratio 0.0131
cdn1_allcolo.ns995 S3FIFO-0.6500-1.9000 cache size      246, 4029668 req, miss ratio 0.0028, byte miss ratio 0.0028
cdn1_allcolo.ns995 S3FIFO-0.6500-1.9000 cache size      820, 4029668 req, miss ratio 0.0021, byte miss ratio 0.0021
cdn1_allcolo.ns995 S3FIFO-0.6500-1.9000 cache size     1641, 4029668 req, miss ratio 0.0021, byte miss ratio 0.0021
cdn1_allcolo.ns995 S3FIFO-0.6500-1.9000 cache size     3282, 4029668 req, miss ratio 0.0021, byte miss ratio 0.0021
cdn1_allcolo.ns995 S3FIFO-0.6500-1.9000 cache size     6564, 4029668 req, miss ratio 0.0020, byte miss ratio 0.0020
cdn1_allcolo.ns995 S3FIFO-0.3000-0.9000 cache size        8, 4029668 req, miss ratio 0.2708, byte miss ratio 0.2708
cdn1_allcolo.ns995 S3FIFO-0.3000-0.9000 cache size       24, 4029668 req, miss ratio 0.0831, byte miss ratio 0.0831
cdn1_allcolo.ns995 S3FIFO-0.3000-0.9000 cache size       82, 4029668 req, miss ratio 0.0090, byte miss ratio 0.0090
cdn1_allcolo.ns995 S3FIFO-0.3000-0.9000 cache size      246, 4029668 req, miss ratio 0.0022, byte miss ratio 0.0022
cdn1_allcolo.ns995 S3FIFO-0.3000-0.9000 cache size      820, 4029668 req, miss ratio 0.0021, byte miss ratio 0.0021
cdn1_allcolo.ns995 S3FIFO-0.3000-0.9000 cache size     1641, 4029668 req, miss ratio 0.0021, byte miss ratio 0.0021
cdn1_allcolo.ns995 S3FIFO-0.3000-0.9000 cache size     3282, 4029668 req, miss ratio 0.0021, byte miss ratio 0.0021
cdn1_allcolo.ns995 S3FIFO-0.3000-0.9000 cache size     6564, 4029668 req, miss ratio 0.0020, byte miss ratio 0.0020
cdn1_allcolo.ns995 S3FIFO-0.3500-1.9000 cache size        8, 4029668 req, miss ratio 0.2810, byte miss ratio 0.2810
cdn1_allcolo.ns995 S3FIFO-0.3500-1.9000 cache size       24, 4029668 req, miss ratio 0.0860, byte miss ratio 0.0860
cdn1_allcolo.ns995 S3FIFO-0.3500-1.9000 cache size       82, 4029668 req, miss ratio 0.0096, byte miss ratio 0.0096
cdn1_allcolo.ns995 S3FIFO-0.3500-1.9000 cache size      246, 4029668 req, miss ratio 0.0022, byte miss ratio 0.0022
cdn1_allcolo.ns995 S3FIFO-0.3500-1.9000 cache size      820, 4029668 req, miss ratio 0.0021, byte miss ratio 0.0021
cdn1_allcolo.ns995 S3FIFO-0.3500-1.9000 cache size     1641, 4029668 req, miss ratio 0.0021, byte miss ratio 0.0021
cdn1_allcolo.ns995 S3FIFO-0.3500-1.9000 cache size     3282, 4029668 req, miss ratio 0.0021, byte miss ratio 0.0021
cdn1_allcolo.ns995 S3FIFO-0.3500-1.9000 cache size     6564, 4029668 req, miss ratio 0.0020, byte miss ratio 0.0020
cdn1_allcolo.ns995 S3FIFO-0.7500-0.9000 cache size        8, 4029668 req, miss ratio 0.3241, byte miss ratio 0.3241
cdn1_allcolo.ns995 S3FIFO-0.7500-0.9000 cache size       24, 4029668 req, miss ratio 0.1115, byte miss ratio 0.1115
cdn1_allcolo.ns995 S3FIFO-0.7500-0.9000 cache size       82, 4029668 req, miss ratio 0.0144, byte miss ratio 0.0144
cdn1_allcolo.ns995 S3FIFO-0.7500-0.9000 cache size      246, 4029668 req, miss ratio 0.0031, byte miss ratio 0.0031
cdn1_allcolo.ns995 S3FIFO-0.7500-0.9000 cache size      820, 4029668 req, miss ratio 0.0022, byte miss ratio 0.0022
cdn1_allcolo.ns995 S3FIFO-0.7500-0.9000 cache size     1641, 4029668 req, miss ratio 0.0021, byte miss ratio 0.0021
cdn1_allcolo.ns995 S3FIFO-0.7500-0.9000 cache size     3282, 4029668 req, miss ratio 0.0021, byte miss ratio 0.0021
cdn1_allcolo.ns995 S3FIFO-0.7500-0.9000 cache size     6564, 4029668 req, miss ratio 0.0020, byte miss ratio 0.0020
cdn1_allcolo.ns995 S3FIFO-0.5500-1.9000 cache size        8, 4029668 req, miss ratio 0.3028, byte miss ratio 0.3028
