tencentBlock.ns22989 S3FIFO-0.4000-0.9000 cache size      236, 1408003 req, miss ratio 0.4763, byte miss ratio 0.4763
tencentBlock.ns22989 S3FIFO-0.4000-0.9000 cache size      710, 1408003 req, miss ratio 0.4745, byte miss ratio 0.4745
tencentBlock.ns22989 S3FIFO-0.4000-0.9000 cache size     2368, 1408003 req, miss ratio 0.4730, byte miss ratio 0.4730
tencentBlock.ns22989 S3FIFO-0.4000-0.9000 cache size     7106, 1408003 req, miss ratio 0.4722, byte miss ratio 0.4722
tencentBlock.ns22989 S3FIFO-0.4000-0.9000 cache size    23687, 1408003 req, miss ratio 0.4332, byte miss ratio 0.4332
tencentBlock.ns22989 S3FIFO-0.4000-0.9000 cache size    47375, 1408003 req, miss ratio 0.3931, byte miss ratio 0.3931
tencentBlock.ns22989 S3FIFO-0.4000-0.9000 cache size    94750, 1408003 req, miss ratio 0.2315, byte miss ratio 0.2315
tencentBlock.ns22989 S3FIFO-0.4000-0.9000 cache size   189501, 1408003 req, miss ratio 0.1725, byte miss ratio 0.1725
tencentBlock.ns22989 S3FIFO-0.0010-0.9000 cache size      236, 1408003 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns22989 S3FIFO-0.0010-0.9000 cache size      710, 1408003 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns22989 S3FIFO-0.0010-0.9000 cache size     2368, 1408003 req, miss ratio 0.5519, byte miss ratio 0.5519
tencentBlock.ns22989 S3FIFO-0.0010-0.9000 cache size     7106, 1408003 req, miss ratio 0.4884, byte miss ratio 0.4884
tencentBlock.ns22989 S3FIFO-0.0010-0.9000 cache size    23687, 1408003 req, miss ratio 0.4198, byte miss ratio 0.4198
tencentBlock.ns22989 S3FIFO-0.0010-0.9000 cache size    47375, 1408003 req, miss ratio 0.3256, byte miss ratio 0.3256
tencentBlock.ns22989 S3FIFO-0.0010-0.9000 cache size    94750, 1408003 req, miss ratio 0.2083, byte miss ratio 0.2083
tencentBlock.ns22989 S3FIFO-0.0010-0.9000 cache size   189501, 1408003 req, miss ratio 0.1694, byte miss ratio 0.1694
tencentBlock.ns22989 S3FIFO-0.7000-1.9000 cache size      236, 1408003 req, miss ratio 0.4793, byte miss ratio 0.4793
tencentBlock.ns22989 S3FIFO-0.7000-1.9000 cache size      710, 1408003 req, miss ratio 0.4748, byte miss ratio 0.4748
tencentBlock.ns22989 S3FIFO-0.7000-1.9000 cache size     2368, 1408003 req, miss ratio 0.4733, byte miss ratio 0.4733
tencentBlock.ns22989 S3FIFO-0.7000-1.9000 cache size     7106, 1408003 req, miss ratio 0.4727, byte miss ratio 0.4727
tencentBlock.ns22989 S3FIFO-0.7000-1.9000 cache size    23687, 1408003 req, miss ratio 0.4428, byte miss ratio 0.4428
tencentBlock.ns22989 S3FIFO-0.7000-1.9000 cache size    47375, 1408003 req, miss ratio 0.3857, byte miss ratio 0.3857
tencentBlock.ns22989 S3FIFO-0.7000-1.9000 cache size    94750, 1408003 req, miss ratio 0.2543, byte miss ratio 0.2543
tencentBlock.ns22989 S3FIFO-0.7000-1.9000 cache size   189501, 1408003 req, miss ratio 0.1784, byte miss ratio 0.1784
tencentBlock.ns22989 S3FIFO-0.3000-1.9000 cache size      236, 1408003 req, miss ratio 0.4761, byte miss ratio 0.4761
tencentBlock.ns22989 S3FIFO-0.3000-1.9000 cache size      710, 1408003 req, miss ratio 0.4743, byte miss ratio 0.4743
tencentBlock.ns22989 S3FIFO-0.3000-1.9000 cache size     2368, 1408003 req, miss ratio 0.4729, byte miss ratio 0.4729
tencentBlock.ns22989 S3FIFO-0.3000-1.9000 cache size     7106, 1408003 req, miss ratio 0.4630, byte miss ratio 0.4630
tencentBlock.ns22989 S3FIFO-0.3000-1.9000 cache size    23687, 1408003 req, miss ratio 0.4391, byte miss ratio 0.4391
tencentBlock.ns22989 S3FIFO-0.3000-1.9000 cache size    47375, 1408003 req, miss ratio 0.3855, byte miss ratio 0.3855
tencentBlock.ns22989 S3FIFO-0.3000-1.9000 cache size    94750, 1408003 req, miss ratio 0.2235, byte miss ratio 0.2235
tencentBlock.ns22989 S3FIFO-0.3000-1.9000 cache size   189501, 1408003 req, miss ratio 0.1705, byte miss ratio 0.1705
tencentBlock.ns22989 S3FIFO-0.1500-0.9000 cache size      236, 1408003 req, miss ratio 0.4776, byte miss ratio 0.4776
tencentBlock.ns22989 S3FIFO-0.1500-0.9000 cache size      710, 1408003 req, miss ratio 0.4745, byte miss ratio 0.4745
tencentBlock.ns22989 S3FIFO-0.1500-0.9000 cache size     2368, 1408003 req, miss ratio 0.4730, byte miss ratio 0.4730
tencentBlock.ns22989 S3FIFO-0.1500-0.9000 cache size     7106, 1408003 req, miss ratio 0.4722, byte miss ratio 0.4722
tencentBlock.ns22989 S3FIFO-0.1500-0.9000 cache size    23687, 1408003 req, miss ratio 0.4207, byte miss ratio 0.4207
tencentBlock.ns22989 S3FIFO-0.1500-0.9000 cache size    47375, 1408003 req, miss ratio 0.3564, byte miss ratio 0.3564
tencentBlock.ns22989 S3FIFO-0.1500-0.9000 cache size    94750, 1408003 req, miss ratio 0.2187, byte miss ratio 0.2187
tencentBlock.ns22989 S3FIFO-0.1500-0.9000 cache size   189501, 1408003 req, miss ratio 0.1697, byte miss ratio 0.1697
tencentBlock.ns22989 S3FIFO-0.0050-0.9000 cache size      236, 1408003 req, miss ratio 0.5603, byte miss ratio 0.5603
tencentBlock.ns22989 S3FIFO-0.0050-0.9000 cache size      710, 1408003 req, miss ratio 0.5476, byte miss ratio 0.5476
tencentBlock.ns22989 S3FIFO-0.0050-0.9000 cache size     2368, 1408003 req, miss ratio 0.4781, byte miss ratio 0.4781
tencentBlock.ns22989 S3FIFO-0.0050-0.9000 cache size     7106, 1408003 req, miss ratio 0.4738, byte miss ratio 0.4738
tencentBlock.ns22989 S3FIFO-0.0050-0.9000 cache size    23687, 1408003 req, miss ratio 0.4144, byte miss ratio 0.4144
tencentBlock.ns22989 S3FIFO-0.0050-0.9000 cache size    47375, 1408003 req, miss ratio 0.3254, byte miss ratio 0.3254
tencentBlock.ns22989 S3FIFO-0.0050-0.9000 cache size    94750, 1408003 req, miss ratio 0.2087, byte miss ratio 0.2087
tencentBlock.ns22989 S3FIFO-0.0050-0.9000 cache size   189501, 1408003 req, miss ratio 0.1694, byte miss ratio 0.1694
tencentBlock.ns22989 S3FIFO-0.8500-0.9000 cache size      236, 1408003 req, miss ratio 0.4917, byte miss ratio 0.4917
tencentBlock.ns22989 S3FIFO-0.8500-0.9000 cache size      710, 1408003 req, miss ratio 0.4760, byte miss ratio 0.4760
